k_true,k_rec,beta_true,beta_rec,cd_true,cd_rec
3.551210650905656,2.988281103975209,2.728850741201739,2.440974290313851,926.9601601282898,24.98539947134733
1.795603190871331,1.946667376626574,5.181347078201619,4.2696434940162264,36.63488136227981,3.3768879469069093
2.397991214315279,1.9224173263619926,3.3075616571676614,6.359427520199435,39.57805871660773,1.417069945087374
4.507348209320237,4.077088118946902,2.366229441252566,3.165964048788612,371.7258419405675,19.41131141672151
3.739834637458389,4.296939065303073,4.210252882831489,3.4322613590399516,43.62526632015724,2.762328000033508
0.9017873513044655,1.3352844208056251,5.289796426919088,3.912848077793145,984.7433767675284,46.51451384524359
2.3638853724418327,2.4471550011870833,4.414402268786904,4.500868321835569,93.23665231993742,6.754053195694163
1.3628577700944529,1.9382976353726686,4.967167589333754,3.211751894275539,66.77341878280781,4.817612626750352
1.396058592122508,0.5719081604254848,3.1094715134980055,4.335981882590771,964.5888196019584,19.60381652282055
1.8050019132558652,1.8000634795508597,3.561718824607984,5.28684353708339,619.7242876619918,24.009314071262143
1.579777771774641,1.2967226666948728,3.050738228163078,5.620103167602093,912.6193311821556,30.18063312542745
3.0416470281231125,2.4342270240160313,3.5674007396226846,6.709484102015166,348.90669910509456,9.02242673021233
2.150673961244188,2.330056007817411,2.843514213138301,3.2885275697311807,59.59276686157618,5.390667809166124
1.5622075373879167,0.9523746490140601,1.8012349735724358,2.75741130805082,952.2473700019627,28.649990084280102
1.8352744184474323,1.8214954883037657,4.666115367194495,4.301241655171292,107.85163357227803,6.525105524531748
1.7368959172475689,1.9049563862148693,3.492868642307772,2.672164003383811,314.5730385355267,17.582722844686394
3.10279071561364,3.0474591821289754,1.8898824923095405,3.5475096444530574,363.584545818984,12.181691928568608
1.3266848929093453,1.7103563010050826,5.3817034744933885,4.581901229931427,120.75332124479903,7.787162348816656
1.7190920123077114,1.118357295312346,2.7127547867349664,4.120327660982427,260.56158935734123,8.796134277209239
0.9590755100663161,0.9738159311893619,4.382356200812577,4.5590300532717825,354.5915493815035,21.237335254640815
0.4101499283906806,0.5655605756661175,6.148198476954013,5.652994324547737,205.44645112934094,13.994316675695261
2.0382094432029714,1.625406266086877,4.554452302868255,5.753878219378883,46.96295501688344,1.8610983304359883
2.2647865140730445,2.3681841892850763,7.548238082815163,8.243291302884948,189.9950586247672,12.56298166610814
1.0142809021153896,0.652304760967512,2.30297304636427,3.256683786717378,531.2038187589866,20.562111686759184
4.572864038081523,3.5824613641728944,5.221499639151762,7.120536050504659,70.39991323084304,3.075081083116335
0.7104047247407916,1.2854700263136285,3.0319585043023976,2.2580731062724415,121.40418490313652,8.261887639036797
1.5040202047419486,1.5292087730726793,2.7627187594495117,3.989297757597166,91.25030534070694,6.852919718236628
1.3386618234549417,1.3890860310207063,3.1969236718348246,2.7389582907137515,896.0745555724792,37.7087425217225
3.163414581481129,3.0234548374802013,3.654055187586404,4.23057470818962,276.18050274013575,10.053254109107044
