subj,F1,F2,F3
66,-0.9941351654791659,-0.6150172325903109,0.15954087483422438
67,-0.6031789939655715,1.2841201176487338,0.7626574644278461
68,-0.615894578982213,-0.7359012064138657,1.8495482242453782
69,-0.5005851299011912,0.6824703681639325,0.6131507187310621
70,0.40928548644084983,1.366891547399115,1.810364824569814
71,-0.7233191488769098,0.10645200872148364,-0.09216165183603178
72,-0.49143458045359795,0.5744896578578852,-3.6690023152278224
73,-0.5426678759165047,1.4361794017824754,0.01967681197158053
74,-1.1911079125033759,0.16445806277776578,0.6990509918563762
75,-0.8908588457475937,-1.1687948273052702,-1.2284595777259095
76,-0.45294254007291623,0.050830511360478114,-0.7108092231163853
77,-0.9458063085457422,1.811539475704691,-0.7530456840944115
78,-0.6732354410568486,1.3166056708314895,-1.425374812074876
79,0.41306697142154575,0.6666093805112072,-0.37752191695707493
81,1.422061437677497,-1.0608487209434767,-1.3773074122201974
82,-0.15826988137478648,1.9907064037410807,-1.3284929954025595
83,4.0184042863650005,2.4390770002368742,-1.0202914363185411
84,-0.7315743471516258,0.32922584707390495,0.5907499035739597
85,-0.9977854198578747,0.813146770545462,-0.5491128682697566
86,-0.7179263426121567,1.2051038536285497,0.5189560120900372
87,-0.00010109239652838928,1.4547635686598985,0.20072003593557636
88,-0.5474103617923302,1.0942663170239924,0.8703746989994026
89,1.3534611980651656,0.2529899933669723,-0.7475648699722052
90,-0.5017673943656823,1.1624942789477097,1.1324519908739517
91,-0.4989486914471554,1.3778029423603748,-0.22136379658541808
92,-0.010557958602901438,-0.12033873688735067,1.0510743099447846
93,0.44746376594918597,-1.7973360926238162,0.00843757075285347
94,-0.8369926751038591,0.7465040413350887,0.6781495628453513
95,-0.6801369320061437,0.8332547292590243,-0.5487133309050941
96,2.026310315753108,-0.13676203392593045,2.194697267362776
97,-0.8815613202197536,0.7480691196831252,0.6382863914659357
98,-0.7889632403518033,1.5925100375365928,-0.1714760511603872
99,-0.722810086995251,0.05609947365370312,-2.0506102260067656
100,0.9382894474887596,-0.849894277829848,0.38830175580555604
101,-0.7385777557149528,0.30027189399168464,0.6777011019808089
102,-0.8257655233602245,-0.882486278124366,1.9156412515057868
103,-0.7930928039753335,-0.522384430101668,1.3612388085230136
104,1.094626657546533,-1.302502473254668,-0.4536474282628968
105,-0.4163016220045683,0.46320332692908467,-0.8682143180682895
106,-0.0028035087445580026,0.4051688349682303,-0.286896548688672
107,-1.0768132884579011,-1.1762990990645132,-0.9687548019801331
108,-0.8078542285411151,1.1658275293988856,-0.20678421051870105
109,-0.6794933337005827,0.9559586900731017,0.4351324727736425
110,-0.34081268631034534,-0.8188383566666709,-2.120147706206817
111,-1.640198187301872,-2.9900243964722657,2.2321510908759437
112,1.801083536487348,0.7127217178210933,-2.243089133374308
113,-0.42501563188320063,1.103657577901429,1.0582667174009095
114,-0.49920263820595867,1.103462941355287,0.2725592398901529
115,0.7427747187176305,-0.46349928707350974,0.8901277431546046
116,-1.4563241882521756,-1.9080337064602195,-1.2078797573469195
117,-0.1326839057848827,-1.2815096339299612,2.3048341485215005
118,-0.7226794311718847,-1.6268253270976227,0.08750776389949755
119,1.0697780946339215,1.5297958428680762,1.4734772181149354
120,-0.15597308692703363,-0.9921122448184975,-0.2626006502868506
121,-1.3844464584662453,-0.12964039599310292,-0.6226641485056023
122,-0.15362595587807665,2.4467560607580934,-1.6864974196796643
123,-0.17733377413851079,0.6162660880227286,1.3935134309112311
124,-0.38616491533227965,-0.7618791261556099,0.27143314924380024
125,-0.6748590783530113,-1.0494495810416105,-1.1030045923645464
126,-0.13118227906119873,-1.7170972246172211,1.75063820313753
127,2.421276800237584,0.39856382878258834,-1.9599781580393891
128,-1.5909722068447936,0.3717937450147018,-0.6744475879734474
129,-1.5200455208146015,1.3307140032702076,-2.115406815065565
130,-0.3057004426667203,-0.8890711252463999,-0.8871659908824534
131,-0.2784684497315809,0.44535610667792747,-1.355687691793584
132,-0.5988003250707368,-1.0917809350328254,0.9624518952105
133,-0.2915480685802061,0.5220566465066542,0.7826282040977048
134,-0.6015668029326788,-1.1848622038922696,0.23291523394247707
135,-1.4916440685999799,-0.9418315877032498,-0.16192769324455494
136,-0.5406281983062269,-1.1445137973821662,-0.6028206860071882
137,-1.2131257406101301,0.9936606004202903,-1.0223132148100014
