subj,c_effort,c_death,epsilon
1,0.004899241565275782,0.9438623152618797,0.2738485638413654
2,0.31678863597024703,1.091353548130223,0.03237829127765221
3,0.0047326067411924575,0.44531486297207845,0.09639167474736142
4,0.005386963204005348,0.5548458880836324,0.19112134114274634
5,0.0039992189123056465,0.18896923742348423,0.1829113417660188
6,0.005003464244597925,0.9281750263652634,0.283371369667016
7,0.017047398462624458,0.6177668914372626,0.11588413311950872
8,0.0037749124954294224,1.3751274577661359,0.1008238754695508
9,0.0032852248191596466,0.5817239697720319,0.23348191296872006
10,0.004765450072209486,1.0977980956138038,0.35704112657318254
11,0.003798526814963169,0.6493558611163486,0.2540005755395261
12,0.005130601953295854,0.832796741208518,0.12080563446401753
13,0.0047571628552058,0.4410309741506737,0.1982964196621859
14,0.009116813859996598,1.461774372175071,1.0485215284915197
15,0.00401865571543313,1.1921707200370464,0.312244673097534
16,0.02437789509930744,1.7475816118196583,0.03163555462573586
17,0.008066841108839788,0.548000452747631,0.06736271846938768
18,0.0045316735557850325,0.5467915186797208,0.23341728122866362
19,0.005968666929493595,0.6338902679020575,0.06332024106420198
20,0.005377761515247714,0.6488895018429732,0.1485280353058114
21,0.01179192038478174,0.4048368502819107,0.17233322901081516
22,0.004717709933943943,0.4162865064945583,0.20636573481733214
23,0.004964391534010993,0.8577196816814107,0.6808920648537856
24,0.00627312436541944,0.20812697733903374,0.287404400499637
25,0.004661922937207713,1.0029998515913603,0.24173297100197996
26,0.005816127213990058,1.6586298434277376,0.7489164642850452
27,0.004094478385698642,0.8810389056118754,0.14578862136836773
28,0.003982833330190129,0.8499138155136567,0.2290438056274647
29,0.005348865116509937,0.44313322893304335,0.46793108077598305
30,0.005249198783931295,0.5188779076139949,0.1428065920615863
31,0.0047276322692237464,0.28459984065117916,0.24838489972418176
32,0.1687633291722885,1.350324279809838,0.03207516685067982
33,0.006181330770373081,0.2835350233505116,0.16290797020931433
34,0.021661133770048406,0.576874791734786,0.03972784231120605
35,0.004002368897455082,2.337695208318074,0.154048581586628
36,0.004933589991617338,0.49929112446921176,0.18707135870468974
37,0.007669186029407373,1.4466766148995742,0.05082308422918472
38,0.0049396075232932485,0.6422024795457781,0.17598754524540133
39,0.00518857218365211,0.10689252596604644,0.22818894493883776
