subj,c_effort,c_death,theta
126,0.6953436265895242,32.199999961809915,0.20302211121656993
127,0.6112778042390808,9.9066871704485,0.12976303419106985
128,0.5625516857523136,33.554636782838074,0.12573620685729223
129,0.7772673352768532,40.197052849097155,0.30188769189839637
130,0.20794519194906505,61.546937261610516,0.42344769813916605
131,0.3185042359422813,36.07332674668875,0.19894213062525956
132,0.34412269118210514,16.633641771484246,0.18455803052062866
133,0.3894472057643804,27.112599136744457,0.2471009827704172
134,1.1702841160669595,0.7956636964284675,0.06044564268426143
135,0.543688641559792,38.402530170923704,0.2995752811850565
136,0.5544866618539189,18.81244414301959,0.35919294383759814
137,0.4548649292112569,37.296626034171624,0.30998107472241165
138,0.4174913214884608,25.91364649766444,0.1461285963648227
139,0.707188026892456,7.683996420015814,0.06269776871639582
140,0.3581759474603096,26.429270895534412,0.13253772909570005
141,0.8346535080486328,37.650930691001584,0.12382577940629075
142,0.42442550395189094,33.83851656630426,0.16801411018145593
143,0.6969367725817679,66.0602221553388,0.2153789553520768
144,0.4219209780969398,11.863505167248924,0.12798834280622676
145,0.18526488589054158,25.492421118427284,0.31744522385788954
146,1.1128867452344648,24.400862249581838,0.07260988277200105
147,0.49557619806045256,24.810696107042993,0.10527329046410787
148,0.43140439202573017,2.012550941904827,0.11178950109974432
149,0.5928230526245275,21.852444668618116,0.28757965965162413
150,0.19433201149605311,23.44999903005374,0.1922444545491364
151,0.5116911336349315,26.574151796962145,0.2457575480043656
152,0.5375901393986012,6770.592424619679,0.09149285528263951
153,1.3840897694985812,41.2833052086198,0.06913842022823742
154,0.6986751151275322,5315.57237322347,0.21135117255199443
155,0.4026050054125276,43.82773660182838,0.20832895740524893
156,0.7386987598567084,34.20321291929852,0.24250236956764398
157,0.48142185752492317,58.39942865010882,0.22855954702111583
158,0.1830580016875467,221.89318639597872,0.17673666652018627
159,0.4731087473150801,4.486396370078917,0.11262042719101481
160,0.26984088767419395,22.635803081201022,0.06425507522200728
161,0.3516304722150116,2.8237025512907317,0.11074829103438937
162,0.20927441811210365,32.85740770492075,0.1578759381140183
163,0.6325627180586589,27.80996905986438,0.08335703682144319
164,0.40660436221416324,7.174750578838465,0.1649421966433346
165,0.4147465634929286,38.938427973245446,0.34104041898068166
166,0.7162967601395925,45.081310908953114,0.11861757006599997
167,0.8053263667450659,0.5874912781916244,0.2333291925143449
168,0.6297896648929522,18.66717621045159,0.2665836801324289
169,0.29499986206856244,13.356940471126975,0.15142481269984495
170,0.39932671190061425,14.14920693542546,0.07298109795343365
171,0.258534243077869,29.35627388069503,0.26917789727341335
172,0.8078490030248764,9.24889449277925,0.31806338358925973
173,0.6829808076232488,55.000597672533885,0.3449864760342264
174,0.5534781074089921,36.87760616848875,0.3434419028060152
175,0.5199218572575475,1.1562940075354253,0.09731131071680048
176,0.2533214187491146,1.6426611405668536,0.14132145536636892
177,0.2780249995345514,35.92128691394911,0.19454784734736963
178,0.16113748614412868,20.359537432155555,0.09920628891345029
179,0.3791342187696503,4.30701458406848,0.09774191618561906
180,0.4848619830179313,21.235559940612845,0.45041428576120274
181,0.4091645749489947,36.25453045119007,0.20238771914393114
182,0.7424955227292097,20.338212708568232,0.21626033156357052
183,0.5357719059598998,46.22588945346105,0.22570826241029204
184,1.3445904181815318,23.729565909130745,0.06274916779993919
185,0.6666888319313975,1.3321986118695404,0.32567501934512055
186,0.7098805487216808,11.970037685409869,0.07068694291552022
187,0.7691270172955773,20.222090622879353,0.23700246436181466
188,1.4746044957183684,22.994932153148696,0.07427951778163673
189,0.7899864089332731,19.52781495689919,0.08541528133994361
190,0.4505441629603378,24.417341796600166,0.26163113483626366
191,0.9232191937223263,11.714838594226066,0.23219340645752148
192,0.3705758581943331,1.2466246623561605,0.13432453757678234
193,0.3236447246942569,0.8699061142024992,0.10606368498422755
194,0.33234594752270796,40.85468907683278,0.10059789517163557
195,0.48070177123970226,34.560376150539305,0.15326661951266687
196,0.5585590427547478,10.966328414067995,0.4562657884488666
197,0.2527024931394667,0.31934690081661016,0.46543897909377263
198,0.40064586866807217,81.78373292330559,0.20279540592385123
199,0.8084912311133641,30.225357344055695,0.10501353226276898
200,0.2108313974019943,3730.470706958447,0.10125404380731855
201,0.31789621863332407,18.520237635200118,0.14681108404510018
202,0.40500207531335436,5.904589142341942,0.11818739082740107
203,0.48006740896511413,66.2743452867713,0.07532610450805086
204,0.4067391056298773,48.151553020982476,0.2552224714538741
205,0.6039162107358266,354.01697821858477,0.31097678836670944
206,1.3940889748257166,0.9640019843013837,0.06930453109458384
207,0.9292850748511028,20.573481692078026,0.13946204029174564
208,0.2689234293410816,239.62029883280647,0.16146391797344228
209,0.3328211085448467,26.076506774440237,0.0617779619517071
210,0.22806522086466804,39.96809170362404,0.060814898409811705
211,0.6093079807729506,3.542251445720164,0.4878367514964589
212,0.41658422046892907,20.534548528274108,0.5876325381669285
213,0.5150127763841029,59.6429222908931,0.11477528085107735
214,0.34369095430624563,75.02606972992186,0.3267872275755717
215,1.1234041354081916,2.3298506982469647,0.31005695838153463
216,0.7658903713435086,97.26178949432318,0.18820155754112167
217,0.28710044217557085,3752.511949755541,0.10635297670970469
218,0.5164900777778887,18.34989310521124,0.5434121114976379
