subj,c_effort,c_death,theta
214,0.3353349684230358,78.16171523308616,0.31176624783606915
215,1.05448126343909,2.3772930688546325,0.2746621150423964
216,0.790800591318054,103.39713298429582,0.19387019521182647
217,0.31409217403591994,4076.4707216498687,0.12174242880585262
218,0.45500603232516174,18.709966445977877,0.44991644150402943
219,0.5360263281888308,4.473988030356722,0.1631383310257964
220,0.844410536161629,1.7738235100425208,0.2751945335047695
221,0.48354033284269926,34.678505203399325,0.12356466086126963
222,0.8665924005562353,40.308975398009515,0.2380423231577068
223,0.22313490917023884,4849.859678746249,0.12278933418409078
224,0.14534808150296963,57.59479340773615,0.14845511519833607
225,0.36809031474841086,53.986036828063256,0.2910356975245502
226,1.6294197338282046,25.5582356411457,0.11095726218384662
227,0.29418776412435316,45.73098472339206,0.10908889257471839
228,0.5150201666960503,6.490843605600374,0.14798161294362258
229,0.42295809530403744,36.41716091450095,0.39420595824914445
230,0.6509347986663483,32.52273009481942,0.1689019811790735
231,0.42446380251187527,21.85259741498507,0.2666041121560082
232,0.3702274426094615,2.472944436205751,0.11198146981527944
233,0.7537573866177043,25.776094934235886,0.43331666076878456
234,0.9991963821237106,82.56571001528182,0.22431967315433388
235,0.2622719570993926,24.381727009782658,0.1353616254556698
236,0.6420121735796175,10.729465920189504,0.22932361491752573
237,0.3762937381227879,59.84989649746772,0.1469969629740215
238,0.14664986055761972,42.61388348287607,0.27035607083572255
239,0.3165685985618721,13.01109990255992,0.11286223625812032
240,0.646425318490283,1.538632834798538,0.10497328840555396
241,0.5223110201267843,39.62537520615085,0.28373241525690795
242,0.6718881034838667,4.0703684185397595,0.3476403210440513
243,0.7616076811672685,12.468022344451988,0.19163943368654726
244,0.4336526678922676,54.03566959190018,0.2921592560668322
245,0.6233630605369495,30.709703365183966,0.10699762579507154
246,0.6618816919417838,20.482443922367217,0.12351750794103421
247,0.4117811222725688,16.991900313378245,0.10468878870140748
248,0.3673003692828836,26.750031402188906,0.16862857652985963
249,0.4168236467143483,9.853340329803455,0.2681319398835109
250,0.300444838904285,1.2564659961155076,0.11529141440356293
251,0.29585410527893874,77.56629338455951,0.26993402601021194
252,0.40159153534226694,9.221070475412494,0.19883729279990717
253,0.6778788758474693,33.65039378891264,0.1529140860015814
254,0.2642936641091594,0.6517473003289692,0.11508936171565658
255,0.17838694465308394,23.232110263491908,0.11616225712923547
256,0.45416290827225003,38.44296974619079,0.10927365758504468
257,0.389025456644662,5805.246410727393,0.13277802319371493
258,0.32594760232232833,13.108560296859878,0.22876648125978674
259,0.9379690852076895,16.62767776924133,0.12373244725137271
260,0.7055317067140742,20.355245431254165,0.2478160726965018
261,0.4593759261326009,54.749431090317024,0.378632733369461
262,0.5647454653337576,42.06385091278526,0.10916693905330686
263,0.9422878758269773,14.844786858510622,0.10393073240378067
264,0.2736827632302275,6.584292779459631,0.13273850562940212
265,0.4126785282561979,40.05194495832296,0.2605333849582748
266,0.45513302762411034,8.527690667688043,0.23952741152650994
267,0.23282515789887778,58.37424541421436,0.12198271934895279
268,0.7739331163508163,2.0870255206963937,0.1033747760522628
269,0.555835866459162,36.96738278029888,0.21403802480417675
270,2.799419795205154,28.71188276428631,0.12025569673864166
271,0.34005988444911645,20.038897067467307,0.25813649618641765
272,0.7079912528088177,46.073936405321824,0.18863049963622613
273,1.0785417122313687,15.892131511166607,0.2339618091286825
274,0.6895290763939259,41.15496635635783,0.24485909450579496
275,0.8076129670934883,16.453098732379832,0.10769579401818499
276,0.36901271233729294,4.460071110957205,0.11056137613392476
277,0.7437730422601507,17.848665129193094,0.27841388901616804
278,0.19802395935385994,10.446454743674494,0.2990040790514369
279,0.4485422827239126,2.0593687515729795,0.17806044338285082
280,0.4822096963121258,593.3264958585236,0.12380401596855978
281,0.4099482644500124,41.21246885752332,0.1109995126118268
282,0.7978331441700273,28.747486861790996,0.15469843515386628
283,0.45967860036768793,176.51614160217673,0.20228057632565577
284,2.8102169375109605,140.72503190952384,0.12325951632318075
285,0.6681766933469657,1.25457285355074,0.26815520237170365
286,0.42079070262216794,5.364816774878128,0.11966088599855385
287,0.5925150156436727,16.50884169209874,0.11520861413657885
288,1.099522699807803,11.729421304622297,0.11548265478678711
289,0.5085919393284289,3.5772860622052467,0.25371187849616406
290,0.6356687131709322,2.0483752349812443,0.15470195186788516
