subj,k,beta,c_death
1,1.327869170181945,7.332227314072104,75.784584372332
2,4.353870065835871,3.5589986333783905,0.5025848399666077
3,2.209171215272394,2.6402721491002685,12.743378403268899
4,0.9426328189541586,6.304130353512381,38.21402846828243
5,1.0065405726524996,2.9974601296725574,35.50576042701735
6,1.4484747989887057,6.662180877499851,91.44623203400921
7,1.3452619015432223,5.661300732916821,16.885777216169327
8,2.666483195177022,6.486710656613059,29.4421443315682
9,1.5209923261355163,3.6667193166753127,45.08076883975542
10,0.7251716326652634,11.291720138169017,129.78689919782883
11,1.6240429623174568,4.198884231828467,54.198830711636575
12,2.872372699080676,3.9152003250331324,29.253933758614394
13,0.8967768928072188,4.848366027444023,34.289059973458755
14,0.7587135490196741,5.97873488323778,2135.8735859187477
15,2.829285058404146,4.07894805729553,91.80212414835175
16,4.387611587073699,5.185436951905258,2.4925652409937458
17,1.7115408636502982,4.946350550437182,11.084039672935713
18,0.9711818152202089,5.451248640998627,46.967851456641185
19,1.0628686795001896,7.672208614798318,11.321854156018029
20,0.9409852745550128,7.369940475999813,35.6872914058971
21,1.4926941124569724,3.8011868655515184,33.11208001385123
22,0.9929828479795698,4.870284966209969,38.30358619678208
23,1.0846600279597496,4.631283881485615,524.2381208533674
24,0.6280938418279843,3.848051432250275,42.91876903586737
25,0.7340003916675587,11.427145913097798,66.19929359068865
26,1.9504621804897326,5.488493287527453,726.1543775823767
27,1.7071912637632658,5.957948107057124,31.826236387014927
28,0.8443944640734112,8.815170285009991,59.19452852435059
29,1.6882047017238198,2.29105008566469,94.60673600723281
30,1.2054041056375429,5.038013686738862,26.99531935175407
31,1.231569547901934,3.0025443599588852,35.02554083193367
32,3.067525656502178,7.0020419222888854,0.6001197980922522
33,1.0516313072159638,4.086028217033946,24.107403296013334
34,2.4368402842382215,3.61015330265327,1.220842672214112
35,7.044902555720462,4.371346944013833,74.24000863077195
36,1.5988909919465601,4.014780486422154,35.704973204384814
37,4.240898714709471,4.978350217189842,15.941062798008579
38,1.3467990917354256,5.634627061786687,38.24240586255642
39,0.8990379524768399,1.9546260557609918,26.447909048055184
40,1.2036337313339895,3.603316587440214,16.57254280315279
41,3.1602561578932975,3.850514888193644,2.0666520529412993
42,1.7454748829147164,2.3620810775795205,109.10934755439648
43,4.836548585145355,3.18073224743818,14.093237752754977
44,1.9721350297500388,4.304913405750782,3.5687100019207176
45,2.310927213036326,5.38523752251728,13.28825375869508
46,1.0327417688285212,11.059566245714723,30.688522179275516
47,1.5301552395918439,2.6552566379896976,6.372144319789418
48,1.6576127753462713,7.514797723061877,37.04646318777678
49,1.0848044916568351,6.909642390582562,51.27509864990544
50,2.047136525421662,4.6237808706577574,24.04956555391346
51,0.9318588743036589,3.443851132749708,110.8081597757332
52,3.171210280503682,2.544068896327181,72.418160230475
53,1.6214725569423183,10.93941426724046,25.187863637238358
54,1.241406566154223,4.623201774504852,10.423068640189662
55,2.5364263133368916,7.368102498751067,1.4324984438508044
56,1.3297199201228564,6.332679093815942,38.31749296624438
57,2.0145184821394606,2.9256403151861816,0.7600396419583749
58,1.634088386970192,4.587996780820834,20.39275580232959
59,2.111778705566294,3.5005503226367205,7.769220237222399
60,0.8445536878384694,4.746796792336954,0.7639570091167025
61,1.882774281021422,4.664761908365801,29.830294569728004
62,0.7543474037017381,2.8190561133048875,1.8993435878276181
63,0.9646381075984802,5.671590468449672,116.2668599014022
64,2.0564584538171395,6.744836315500074,39.41324964757469
65,2.377931416354056,4.630724941176679,37.46909764396571
66,0.7716931593742508,2.4486713377528995,19.21977270104886
67,1.2392649825604583,2.49504540570229,1.1438832069964049
68,1.4647005922413356,3.042904934935754,0.47514844220718316
69,0.8802502591586355,4.300825654197525,127.9890835545496
70,2.646992114605792,5.9373847508009705,2.3952329347225123
71,1.630337462401448,4.191746611118919,9.69824697163753
72,7.028494567293462,4.44617682295084,83.75723100874474
73,1.444091694687213,8.04848751600634,36.597952598430815
74,4.565416284715697,3.9321668168576256,0.5894863880441169
75,1.5767980869232676,5.580884420197593,13.481798291851874
76,1.4313308844569317,3.8490805999930977,2.305000488032956
77,6.915318284418246,5.617656302630954,2532.0229618751555
78,0.8525162066163833,8.157086142996764,71.84658580635191
79,0.7739194937873217,2.949323441751503,2253.590886755189
80,1.8055775767127005,8.728676135192593,2.292870744355848
81,0.8570090287435148,6.042960445603238,53.795028207721295
82,3.2993158339761637,3.982901980534833,1.0898380107820709
83,0.4982178259584065,1.6972384134384035,16.05306213172441
84,1.2382082322841634,8.22975322011378,0.7024185822409226
85,2.096901196616191,3.6986467109049173,2.110314216290049
86,0.8132844003061792,3.6340226767240185,34.92931233570956
87,1.2156324013168243,3.795997380274902,37.181146279434
88,1.5355250109871599,8.61893363312914,46.72596657001637
89,2.6890149603175035,4.502620188728155,30.870032813571157
90,1.038719070563583,3.227312953654775,32.69757201427088
91,0.6366210731097964,2.129966398381914,108.58249850955521
92,0.9152757511607326,3.977526550416323,28.324451120802557
93,1.2490257584341768,2.8504354724758967,36.554043632900665
94,1.0528157869137393,11.040060118832288,3.0091602437283416
95,0.8922656532502841,11.411368314692442,4.822303873126566
96,0.8299246803584368,2.8376102979131868,31.08848863785081
97,0.923322852866785,2.671359214586517,1.0526390465103106
98,8.516394465186096,5.78450729281376,2.2226506630265974
99,2.106911072832592,4.82774334476105,1.5128419918548857
100,0.7554840949730407,6.073814067253045,35.172249837987316
101,0.8112289094652666,2.3134261444501827,508.6821184883701
102,0.7382888888173228,11.635957242086741,41.2545468870511
103,1.2524341480878927,2.6722740919397343,33.95628880732163
104,2.520489004730752,4.958614267248075,68.3033191399887
105,1.1647982925483984,7.147126840256548,22.480482680740725
106,1.2034297509119187,3.2135800048101646,31.57433731367954
107,0.868346035896401,4.662761007160233,88.65476309940499
108,1.363791601705623,7.808891787074547,40.14208931181444
109,2.175903967370306,3.3082848092307593,44.1631247068654
110,4.817347813526373,8.4460523977431,35.838483727502194
111,2.0463624721531866,3.9656663612260634,0.6148363588747947
112,1.1295716869720709,7.667460486445834,49.48249490983934
113,1.8347385927529622,2.501174074124679,1.4658332216246792
114,1.6387270669570873,4.985504350308539,10.48496080398128
115,1.4442218351836111,4.566339626778463,16.14983797467423
116,1.478650993795338,5.186591455687573,11.54230950816285
117,3.6815741817771253,1.9892157370646562,63.72349075523021
118,2.280142045929147,4.540853380763788,2.0130434931950782
119,2.329858722087013,11.054638723773044,15.565463103836064
120,1.3137072632602538,5.020731044196194,38.15559193772738
121,1.5044108715538413,9.016374983370783,8.226736550015746
122,1.1151634166732207,3.8684717744069053,1468.5962791939742
123,2.15041429154809,1.988734797144875,90.34585517217829
124,8.3355341456716,5.779512116477029,58.343316264536995
125,1.1640956902199124,6.597742049352113,22.612459061472972
126,1.482484063627918,6.134144254156585,37.90316986467535
127,1.8393120540236607,5.730135347572917,13.47723316963246
128,1.481758630723755,7.372925378836637,45.2340706259375
129,1.2113742015003335,6.500343287574013,48.47540552320237
130,0.6922105207919867,2.6377220462735833,70.8292405685963
131,1.05097797199557,3.811003633514096,45.52440342960293
132,1.3547632864015478,3.024714511169782,19.52005028824652
133,1.0420181899139023,4.178395748166694,34.35863413112324
134,5.442401699066762,3.6771342603407406,0.6552596025063726
135,1.2830715410257438,3.9229082089945297,43.16542430124743
136,1.1601535641698937,3.947323242046556,19.789095652213867
137,0.717766161315902,5.828203536694446,41.68525988769758
138,1.7515008637919443,2.938732393855587,34.51131570982119
139,3.305873846568526,3.766518947453908,7.183011608604639
140,1.4490137131042091,3.898894193124636,34.004541329374575
141,3.16298737132012,3.051820167197428,45.73164638248792
142,0.9557155018295191,6.302900846603157,41.57241420954315
143,2.070344269049725,3.2391641421418114,95.17752812878199
144,1.5283552392760689,4.265026473350595,11.75527448671074
145,0.6866678360227837,2.682874508240716,27.405072687068557
146,4.611802030893955,4.737837330496561,32.17489547124245
147,1.8460623974075698,4.642497790119944,31.913703542372637
148,1.9364116338489912,3.2125515557694615,1.688683786909338
149,0.9233972227631092,6.372054698867806,23.751199298587846
150,0.7329183116097369,3.6572581526378363,27.987147281389493
151,1.046728535620193,5.316125983457579,34.736081880757425
152,2.6017149401458903,2.723100324696923,43852.70671527912
153,4.819851722742963,8.360247508745488,57.27241705086147
154,1.2654624790305948,7.513249596627899,22302.03557277747
155,1.1307152826089182,4.2264179179226735,54.0926197790039
156,1.8507316763729063,3.976337117036498,43.36340896261647
157,0.9146258666863052,5.709619745047506,78.1011401519241
158,0.750575046597697,3.4586835681091457,1282.1836750136397
159,1.7311035847860006,4.64830031814253,3.0088364760013495
160,2.008131425709285,1.8152730081493094,27.549850427945948
161,1.757430651345743,2.8114898778691586,2.0439585523208517
162,0.8827277628668229,3.418586039277277,41.16435867088876
163,2.6796545453011347,4.019892658756856,37.61847566689913
164,1.3233934923949802,4.257404396217872,9.39113011663865
165,0.6636448537243467,5.34832725920883,43.34230305697669
166,2.8555449913831743,3.2007437470604443,62.25613342996143
167,0.9893538279959617,11.487110339607048,0.41033806017350427
168,1.7406067656282114,3.024644325511601,19.939739105279102
169,1.292868076243217,3.1767832810700654,16.600389917267183
170,1.9634809376499305,3.8980205233574914,18.08916244457352
171,0.9222848011797896,3.0658440016667474,33.028061581670656
172,0.8908734332382486,8.841230376327092,7.5235942229015835
173,0.9940931056465412,5.799812303610324,68.38184374419001
174,0.9015749290285627,5.319650799496962,44.932679771950546
175,1.8036031282279588,5.815393983603197,1.192951699065782
176,1.2999703189781489,2.8569756732392952,1.1798576848484312
177,1.2719030929440027,2.5370645223538726,45.715178326451195
178,1.2302246282802243,2.0062293503851047,22.857407580933888
179,1.9232185774341197,2.9367260477713586,2.4414534049002237
180,0.8395491863929017,4.3631485824645155,23.811728706214613
181,1.2973978472767298,3.7546524887272663,46.14786030331401
182,2.1640392286416104,3.2272030666528666,21.66673373517317
183,1.5739938577147226,3.533567500290772,57.00103102380803
