subj,k,c_death,epsilon
105,0.15358248202991837,0.36944576486711445,0.4007362335483091
106,0.15411815353590347,0.138833998374461,0.663958252392421
107,0.1532809024271716,0.2873166410452911,1.2579441567741463
108,0.1525394403708149,0.5325324916313677,0.5799136343115181
109,0.15411772596132525,0.379661691933438,0.7204089325241037
110,0.15311764833509278,1.403662150983284,0.3417331871443781
111,0.15292112601096375,0.41066647526131034,0.05223946491572334
112,0.15346880093700022,0.4661245071246184,0.6533892356182425
113,0.1537763873579146,0.1680149188368173,0.11507602128580253
114,0.1537937825476147,0.36537549502051536,0.384849220697556
115,0.15368190821139732,0.2613052189946088,0.4332411855649179
116,0.15325350401491833,0.36289890710057005,0.28007035178116774
117,0.1564075064688541,0.595570595874393,0.9998440697139022
118,0.1529746894675473,0.4106149544281959,0.14189997686194092
119,0.154052550773088,0.87688335113061,0.2165293303340741
120,0.1535386099927079,0.30312687664450255,0.5991820977653951
121,0.1543582906807843,0.5526700339919236,0.20874491886769755
122,0.1541246823812641,0.93348631685274,3.7837346417307636
123,0.15465874533993954,0.3836054532622587,1.4088712082084678
124,0.15323835022254836,1.954036061739851,0.4343394906523465
125,0.15352137735944726,0.37661790618966395,0.3827045768571801
126,0.15341378784213291,0.45104753722707785,0.6635071280420366
127,0.1532466112032308,0.4874947017816024,0.25862881554821077
128,0.15466483003883288,0.5986862352554322,0.6416250966604616
129,0.1545103144783748,0.4221968629898732,0.6906606795314284
130,0.1522675052190372,0.09518708019501729,1.2869243010002756
131,0.15425486866125576,0.18966959365154093,0.8125517059875025
132,0.15332016448420052,0.14082722432364542,0.47969446146430383
133,0.15365325581255315,0.1741883244080652,0.6580273868659934
134,0.15399519535554354,1.0486631289892696,0.04053289721032571
135,0.15336403736046453,0.21771354195515988,0.7853120396935297
136,0.15316698246423882,0.14778697836446458,0.5413922381336215
137,0.15470205511178187,0.22807908867327045,0.7662411988876477
138,0.15372919462205212,0.23978132947277145,0.7549934881316039
139,0.1529568748501097,0.6433627586695072,0.2685756568921556
140,0.15473231488954253,0.25657633436718347,0.6514108212057356
