subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
24,0.1,1,1,1.0719703447309383,13,0.191111882508022,0.053004899364086366,5.0,0.9,1.12278289886223,0.9547440968483022,0.9547440968483022
24,0.5,1,0,1.09181419799225,11,0.09223616050237618,0.027810248771761855,1.0,0.4,1.0666286307437758,1.0236123112792426,1.0236123112792426
24,0.5,1,1,1.1735954529935217,4,0.05404626058960632,0.02702313029480316,5.0,0.9,1.12278289886223,1.045255903151698,1.045255903151698
24,0.9,1,0,1.1083255360370579,15,0.1224680909778747,0.031621125119941564,1.0,0.4,1.0666286307437758,1.039092242690135,1.039092242690135
25,0.1,1,0,0.8768496234314241,9,0.017869821299848702,0.005956607099949568,1.0,0.4,0.8853423127957235,0.9904074511727772,0.9904074511727772
25,0.1,1,1,0.8977141592618687,6,0.015315795556006753,0.006252647352833787,5.0,0.9,0.9029280853661864,0.9942255355782812,0.9942255355782812
25,0.5,1,0,0.8886323476315885,13,0.009689188723927246,0.0026872974432128605,1.0,0.4,0.8853423127957235,1.0037161161149926,1.0037161161149926
25,0.5,1,1,0.8953791648819609,2,0.013528389696647313,0.009566016093033534,5.0,0.9,0.9029280853661864,0.9916395108242048,0.9916395108242048
25,0.9,1,0,0.8905449673241577,14,0.013349172656422822,0.0035677164626589405,1.0,0.4,0.8853423127957235,1.00587643271223,1.00587643271223
25,0.9,1,1,0.9156909319547296,1,,,5.0,0.9,0.9029280853661864,1.014134953597514,1.014134953597514
26,0.1,1,0,0.6349874306050921,8,0.11266364760005625,0.03983261460560563,1.0,0.4,0.6370415591319155,0.9967755188066183,0.9967755188066183
26,0.1,1,1,0.6477765773560258,7,0.13516779628930609,0.05108862489230615,5.0,0.9,0.6654405541864716,0.9734552144149964,0.9734552144149964
26,0.5,1,0,0.6153588341887934,10,0.1015558241040699,0.032114771382428964,1.0,0.4,0.6370415591319155,0.9659634059469075,0.9659634059469075
26,0.5,1,1,0.5874786718251496,5,0.052505174628386095,0.023481027927913713,5.0,0.9,0.6654405541864716,0.8828417025820832,0.8828417025820832
26,0.9,1,0,0.6607784126018609,11,0.10408179534808158,0.0313818420614677,1.0,0.4,0.6370415591319155,1.037261075246474,1.037261075246474
26,0.9,1,1,0.7610664133782397,4,0.13597484267797877,0.06798742133898938,5.0,0.9,0.6654405541864716,1.1437030830029207,1.1437030830029207
27,0.1,1,0,0.8354409725055071,1,,,1.0,0.4,0.8575738991523593,0.9741912310195906,0.9741912310195906
27,0.1,1,1,0.9556537492300567,14,0.045603070670684795,0.012187933302467275,5.0,0.9,0.9707657358102778,0.9844329213292562,0.9844329213292562
27,0.5,1,0,0.8660643834879526,9,0.11151913011538782,0.03717304337179594,1.0,0.4,0.8575738991523593,1.0099005862281787,1.0099005862281787
27,0.5,1,1,0.9847145494852131,6,0.03938292793023303,0.016078013000979156,5.0,0.9,0.9707657358102778,1.0143688772279262,1.0143688772279262
27,0.9,1,0,0.8712163414636184,14,0.13061172060836396,0.03490745065810995,1.0,0.4,0.8575738991523593,1.0159081827522312,1.0159081827522312
27,0.9,1,1,0.9719289087155637,1,,,5.0,0.9,0.9707657358102778,1.0011982014428178,1.0011982014428178
28,0.1,1,1,1.1429876144927642,15,0.08656757759288793,0.022351652422584883,5.0,0.9,1.1658490904039829,0.9803907074256953,0.9803907074256953
28,0.5,1,0,1.1250088377420882,3,0.10557883958010518,0.06095597145230205,1.0,0.4,1.1264677710654951,0.9987048601292632,0.9987048601292632
28,0.5,1,1,1.1800106975418367,12,0.0682990567366627,0.019716239396154866,5.0,0.9,1.1658490904039829,1.0121470327973123,1.0121470327973123
28,0.9,1,0,1.127926704388902,6,0.10054946562807104,0.04104914744971496,1.0,0.4,1.1264677710654951,1.0012951398707368,1.0012951398707368
28,0.9,1,1,1.1745489591773475,9,0.04388252814150193,0.014627509380500643,5.0,0.9,1.1658490904039829,1.0074622597769922,1.0074622597769922
29,0.1,1,0,1.034735379562966,1,,,1.0,0.4,1.013792800559699,1.0206576521274415,1.0206576521274415
29,0.1,1,1,0.9994257353673758,14,0.044447455221096985,0.011879082082237251,5.0,0.9,0.9975837841365697,1.0018464125621291,1.0018464125621291
29,0.5,1,0,1.0033512017969288,11,0.057977642703122216,0.017480917006867547,1.0,0.4,1.013792800559699,0.9897004607282617,0.9897004607282617
29,0.5,1,1,1.0050486520690225,4,0.045878743885557224,0.022939371942778612,5.0,0.9,0.9975837841365697,1.0074829483509637,1.0074829483509637
29,0.9,1,0,1.0032918203192023,9,0.04779949208441097,0.01593316402813699,1.0,0.4,1.013792800559699,0.9896418871442968,0.9896418871442968
29,0.9,1,1,0.9882769649733109,6,0.04852488509160391,0.01981020138360269,5.0,0.9,0.9975837841365697,0.9906706390869073,0.9906706390869073
30,0.1,1,0,0.7731157775782972,2,0.19950742619200051,0.1410730539574382,1.0,0.4,0.7944969051354542,0.9730884696731301,0.9730884696731301
30,0.1,1,1,0.8792083649861804,13,0.1150747561287848,0.03191599490260366,5.0,0.9,0.9212960091465658,0.9543169147130324,0.9543169147130324
30,0.5,1,0,0.79321182615984,12,0.13089792506501433,0.03778697613632474,1.0,0.4,0.7944969051354542,0.998382524881711,0.998382524881711
30,0.5,1,1,0.9633836533069512,3,0.05140599075451166,0.029679262600076722,5.0,0.9,0.9212960091465658,1.0456830852869674,1.0456830852869674
30,0.9,1,0,0.8171631116682258,15,0.12985459015578854,0.03352831100679724,1.0,0.4,0.7944969051354542,1.0285290054451592,1.0285290054451592
31,0.1,1,0,0.9712191874825217,7,0.03982545978724123,0.015052608920834801,1.0,0.4,0.9771408991334303,0.9939397566347287,0.9939397566347287
