subj,c_effort,c_death
133,0.0014919277222865742,1.0749804041060291
134,0.189881703668118,3.0479463942299256
135,0.0012911694344453193,1.27688042942539
136,0.00135621965810414,0.6156386363680807
137,0.0010534975908644791,1.26201850899069
138,0.0013067092023050261,1.121393314597298
139,0.005935774138556945,1.3401410041659472
140,0.001015199548891918,1.186886573166584
141,0.0020538926472853,1.7400113975641858
142,0.001463654798706704,2.0492485530555573
143,0.0010146415969534753,2.317212276553487
144,0.0014530473415153228,0.6960144291300024
145,0.0010665876621117965,0.4118516721027799
146,0.0033737280206842545,2.9046506231290365
147,0.0013385312131255441,1.7280023807690486
148,0.022380018867221452,0.5470448824277974
149,0.0012437390350200981,1.3167298041637903
150,0.0009455263241312284,0.5580972210176377
151,0.001399144213432401,1.5835335140219822
152,0.0012365221072217953,119.71257578363746
153,0.0028575749160335484,5.26241764442962
154,0.00093727566483547,41.32081700929333
155,0.0008840473316176384,1.704351258768627
156,0.0019837663200012777,1.816791668001873
157,0.0010620362111210173,2.7564091565107214
158,0.0004285604190185219,2.8634356763478697
159,0.003998393312252717,0.8139958648463482
160,0.0009024539705294272,0.4905625812413455
161,0.0047752461591259055,0.3538339447616464
162,0.001146320060744084,0.8662136203161832
163,0.0016984483071341347,2.2707717280881887
164,0.0025293752799414124,0.5516489972247626
165,0.0010885520009122286,1.3609404521579775
166,0.0018150881743199006,2.8275319667221313
167,0.335269556319857,3.4293511118640887
168,0.0019015561968794752,0.693432410225036
169,0.0013926203663655835,0.508005707614381
170,0.001866834654967518,1.0995549500545272
171,0.0011006224500920534,0.60274386703624
172,0.0034232728002062444,1.4861009818407245
173,0.0009931005635379505,2.6839992253218297
174,0.0011815467152438267,1.7030674749826515
175,0.06441533310087866,1.5740277717618767
176,0.017908951785685287,0.27225694053438065
177,0.0010519041900043753,0.8568937401946207
178,0.001107154272083064,0.30979651719482126
179,0.0019091522718240352,0.6446040035679755
180,0.001680479959736898,0.7560863617625688
181,0.0009628990513048061,1.3826988063135754
182,0.0029531635683912845,0.9818568793130588
183,0.001004055261353087,1.6245441018656825
184,0.003076308216171258,3.062411812729883
185,0.03685224125080889,0.4672083783989461
186,0.01910676242987981,1.5115324367673781
187,0.002999109226520992,2.053277897693696
188,0.004821206094920099,3.3169688170043083
189,0.0043244634771231446,2.192372595993515
190,0.001101879690923366,1.0321183058999277
191,0.003013829987709053,1.0234847684768549
192,0.043135287609535757,0.40568208787620375
193,0.050491369561860365,0.4824848340801269
194,0.0015457741894454667,1.6393210801573808
195,0.0013094819694524887,1.6602410668715855
196,0.0014446107669107288,0.6606346574617178
197,1.1724219114524865,0.2934712229478185
198,0.0006443151520201131,2.6407905969476477
199,0.0015471323701414614,1.9167136968939578
200,0.00039140570213721284,4.780806360056097
201,0.0014829251138658124,0.5582527517734859
202,0.003076392440278739,0.4054322834748127
203,0.0009430812817701937,2.815173663674614
204,0.0009734831893725047,1.5651167656245524
205,0.0006801331660289947,6.458579295883878
206,0.24611954697082017,4.488593060933935
207,0.00271215165347781,1.8394460373293708
208,0.0005215187657175031,2.8470509208131323
209,0.0013238462791500768,1.1633878639906607
210,0.0011518896632959374,1.0996408166369425
211,0.0035424340149472072,0.5075860453612043
212,0.0010520331171857801,0.5375604268400082
213,0.0009883826982130118,3.3866837836663737
214,0.000734681680758616,1.927548523321095
215,0.052492636675157654,1.364044171490047
216,0.001453479105401573,3.7567547085041526
217,0.0003192301267008686,6.676345124103197
218,0.001344562266399616,0.7317655049843447
219,0.006835173039841494,0.8092728840688007
220,0.045115689987170464,0.4920782351992089
221,0.0016549616755382867,1.9195430254454469
222,0.001652831423063673,3.1972673282467636
223,0.00030382214931233694,7.059401246689774
224,0.0005162911883177562,0.8357623211392793
225,0.0009740091744394721,1.5911587610441222
226,0.0029928786388037963,3.3490276657893476
227,0.0010507069034499878,1.5933016879796582
228,0.0030940354873579784,0.5609469839501042
229,0.001013297394176766,1.2199122435066845
230,0.0013968011806753606,2.2951787007622895
231,0.0013781437405438277,0.9315920558370128
