subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,rel_rate,subj_cookie_mean,rel_rate_cc
39,0.9,2,1,0.9680751697540195,5,0.02212697589885003,0.009895484449265635,1.0088140232971827,0.9621635981333044,1.0061440399867383
39,0.9,3,0,0.9443087017787076,2,0.03687910133395805,0.026077462637307588,0.9840474071016345,0.9570705667328548,0.9866657011533514
39,0.9,3,1,0.965864246304069,6,0.015588388406037977,0.006363932917851707,1.0065100590489175,0.9621635981333044,1.003846173538413
40,0.1,1,0,0.6950108163846087,3,0.015638274416678723,0.009028761944130699,0.8108389786662265,0.755139566145997,0.9203739911705764
40,0.1,1,1,0.9574181770327331,7,0.1406118963221848,0.05314630129224267,1.1169782664103203,0.9591608921961835,0.9981830835914712
40,0.1,2,0,0.6870358570626189,2,0.03656800938365096,0.02585748740967289,0.8015349394784845,0.755139566145997,0.9098130833867457
40,0.1,2,1,0.9043703608522142,7,0.1445575250362469,0.05463760876984322,1.0550896798181906,0.9591608921961835,0.9428765999638332
40,0.1,3,0,0.7007501848036295,2,0.06100708354036382,0.04313852247180546,0.8175348508992317,0.755139566145997,0.9279743986665215
40,0.1,3,1,0.9952559935522322,6,0.035356871579453344,0.014434382378462174,1.1611220060160254,0.9591608921961835,1.0376319569007886
40,0.5,1,0,0.8974787709102444,9,0.1551300129740656,0.05171000432468853,1.0470495607032084,0.755139566145997,1.1884939038364835
40,0.5,1,1,0.8381200347953491,6,0.17186417647862426,0.07016325623937801,0.9777982975118092,0.9591608921961835,0.8738054706091196
40,0.5,2,0,0.6882409253631393,2,0.04079427625110583,0.02884590937075426,0.8029408404040268,0.755139566145997,0.9114089053440968
40,0.5,2,1,1.0471204502222273,5,0.03618065244156354,0.016180479665925965,1.2216300183864484,0.9591608921961835,1.0917046959917678
40,0.5,3,0,0.711985530498978,2,0.04511790528005187,0.031903176776457015,0.8306426414743023,0.755139566145997,0.9428529008653802
40,0.5,3,1,0.94625729499927,3,0.1984339173654119,0.11456587560727252,1.1039573493602761,0.9591608921961835,0.9865469940425029
40,0.9,1,0,0.8340429701379267,12,0.17636686854889558,0.050912729516418107,0.9730417629876744,0.755139566145997,1.1044885045484092
40,0.9,1,1,0.9566044334654858,5,0.15485087031778555,0.06925141448111459,1.1160289070803528,0.9591608921961835,0.9973346924885103
40,0.9,2,0,0.8791175511136107,2,0.19043939818706157,0.13466098986315633,1.0256283218447764,0.755139566145997,1.1641789021867304
40,0.9,2,1,0.9779991782248334,4,0.10918890942353102,0.05459445471176551,1.140989227956703,0.9591608921961835,1.0196403816939574
40,0.9,3,0,0.702593489039216,2,0.05920332448373745,0.041863072211238306,0.8196853540115847,0.755139566145997,0.9304154099950555
40,0.9,3,1,1.009302106621306,2,0.00036930626849055164,0.0002611389667843689,1.177508996990358,0.9591608921961835,1.0522761247180485
41,0.1,1,0,0.5410686769290118,13,0.14528491013910258,0.04029478408136249,0.6961810421859914,0.5271890448043209,1.0263276186435981
41,0.1,1,1,0.9182742224254584,4,0.06479222359104178,0.03239611179552089,1.18152303476359,1.0272016787065332,0.8939570889153552
41,0.1,2,0,0.45939580341303843,2,0.014249511590080623,0.01007592627394231,0.591094370886897,0.5271890448043209,0.8714062022733313
41,0.1,2,1,1.093423098617707,3,0.25565912222517423,0.1476048630374878,1.4068832013459602,1.0272016787065332,1.0644677878589146
41,0.1,3,0,0.4655361199896793,2,0.015707868097189184,0.011107140049506302,0.5989949797669756,0.5271890448043209,0.8830534787809834
41,0.1,3,1,1.1135549123724091,3,0.013148021405553089,0.007591013697807038,1.4327863587055605,1.0272016787065332,1.0840664841734031
41,0.5,1,0,0.6237538490239937,15,0.19045450163900898,0.049175140870541,0.8025702155699183,0.5271890448043209,1.1831692163776186
41,0.5,1,1,1.006661081726819,4,0.3113108466498578,0.1556554233249289,1.295248442364742,1.0272016787065332,0.9800033455887851
41,0.5,2,0,0.4498560434676405,2,0.020225147015094164,0.014301338604867942,0.5788197737716353,0.5271890448043209,0.8533106821948767
41,0.5,2,1,0.9361809835070847,2,0.0032533340260942753,0.002300454551316194,1.2045632662971144,1.0272016787065332,0.9113896549370294
41,0.5,3,0,0.47145947292837453,2,0.003464892847120966,0.0024500492282839986,0.6066164263557925,0.5271890448043209,0.8942892072109886
41,0.5,3,1,0.8966868272534203,2,0.2964933740141199,0.20965247534226347,1.1537470131423606,1.0272016787065332,0.8729413569324974
41,0.9,1,0,0.621325651404968,15,0.20133124307251982,0.05198350343274044,0.7994459076564726,0.5271890448043209,1.1785632829976354
41,0.9,1,1,1.0808204929797258,4,0.21389321730890806,0.10694660865445403,1.3906677087450832,1.0272016787065332,1.0521989161278535
41,0.9,2,0,0.5683863136956833,2,0.10762870201116057,0.07610498504239784,0.7313300383212359,0.5271890448043209,1.0781451536168656
41,0.9,2,1,1.0808658633867676,2,0.22590649716867128,0.15974001606206706,1.3907260858395365,1.0272016787065332,1.0522430850656408
41,0.9,3,0,0.5439194723864992,2,0.11240667114849988,0.0794835194197105,0.6998490973465992,0.5271890448043209,1.0317351579041028
41,0.9,3,1,1.1183476260894063,2,0.4082560833689785,0.28868064501086516,1.4389530369345351,1.0272016787065332,1.0887322804005202
42,0.1,1,0,1.2282555749720168,7,0.13528487533657266,0.051132876612706685,1.0866348482769048,1.1345630243064218,1.0825802962535915
42,0.1,1,1,1.2259211421001779,7,0.13410951070852212,0.050688630540471874,1.0845695809488398,1.1260962522107674,1.088646853848801
42,0.1,2,0,1.0061080118112251,2,0.012528212066899724,0.008858783708647927,0.890101416221601,1.1345630243064218,0.8867801878404036
42,0.1,2,1,1.1459872337021961,6,0.1335078647741499,0.05450435755752729,1.0138522382441673,1.1260962522107674,1.0176636601466158
42,0.1,3,0,1.0132538591231657,2,0.09394745339052593,0.06643088136764799,0.896423330705724,1.1345630243064218,0.8930785134149648
42,0.1,3,1,1.034925244615306,3,0.1675727326124652,0.09674816228264796,0.9155959550080716,1.1260962522107674,0.9190379974922454
42,0.5,1,0,1.256364736743399,7,0.13666715327209822,0.051655328564159886,1.1115029582688605,1.1345630243064218,1.1073556160632299
42,0.5,1,1,1.1302700183978307,7,0.15639267863558431,0.05911087636300005,0.9999472544479538,1.1260962522107674,1.0037064026976996
42,0.5,2,0,1.005944169047467,2,0.13332272548283403,0.09427340327518445,0.8899564649098664,1.1345630243064218,0.8866357773843532
42,0.5,2,1,1.288283929592642,7,0.09431449307556738,0.035647527672439235,1.1397417938871304,1.1260962522107674,1.1440264782548255
42,0.5,3,0,0.963913665289752,2,0.10768132778743769,0.07614219708566859,0.8527721760660668,1.1345630243064218,0.8495902339837043
42,0.5,3,1,0.9993202524013896,2,0.06647613834366957,0.04700572820990381,0.8840963012709809,1.1260962522107674,0.8874199256409127
42,0.9,1,0,1.1279761232615524,11,0.18162407117337379,0.05476171790717137,0.9979178507601834,1.1345630243064218,0.9941943277687054
42,0.9,1,1,1.217490752813927,5,0.1360576478663985,0.06084682989759926,1.077111235169958,1.1260962522107674,1.0811604695635322
42,0.9,2,0,1.321081643581133,2,0.15634774407389024,0.11055455005786663,1.1687578551124378,1.1345630243064218,1.1643968781626153
42,0.9,2,1,0.9918620465256096,4,0.19724305659513988,0.09862152829756994,0.8774980438924784,1.1260962522107674,0.8807968631263736
42,0.9,3,0,1.288169434928085,2,0.020279183883225728,0.014339548440757854,1.1396405007238959,1.1345630243064218,1.135388169128432
42,0.9,3,1,1.100805649747829,3,0.08439727338110771,0.04872678850545298,0.9738801960848775,1.1260962522107674,0.9775413492289956
43,0.1,1,0,0.835930909396401,16,0.05452542587101362,0.013631356467753404,0.9688749187653026,0.8580508308014553,0.9742207330719634
43,0.1,1,1,0.7949162498465852,2,0.0486059642778816,0.03436960694700117,0.9213374075992088,0.8675195048651538,0.9163093687099819
43,0.1,2,0,0.7981213969562563,2,0.0552894017438564,0.03909551090082818,0.9250522919402553,0.8580508308014553,0.9301563127801853
43,0.1,2,1,0.8764677708830045,2,0.05811704006341678,0.04109495313133226,1.0158586442602633,0.8675195048651538,1.0103147721378802
43,0.1,3,0,0.8325487931794588,2,0.0022615222837804217,0.0015991377426656237,0.9649549206672412,0.8580508308014553,0.9702791061944704
43,0.1,3,1,0.7966863453648225,2,0.050389808953621905,0.03563097561380066,0.9233890139367199,0.8675195048651538,0.9183497787622176
43,0.5,1,0,0.8388661669580351,14,0.06165440806339154,0.016477833668397415,0.972276991113168,0.8580508308014553,0.9776415765188399
43,0.5,1,1,0.9337792708944546,5,0.14395092416666652,0.06437681037211672,1.0822847977781491,0.8675195048651538,1.0763784164594663
43,0.5,2,0,0.9372924792546257,2,0.1493177270809264,0.10558357737028523,1.0863567365308675,0.8580508308014553,1.0923507624590905
43,0.5,2,1,0.8387682084561014,2,0.002625323485560454,0.0018563840394481002,0.9721634535773065,0.8675195048651538,0.9668580403693385
43,0.5,3,0,0.832356583035683,2,0.007966833636662205,0.0056334020890689285,0.9647321419838077,0.8580508308014553,0.9700550983188575
43,0.5,3,1,0.876401015493931,2,0.07089186645918297,0.05012811950425943,1.0157812722891604,0.8675195048651538,1.0102378224108721
43,0.9,1,0,0.9092482124296555,16,0.08883175261034282,0.022207938152585704,1.053852391451087,0.8580508308014553,1.0596670730804838
43,0.9,1,1,0.9274735708587454,2,0.0008019028139296484,0.0005670309175822286,1.0749762576330462,0.8675195048651538,1.0691097614028986
43,0.9,2,0,0.8970732149832614,2,0.19879887548848024,0.1405720329501645,1.0397411179842877,0.8580508308014553,1.0454779399786347
43,0.9,2,1,0.8794460670777747,3,0.10174000276017063,0.05873961798093778,1.0193105999797265,0.8675195048651538,1.0137478894085208
43,0.9,3,0,0.841019721019721,2,0.11667431948928975,0.08250120250120253,0.9747730401204708,0.8580508308014553,0.980151397597475
43,0.9,3,1,0.8837370449109653,2,0.06426242589926669,0.04544039712886949,1.0242840023899307,0.8675195048651538,1.018694150338824
44,0.1,1,0,0.7390617309727688,7,0.09638184763734088,0.036428914249903174,0.8640033799845397,0.8162220000524831,0.9054665653771242
44,0.1,1,1,0.9209135880945781,7,0.1742094233537515,0.06584497289114205,1.0765980965353525,0.8945623512448313,1.0294571270667467
44,0.1,2,0,0.8024927923193819,2,0.0037020897845025827,0.0026177727911832205,0.9381577423371206,0.8162220000524831,0.9831795666715446
44,0.1,2,1,0.9015077629088373,4,0.19862881499788618,0.09931440749894309,1.0539116309138672,0.8945623512448313,1.0077640330540862
44,0.1,3,0,1.0018890755380194,2,0.2774575605313275,0.19619212254317864,1.1712628476853573,0.8162220000524831,1.227471295154502
44,0.1,3,1,0.9590578702940047,5,0.21296647391471338,0.09524150252034697,1.1211908380699604,0.8945623512448313,1.0720972875277217
44,0.5,1,0,0.6627779525493458,13,0.11569218026156551,0.032087237546407486,0.7748234919810332,0.8162220000524831,0.8120069693131637
44,0.5,1,1,0.9295815118328413,6,0.19758045366302487,0.08066188243700441,1.086731371055534,0.8945623512448313,1.0391466961909128
44,0.5,2,0,0.8935225216686029,2,0.4288792889057932,0.3032634534957508,1.0445764493824496,0.8162220000524831,1.094705265982967
44,0.5,2,1,0.9954044570797644,2,0.2797797223206593,0.19783413889142742,1.163681975843342,0.8945623512448313,1.1127278670900982
44,0.5,3,0,0.7990740835393533,2,0.010195429504530996,0.007209257339763269,0.9341610857422247,0.8162220000524831,0.978991112084669
44,0.5,3,1,0.9924268006286419,2,0.26199936264927387,0.185261525995855,1.1602009334210583,0.8945623512448313,1.1093992489708817
44,0.9,1,0,0.8142704060576563,15,0.11290102651053859,0.029150919696335865,0.9519264136829197,0.8162220000524831,0.9976089911878124
44,0.9,1,1,0.8606940392223661,4,0.3817623839012778,0.1908811919506389,1.0061981670216804,0.8945623512448313,0.9621397972144304
44,0.9,2,0,0.8067625038958549,2,0.03530408229648448,0.024963755995412118,0.9431492675088762,0.8162220000524831,0.9884106331904555
44,0.9,2,1,0.7987207987207987,1,,,0.9337480765651338,0.8945623512448313,0.8928620767566801
44,0.9,3,0,0.8261469339313651,2,0.0034876065626230192,0.0024661102505414423,0.9658107210355122,0.8162220000524831,1.0121596010377616
44,0.9,3,1,0.6927543324216481,2,0.13777052845550414,0.09741847491854118,0.8098675112340392,0.8945623512448313,0.7744058661284409
45,0.1,1,0,0.8445248411213953,9,0.09718218257068062,0.03239406085689354,0.9830233716792542,0.844263282683563,1.0003098067192984
45,0.1,1,1,0.8625404129915841,7,0.10859996925697671,0.04104693014903148,1.0039934217479383,0.873955969171521,0.9869380648652605
45,0.1,2,0,0.747725256604584,2,0.15108964036225903,0.10683650926719004,0.8703490614452127,0.844263282683563,0.8856541222873928
45,0.1,2,1,0.9180549396727559,5,0.057978485927210936,0.025928767153151715,1.0686120978816565,0.873955969171521,1.0504590300390524
45,0.1,3,0,0.7346299188801511,2,0.048402071100278284,0.03422543269848019,0.8551061432782856,0.844263282683563,0.8701431578844304
45,0.1,3,1,0.9091227510780511,2,0.07321465557619525,0.05177057944016513,1.0582150678343432,0.873955969171521,1.0402386197326017
45,0.5,1,0,0.870163527913396,15,0.16428188410145134,0.042417400080566534,1.012866695532505,0.844263282683563,1.030677924482878
45,0.5,1,1,0.8924840113737872,3,0.06115220074506179,0.03530623956169946,1.0388476446299997,0.873955969171521,1.021200200989336
45,0.5,2,0,0.9080754967967345,2,0.07469569678408648,0.05281783372148174,1.0569960682448718,0.844263282683563,1.0755833108249584
45,0.5,2,1,0.854561765871774,2,0.0,0.0,0.9947063099766134,0.873955969171521,0.9778087180774886
45,0.5,3,0,0.8643607455159352,2,0.13496543325860508,0.09543497308294004,1.0061122811686853,0.844263282683563,1.0238047339551364
45,0.5,3,1,0.862015789261271,3,0.09523911495413326,0.05498632865615055,1.0033827619270257,0.873955969171521,0.9863377786393874
45,0.9,1,0,0.9181987540205264,16,0.11034302820968006,0.027585757052420015,1.0687794971790574,0.844263282683563,1.087573950985945
45,0.9,1,1,0.9839460611540501,3,0.03992780414475046,0.023052328471122333,1.1453090868254767,0.873955969171521,1.125853127459952
45,0.9,2,0,0.8550836887743831,2,0.00024603681579432325,0.0001739743008697114,0.9953138260454103,0.844263282683563,1.0128163883385128
45,0.9,2,1,0.8136002431284766,2,0.06088559916994221,0.04305262004967216,0.9470272693663151,0.873955969171521,0.93093962605432
45,0.9,3,0,0.8556073145249614,2,0.0014786290854584274,0.001045548653187317,0.9959233242220987,0.844263282683563,1.013436604521448
45,0.9,3,1,0.7692777480119395,2,0.00019921681458894862,0.00014086756052222868,0.8954360710152501,0.873955969171521,0.8802248341426026
46,0.1,1,0,0.8320602806820622,4,0.1533293533381786,0.0766646766690893,0.8710158784862064,0.9162141607866029,0.9081504262799305
46,0.1,1,1,0.9977286510547207,7,0.10960210547428201,0.04142570203628874,1.0444405503612213,0.994337187894095,1.0034107777541827
46,0.1,2,0,0.9531965177912909,2,0.0013725651223019852,0.0009705501055998766,0.9978235010009089,0.9162141607866029,1.0403643150122646
46,0.1,2,1,0.9700241924983242,7,0.07645094326828128,0.02889574048345426,1.015439017818767,0.994337187894095,0.9755485405838403
46,0.1,3,0,0.9528074600201171,2,0.00027426689035041444,0.00019393597802172533,0.9974162282296825,0.9162141607866029,1.0399396787341701
46,0.1,3,1,0.8974354170144323,5,0.04908934575396937,0.021953422815373234,0.9394517636326737,0.994337187894095,0.9025463675105114
46,0.5,1,0,0.8826685041670994,17,0.18236225166556966,0.04422934269074199,0.9239934899175705,0.9162141607866029,0.963386664324525
46,0.5,1,1,1.0751365042279317,2,0.0006985862009682095,0.0004939750399479692,1.1254725029718264,0.994337187894095,1.0812594734638876
46,0.5,2,0,0.9800150300993816,2,0.037104638995173224,0.02623694184696579,1.0258976088510956,0.9162141607866029,1.0696353233156792
46,0.5,2,1,1.0718135920719989,2,0.0012147009991652245,0.000858923313623805,1.1219940179175227,0.994337187894095,1.0779176371166315
46,0.5,3,0,0.9053709568815815,2,0.0679088173403154,0.04801878524369562,0.9477588315087913,0.9162141607866029,0.9881652081258905
46,0.5,3,1,0.9033158851188552,2,0.06589011977014897,0.046591350502666135,0.9456075449033352,0.994337187894095,0.9084603252463949
46,0.9,1,0,0.9330283610184937,17,0.15570017348842427,0.03776283889528046,0.9767111066266629,0.9162141607866029,1.0183518231342934
46,0.9,1,1,1.068116018425165,2,0.014130118762773758,0.009991502796128593,1.1181233303807683,0.994337187894095,1.07419900555799
46,0.9,2,0,0.9039704114950273,2,0.0676962429686181,0.047868472463961996,0.9462927150523858,0.9162141607866029,0.9866365858381146
46,0.9,2,1,1.0122657788727236,2,0.08161388472971402,0.057709731331358004,1.0596582809163737,0.994337187894095,1.0180306954189249
46,0.9,3,0,0.9028099249243715,2,0.06606089816061508,0.046712109060644845,0.9450778965431035,0.9162141607866029,0.9853699752351313
46,0.9,3,1,0.9531986517627022,2,0.002470421125764007,0.0017468515304142338,0.9978257348811056,0.994337187894095,0.958627177347636
47,0.1,1,0,0.8025789005949199,7,0.15115053935500392,0.057129533952374516,0.9423576430201711,0.8147004048868643,0.9851215192489958
47,0.1,1,1,0.8490145760153924,5,0.08111402651577046,0.03627529544359663,0.9968806483083108,0.8886420713787858,0.9554066855039749
47,0.1,2,0,0.6350749764201458,2,0.1504669880752024,0.10639622761269099,0.7456809012506544,0.8147004048868643,0.7795196523909145
47,0.1,2,1,0.8663150884241796,7,0.055661278375513316,0.021037985748220786,1.0171942524717157,0.8886420713787858,0.9748751677714691
47,0.1,3,0,0.7200788322358012,2,0.1454271131304781,0.10283249786294427,0.8454891981728506,0.8147004048868643,0.8838572166117886
47,0.1,3,1,0.9064561181178193,4,0.023369628702884712,0.011684814351442356,1.0643263239757899,0.8886420713787858,1.0200463688506147
47,0.5,1,0,0.8469995523294999,9,0.1291523328982943,0.04305077763276477,0.9945146840774296,0.8147004048868643,1.039645429471857
47,0.5,1,1,0.9025428916735921,6,0.042172254729514545,0.017216750898330878,1.0597315622073797,0.8886420713787858,1.01564276635388
47,0.5,2,0,0.8232463917152351,2,0.0004738486822704511,0.0003350616164897457,0.966624625624428,0.8147004048868643,1.0104897294479158
47,0.5,2,1,0.8987807667537836,6,0.0424743422254094,0.01734007760210046,1.0553142181063198,0.8886420713787858,1.0114092002860802
47,0.5,3,0,0.9246841556020107,2,0.005081351966625184,0.0035930584331962667,1.0857289928320892,0.8147004048868643,1.1349990132021839
47,0.5,3,1,0.8993961076770205,2,0.22026447126551638,0.15575050128631607,1.0560367280323166,0.8886420713787858,1.01210165109733
47,0.9,1,0,0.7220001298198577,10,0.17822053980840508,0.05635828316192687,0.8477451127770219,0.8147004048868643,0.8862155038699414
47,0.9,1,1,0.8759184078831505,5,0.11480644298282247,0.05134300215290895,1.0284701052057177,0.8886420713787858,0.9856819028656906
47,0.9,2,0,0.9398808598031579,2,0.15683468933098516,0.11089887235122507,1.1035723853534383,0.8147004048868643,1.153652132937969
47,0.9,2,1,0.9377178522299932,4,0.03338684004222351,0.016693420021111755,1.1010326640662584,0.8886420713787858,1.0552255879299786
47,0.9,3,0,0.9177598454611514,2,0.004711101344655574,0.0033312517076630184,1.0775987310235071,0.8147004048868643,1.1264998028184345
47,0.9,3,1,0.861636833634141,4,0.1328071757361938,0.0664035878680969,1.0117012234946012,0.8886420713787858,0.9696106693409817
48,0.1,1,0,0.9578789186575484,6,0.0344673229799592,0.014071225683434165,0.9968285918202482,0.9612580862081743,0.996484640702524
48,0.1,1,1,0.9432886552662473,7,0.03317859572327616,0.012540330447734274,0.9816450530374755,0.9605947308512237,0.9819839990485469
48,0.1,2,0,0.824102431567961,2,0.015847491661856953,0.01120586881889632,0.8576124292690732,0.9612580862081743,0.8573165140474976
48,0.1,2,1,0.9466520130288121,6,0.04614983364591145,0.018840590691135018,0.9851451730598934,0.9605947308512237,0.9854853276052676
48,0.1,3,0,0.9632944190557946,2,0.03965607050589162,0.028041076369927805,1.0024642995603783,0.9612580862081743,1.0021184038676365
48,0.1,3,1,0.9534165475154545,4,0.039865541753685965,0.019932770876842983,0.99218476987667,0.9605947308512237,0.992527355079901
48,0.5,1,0,0.9743011776030884,15,0.032988160904906964,0.008517506520447684,1.0139186195266023,0.9612580862081743,1.0135687715734747
48,0.5,1,1,0.956488351745156,4,0.049479004579096736,0.024739502289548368,0.9953814810945475,0.9605947308512237,0.9957251700699744
48,0.5,2,0,1.010879002241398,2,0.015773551215831925,0.011153585028108065,1.0519837869667157,0.9612580862081743,1.0516208048027569
48,0.5,2,1,0.9575835779222257,2,0.0403407142039913,0.028525192571550725,0.9965212418164382,0.9605947308512237,0.9968653243326354
48,0.5,3,0,0.9856758869246397,2,0.0006121898144016389,0.00043288356913673276,1.0257558520353391,0.9612580862081743,1.0254019196996147
48,0.5,3,1,0.9425195417328875,2,0.023502436854010707,0.0166187324738796,0.9808446654879892,0.9605947308512237,0.9811833351383065
48,0.9,1,0,0.9862688140871532,17,0.047577438380911115,0.011539223755341894,1.026372889050089,0.9612580862081743,1.0260187438085826
48,0.9,1,1,1.0170367359799688,2,0.01303265509765985,0.009215478796420706,1.0583919090496468,0.9605947308512237,1.0587573544971765
48,0.9,2,0,0.9705207929109676,2,0.016097312325445593,0.011382518704200371,1.009984515251224,0.9612580862081743,1.0096360247426697
48,0.9,2,1,0.9675531887983824,2,0.016506348330040863,0.011671750836799138,1.0068962411792002,0.9605947308512237,1.0072439060133012
48,0.9,3,0,0.9784013328250183,2,4.259646805937453e-05,3.0120251419379906e-05,1.018185496974797,0.9612580862081743,1.017834176755244
48,0.9,3,1,0.960813965671879,2,0.045024421823051684,0.03183707399008342,0.9998829849436732,0.9605947308512237,1.0002282282148904
49,0.1,1,0,0.9985327447066711,3,0.01603517190459059,0.009257910815617302,0.9729131275227124,1.016024354129281,0.982784261665066
49,0.1,1,1,1.0280507729465567,6,0.03389013021635743,0.01383558772442563,1.0016738039506117,1.036641431662289,0.9917129892233258
49,0.1,2,0,0.9959570901041042,2,0.025018892415542254,0.01769102848480661,0.9704035571675231,1.016024354129281,0.9802492293185489
49,0.1,2,1,1.0331778135196774,7,0.01809494325341179,0.006839245690907658,1.00666929869565,1.036641431662289,0.9966588079187058
49,0.1,3,0,1.03489327160087,2,0.0014606388226612171,0.0010328276163680816,1.008340742817793,1.016024354129281,1.0185713239991767
49,0.1,3,1,1.0171766454458913,7,0.017482486899904087,0.006607758948012967,0.9910786767984612,1.036641431662289,0.9812232218181891
49,0.5,1,0,1.0005086438750626,14,0.025813546773100198,0.006898960568743214,0.9748383305265998,1.016024354129281,0.9847289976946318
49,0.5,1,1,1.0464601701262326,5,0.03270755042229398,0.014627261224350258,1.0196108663863037,1.036641431662289,1.0094716824584167
49,0.5,2,0,1.0502569287379413,2,0.018800366241879234,0.013293866458423453,1.0233102105639964,1.016024354129281,1.0336926713119954
49,0.5,2,1,1.0420499957176683,2,0.02006549622258146,0.014188448446860402,1.015313844982146,1.036641431662289,1.0052173913661802
49,0.5,3,0,1.008355450704714,2,0.015942277846226583,0.011272892772626884,0.9824838097701929,1.016024354129281,0.992452047637048
49,0.5,3,1,1.0236639978592055,2,0.00428801315208257,0.0030320831776546875,0.9973995815051302,1.036641431662289,0.9874812703730415
49,0.9,1,0,1.0163463413760179,16,0.023612590321978565,0.005903147580494641,0.9902696760584278,1.016024354129281,1.0003169089849355
49,0.9,1,1,1.0569871852616286,3,0.012479102170292715,0.007204812997263342,1.02986778712641,1.036641431662289,1.0196266066336115
49,0.9,2,0,1.0308901266729906,2,0.02716872784639671,0.019211191696398896,1.0044403076319104,1.016024354129281,1.0146313151680793
49,0.9,2,1,1.057134130000082,2,0.010618773096549771,0.007508606464451616,1.0300109616650712,1.036641431662289,1.0197683574203014
49,0.9,3,0,1.008478589385156,2,0.0024315160748664554,0.0017193415051021674,0.9826037890491328,1.016024354129281,0.9925732442205171
49,0.9,3,1,1.0250721740836588,2,0.006279475066915884,0.00444025940210807,0.9987716277819285,1.036641431662289,0.9888396727882287
50,0.1,1,0,0.774873258299083,7,0.05796407882564201,0.021908362506799086,0.8367650197128582,0.8743114364415362,0.8862668678484084
50,0.1,1,1,0.9579594712456873,7,0.09313819110803982,0.03520292731918296,1.0344749509107756,0.9777575197033711,0.9797515763788858
50,0.1,2,0,0.7998503426345195,2,0.09397523583500994,0.06645052652254056,0.8637371086867227,0.8743114364415362,0.9148345878785771
50,0.1,2,1,1.0308224313511447,6,0.10768560604426362,0.04396246457513566,1.1131577233461196,0.9777575197033711,1.0542720568018462
50,0.1,3,0,0.8318207282913166,2,0.04957890310168244,0.03505757858699041,0.8982610777330413,0.8743114364415362,0.9514009466430434
50,0.1,3,1,0.9850903514829943,3,0.05505605362951409,0.03178662738351843,1.0637728667872774,0.9777575197033711,1.0074996424285725
50,0.5,1,0,0.8524182806906679,14,0.08133421482660227,0.021737483264529647,0.920503826666348,0.8743114364415362,0.9749595454910509
50,0.5,1,1,0.9352862248719993,4,0.09181156764258012,0.04590578382129006,1.0099907152688345,0.9777575197033711,0.9565625485097199
50,0.5,2,0,0.8663011575395065,2,0.0008162124224462735,0.0005771493388004589,0.9354955760855876,0.8743114364415362,0.990838185836123
50,0.5,2,1,0.9860725285058476,3,0.06157106198175681,0.03554806920945843,1.0648334936279733,0.9777575197033711,1.0085041624686242
50,0.5,3,0,0.923672110060815,2,0.18394641023744607,0.13006975405382068,0.9974489416241218,0.8743114364415362,1.056456625822233
50,0.5,3,1,1.0047074496471606,2,0.0766263198039915,0.054182990350771426,1.0849568492724648,0.9777575197033711,1.027562999415198
50,0.9,1,0,0.8794175441135028,14,0.10709676680061135,0.02862281489993669,0.9496596130459589,0.8743114364415362,1.0058401474110286
50,0.9,1,1,1.0611772286108998,4,0.09885778065914401,0.049428890329572005,1.1459370614577404,0.9777575197033711,1.0853173790295536
50,0.9,2,0,0.9098679322928664,2,0.06242893614750164,0.044143924092160385,0.9825421772489098,0.8743114364415362,1.0406679981175195
50,0.9,2,1,0.8776395671375476,2,0.1060299097264247,0.07497446817615237,0.9477396230044909,0.9777575197033711,0.8976045179420385
50,0.9,3,0,1.0305815740515474,2,0.041866458832881606,0.02960405694499801,1.1128976279551805,0.8743114364415362,1.1787350949520157
50,0.9,3,1,0.9610624244770588,1,,,1.0378257475655939,0.9777575197033711,0.9829251170255615
51,0.1,1,0,1.154091419171075,2,0.0002472552245433408,0.00017483584595839874,1.0001232698687106,1.1383041206074485,1.013869139431035
51,0.1,1,1,1.1825446307236507,7,0.03700252805293832,0.013985641015537979,1.0247805184224408,1.1695942234088372,1.0110725643608849
51,0.1,2,0,1.070551043447122,2,0.06436092376669146,0.04551004563885796,0.927728074525251,1.1383041206074485,0.9404789318304756
51,0.1,2,1,1.1399576670044664,7,0.11180681077469519,0.042259002313300056,0.9878751115360412,1.1695942234088372,0.9746608218378562
51,0.1,3,0,1.1549189632721257,2,0.05587742444052339,0.03951130573713301,1.0008404107282258,1.1383041206074485,1.0145961368002523
51,0.1,3,1,1.1681204335850819,7,0.04471352010491504,0.0169001220628417,1.012280663586142,1.1695942234088372,0.9987399135578321
51,0.5,1,0,1.1658788393909245,5,0.07967526141759469,0.0356318601309616,1.0103381220526562,1.1383041206074485,1.024224386334261
51,0.5,1,1,1.1995371249164557,7,0.0410551710973937,0.015517396108130065,1.039506031993575,1.1695942234088372,1.0256011024236666
51,0.5,2,0,1.179874962543461,2,0.031252421715199166,0.02209879932331904,1.0224670125549822,1.1383041206074485,1.0365199784340837
51,0.5,2,1,1.1924831587907245,7,0.10951184088738003,0.04139158522926893,1.0333931404582783,1.1695942234088372,1.0195699798475204
51,0.5,3,0,1.1164493114533771,2,0.05273969337490985,0.037292594823097984,0.9675030222609311,1.1383041206074485,0.9808005534211642
51,0.5,3,1,1.1107842986699676,4,0.0876706186716878,0.0438353093358439,0.9625937828240233,1.1695942234088372,0.9497176682632158
