subj,baseline,cruising_rate,post_encounter_rate,encounter_spike,spike_peak,spike_peak_time,threat_gain_pre,threat_gain_post,ramp_speed,c_effort,c_death,log_ce,log_cd
119,0.9181886838146506,0.9295457276579194,0.8959138035441718,0.03990396546623294,0.10400437731941359,0.3,0.05559565162675273,0.13106619692313126,0.023416791157800456,1.3840179751709238,14.746361518381558,0.32499084495139946,2.690996375636228
120,0.9978909639145467,1.0225434069065857,0.9931251753962123,0.027791717705029785,0.07884848520708165,0.9,0.06752846996731399,0.02535931924462609,-0.0007257353162933575,0.5693489030043918,37.48499892867245,-0.56326184647825,3.6239408243748583
121,0.7782846857945543,0.8577263495990503,0.863588351653654,0.09887248052917344,0.23645154091548748,2.9,0.06698169640666418,0.07222994035714747,0.09917944543453622,0.9170201587530518,7.858952943073116,-0.08662582359429127,2.0616533842179527
122,1.2422326984429604,1.3114784185393806,1.3900059856308746,0.047862119768822445,0.18199858889581932,0.3,0.008259020462818567,-0.0013631195226859738,0.07147607208286079,0.3691739378006382,363.4644259142063,-0.9964873698509578,5.895681426748969
123,1.0983913649450714,1.1312881135093895,1.1632217120940544,0.04764622066241906,0.13568232425377635,2.5,-0.00646125165828626,0.022005507487661058,0.0389726579201239,0.6322182038335844,81.24241919548146,-0.45852068519317746,4.397437514647466
124,1.0490100596741387,1.1358280582345313,1.073435851205401,0.059284353057118246,0.13108770923795476,0.9,0.000343777832298775,0.04020765233681667,0.07108646275872552,4.089775222860882,61.53480568529852,1.408490010808753,4.119602960827789
125,0.7414885748309998,0.7790421833010659,0.9149488646323173,0.10380388751575849,0.305726960858799,2.7,0.0019566354802704744,0.11418705956964015,0.0622932840449652,0.6391810887714534,20.44203844104016,-0.44756747074456493,3.0175934883982265
126,1.111608711336962,1.1051656081642125,1.0509879956558645,-0.0005701562416802975,0.1314601801293015,0.9,-0.04716751064375435,-0.06274125875041392,-0.03467880195947371,0.7438499632883343,39.22219805890328,-0.2959159267324727,3.6692428635349317
127,0.8838711997079418,0.9151185466535783,0.8790916230944233,0.052461252655688496,0.1119234856337924,2.7,0.041336264791763555,0.06470786427482655,0.02270225402344706,0.8716602269591037,13.266330861731245,-0.1373555789883371,2.5852293113721245
128,1.1163998257367738,1.0831953584586862,1.1085507717197824,0.10076620610810594,0.32539589093196386,1.5,0.012790568511574119,0.08970640388646389,-0.01424376147139116,0.821247251943279,44.36664244678516,-0.19693105537670344,3.792487890830144
129,0.9882411019675814,0.9905788440567639,1.0179081173766193,0.0491080762194487,0.10720449012048794,2.7,0.039753489845562595,0.05603683382356128,0.010455415657147771,0.6453789959997994,44.88540645865113,-0.4379175440528203,3.8041127187240975
130,1.158063205561977,1.1893045899268435,1.1367113844730874,0.030983567709905256,0.2673113674902121,1.1,0.07944318736050793,0.09467542525658312,0.002062458099494734,0.1401989149092634,61.383102640877695,-1.9646930440031574,4.117134595989636
131,1.0347399850949734,1.024583184660862,1.012763119414252,0.03488331167150277,0.06075141938803019,1.1,0.040922916808632914,0.046306162927328254,-0.015887666043066805,0.3415650301339214,44.63784556921895,-1.0742171931103082,3.7985820545701063
132,0.9020735868651218,0.9381060611174495,0.96584860592382,0.02265626786679914,0.09527241144965215,1.9,0.02217850720236958,0.03837059019781086,0.058508877447986746,0.3869072975816912,20.692217785060095,-0.9495701557794958,3.029757677170942
133,1.0282144191226616,1.0032322485750569,0.9688461583040973,0.0576201214305333,0.1513953637416402,1.1,0.03295771868172226,0.09044355613757926,-0.009649327825838072,0.3616149598338759,32.03232745328848,-1.017175280097879,3.466745625773131
134,0.6974957325754529,0.6375351485059113,0.678434652060195,-0.009839993496009735,0.15707753517087442,1.5,0.059511924377350645,0.006871301078355763,-0.032925096009891554,2.222631140384089,1.088114998506143,0.7986916924622645,0.08444684000458137
135,1.0112302996952975,1.0223655378104655,1.0013484060844902,-0.0014702877643045452,0.0440256319964174,1.9,-0.011015830327070653,0.022519597689988013,0.02011283829679191,0.4451313906634469,43.312363231209055,-0.8093857804786699,3.7684381192241334
136,0.8344394347920995,0.8969116748100294,0.8680119962167356,0.017982224761398,0.13975154194853512,2.5,-0.007437209937681155,0.03335163774454397,0.050779027651925816,0.4008813637451098,20.731094420701098,-0.9140897464578127,3.0316347191062825
137,0.9781090026251713,0.9855655928541143,0.9722971145087694,0.008682333618379912,0.0940840778095321,2.3,-0.008941503111409399,-0.05532046824798342,-0.009651960742106757,0.3668888589284442,42.479943850385496,-1.0026963134990987,3.7490320551433913
138,1.1634907676143347,1.1949693549136262,1.141522942675542,0.016456998963916593,0.20660353272033105,2.1,0.04675264623455866,-0.004610720890808162,0.053753234355576114,0.5512181613862316,33.542867222572994,-0.5956246110115705,3.512824239401185
139,0.8636531001865972,0.8134869484263367,0.8365520803552087,0.07761136684443878,0.1069140920630075,1.1,-0.018728456690568662,0.08795399118711267,-0.051647985951790674,1.326241396622495,10.468947730427647,0.282348923929724,2.348413516529611
140,0.8968468220130201,0.9335984321522812,0.9692018253135559,0.06203982881301652,0.17130609819043607,2.3,0.03122941336991869,0.0555292160859594,0.04509384330285709,0.5162623570714232,34.57990273818021,-0.6611401987775293,3.543272667590119
141,1.0045762505961524,0.9636014677512605,0.9356136454978726,0.06697306355402857,0.17217572196816355,0.9,0.0617135875698005,0.014373770370426309,-0.036273194814724644,1.1759462663145357,48.95500300880119,0.16207315652311965,3.890901570266582
142,0.9950924875626372,0.9608340534420547,0.9546787307410941,0.01822796160636836,0.09660531760231328,1.9,0.020844777342242993,0.049940494277119774,-0.02512969534029058,0.5232513430147411,42.92103010608811,-0.6476933509804091,3.759361918082319
143,1.1457623228426637,1.0942121922574555,1.075127714323799,0.10224681656828287,0.2825497065149162,1.7,0.05164455799884671,0.06393746579848747,-0.05292873442475674,0.7284363108815357,79.51337475802022,-0.3168550821768534,4.375925243460146
144,0.8934209969022044,0.9250156717423623,0.9256648967369413,0.0021858297634329447,0.19694023143569728,2.9,-0.024179594101194857,-0.04102577599803858,0.014514894963770291,0.6034595108186872,15.330086719735936,-0.5050763313022069,2.7298173497324285
145,0.9752371137929725,0.9924444454542971,0.9620610447788565,0.06530531925396119,0.09652725987675415,0.3,0.026507201500241107,0.06643274095269636,0.01614914749723518,0.1425667010206806,28.426510082481144,-1.947945311449347,3.347322163378759
146,0.9727931449898326,0.962316230914422,0.9524636991903458,0.05743162056005916,0.13239456715094622,2.3,-0.009414120188611985,0.054760848553241814,-0.008203567516971117,2.0374025865426324,33.75744828676376,0.7116757547041079,3.5192010829482734
147,1.0742581757567726,1.075301864184595,1.076053393021581,0.012316875462095122,0.1263167716253668,2.3,0.004790422456445453,0.02216010244936828,-0.010088187305136151,0.7772243033457802,33.08467515698514,-0.2520262915794689,3.4990701889780143
148,0.8146953027454934,0.8248150234693389,0.7901226767494867,0.03374581192430337,0.1604467498785178,2.1,0.02493252608601093,0.048725957604585535,0.005359780683199455,0.67334175121027,2.680364977753497,-0.3955022755357125,0.9859529709792475
149,0.8324131715019746,0.8915808449625505,0.9401971504174877,0.03863133793630093,0.10351682512332838,0.7,-0.021438974737813976,0.003854048869846749,0.05431717596858484,0.5077449847859798,25.187961378983356,-0.6777759558998582,3.2263661573151476
150,0.9474047227266802,0.9784895010532623,0.9473607224540738,0.037149368227842504,0.09989641418174167,2.7,0.04379820516859789,0.032476384303158135,0.030842280099938776,0.2024698726662548,29.119736944400927,-1.5971641804606989,3.3714161897849673
151,0.9831190893826995,0.9909467645201421,0.9706588003949609,0.0613332168650378,0.11666932768177207,1.9,0.08837511926483199,0.055824979864131485,0.015387908644863037,0.4866147004661539,31.45947520864796,-0.7202826385133075,3.448700216265568
152,3.1508859935183566,5.121838478451286,4.7185878358627305,0.6353617643893275,2.2240556927423003,0.5,2.3808701778811128,0.5406563233670614,1.0089705801987745,0.9167080354930648,9591.416103352489,-0.08696624837914288,9.1686238215593
153,1.1236755282035895,1.1142599878180148,1.058245636449995,0.04836227388300294,0.07105825782721253,2.9,0.0036454416914637466,0.06826325493048402,-0.010147806927559924,2.5461645949923204,56.84268453168915,0.9345881465107618,4.040287531735171
155,1.0265595148144646,1.0611468821793848,1.03418760339201,0.09817563163018383,0.2237549807163941,1.7,0.0411399904461176,0.07791036058301237,0.029395538374648505,0.4130212488322672,52.91288944094521,-0.8842562373875444,3.968646965913417
156,0.9020447242250229,1.064163136462461,1.0204937425654044,0.06761419214982324,0.10839664206634048,0.7,0.05822944282071396,0.06482891063602236,0.14533978487365048,0.7184221658220321,40.56513695243174,-0.3306979080408033,3.7029090019643847
157,1.1288422410541938,1.1231700328832233,1.0895519095370108,0.04124959232353818,0.13337293563416508,1.7,0.0932456287805088,0.07074302186962966,0.0035224432999152147,0.4663224158332391,68.69060836411803,-0.7628780046242789,4.229612484848647
158,1.3818840943233632,1.3454278851467258,1.33548724620523,0.11646768998614454,0.24487488509667066,2.1,0.007372249081222471,-0.010206829167311415,-0.03676866435261868,0.1941133784612876,280.4182481980082,-1.6393128655704416,5.636282232208385
159,1.0284817398067574,1.043668660968225,0.9877315517018092,0.0232883053797023,0.15377738085639736,0.5,0.07027566764116377,0.06526086044764978,-0.011760003498010018,0.719348131919271,5.919559374821001,-0.3294098494034594,1.7782620161969849
160,1.0108057164070166,1.0047027639886825,0.9752210912464914,0.008635298345288867,0.12636602348332981,2.9,-0.07892384348031145,-0.0256232005835747,-0.010054325416729334,0.536793811984031,30.85475652249518,-0.6221412209916467,3.429290920719215
161,0.8635336946246565,0.7898769555147054,0.8126711848357152,0.029685590126919258,0.20339562539449174,0.3,-0.07396698719306072,0.037015146016690204,-0.09763520156307073,0.5501672927684745,3.688304640238629,-0.5975328783355783,1.3051669053844794
162,1.0197486417446888,1.018789058277054,1.0262326540706947,0.08293867852275259,0.13071513459483564,2.3,0.053268441967523894,0.09050763807516704,0.0005265518634952538,0.2386139364106565,41.50105077524037,-1.4329083619265954,3.72571874680142
163,0.9926022136258507,1.0196705104929875,0.9949600067957058,0.0486432679289374,0.09117994637597493,2.5,0.03787697692981207,0.048085838763814115,0.03052100333171266,1.0785269023442154,38.307218731824925,0.07559613075870313,3.6456383570644597
164,0.9094002111320117,0.9649241758350705,0.9745188394675083,0.09652082228392514,0.2737667010525947,2.7,-0.08673154350713941,0.05106655762892354,0.07500764199473797,0.5009797577087259,9.252544237514035,-0.6911895824885249,2.2248985664084935
165,1.09725339228005,1.041987254702438,1.0137598878906737,0.0961655860970754,0.23996061093585141,1.1,0.08738027127935388,0.086407837223345,-0.07300726125292821,0.2992095021314681,42.481976400242814,-1.206611274925315,3.749079901280854
166,1.0269647130740869,1.0501305824417806,1.0347525115951082,0.04779849314620299,0.15756402491298893,1.7,0.02397866475722399,0.052866705839395234,0.029455722114992748,1.0681674552405669,59.85953520723621,0.06594452154362987,4.092000737730796
167,1.4183286312985321,1.3977046609065198,1.2264316046670793,0.07507257063633985,0.708524508471635,2.9,0.7911998488095358,-0.2042956525424251,-0.26745272705554046,0.7852657071739247,0.6984552971226347,-0.2417331379949846,-0.35888410072589727
168,0.8884726419119702,0.9266838028379691,0.9211460512084138,0.017975034302468995,0.08380465703850526,0.5,0.024182338781435497,0.012341519724034633,0.022479354732734,0.559113074774489,21.886540344567152,-0.581403545827713,3.085871851742343
169,0.9681775134522095,0.9740507522862532,1.2823778101247207,0.2538240589528004,1.518686341007693,0.5,0.029911268060738516,0.29854788928820386,0.01857510016559458,0.3702648511372536,17.12354373389563,-0.9935367155319634,2.8404543430956495
170,1.043849651206152,0.9477353269500497,0.9114556554649325,0.09287134260213784,0.20209071524104272,0.7,0.15477046007003792,0.03198015763316586,-0.08477917701095126,0.7431950504485857,19.906309539565488,-0.29679675128861144,2.991036743766544
171,0.7192314552041059,0.8688170496756236,0.9769052259991803,0.039015533386301905,0.09896956884419605,2.9,-0.012122486311626157,0.07252296501817135,0.1414041916893712,0.2216743390497888,34.30895744023721,-1.5065459153386964,3.535406469939348
172,0.9092047232877615,0.8915660520211149,0.8575172628307873,0.054729156713560434,0.12541804916095534,2.3,0.0794203861575401,0.06975542108961852,-0.0135476993851889,0.6484265158184513,10.352626077383656,-0.43320659572719505,2.3372402148114997
173,1.0760154513996476,1.0842951937544505,1.0574064880160539,0.04406490896995896,0.10839131095318133,1.7,0.0911525530999584,0.08148863236048709,0.01369285869173693,0.5076768643103817,58.37144258907478,-0.6779101276743988,4.066826773473856
174,1.0308299005384005,1.0254266375012566,1.0294849634115493,0.0673440730227772,0.2114488663228522,2.3,0.06684187763648786,0.10905992709500767,-0.013730635148378561,0.4117093597994595,39.81677140974396,-0.8874376159505922,3.6842882157342536
175,0.7231982225916637,0.7256073664571272,0.7507917316752296,0.02949849132628416,0.08722500500475816,2.3,0.024070306008282416,0.035014831394960866,-0.004157476024079793,0.8553924014671417,1.545222710539198,-0.15619496624591925,0.4351680491775182
176,0.7650946162483092,0.7595570741154711,0.7634163080930493,0.030112336804518504,0.07030192895064602,0.7,0.029289342939995522,0.03777133255602194,-0.0064941422770449005,0.3339057946283764,2.1113355850725166,-1.0968963778004353,0.7473207259488037
177,1.1088673277548415,1.042180504638587,1.0476838081354989,0.0036587188551059024,0.08252564679403895,2.3,0.04086593451132181,0.03080021155863788,-0.08011960500353617,0.3006648522206453,44.59801507103319,-1.201759082348697,3.7976893529018505
178,0.8134355661629817,0.8538607757552068,0.8439375105941795,0.00484339528954294,0.13381026780559024,0.1,0.0370647316039191,0.023871502460266925,0.033331688779383646,0.2332344105699669,26.87176198355427,-1.455711277201186,3.291075994856142
179,0.6471396783056386,0.7399400357413785,0.8434478109535524,-0.006216699043380602,0.09435986915360484,2.5,0.10978500027759863,-0.008444484100294636,0.10197072155472976,0.6366010260271103,5.405926916950669,-0.45161215240576963,1.6874959288858253
180,1.025344327016651,1.0386484148140513,1.000891728042667,0.005602501987213515,0.1045530979407141,1.7,0.06651807255221254,0.0431067853650241,0.022214184806758786,0.2983817058951954,21.61771033241573,-1.2093817198536332,3.073512901534072
181,1.0261456232418233,0.9955910573022237,1.0120087773703588,-0.004008829334599784,0.10049218920772529,2.5,-0.010139931350237164,-0.0016656537293275875,-0.038110460393197015,0.4356142698167595,44.57546422119076,-0.8309981294682531,3.7971835780795122
182,0.9207261929693216,0.9499377882746549,0.9284101544524356,0.04603352628124759,0.13522841046436918,2.3,0.016943095547618414,0.037579882028798695,0.0384112420998892,0.7772293612581903,24.749299964979063,-0.2520197839394854,3.2087972043714226
183,0.8421150611183167,1.0620738524064515,1.0532401972237153,0.04922588278131636,0.23932151467435547,2.3,-0.0068238379199137,0.07500165003359394,0.1730579922070795,0.536904304022719,55.633054898579296,-0.6219354051530401,4.018777537168329
184,1.0139173193868385,1.030612908277524,0.9916913306820524,0.016672435891878612,0.08051165116680992,2.7,-0.002541670828440701,0.04680795877784849,-0.0033662950870070947,2.58101960869542,32.65610554699976,0.9481845180324603,3.4860318381482456
185,0.7513850109473059,0.8229174338045151,0.7926285736752239,0.06868888086280102,0.3340183501600491,0.5,0.14685249697480884,0.03549500154261176,0.03733959698003174,0.5184562495762302,1.505487988373608,-0.656899633703449,0.4091170904113821
186,0.7320203294433638,0.8295866103675797,0.9063252079877755,0.0778589970064497,0.29037204762001156,2.9,0.023209443858603462,0.0345486012356826,0.16792847714123532,1.2879164685525424,16.705688649246873,0.2530257719708011,2.8157492990983206
187,0.8765055017330148,0.9423360977101185,0.9252780669448468,0.06499971837333876,0.15087216145126314,2.3,0.011983266459991038,0.07804292050556028,0.05293100301049308,0.7492050240971957,24.006579815400656,-0.2887426024854149,3.1783279517482685
188,1.0008718575449511,0.9828334111405388,0.9746391581421727,0.03813203427292848,0.09515549508117771,1.1,0.023117534016710906,0.015381686330900424,-0.002526390043947853,2.638121904107274,31.22770373390526,0.9700672640338329,3.4413056410190244
189,0.8645076780293669,0.9130393255385316,0.9518049565280993,0.04438635541386573,0.12121378834034235,1.7,0.03715368668867092,0.03254621350939435,0.04952790009252224,1.3160613116039712,26.38751737499194,0.2746434211825945,3.272891071629625
190,0.9858685584479108,0.9626912980870491,0.9574146509275702,0.06284295549839966,0.13104629927386768,2.3,-0.03237338803190981,0.07090292868825432,-0.01321457422953308,0.4031022355025475,28.657874154384626,-0.9085650630977946,3.355428244993843
191,0.9673907327893643,0.9607169999396639,0.9034336376753439,0.024076788357928768,0.040560716821892995,0.7,0.010660104142221627,0.03487205441372454,-0.003335124406335169,0.9183534524475498,14.042878008160402,-0.08517293801187215,2.6421153639270476
192,0.6407529448355442,0.6709838259207941,0.7102659890204348,-0.03487426371533688,0.08687425973534446,1.1,-0.04509959223044746,-0.006832729564249962,0.03562440798685338,0.5139870349891109,1.607212746801692,-0.6655572376016898,0.4745014655484186
193,0.6508336535367616,0.6285664247163845,0.6875287686780426,0.03115039001580221,0.10587469702395624,2.9,0.06477218742792079,0.019683150956914974,0.003170428382478228,0.5255710165003186,1.148186759280281,-0.6432699569769545,0.13818396696594068
194,1.1018372683689657,1.0704561249040012,1.151048213596311,0.027840478309359474,0.18772970016684987,0.7,0.06834516950824931,0.08427651436378181,0.0013931754345420891,0.5464302317081443,56.253041371713806,-0.6043486433612968,4.029860108453331
195,0.986002810453497,1.0353189848874615,1.0115277702329895,0.09154438388126841,0.16382601650288786,1.9,0.00639970062603501,0.09972133322872245,0.025954646688500168,0.6284636788137479,44.55144561284675,-0.4644770428942346,3.796644602612503
196,0.7961189337523638,0.8397800697106762,0.8571996611545323,-0.008233667025340207,0.09246326556116902,2.7,-0.04642261585684859,-0.06594538552268991,0.04945129353548697,0.3406838299610512,13.057296707038098,-1.0768004166653362,2.5693471121501084
198,1.1908554668271687,1.2276303260071268,1.1572457775402938,0.016188069863746657,0.08657162463866164,2.7,0.08024887373326783,0.06284838035040563,0.028279769325129683,0.4217207481796624,99.57817704725512,-0.8634119181602355,4.600943034632083
199,1.0273959168871347,0.9802537267860114,0.9469606278291225,0.020274484047771178,0.1185348117885805,2.7,0.00960318170364316,0.004588695855556879,-0.03296688990985773,1.2276563219100178,39.69623727563772,0.2051069224030998,3.681256404250145
200,1.875239591096932,1.8479737101034204,1.871460050138054,0.10310698899284532,0.24336721681753648,1.9,-0.15779415498063587,0.08061587228629863,-0.02844290563933712,0.31862169464839,5118.784973842023,-1.1437507901383632,8.540672380074648
201,0.8773664789731999,0.8860125876762659,0.9116908644131673,0.02197502333417205,0.13022053641724862,2.7,0.01210629515610806,0.058950211711097156,0.008174071605614642,0.4177847541517024,24.080204357229164,-0.8727889213064663,3.181390107000505
202,1.0016921036663946,0.9645626617960295,0.9568525872562181,0.029536076800103228,0.09492870798495501,0.9,0.02001700360537595,0.03607975159294319,-0.0243155004224751,0.6031557684277618,7.613714782901417,-0.5055797931803476,2.0299511976975304
203,0.9442308130133851,1.0547536950448417,1.101339581843668,0.002814232523483695,0.07959366854157657,1.9,-0.022999496608623993,0.03144809590866671,0.10909616318286199,0.8740466633646607,91.94695130216324,-0.1346215141744127,4.521211794461105
204,1.0971648891788315,1.1074581467166877,1.0636479070667655,0.03393888058056773,0.0939876560173254,0.7,0.041929000533543315,0.040592975847900226,0.003676113363093439,0.361320798860303,55.87635530190035,-1.0179890757533563,4.023141308601984
205,1.4391366556654515,1.4317710971203417,1.402958367969324,0.06571250900301147,0.19603901260195866,0.9,0.057108598016381906,0.07087985047834922,-0.009728984414464091,0.4799337919615044,369.7834271937122,-0.7341071180074211,5.912917502355786
206,0.5472365482644552,0.7109374763963452,0.7511456220313343,0.06436193654019175,0.41376042918171974,2.7,0.007573563924006543,-0.06502563760954327,0.2933166021604907,2.5575764997838486,1.3075421096655688,0.939060130335235,0.2681491226835079
207,0.9663703023653853,0.9500953654009361,0.9128642592878407,0.017470351005693475,0.04987499534034501,2.9,0.031949584797521746,0.03134083673955357,-0.017292945868905448,1.2568722790096731,26.611190352479078,0.22862631665704422,3.281331817265272
209,1.0406323959367474,0.9916178475418966,1.0120109758719336,0.030174563526831753,0.1449405794498162,0.7,-0.11236336875184816,0.0254635439343589,-0.044986733137856096,0.6756877108068677,36.16156630208775,-0.3920242759404911,3.587996850462191
210,,0.8888906628962353,0.9074792136381683,0.010529197719364836,0.1895751955992585,0.5,0.021428473673190007,0.016132363551336515,-0.1650038925220371,0.4558964583673217,55.61051100476251,-0.7854895602348512,4.01837223023768
211,0.7816985561070768,0.8174012691546508,0.8061411516113391,0.006676047717673628,0.22586042627046565,2.3,0.019225730956204834,0.04245817020656717,0.03870092871494153,0.3552361817769843,3.730264019528657,-1.0349724099409372,1.3164790138662037
212,1.019618760846357,1.060453116331713,1.040449920322994,0.00457603567338305,0.24106950870258026,0.1,0.0933542394886877,0.032360158127351824,0.031903237893050336,0.2138599282735293,21.15320603188744,-1.5424340190435206,3.0517914794364067
213,1.1772597780688352,1.1679253679843584,1.1339787868363143,0.07620258063218917,0.24317925782914585,2.5,0.10984913598875967,0.10408410958990011,-0.03984328149447493,0.7608427802108639,79.14637823190263,-0.2733285387707628,4.3712990269971055
214,0.9580578887643242,1.1223627226414348,1.1354107633311028,0.028102725438090604,0.08916959214401943,1.7,0.03281584097307766,0.04110827785810578,0.15759640457541066,0.2562095510587219,80.8911849873689,-1.361759610516006,4.393104856290454
215,0.799297567359926,0.7779563443477205,0.7622645526933127,0.04720165707591699,0.08457217880570711,2.9,0.04333346623531531,0.024396130862311516,-0.021145094331600316,0.9474785653473876,2.6206910853728806,-0.05395096460610116,0.9634380560340968
216,1.1890808744512562,1.1866787355495074,1.191209902805021,0.025952709084620995,0.07779837246139487,2.7,0.09540364874759,0.07170187214934742,-0.006480339162981248,0.8709685000030564,120.46966533401545,-0.1381494681073164,4.791397981272208
217,2.3872170900796497,1.92151817847204,1.90756660230664,-0.07759167087042962,0.4197964550714881,0.3,-0.17266422936819525,-0.22207599181236737,-0.3470689751053779,0.4385138540974503,5122.167925236323,-0.8243638733760573,8.541333051313094
218,0.7229850023565844,0.8275197836906782,0.9277340379257263,0.059285912252323526,0.11187086864048124,2.5,-0.07602009903181772,0.07209281827597869,0.10371686077902488,0.275532942657123,18.79820097934616,-1.2890480834645357,2.9337611726691053
219,0.7533711017341403,0.8229896532096795,0.8371982576915231,-0.02681743404410556,0.04759633591513546,2.9,-0.0011155617865369338,-0.10690898803953108,0.052449141870979404,0.6657711586428205,5.178874411544106,-0.406809273129103,1.6445877375906923
220,0.6417266269502008,0.7172742663720342,0.7349560694151428,-0.11454856002365274,0.010010034331006556,0.7,-0.14031786532380108,-0.18913407822387251,0.06901513613273214,0.7403786472167402,2.054685896812804,-0.3005935382222433,0.7201229879994359
221,1.0125600683281903,1.050698840018858,1.030467367223754,0.04134856745368579,0.16547684052369271,1.5,-0.04084607407438545,0.0801441806370613,0.020359638705979396,0.6820889797873397,43.26482622896955,-0.38259516075260863,3.7673399776163254
222,0.976342745245838,0.9840148904348567,0.9824651904372331,-0.0009713674798186523,0.05174289067507509,2.5,0.06148072435437735,0.01848997722994994,0.003849121497000802,0.8466389246904129,45.21662038228868,-0.16648097428817085,3.811464726823082
223,2.6366607841829883,2.475255547815739,2.4540213654812755,0.10179940252427162,0.5266822679535179,2.7,-0.2576088779876109,-0.015271393050927173,-0.14682240481635422,0.3072275710000618,6050.355228034664,-1.1801665323866923,8.707872264678837
224,0.9884922776996705,0.9959917473748321,0.955838180055227,0.00363333558176937,0.11553375555458667,2.3,-0.01714825423798272,-0.0023584301377460593,0.008104129120830972,0.1546769157728987,69.78557683503234,-1.866416751846419,4.2454273528149935
225,1.052379330152868,1.072880153018022,1.0427302025492295,0.053761300161824246,0.2400204874623828,2.9,0.07021546631289644,0.08054601843765918,0.005491203361069272,0.3047398780375287,57.800236666990486,-1.188296725159133,4.056992870254559
226,0.876804394763208,0.8699131908966908,0.9535774604566031,0.04096152969268811,0.18967261013406567,2.5,-0.03198162088248535,0.02531502622417603,0.03366397326902314,2.480100939398016,31.800956368550967,0.9082992607187803,3.459496363816638
227,1.0757299751710816,1.0238966384301809,1.054181666023567,0.01668285796847374,0.13465747738590628,2.9,0.06407292846456447,0.06468183611724765,-0.03590846643548154,0.4401649671523922,57.71288124257555,-0.8206056969904293,4.055480393703869
228,0.8574757187821296,0.8296255095005863,0.8372927627595075,0.016277995198216422,0.09362378646281111,2.5,0.01478477751695062,0.042139989690289203,-0.033541933127699194,0.6534532118674872,7.81595977945949,-0.42548434470518953,2.05616776880343
229,1.1091571410953223,1.1209743291494951,1.0814498629601448,0.03392685553954614,0.11000988521156563,2.3,0.005786496477549807,0.03010488929181876,0.007752041357064206,0.2777073936155186,36.50668800456232,-1.2811872605530894,3.597495476805037
230,1.0635551228778053,1.0064931108882393,1.0020033078263046,0.01825157769197716,0.15163661389014438,2.9,0.05909479205577162,0.058769596399817936,-0.0610434301272415,0.7693835418083461,38.63939486356524,-0.26216567983587435,3.6542723483408674
231,0.9396991072463516,0.9435446286825547,0.948178878046701,0.02874390927728788,0.08944151652730492,2.5,0.10190343865331242,0.06642941579242001,0.007264241606767695,0.3606548784198988,23.874939972139824,-1.0198337933808417,3.1728293721077097
232,0.9204449936629555,0.7206895030798717,0.7938542917592551,0.13349610808830845,0.5757277157003058,0.7,-0.1429047312777858,0.13286537016335653,-0.1452085168065975,0.5541851137253532,3.0822677434145582,-0.5902565077488189,1.125665606393498
233,1.0689277957272743,1.0717841028801969,1.0416491799478391,0.0372159507204551,0.19386638867667905,0.7,0.019211049033607264,0.03971682359186213,-0.00042629327505034855,0.4879034419436481,24.07337273296881,-0.7176377575763994,3.181106363830464
234,1.0924726035811223,1.1025277081122868,1.1652842774632914,0.31958296794396684,0.716554226914509,2.7,0.17207607351672793,0.23036396614956667,0.001666537826977713,1.0066037739942275,92.42459715187256,0.006582064602277056,4.526393146164266
235,0.8753585811361473,0.8932549613684534,0.8840393467422623,0.0004914848654078319,0.08949678921105142,2.1,0.041815680371999786,0.0028389152320773547,0.023656798105029582,0.3395500346403559,29.59583936519326,-1.0801339654039177,3.3876337894635387
236,0.9504349662330522,0.9349512853450124,0.8867800191373968,0.07737719678131197,0.14515492969032628,1.9,0.11167651350111452,0.09983311265999517,-0.028617055729448594,0.6250055153072168,12.153061297245658,-0.4699948047931242,2.4975810966713565
237,1.101015578416872,1.0959814096134333,1.0959813013837945,0.11194217760928753,0.2566977096688815,2.7,0.054314031810541286,0.13419423059428603,-0.0062631461903213115,0.4856025528085604,72.71377585397917,-0.7223647822313907,4.286530855639299
238,1.015369777878337,0.9892864810076393,1.0232685822639276,0.009387637604909927,0.07987943538768416,2.9,-0.03159457562717005,0.004942066757678276,-0.020118416062695092,0.1236669391586281,47.11950550308784,-2.090163301606198,3.852687044871623
239,0.9981723430937091,0.9470636544564119,0.9482252588359114,0.008393662885729236,0.13842358363150487,2.7,0.005899095702651125,0.03231400985446309,-0.013878828717664876,0.4743784302228234,16.63916626493271,-0.7457498998221317,2.811759329866931
240,0.6972656927933656,0.7638006093767903,0.7677286772277522,0.0882742677993294,0.21341250868163197,2.9,-0.0548000065888955,-0.009775472770950477,0.06082418482251822,0.979568050847566,1.903817454792007,-0.020643568923977288,0.643861057188882
241,0.9735153398614894,0.9562853335474314,0.9757591038451681,0.0379236944221382,0.1281844241207184,2.7,0.10423521958289306,0.050373336352434794,-0.013671411746581099,0.4414675170686941,42.86220277723249,-0.8176508356681665,3.757990383433879
242,0.9882969890094854,1.0061670086311068,1.0044867302536016,0.013312155305933372,0.15640168818447187,1.1,-0.023114606364248114,0.03498774804461213,0.05351062080791194,0.5041381366707809,4.139801720463096,-0.684904967768027,1.4206478930823396
243,0.8975965429802194,0.8580808208108858,0.8523425948537232,0.011031675339316172,0.03178581351387544,0.9,-0.013763626076439772,0.014468356333069976,-0.046101461378827285,0.859041636018751,14.553346645866045,-0.15193788783638257,2.677820977194409
