subj,T_round,actual_dist,is_heavy,mean_rate,n_trials,sd_rate,sem,actual_R,actual_req,subj_cookie_mean,rel_rate,rel_rate_cc
89,0.1,3,0,0.9325625837635896,4,0.03642925629857979,0.018214628149289896,1.0,0.4,0.9487148435388998,0.9829745893770788,0.9829745893770788
89,0.1,3,1,0.9487301238027958,1,,,5.0,0.9,0.9553186750476197,0.9931032948303921,0.9931032948303921
89,0.5,1,0,0.9644531934921252,2,0.023462201621754122,0.01659028186830835,1.0,0.4,0.9487148435388998,1.0165891258689683,1.0165891258689683
89,0.5,1,1,0.9867662746791623,3,0.05602815290676905,0.03234786916292063,5.0,0.9,0.9553186750476197,1.0329184391061705,1.0329184391061705
89,0.5,2,0,0.9437231204745296,5,0.03147110332683222,0.014074305273143324,1.0,0.4,0.9487148435388998,0.9947384368460495,0.9947384368460495
89,0.5,3,0,0.9508024640225973,5,0.04352797741702101,0.01946630328550694,1.0,0.4,0.9487148435388998,1.002200472036371,1.002200472036371
89,0.9,1,0,0.9574717529392883,4,0.02850438670901282,0.01425219335450641,1.0,0.4,0.9487148435388998,1.0092302860654352,1.0092302860654352
89,0.9,1,1,1.0146438322164308,1,,,5.0,0.9,0.9553186750476197,1.0620998612487649,1.0620998612487649
89,0.9,2,0,0.9585819205033432,5,0.020185528613286256,0.009027242828215026,1.0,0.4,0.9487148435388998,1.010400466517038,1.010400466517038
89,0.9,3,0,0.9709185278448503,5,0.035165752782347834,0.015726602740256425,1.0,0.4,0.9487148435388998,1.0234039600594065,1.0234039600594065
90,0.1,1,0,0.9470500153879138,1,,,1.0,0.4,0.9654340121030479,0.9809577905018205,0.9809577905018205
90,0.1,1,1,1.0077578960950464,4,0.010688099232637515,0.005344049616318757,5.0,0.9,1.0049068183627392,1.0028371563215706,1.0028371563215706
90,0.1,2,1,0.9863003092650514,5,0.034151092388566076,0.01527283281734188,5.0,0.9,1.0049068183627392,0.9814843438638393,0.9814843438638393
90,0.1,3,0,0.8595110691427972,1,,,1.0,0.4,0.9654340121030479,0.8902846371348425,0.8902846371348425
90,0.1,3,1,0.9817693530140259,4,0.053788429311232525,0.026894214655616262,5.0,0.9,1.0049068183627392,0.9769755116335956,0.9769755116335956
90,0.5,1,1,0.9875925245452335,5,0.08300958231476226,0.037123013767934546,5.0,0.9,1.0049068183627392,0.9827702494389328,0.9827702494389328
90,0.5,2,0,0.9702607416665878,1,,,1.0,0.4,0.9654340121030479,1.0049995437316588,1.0049995437316588
90,0.5,2,1,1.0036102885083702,4,0.015978982186834932,0.007989491093417466,5.0,0.9,1.0049068183627392,0.9987098009181773,0.9987098009181773
90,0.5,3,0,1.0046386627221346,3,0.031183902295345716,0.01800403438460084,1.0,0.4,0.9654340121030479,1.0406083172206513,1.0406083172206513
90,0.5,3,1,1.0067903273389978,2,0.009645170000945053,0.006820165113365305,5.0,0.9,1.0049068183627392,1.0018743120673888,1.0018743120673888
90,0.9,1,0,1.012720453238662,2,0.007072084897897134,0.005000719188430036,1.0,0.4,0.9654340121030479,1.0489794647203363,1.0489794647203363
90,0.9,1,1,0.9949886678590912,3,0.054026069878887806,0.031191965987833407,5.0,0.9,1.0049068183627392,0.9901302784273995,0.9901302784273995
90,0.9,2,0,0.9623558109106375,3,0.03784676436177359,0.021850839592226317,1.0,0.4,0.9654340121030479,0.9968115882040399,0.9968115882040399
90,0.9,2,1,1.0468523125120321,2,0.04854175663059946,0.034324205284203935,5.0,0.9,1.0049068183627392,1.04174068021315,1.04174068021315
90,0.9,3,0,1.0015013316526027,4,0.06831598974408015,0.034157994872040076,1.0,0.4,0.9654340121030479,1.0373586584866508,1.0373586584866508
90,0.9,3,1,1.0284996861268048,1,,,5.0,0.9,1.0049068183627392,1.0234776671159467,1.0234776671159467
91,0.1,1,1,1.0179456667313866,5,0.09528885728390742,0.04261447247701859,5.0,0.9,1.1428102912155407,0.8907389744002543,0.8907389744002543
91,0.1,2,1,1.1904811076439514,5,0.11904231456205791,0.05323734151193492,5.0,0.9,1.1428102912155407,1.0417136744347184,1.0417136744347184
91,0.1,3,1,1.161730854533733,5,0.23561382730731187,0.10536970685960911,5.0,0.9,1.1428102912155407,1.0165561716267602,1.0165561716267602
91,0.5,1,1,1.1592621415140072,5,0.0791326557737133,0.035389199510022826,5.0,0.9,1.1428102912155407,1.014395959176188,1.014395959176188
91,0.5,2,1,1.1373034601697853,5,0.19027175178716405,0.08509211423881317,5.0,0.9,1.1428102912155407,0.9951813252924963,0.9951813252924963
91,0.5,3,0,0.9619765612156227,1,,,1.0,0.4,1.0847117989116257,0.8868499099768689,0.8868499099768689
91,0.5,3,1,1.089026465354995,4,0.07016623917177808,0.03508311958588904,5.0,0.9,1.1428102912155407,0.9529372230247078,0.9529372230247078
91,0.9,1,1,1.147334470075096,5,0.23423586107987085,0.1047534616285577,5.0,0.9,1.1428102912155407,1.0039588187946253,1.0039588187946253
91,0.9,2,0,1.1819021237303784,1,,,1.0,0.4,1.0847117989116257,1.089600136106449,1.089600136106449
91,0.9,2,1,1.2668555450523016,4,0.19606049759880784,0.09803024879940392,5.0,0.9,1.1428102912155407,1.108544046890601,1.108544046890601
91,0.9,3,0,1.110256711788876,2,0.0756168242839181,0.053469169222950086,1.0,0.4,1.0847117989116257,1.0235499539166821,1.0235499539166821
91,0.9,3,1,1.1153529098646113,3,0.06623906846204819,0.038243144007433574,5.0,0.9,1.1428102912155407,0.97597380635965,0.97597380635965
92,0.1,1,0,0.9597788009794617,1,,,1.0,0.4,0.9274713881191925,1.0348338647144522,1.0348338647144522
92,0.1,1,1,0.9178445960023224,4,0.0789414563657021,0.03947072818285105,5.0,0.9,0.9420474004772705,0.9743082943993198,0.9743082943993198
92,0.1,2,1,0.914673956142909,5,0.06779903725712313,0.03032065122319364,5.0,0.9,0.9420474004772705,0.9709426040340504,0.9709426040340504
92,0.1,3,1,0.9335234521083798,5,0.016114763841436525,0.0072067414781615425,5.0,0.9,0.9420474004772705,0.9909516778406562,0.9909516778406562
92,0.5,1,0,0.9418852652214155,1,,,1.0,0.4,0.9274713881191925,1.0155410477205693,1.0155410477205693
92,0.5,1,1,0.9301433843835912,4,0.07725655473471878,0.03862827736735939,5.0,0.9,0.9420474004772705,0.9873636760871605,0.9873636760871605
92,0.5,2,0,0.851294180035695,2,0.0685550139331223,0.04847571523644902,1.0,0.4,0.9274713881191925,0.9178657055524092,0.9178657055524092
92,0.5,2,1,1.0280366357530115,3,0.0643067835249992,0.037127538778877284,5.0,0.9,0.9420474004772705,1.0912790961815468,1.0912790961815468
92,0.5,3,0,0.9345406924823338,2,0.03404815259953702,0.024075679590007004,1.0,0.4,0.9274713881191925,1.0076221266269756,1.0076221266269756
92,0.5,3,1,0.9343381117824779,3,0.05449160421715282,0.031460742363347734,5.0,0.9,0.9420474004772705,0.9918164535129689,0.9918164535129689
92,0.9,1,0,0.9242867861514941,1,,,1.0,0.4,0.9274713881191925,0.9965663609589548,0.9965663609589548
92,0.9,1,1,0.935771667168202,3,0.030880460445410467,0.017828842150857324,5.0,0.9,0.9420474004772705,0.9933381979442977,0.9933381979442977
92,0.9,2,0,0.9276488687301448,5,0.04361398846359693,0.01950476859489887,1.0,0.4,0.9274713881191925,1.0001913596615766,1.0001913596615766
92,0.9,3,0,0.9528651232338025,5,0.01729139823714089,0.007732948376853411,1.0,0.4,0.9274713881191925,1.0273795347650623,1.0273795347650623
93,0.1,1,0,0.6410804357519223,1,,,1.0,0.4,0.8974318737079504,0.7143499741135202,0.7143499741135202
93,0.1,1,1,1.0313358162219335,4,0.2661698689146007,0.13308493445730035,5.0,0.9,1.0292336702297402,1.0020424380322925,1.0020424380322925
93,0.1,2,0,1.0002442002442002,1,,,1.0,0.4,0.8974318737079504,1.1145628203636857,1.1145628203636857
93,0.1,2,1,0.9212983885242396,4,0.08392381122742103,0.041961905613710514,5.0,0.9,1.0292336702297402,0.8951304404165015,0.8951304404165015
93,0.1,3,0,0.9211069442889537,3,0.2314505532202269,0.1336280392057858,1.0,0.4,0.8974318737079504,1.0263809112141116,1.0263809112141116
93,0.1,3,1,1.1428380731292833,2,0.0012680635916177392,0.0008966563646086723,5.0,0.9,1.0292336702297402,1.1103776588208438,1.1103776588208438
93,0.5,1,1,0.9226949843289682,5,0.15773380633231646,0.07054070266176928,5.0,0.9,1.0292336702297402,0.8964873682406922,0.8964873682406922
93,0.5,2,1,1.0206388589964885,5,0.1642997289120131,0.07347707250640977,5.0,0.9,1.0292336702297402,0.9916493100820019,0.9916493100820019
93,0.5,3,0,0.8007820136852395,1,,,1.0,0.4,0.8974318737079504,0.8923039588248862,0.8923039588248862
93,0.5,3,1,1.001341040657945,4,0.05040461506652049,0.025202307533260245,5.0,0.9,1.0292336702297402,0.9728996141706391,0.9728996141706391
93,0.9,1,0,1.0666666666666667,1,,,1.0,0.4,0.8974318737079504,1.1885767576534618,1.1885767576534618
93,0.9,1,1,1.0511838457252285,4,0.0692010257786993,0.03460051288934965,5.0,0.9,1.0292336702297402,1.0213267172755713,1.0213267172755713
93,0.9,2,0,0.9528953641710647,5,0.18627284441135128,0.08330374849320465,1.0,0.4,0.8974318737079504,1.0618024521838676,1.0618024521838676
93,0.9,3,0,0.8992474911476056,4,0.24665730140776468,0.12332865070388234,1.0,0.4,0.8974318737079504,1.0020231256464667,1.0020231256464667
93,0.9,3,1,1.1425383542538354,1,,,5.0,0.9,1.0292336702297402,1.1100864529614582,1.1100864529614582
94,0.1,1,1,0.7324146077923277,5,0.17376953665184494,0.07771209927443329,5.0,0.9,0.8086041450444522,0.9057764695876793,0.9057764695876793
94,0.1,2,1,0.8573149705400496,5,0.1716008086036417,0.07674221460633472,5.0,0.9,0.8086041450444522,1.0602406329402623,1.0602406329402623
94,0.1,3,0,0.9994020405547186,2,0.05852784248566965,0.04138543430983512,1.0,0.4,0.8782252970175047,1.1379791084915636,1.1379791084915636
94,0.1,3,1,0.8360828568009793,3,0.19534112476804127,0.11278025096863291,5.0,0.9,0.8086041450444522,1.0339828974720584,1.0339828974720584
94,0.5,1,0,0.9536850550120297,5,0.19358577284877063,0.08657418951333684,1.0,0.4,0.8782252970175047,1.085923006602964,1.085923006602964
94,0.5,2,0,0.8885153470581291,5,0.29970501613939626,0.13403215785707231,1.0,0.4,0.8782252970175047,1.0117168681835627,1.0117168681835627
94,0.5,3,0,0.880579910166597,5,0.2758926068784705,0.12338292469397721,1.0,0.4,0.8782252970175047,1.0026811037635657,1.0026811037635657
94,0.9,1,0,0.7441706170984004,5,0.22276416883854777,0.09962316489484663,1.0,0.4,0.8782252970175047,0.8473573007127436,0.8473573007127436
94,0.9,2,0,0.8135227824072147,5,0.31380647352138097,0.14033852131465913,1.0,0.4,0.8782252970175047,0.9263258359443495,0.9263258359443495
94,0.9,3,0,0.8677013268254441,5,0.24603083698124625,0.11002833521024714,1.0,0.4,0.8782252970175047,0.9880167763012515,0.9880167763012515
95,0.1,1,1,0.9553097768466771,5,0.09337949068613058,0.04176057777569929,5.0,0.9,0.9673945460541784,0.9875079208821335,0.9875079208821335
95,0.1,2,1,0.9509266655714645,5,0.07360017725635536,0.032914999900248904,5.0,0.9,0.9673945460541784,0.9829770794657844,0.9829770794657844
95,0.1,3,0,0.7167104111986001,1,,,1.0,0.4,0.7430942153338584,0.9644946716165668,0.9644946716165668
95,0.1,3,1,0.9959471957443935,4,0.019826741815734295,0.009913370907867147,5.0,0.9,0.9673945460541784,1.029514999652082,1.029514999652082
95,0.5,1,0,0.7759265506316687,5,0.1239649316397097,0.05543880279450107,1.0,0.4,0.7430942153338584,1.0441832739648758,1.0441832739648758
95,0.5,2,0,0.7454088570289794,5,0.06454752087385124,0.028866528890603597,1.0,0.4,0.7430942153338584,1.0031148697531995,1.0031148697531995
95,0.5,3,0,0.7265714185345129,5,0.04009271268889582,0.017930006194947886,1.0,0.4,0.7430942153338584,0.9777648695705131,0.9777648695705131
95,0.9,1,0,0.7697381936277035,5,0.015349831507618159,0.006864653338840457,1.0,0.4,0.7430942153338584,1.035855451090915,1.035855451090915
95,0.9,2,0,0.7241392943326395,5,0.020285483844615516,0.009071944166606815,1.0,0.4,0.7430942153338584,0.974491900744103,0.974491900744103
95,0.9,3,0,0.7431647819829048,5,0.0697971556851613,0.031214236949631314,1.0,0.4,0.7430942153338584,1.0000949632598266,1.0000949632598266
96,0.1,1,1,0.8000263968896206,5,0.012519636380831896,0.005598951600223913,5.0,0.9,0.9267578963559665,0.8632528517268026,0.8632528517268026
96,0.1,2,1,0.9014176095037625,5,0.13502694131713158,0.06038588391579624,5.0,0.9,0.9267578963559665,0.9726570585998322,0.9726570585998322
96,0.1,3,0,0.8068074377560669,1,,,1.0,0.4,0.9755471323101895,0.8270307102902033,0.8270307102902033
96,0.1,3,1,0.9814961480308158,4,0.12595099239206084,0.06297549619603042,5.0,0.9,0.9267578963559665,1.0590642409307558,1.0590642409307558
96,0.5,1,1,0.7347884023494452,5,0.2958662720677156,0.13231541931857185,5.0,0.9,0.9267578963559665,0.7928590684132827,0.7928590684132827
96,0.5,2,0,1.0609200165768753,1,,,1.0,0.4,0.9755471323101895,1.0875128237674325,1.0875128237674325
96,0.5,2,1,0.8317260089232077,4,0.42642353487736623,0.21321176743868311,5.0,0.9,0.9267578963559665,0.8974576987081239,0.8974576987081239
96,0.5,3,0,0.9149819676135467,1,,,1.0,0.4,0.9755471323101895,0.9379167210986324,0.9379167210986324
96,0.5,3,1,0.9779415120212728,4,0.12334190760991529,0.06167095380495764,5.0,0.9,0.9267578963559665,1.05522868039923,1.05522868039923
96,0.9,1,0,1.0444716442268462,1,,,1.0,0.4,0.9755471323101895,1.0706521598330536,1.0706521598330536
96,0.9,1,1,0.9830991749492334,4,0.13354573083314017,0.06677286541657008,5.0,0.9,0.9267578963559665,1.0607939558052886,1.0607939558052886
96,0.9,2,0,1.0523373781925296,3,0.008733456040524707,0.005042263195952704,1.0,0.4,0.9755471323101895,1.0787150547001183,1.0787150547001183
96,0.9,2,1,1.060985797827903,2,0.011814649643885584,0.008354218880534725,5.0,0.9,0.9267578963559665,1.1448359943839956,1.1448359943839956
96,0.9,3,0,0.9737643494952719,3,0.14356597364257448,0.0828878535290111,1.0,0.4,0.9755471323101895,0.9981725303105593,0.9981725303105593
96,0.9,3,1,1.0693400167084377,2,0.0,0.0,5.0,0.9,0.9267578963559665,1.1538504510326886,1.1538504510326886
97,0.1,1,1,0.704850796293411,5,0.22213161781367002,0.09934027947667387,5.0,0.9,0.7136665042498435,0.9876473003791891,0.9876473003791891
97,0.1,2,1,0.8020582377745441,5,0.27619900034715217,0.12351994801874405,5.0,0.9,0.7136665042498435,1.1238557967879015,1.1238557967879015
97,0.1,3,0,0.8910546467107553,1,,,1.0,0.4,0.7586354172248092,1.1745492320545137,1.1745492320545137
97,0.1,3,1,0.7135738570406239,4,0.2689129863918666,0.1344564931959333,5.0,0.9,0.7136665042498435,0.999870181368093,0.999870181368093
97,0.5,1,1,0.6930342580217441,5,0.23167971351976527,0.10361031768757444,5.0,0.9,0.7136665042498435,0.9710897931943906,0.9710897931943906
97,0.5,2,0,0.5863656138686411,1,,,1.0,0.4,0.7586354172248092,0.7729214858088825,0.7729214858088825
97,0.5,2,1,0.4582573942516921,4,0.2888248000994748,0.1444124000497374,5.0,0.9,0.7136665042498435,0.6421169993586575,0.6421169993586575
97,0.5,3,0,0.6327236777063766,1,,,1.0,0.4,0.7586354172248092,0.8340286563748437,0.8340286563748437
97,0.5,3,1,0.9217512962673221,4,0.24433602408185867,0.12216801204092934,5.0,0.9,0.7136665042498435,1.2915714703973713,1.2915714703973713
97,0.9,1,0,0.6130818739709625,1,,,1.0,0.4,0.7586354172248092,0.8081376904517571,0.8081376904517571
97,0.9,1,1,0.5969366634530298,3,0.03708899156904489,0.02141333926635983,5.0,0.9,0.7136665042498435,0.8364364305993147,0.8364364305993147
97,0.9,2,0,1.008755585081675,1,,,1.0,0.4,0.7586354172248092,1.3296974570101658,1.3296974570101658
97,0.9,2,1,0.8188695308963808,4,0.2494059860240604,0.1247029930120302,5.0,0.9,0.7136665042498435,1.1474120279150826,1.1474120279150826
97,0.9,3,0,0.8198311060104444,5,0.23006292069563988,0.1028872659555188,1.0,0.4,0.7586354172248092,1.0806654782998364,1.0806654782998364
98,0.1,1,0,0.7580038307016332,5,0.08516288385624089,0.03808599949249481,1.0,0.4,0.7822560635018623,0.9689970663932459,0.9689970663932459
98,0.1,2,0,0.7565248787583183,5,0.06005281814745857,0.026856436723630066,1.0,0.4,0.7822560635018623,0.9671064425779518,0.9671064425779518
98,0.1,3,0,0.7846462862982784,5,0.031084669801003623,0.013901486946635792,1.0,0.4,0.7822560635018623,1.0030555503599627,1.0030555503599627
98,0.5,1,0,0.7230583130072893,5,0.08025225209364056,0.03588989820576602,1.0,0.4,0.7822560635018623,0.9243243315627785,0.9243243315627785
98,0.5,2,0,0.789476498699127,5,0.07936902901505416,0.03549490883716285,1.0,0.4,0.7822560635018623,1.0092302706673075,1.0092302706673075
98,0.5,3,0,0.8032617349382019,5,0.05547202943358735,0.024807845732674094,1.0,0.4,0.7822560635018623,1.026852679597401,1.026852679597401
98,0.9,1,0,0.7730803079349824,5,0.0603060697729813,0.026969694293646297,1.0,0.4,0.7822560635018623,0.9882701381363495,0.9882701381363495
98,0.9,2,0,0.8105865114353333,5,0.060860936261416955,0.027217838130962044,1.0,0.4,0.7822560635018623,1.036216335360376,1.036216335360376
98,0.9,3,0,0.8416662097435971,5,0.10333346542855658,0.04621213060977539,1.0,0.4,0.7822560635018623,1.0759471853446276,1.0759471853446276
99,0.1,1,1,0.8845895186602915,5,0.07492310060049392,0.03350662920555195,5.0,0.9,0.9749816864937613,0.9072883428625834,0.9072883428625834
99,0.1,2,0,0.573657416160725,1,,,1.0,0.4,0.5601899482003859,1.0240408954205682,1.0240408954205682
99,0.1,2,1,0.9420064077981445,4,0.09083812053459939,0.045419060267299693,5.0,0.9,0.9749816864937613,0.9661785660670174,0.9661785660670174
99,0.1,3,0,0.5405319188650485,4,0.040455222644453934,0.020227611322226967,1.0,0.4,0.5601899482003859,0.9649082790605419,0.9649082790605419
99,0.1,3,1,1.0447913478216508,1,,,5.0,0.9,0.9749816864937613,1.071600997531492,1.071600997531492
99,0.5,1,0,0.4870175017413691,1,,,1.0,0.4,0.5601899482003859,0.8693792227188585,0.8693792227188585
99,0.5,1,1,1.0158668372010649,4,0.24067986587366175,0.12033993293683087,5.0,0.9,0.9749816864937613,1.0419342755599186,1.0419342755599186
99,0.5,2,0,0.5465206032977172,5,0.029108548276137687,0.013017738534355637,1.0,0.4,0.5601899482003859,0.9755987322753977,0.9755987322753977
99,0.5,3,0,0.5918729068417935,5,0.047251972070582675,0.02113172432414887,1.0,0.4,0.5601899482003859,1.0565575279299269,1.0565575279299269
99,0.9,1,0,0.6097466509211833,4,0.12514238590000723,0.06257119295000362,1.0,0.4,0.5601899482003859,1.0884641055770434,1.0884641055770434
99,0.9,1,1,0.9876543209876544,1,,,5.0,0.9,0.9749816864937613,1.0129978179789885,1.0129978179789885
99,0.9,2,0,0.5771274094502166,5,0.03907812626791927,0.017476269353677527,1.0,0.4,0.5601899482003859,1.0302352109391508,1.0302352109391508
99,0.9,3,0,0.5550451783250339,5,0.045355133118499244,0.020283432156303266,1.0,0.4,0.5601899482003859,0.990816026078512,0.990816026078512
100,0.1,1,1,0.9921438664986798,5,0.032872543454272,0.014701048351413587,5.0,0.9,0.9416416519024672,1.053632095069477,1.053632095069477
100,0.1,2,1,0.9602854610490666,5,0.023830569913701256,0.01065735485391946,5.0,0.9,0.9416416519024672,1.0197992613314546,1.0197992613314546
100,0.1,3,1,0.9218003851277237,5,0.11337334547746203,0.050702101464834684,5.0,0.9,0.9416416519024672,0.9789290684681835,0.9789290684681835
100,0.5,1,0,0.9041429210021737,3,0.1864324748880397,0.10763683956229787,1.0,0.4,0.9858383174982984,0.9171310395974077,0.9171310395974077
100,0.5,1,1,0.9747807318940067,2,0.0036089546742466374,0.002551916323154685,5.0,0.9,0.9416416519024672,1.03519287822983,1.03519287822983
100,0.5,2,0,0.9202762136248619,4,0.16102744768778365,0.08051372384389183,1.0,0.4,0.9858383174982984,0.9334960888517607,0.9334960888517607
100,0.5,2,1,0.965673330818559,1,,,5.0,0.9,0.9416416519024672,1.025521044940545,1.025521044940545
100,0.5,3,0,1.0191403725419217,3,0.0333459259503401,0.019252279323806184,1.0,0.4,0.9858383174982984,1.0337804429514688,1.0337804429514688
100,0.5,3,1,0.973120928990941,2,0.00233767831865404,0.0016529881913530384,5.0,0.9,0.9416416519024672,1.0334302088537333,1.0334302088537333
100,0.9,1,0,1.0182120257615046,4,0.06881948024605711,0.034409740123028554,1.0,0.4,0.9858383174982984,1.0328387603611908,1.0328387603611908
100,0.9,1,1,0.9903333032908086,1,,,5.0,0.9,0.9416416519024672,1.051709322001598,1.051709322001598
100,0.9,2,0,1.0237454063459754,5,0.06718707101880407,0.03004697160143039,1.0,0.4,0.9858383174982984,1.038451628603635,1.038451628603635
100,0.9,3,0,1.0295129657133533,4,0.059261268627473364,0.029630634313736682,1.0,0.4,0.9858383174982984,1.044302039634537,1.044302039634537
100,0.9,3,1,0.7549952075499521,1,,,5.0,0.9,0.9416416519024672,0.8017861211051787,0.8017861211051787
101,0.1,1,1,1.212050047947113,5,0.1233179402998032,0.055149459471124145,5.0,0.9,1.3637380904346534,0.8887703998652746,0.8887703998652746
101,0.1,2,1,1.1754793001858812,5,0.14871835868282696,0.06650887190339944,5.0,0.9,1.3637380904346534,0.8619538520121778,0.8619538520121778
101,0.1,3,1,1.3141279563206578,5,0.1104787360014149,0.0494075927534834,5.0,0.9,1.3637380904346534,0.9636219487730348,0.9636219487730348
101,0.5,1,1,1.3565228609203315,5,0.12143200362356539,0.054306042949258594,5.0,0.9,1.3637380904346534,0.9947092263793685,0.9947092263793685
101,0.5,2,0,1.4813910798739958,1,,,1.0,0.4,1.469420863992343,1.0081462133654004,1.0081462133654004
101,0.5,2,1,1.3706704540980899,4,0.07533274409423861,0.037666372047119305,5.0,0.9,1.3637380904346534,1.0050833541367368,1.0050833541367368
101,0.5,3,0,1.5730336433524457,2,0.13002809968658272,0.09194375103318303,1.0,0.4,1.469420863992343,1.0705126637977578,1.0705126637977578
101,0.5,3,1,1.3621589159958438,3,0.10683550041157999,0.06168150492163409,5.0,0.9,1.3637380904346534,0.9988420251293955,0.9988420251293955
101,0.9,1,1,1.4441769194871104,5,0.24687508860673482,0.11040589601518858,5.0,0.9,1.3637380904346534,1.0589840744470365,1.0589840744470365
101,0.9,2,0,1.4812403941777417,1,,,1.0,0.4,1.469420863992343,1.0080436656883214,1.0080436656883214
101,0.9,2,1,1.536621271218681,4,0.16052722809607706,0.08026361404803853,5.0,0.9,1.3637380904346534,1.126771542128684,1.126771542128684
101,0.9,3,0,1.3420183385651887,3,0.13598898495424702,0.0785132770701585,1.0,0.4,1.469420863992343,0.9132974571485204,0.9132974571485204
101,0.9,3,1,1.5018350877381712,2,0.23368263992352056,0.16523857933549563,5.0,0.9,1.3637380904346534,1.101263577128291,1.101263577128291
102,0.1,1,1,0.9630293130687617,5,0.09811276948610977,0.043877364406341705,5.0,0.9,0.9975026390757186,0.9654403661138183,0.9654403661138183
102,0.1,2,1,1.027921690554317,5,0.049574676993830585,0.02217046954416002,5.0,0.9,0.9975026390757186,1.0304952090219877,1.0304952090219877
102,0.1,3,1,1.0015569136040772,5,0.10207289617850107,0.04564838690308138,5.0,0.9,0.9975026390757186,1.0040644248641941,1.0040644248641941
102,0.5,1,0,1.0083673361672112,5,0.10743109394131214,0.04804464578998795,1.0,0.4,0.9571895470403553,1.0534667237905997,1.0534667237905997
102,0.5,2,0,0.9176295254144333,5,0.16561262184434009,0.0740642160751822,1.0,0.4,0.9571895470403553,0.9586706501881032,0.9586706501881032
102,0.5,3,0,0.9259316810476932,5,0.0881909454879541,0.039440189822208746,1.0,0.4,0.9571895470403553,0.9673441210371426,0.9673441210371426
102,0.9,1,0,1.0342899120429707,5,0.052456560953547345,0.02345928723159861,1.0,0.4,0.9571895470403553,1.0805486909473792,1.0805486909473792
102,0.9,2,0,0.8739040386891883,5,0.15143877995724403,0.06772548128280606,1.0,0.4,0.9571895470403553,0.9129895341955132,0.9129895341955132
102,0.9,3,0,0.9830147888806351,5,0.10887913851427235,0.04869223100990568,1.0,0.4,0.9571895470403553,1.0269802798412622,1.0269802798412622
103,0.1,1,1,0.9513752466921324,5,0.10536705810034898,0.04712158090031003,5.0,0.9,0.9870279635833125,0.9638787165038909,0.9638787165038909
103,0.1,2,1,0.9655124962279873,5,0.032257275551055016,0.0144258921802202,5.0,0.9,0.9870279635833125,0.9782017651483599,0.9782017651483599
103,0.1,3,0,1.003921568627451,1,,,1.0,0.4,0.9866802205518597,1.0174740992233007,1.0174740992233007
103,0.1,3,1,0.9737150160349483,4,0.04675523736471179,0.023377618682355893,5.0,0.9,0.9870279635833125,0.9865120867497686,0.9865120867497686
103,0.5,1,1,1.0367868961952185,5,0.10923398200722688,0.04885092184422964,5.0,0.9,0.9870279635833125,1.0504128904628607,1.0504128904628607
103,0.5,2,1,0.9848689783236125,5,0.09688189785665607,0.04332690187933483,5.0,0.9,0.9870279635833125,0.9978126402297034,0.9978126402297034
103,0.5,3,0,0.9893754512646318,4,0.0223825464127786,0.0111912732063893,1.0,0.4,0.9866802205518597,1.0027316152251078,1.0027316152251078
103,0.5,3,1,1.0087427656692525,1,,,5.0,0.9,0.9870279635833125,1.022000189343275,1.022000189343275
103,0.9,1,1,1.0122297174153958,4,0.056054332136042266,0.028027166068021133,5.0,0.9,0.9870279635833125,1.0255329684283623,1.0255329684283623
103,0.9,2,0,0.9524426943585215,3,0.1521157536564774,0.08782407132155003,1.0,0.4,0.9866802205518597,0.9653002812054053,0.9653002812054053
103,0.9,2,1,0.9629925921079523,2,0.08230599988984852,0.05819913065445112,5.0,0.9,0.9870279635833125,0.9756487431337791,0.9756487431337791
103,0.9,3,0,1.0009811679568343,5,0.12639069214935225,0.05652363587384013,1.0,0.4,0.9866802205518597,1.0144940043461863,1.0144940043461863
104,0.1,1,0,1.0553242687607738,4,0.10125466760613375,0.050627333803066873,1.0,0.4,1.069492454888433,0.9867524206805767,0.9867524206805767
104,0.1,1,1,0.9453525742739931,1,,,5.0,0.9,1.0372179247737503,0.911431003740322,0.911431003740322
104,0.1,2,0,1.0003935024973756,3,0.012857763818652328,0.007423433401875552,1.0,0.4,1.069492454888433,0.9353908930584595,0.9353908930584595
104,0.1,2,1,0.9862976816646849,2,0.048528963915777136,0.03431515946880328,5.0,0.9,1.0372179247737503,0.9509069001866963,0.9509069001866963
104,0.1,3,0,1.0100084281683213,4,0.03283375550986368,0.01641687775493184,1.0,0.4,1.069492454888433,0.9443810693116886,0.9443810693116886
104,0.1,3,1,0.9920918460029308,1,,,5.0,0.9,1.0372179247737503,0.9564931556879304,0.9564931556879304
104,0.5,1,0,1.1025705144693365,3,0.09121562192752977,0.052663363874158445,1.0,0.4,1.069492454888433,1.0309287451535636,1.0309287451535636
104,0.5,1,1,1.1053518892267693,2,0.12507737271649885,0.0884430584208336,5.0,0.9,1.0372179247737503,1.065689150587984,1.065689150587984
104,0.5,2,0,1.0915220770017406,5,0.08336344346249283,0.03728126528411888,1.0,0.4,1.069492454888433,1.0205982024581985,1.0205982024581985
104,0.5,3,0,1.078282667855512,4,0.11742949637914432,0.05871474818957216,1.0,0.4,1.069492454888433,1.008219050940379,1.008219050940379
104,0.5,3,1,1.1882825924336624,1,,,5.0,0.9,1.0372179247737503,1.1456440966278751,1.1456440966278751
104,0.9,1,0,1.1182221723248278,4,0.08639075434673883,0.043195377173369416,1.0,0.4,1.069492454888433,1.0455634045978175,1.0455634045978175
