subj,calibration_at,discrepancy,calibration_ca
215,0.40382478370979635,-0.29214559386971595,0.4023285305939509
216,0.42097345921340823,0.5967432950191729,0.334405780229599
217,0.2837869947094323,0.09674329501917299,-0.06921504824566492
218,0.8925630414643889,0.26340996168583963,0.5686304998459756
219,0.5213412495445103,-2.4032567049808273,-0.38926876884581685
220,0.26949036171902185,-1.3477011494252717,0.5082863142247125
221,0.6402287370832397,0.15229885057472853,0.4974852247871413
222,0.31472397849438377,-1.514367816091938,0.5325333213697478
223,0.17918779955330688,1.2634099616858394,0.00020310682291272588
224,0.24854279456822587,-0.6254789272030492,0.21725854333330988
225,0.7616396448625378,0.09674329501917296,0.32498853760416047
226,0.033282748016703306,2.3189655172413954,-0.37974669646251696
227,0.3120309672004248,-0.18103448275860484,0.14493663220306305
228,0.4992235276816579,0.48563218390806184,0.05704242026509598
230,0.5935255887191497,-1.4588122605363827,0.3483587519052267
231,0.5134415990713581,0.20785440613028408,0.43015416916606036
232,0.05936984224758079,0.37452107279695074,-0.209460421275206
233,0.13588233020327334,-0.1810344827586048,0.15327321411889502
234,0.36988031096014545,-0.06992337164749368,0.2769638000003312
235,0.19938284614567883,-2.125478927203049,0.5864781956347448
236,0.42270563017979446,1.096743295019173,0.4409994224502023
237,0.4090378220777435,0.6522988505747285,0.2755680657140397
238,0.7630683265154089,-0.903256704980827,0.21929057843505967
239,0.02702278557918425,0.707854406130284,0.02171800731004682
240,-0.024742480486241506,-1.5699233716474936,0.16266836462477838
241,-0.019473733054990394,-0.40325670498082705,-0.07330154092198742
242,0.3302894993522004,0.8745210727969508,0.328438461922885
243,0.6715421180694182,-0.7365900383141603,0.37213739889795744
244,-0.04997358822224483,0.9300766283525063,0.328017945826224
245,-0.16879057742863193,1.0411877394636173,0.342021714398166
246,0.7273619281459844,0.26340996168583963,0.2814397999097338
247,0.2053174641147715,0.48563218390806184,-0.00822938165896405
248,0.3304226799976259,0.5411877394636173,0.19674152335264244
249,0.6044514185984597,-0.18103448275860481,0.887930180053699
250,0.2095589918104458,-0.6254789272030492,0.02735113613723614
251,0.6915763553709173,0.04118773946361741,0.5268210930160496
252,0.4216138041579338,-0.6254789272030492,0.241567559654672
253,0.6654137289118982,2.0411877394636173,0.19207330453996863
254,-0.1734254196848098,1.985632183908062,-0.24105729569039933
255,0.01944097527110875,-0.6254789272030492,-0.3584541328950944
256,-0.21554714480552378,0.8745210727969508,-0.01510509830214119
257,0.3220341586785938,2.374521072796951,0.36796152190966347
258,-0.5995988218285043,0.15229885057472856,0.3766795785687299
259,0.09793211925098236,0.596743295019173,0.4750923643386103
260,0.2917178816764962,-0.6254789272030492,0.3113638457445533
261,0.7534098145342313,0.8189655172413952,-0.7323743106374079
262,0.07238816188175519,1.207854406130284,0.3394296363671444
263,0.1108421036185612,-1.1810344827586048,-0.21437182236112215
264,0.49729262379212325,1.5411877394636173,0.5161051254741914
265,0.598512999530099,-0.6254789272030492,0.4849849504891331
266,0.7424462990656633,0.6522988505747285,0.6319446116352133
267,-0.2722635584198767,2.2634099616858396,-0.44000487975014924
268,0.03890301473591246,1.3189655172413952,0.07713801327034837
269,0.6332348583666103,0.3745210727969507,0.6267354492105934
270,0.18386723571687724,1.596743295019173,0.33951088376053684
271,0.7868220044999523,-0.18103448275860481,0.5166208856644442
272,0.42114785330379256,-0.1254789272030492,0.5691519495450097
273,0.3585297317658737,-0.06992337164749372,0.2348633746343772
274,0.623087968923017,-2.2365900383141604,0.7006741457875001
275,-0.1585295936253455,2.096743295019173,0.11405153404769786
276,0.314980405380047,-0.40325670498082705,0.6782666798632713
277,0.42410924311372805,0.596743295019173,-0.1251122807455221
278,-0.20979754474071166,-0.12547892720304926,0.02205217900145222
279,0.5040376389376685,0.6522988505747285,0.33772565634526436
280,0.2405652605234683,-0.4588122605363826,-0.8113559350206113
281,-0.45568927971981293,-3.7365900383141604,0.07314791259262414
282,0.2918368447018516,0.04118773946361741,0.253384338939396
283,-0.15704477594180533,0.48563218390806184,0.18080400647373698
284,0.07538802036961692,1.096743295019173,0.07699828194736731
285,0.24273116388768434,-0.0699233716474937,0.3212821418077305
286,0.21052519364461203,-0.014367816091938145,0.2585049621514337
287,0.4038401022656046,-0.34770114942527147,0.1692218578145998
288,0.4160149829500251,-4.12547892720305,-0.19769627491946373
289,0.4438747328508545,0.4300766283525063,0.43966852473905027
290,0.38923342111709425,0.09674329501917295,0.4873940346572605
291,-0.31741411082830884,-0.5143678160919382,0.2526570765661521
292,-0.14200355160171985,1.8745210727969506,-0.2630771320497452
293,-0.18789897888120485,-2.7365900383141604,0.21552655966543166
