subj,optimality_rate,overcautious_rate,overrisky_rate,k,beta,log_k,log_beta,c_death,log_cd,log_k_z,log_beta_z,log_cd_z,calibration_at,discrepancy,calibration_ca,disc_z,cal_z,k_group,b_group,profile
82,0.7555555555555555,0.2,0.044444444444444446,1.3391343252457524,5.2895023575493845,0.2920233792621429,1.6657241691482292,1.0898380107820709,0.08602907123550048,1.390211415721479,0.026985097836818815,-1.6104474707221068,,,,,,High k,High β,High k / High β
83,0.35555555555555557,0.0,0.6444444444444445,0.12731718830984798,1.7493753031464185,-2.0610737604607885,0.5592587545759795,16.05306213172441,2.775899618401823,-1.9719573730161464,-2.469869421300552,-0.18871992317740371,0.4540718494167233,2.2634099616858396,-0.3186209793720932,1.8048283465375825,0.49586447620568314,Low k,Low β,Low k / Low β
84,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.37247274624853094,9.490487056454679,-0.9875914082726446,2.2502899344296843,0.7024185822409226,-0.35322578165677826,-0.4381367759571561,1.3461186681710136,-1.8426150467445057,0.4145943176682145,-1.0143678160919383,0.548594713025103,-0.8235201059932856,0.37975828568631287,Low k,High β,Low k / High β
85,0.8,0.06666666666666667,0.13333333333333333,0.7664245968513838,4.368557724133277,-0.2660189588277222,1.4744329143881296,2.110314216290049,0.746836854073848,0.5928654412408702,-0.4046835540964719,-1.261178384340633,0.5308010927231965,-2.4588122605363827,0.7399069947821763,-1.9817753562611256,0.7215305639059357,High k,Low β,High k / Low β
86,0.5333333333333333,0.044444444444444446,0.4222222222222222,0.23450355737440765,3.9174258332107708,-1.450284521170749,1.3654347628954397,34.92931233570956,3.5533263716999453,-1.0992452005473254,-0.6506492422669913,0.22218796699097665,-0.5884274659867548,-0.7365900383141605,0.6597364714003876,-0.6007787117110085,-2.5701991495963874,Low k,Low β,Low k / Low β
87,0.6888888888888889,0.022222222222222223,0.28888888888888886,0.3905709534857658,4.414044393871039,-0.9401456271404106,1.4847913652989295,37.181146279434,3.6158018123568847,-0.3703449615916614,-0.38130863010222127,0.2552092791580387,0.6624024302069599,-2.2365900383141604,0.5663813640693783,-1.8035822408353037,1.1085793302734261,Low k,Low β,Low k / Low β
88,0.6666666666666666,0.2,0.13333333333333333,0.4970506869872283,10.368534304832167,-0.6990632721959202,2.3387756723129667,46.72596657001637,3.8443000394843576,-0.02587997728371572,1.545795957314742,0.3759817172274041,0.7270482789010067,1.485632183908062,0.6000504249550278,1.181152442547207,1.2987073066771406,Low k,High β,Low k / High β
89,0.8222222222222222,0.13333333333333333,0.044444444444444446,1.0391548914694815,5.647914473080434,0.038407778455123276,1.7312863572080914,30.87003281357116,3.4297859014733723,1.02783859099793,0.174933007808398,0.1568908135860382,0.3027726848680168,1.818965517241395,0.1906381574850753,1.448442115685939,0.05088301848885874,High k,High β,High k / High β
90,0.5333333333333333,0.06666666666666667,0.4,0.3196387523756292,3.6209589500919668,-1.1405638197007708,1.2867388940973072,32.69757201427088,3.487300824818408,-0.6567078916834436,-0.8282346715612463,0.1872902508380285,0.6207979051742165,-0.29214559386971595,0.30036726247500056,-0.2443924808593654,0.9862175032804791,Low k,Low β,Low k / Low β
91,0.4222222222222222,0.0,0.5777777777777777,0.16518221380835024,2.1668428129660593,-1.8007060882898724,0.7732711832209821,108.5824985095552,4.68751023898393,-1.599937006244378,-1.9869280725911418,0.8216593615520031,-0.5059574366228194,0.9300766283525063,0.3790947807731332,0.7356696539826532,-2.3276490073416394,Low k,Low β,Low k / Low β
92,0.5777777777777777,0.06666666666666667,0.35555555555555557,0.2515244042485576,4.645000534137433,-1.3802152593643962,1.5357914872577076,28.32445112080256,3.343725428819963,-0.9991283455657484,-0.2662215398848007,0.1114036637100097,0.7259727875404817,-0.23659003831416037,-0.48646808113334666,-0.19984420200291,1.295544211131995,Low k,Low β,Low k / Low β
93,0.6,0.044444444444444446,0.35555555555555557,0.38048899983785817,3.2536808331327522,-0.9662980118542491,1.1797869195156758,36.554043632900665,3.598791812987517,-0.407712195672903,-1.0695829482880417,0.24621866631511793,0.22435186491970624,-2.7921455938697157,-0.063054476859191,-2.2490650293998575,-0.17975811479191442,Low k,Low β,Low k / Low β
94,0.6,0.2222222222222222,0.17777777777777778,0.3040835961885773,13.129583430415941,-1.1904526279156125,2.5748679612627354,3.0091602437283416,1.1016610510415998,-0.7279903691705429,2.078562811871698,-1.0736365207011678,0.8689912362839955,-0.06992337164749365,0.7927061154283952,-0.06619936543354381,1.7161715027109945,Low k,High β,Low k / High β
95,0.5777777777777777,0.2222222222222222,0.2,0.2463381667957186,13.196595807436093,-1.4010500252610476,2.5799589029560566,4.822303873126566,1.573251795841978,-1.028897622165449,2.0900510523591316,-0.8243778514480542,0.5005310594865988,-0.5143678160919383,0.5396219488838002,-0.422585596285187,0.6325042724856562,Low k,High β,Low k / High β
96,0.5111111111111111,0.022222222222222223,0.4666666666666667,0.22729582229871903,3.0792248948918464,-1.4815029279726226,1.1246779078117728,31.08848863785081,3.4368376104043414,-1.1438509039037679,-1.1939421764264821,0.16061798508690747,0.10882998918183599,-1.7921455938697162,-0.037631139326508606,-1.4471960099836612,-0.5195160560690516,Low k,Low β,Low k / Low β
97,0.5111111111111111,0.022222222222222223,0.4666666666666667,0.2866332611656761,2.9627042539050295,-1.2495517160103455,1.086102450550384,1.0526390465103106,0.05130038854718199,-0.8124327434697881,-1.2809917159081337,-1.6288032703794308,-0.33139989696411876,-0.8477011494252715,-0.1098507505021705,-0.6898752694239193,-1.8142630366756496,Low k,Low β,Low k / Low β
98,0.6666666666666666,0.3333333333333333,0.0,5.50247811014128,7.156507754398843,1.7051985562445113,1.968022118187812,2.2226506630265974,0.7987004759965247,3.409394301485533,0.7091519240608791,-1.2337659350387176,0.1078158688826865,0.2634099616858396,0.08650663186491918,0.20109030770518843,-0.5224986550170484,High k,High β,High k / High β
99,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7728284140912249,5.723262883738042,-0.2576982290433564,1.74453907697589,1.5128419918548857,0.41398999568105416,0.604754324835284,0.20483915110694947,-1.4371041545191507,0.6146138259898524,0.8189655172413952,0.25582098251213076,0.6465730962697424,0.9680296925394041,High k,High β,High k / High β
100,0.5333333333333333,0.15555555555555556,0.3111111111111111,0.19762304956930088,6.9291938061451175,-1.6213938528532545,1.9357434725449068,35.17224983798732,3.56025741481199,-1.3437308381068584,0.6363117962234637,0.22585136073161408,0.7818021089937426,0.09674329501917299,0.5837632788215305,0.06744547113582235,1.4597421623745859,Low k,High β,Low k / High β
101,0.4888888888888889,0.0,0.5111111111111111,0.23437697838251087,2.530912644059009,-1.4508244411943747,0.9285799665694886,508.6821184883701,6.231823299821805,-1.1000166528691206,-1.6364576173393985,1.6379040031163565,0.582598523498602,-2.792145593869716,0.5802665949269822,-2.249065029399858,0.8738704417973716,Low k,Low β,Low k / Low β
102,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.20055159006003018,13.212523065641415,-1.6066837583007207,2.5811650969387427,41.2545468870511,3.7197613342709537,-1.3227126574508181,2.0927729547855085,0.31015694803025007,0.2874082769569613,1.4300766283525064,0.5474874594054445,1.1366041636907516,0.005695216893190077,Low k,High β,Low k / High β
103,0.6222222222222222,0.0,0.37777777777777777,0.4122786023160108,2.9545377865119753,-0.8860559389521847,1.083342221199545,33.95628880732163,3.5250740741794506,-0.29306015326436197,-1.287220461097754,0.20725525221456087,0.026707230478745667,-0.12547892720304926,-0.1767759600136995,-0.11074764428999924,-0.7610448509465947,Low k,Low β,Low k / Low β
104,0.6666666666666666,0.24444444444444444,0.08888888888888889,0.8426900707036858,6.654195148896336,-0.17115603899107473,1.895247505223986,68.3033191399887,4.223958361881898,0.728408144896891,0.5449284256450265,0.5766496252707186,0.5530902451418139,-0.06992337164749368,0.642880934181824,-0.06619936543354382,0.7870845249214703,High k,High β,High k / High β
105,0.6666666666666666,0.13333333333333333,0.2,0.3462715187715613,8.083424445803212,-1.0605320753349892,2.0898156002976163,22.480482680740725,3.112647496358179,-0.5423563723719448,0.9839916092442649,-0.010732274228225612,0.45739367875399145,-1.1810344827586048,0.5756632049712145,-0.9571649425626516,0.5056342093380048,Low k,High β,Low k / High β
106,0.6444444444444445,0.022222222222222223,0.3333333333333333,0.3897111473052457,3.621641949568305,-0.9423494622088995,1.2869275002314366,31.57433731367954,3.4523446803260343,-0.3734938606990188,-0.8278090621638481,0.1688142265426898,0.47438853853811264,0.6522988505747285,-0.29160120650811905,0.5129282597003761,0.5556172842808726,Low k,Low β,Low k / Low β
107,0.5555555555555556,0.08888888888888889,0.35555555555555557,0.24856803785186712,5.232557052127292,-1.3920386767477344,1.6549000786951629,88.65476309940499,4.4847497603425595,-1.0160219638662484,0.002559409688456406,0.7144905766669953,0.5636326594338049,-0.23659003831416037,0.3650712407127053,-0.19984420200291,0.8180905049841999,Low k,High β,Low k / High β
108,0.6666666666666666,0.17777777777777778,0.15555555555555556,0.40757107155235367,9.457758589495652,-0.8975399527912196,2.246835419418836,40.14208931181444,3.6924253926318027,-0.30946882260794045,1.3383231950340617,0.2957085719523019,0.6815310126275034,1.2634099616858396,0.6366872869164633,1.0029593271213855,1.1648378331867697,Low k,High β,Low k / High β
109,0.7777777777777778,0.08888888888888889,0.13333333333333333,0.78407005930836,4.082556309379807,-0.24325690126151378,1.4067233386344309,44.1631247068654,3.7878901582260958,0.6253884842655903,-0.5574772681908744,0.3461663485201317,0.38941056353316883,-0.40325670498082705,0.12053308025341894,-0.3334890385722762,0.305691097944591,High k,Low β,High k / Low β
110,0.6444444444444445,0.3333333333333333,0.022222222222222223,1.552471566265168,15.110573238934313,0.4398482198527339,2.715394713284046,35.838483727502194,3.5790222805014573,1.601427543115319,2.3956760729127144,0.235769505864954,0.44188332505269273,2.5411877394636178,0.2316314751051808,2.02756974081986,0.46001717093403144,High k,High β,High k / High β
111,0.7555555555555555,0.1111111111111111,0.13333333333333333,0.7091785105078237,5.02268845411223,-0.34364800627356734,1.6139653389765858,0.6148363588747947,-0.48639912971243127,0.4819469602245765,-0.08981409653229973,-1.9130036450839087,-0.10382351962000047,0.8189655172413952,0.18076322234725836,0.6465730962697424,-1.1449449447049587,High k,Low β,High k / Low β
112,0.6222222222222222,0.17777777777777778,0.2,0.3326459455212264,8.916079840535035,-1.100676581291107,2.187856370231738,49.48249490983934,3.901618968844852,-0.5997159274393755,1.2052308239958212,0.40627756211608557,0.2038748095993414,0.09674329501917292,0.6060037359784145,0.06744547113582229,-0.2399825711091909,Low k,High β,Low k / High β
113,0.6888888888888889,0.06666666666666667,0.24444444444444444,0.6226432106476116,3.085340244889421,-0.47378161983714945,1.1266619413534558,1.4658332216246792,0.382423832753172,0.2960085361352774,-1.1894649979720735,-1.4537884085075563,-0.3717143777064156,-2.292145593869716,0.12511202471926794,-1.8481305196917595,-1.9328307529040434,High k,Low β,High k / Low β
114,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.5013501299683767,6.035702666576539,-0.6904505597754224,1.7976922796817747,10.48496080398128,2.349941926052311,-0.013573901007586937,0.3247848924152035,-0.41385930244598784,0.3989386334968789,0.48563218390806184,0.4758670172080139,0.37928342313101,0.333713820173931,Low k,High β,Low k / High β
115,0.7333333333333333,0.06666666666666667,0.2,0.47438410782591783,5.359069162772209,-0.745737931383525,1.6787902963395296,16.14983797467423,2.781910017090428,-0.09256999177415369,0.05647017554061161,-0.18554313483853052,0.9052064455425926,-0.29214559386971595,0.5550924884360087,-0.2443924808593654,1.8226829739109727,Low k,High β,Low k / High β
116,0.5777777777777777,0.2,0.2222222222222222,0.4295068304366551,6.4598055838471256,-0.8451176344557486,1.8655992219619335,11.54230950816285,2.4460193717465,-0.2345663973890897,0.4780239846452694,-0.36307769461543365,0.5602364819342052,-0.8477011494252715,-0.5327045582557347,-0.6898752694239193,0.8081021086903758,Low k,High β,Low k / High β
117,0.8666666666666667,0.1111111111111111,0.022222222222222223,1.6826778550560726,2.516639805590494,0.5203864857500075,0.9229246012605634,63.72349075523021,4.154553266266222,1.716502794080415,-1.6492195385372892,0.5399656530696284,-0.13303561832392571,0.707854406130284,-0.18837979285018466,0.5574765385568315,-1.230859776442551,High k,Low β,High k / Low β
118,0.8,0.1111111111111111,0.08888888888888889,0.8520064388147666,5.629792403023862,-0.16016119488705058,1.7280725681189826,2.0130434931950782,0.69964775258176,0.7441178753026397,0.16768075780129046,-1.2861201220037564,0.35459888652621846,0.4300766283525063,0.10110840002895974,0.33473514427455464,0.20330751356509308,High k,High β,High k / High β
119,0.6444444444444445,0.28888888888888886,0.06666666666666667,0.72469013294739,15.00053871567034,-0.3220111183212718,2.708086114835327,15.565463103836064,2.745054556347594,0.5128623304957701,2.379183458841899,-0.20502304024540577,0.23849195076758634,1.596743295019173,0.11638148298875273,1.2702490002601177,-0.13817113027948397,High k,High β,High k / High β
120,0.7333333333333333,0.06666666666666667,0.2,0.4123841039933099,5.9211666500115,-0.8858000727002796,1.778533498739018,38.15559193772738,3.641672324648968,-0.2926945646485227,0.28155110657059285,0.2688831044778095,0.16846006141937464,-1.292145593869716,0.5119880644047576,-1.0462615002755624,-0.3441398301185275,Low k,High β,Low k / High β
121,0.6444444444444445,0.2222222222222222,0.13333333333333333,0.42990882133190184,11.219246203801925,-0.844182136193094,2.417630714575793,8.226736550015746,2.1073894050674884,-0.23322973218835516,1.7237405781204655,-0.5420601190889364,0.9615249966097349,0.5411877394636174,0.633116302699799,0.42383170198746545,1.9883197837711406,Low k,High β,Low k / High β
122,0.6666666666666666,0.022222222222222223,0.3111111111111111,0.3497345539595336,4.321386015846704,-1.050580829501018,1.463576187800386,1468.5962791939742,7.292062311440811,-0.5281377633790441,-0.4291828890839341,2.1982919412601714,0.3819518593779294,-0.6810344827586048,-0.517598616040315,-0.5562304328545531,0.2837545257396036,Low k,Low β,Low k / Low β
123,0.7555555555555555,0.044444444444444446,0.2,0.7664681965750485,2.3791069313791398,-0.2659620732792175,0.8667251783473167,90.34585517217828,4.503645140747179,0.5929467208499793,-1.7760393932076675,0.7244777051817427,0.3229714150919219,-0.5143678160919382,0.3841056804978058,-0.42258559628518694,0.1102889011708396,High k,Low β,High k / Low β
124,0.6666666666666666,0.3333333333333333,0.0,5.806042745490681,7.81982352839206,1.7588992278713547,2.056661987600805,58.343316264537,4.066344806576807,3.4861232724362514,0.9091770270643377,0.4933431874647163,0.18299065853932364,-1.1810344827586048,-0.2841174985399274,-0.9571649425626516,-0.30140432455762733,High k,High β,High k / High β
125,0.6,0.17777777777777778,0.2222222222222222,0.3572831678407042,7.902452672084569,-1.02922662438038,2.0671731761095775,22.61245906147297,3.118501040281874,-0.49762629797759295,0.9328966193660808,-0.007638391269490934,-0.1625618199750652,-1.8477011494252717,0.6714877537146094,-1.4917442888401165,-1.3176984069845945,Low k,High β,Low k / High β
126,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.4573930002499181,7.114167301629025,-0.7822123008557262,1.9620881904874414,37.90316986467535,3.635034746181331,-0.1446855566431668,0.6957613977960955,0.26537482108983373,0.17329448148343005,-1.3477011494252715,0.6407306794189955,-1.090809779132018,-0.32992146153906116,Low k,High β,Low k / High β
127,0.6444444444444445,0.2,0.15555555555555556,0.5987303454472274,6.9957236711342645,-0.5129439567711993,1.9452990582536807,13.47723316963246,2.6010018299382733,0.24005233071096888,0.6578749712181202,-0.281161919735649,0.4781069995183341,1.6522988505747285,-0.17424934027917668,1.314797279116573,0.5665535389018254,High k,High β,High k / High β
128,0.6222222222222222,0.2222222222222222,0.15555555555555556,0.4136400676128915,9.157108437077072,-0.8827590852070754,2.21453045604271,45.2340706259375,3.811850577802678,-0.28834951953160215,1.2654236784889106,0.35883059684191154,-0.019546827733564223,-0.5143678160919382,-0.569134569841313,-0.42258559628518694,-0.8970812812205149,Low k,High β,Low k / High β
129,0.6666666666666666,0.13333333333333333,0.2,0.3929922754877167,7.600990456114039,-0.9339653225535829,2.0282785619738584,48.47540552320237,3.8810565667090384,-0.3615143753672564,0.8451268691363204,0.39540933145309876,-0.1952055267833318,-0.34770114942527147,0.2999374427067235,-0.2889407597158208,-1.4137058389102803,Low k,High β,Low k / High β
130,0.4888888888888889,0.0,0.5111111111111111,0.19919798051939458,2.821622569002943,-1.613456071837875,1.0373120985620055,70.8292405685963,4.260271917818969,-1.332389122063259,-1.3910922298944488,0.5958431076036981,0.5972009414798778,-0.0699233716474937,0.3829026744736974,-0.06619936543354384,0.9168171775502099,Low k,Low β,Low k / Low β
131,0.6,0.06666666666666667,0.3333333333333333,0.3155925124769413,4.367749008195556,-1.1533034150163741,1.4742477752979377,45.52440342960293,3.8182485212906423,-0.6749105697744606,-0.40510133974790447,0.36221222147587606,0.34438636698188796,-1.1254789272030492,0.7276299285042117,-0.9126166637061962,0.1732717770998411,Low k,Low β,Low k / Low β
132,0.6,0.06666666666666667,0.3333333333333333,0.46085669118246986,3.5144008493958427,-0.7746681494280123,1.2568690553695476,19.52005028824652,2.9714421572237653,-0.13390626919277418,-0.8956390755589467,-0.08536617091120037,0.6520073896739298,-0.5699233716474937,0.16351958626251137,-0.46713387514164234,1.0780067867751828,Low k,Low β,Low k / Low β
133,0.6,0.06666666666666667,0.3333333333333333,0.2961577377874701,4.706549311198839,-1.2168630686671127,1.5489550092048654,34.35863413112324,3.536853344612408,-0.7657263206926946,-0.2365166807643454,0.21348117014290016,-0.024982632514923126,0.5411877394636173,-0.2414729123025008,0.4238317019874654,-0.9130683644452507,Low k,Low β,Low k / Low β
134,0.6666666666666666,0.3111111111111111,0.022222222222222223,2.3588132540555513,5.567654910434468,0.8581586341107689,1.7169739438187865,0.6552596025063726,-0.42272378216433326,2.1991207683885747,0.1426355554161211,-1.879348123704271,-0.322974584704105,0.7634099616858396,-0.10929578663801788,0.602024817413287,-1.789483602219662,High k,High β,High k / High β
135,0.6666666666666666,0.044444444444444446,0.28888888888888886,0.4219795468435817,4.462783480217026,-0.8627984333160018,1.4957726700667366,43.16542430124743,3.7650398113912287,-0.2598292006471356,-0.35652817146843396,0.33408882768913656,0.22252282628695166,-0.6810344827586048,0.18748794545565173,-0.5562304328545531,-0.18513744573171953,Low k,Low β,Low k / Low β
136,0.6888888888888889,0.022222222222222223,0.28888888888888886,0.3559981083915613,4.465504166748129,-1.0328298616510736,1.4963821232391468,19.789095652213867,2.9851310613603133,-0.5027747007721195,-0.35515287687025343,-0.07813091859501314,0.7381913331527384,-0.29214559386971595,0.6523804862874785,-0.2443924808593654,1.3314798110008974,Low k,Low β,Low k / Low β
137,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.20590866421727663,6.472161057723082,-1.580322586099497,1.867510064756056,41.68525988769758,3.730147586404677,-1.2850471021648477,0.4823360005501773,0.3156465879647128,0.4971938946515032,-1.7365900383141604,0.5936888502196944,-1.4026477311272054,0.622689436578323,Low k,High β,Low k / High β
138,0.7333333333333333,0.044444444444444446,0.2222222222222222,0.6037486091667019,3.479860463303438,-0.5045973776756446,1.246992196230601,34.51131570982119,3.5412872618488516,0.25197814849982064,-0.9179272375305488,0.21582471127919226,0.19162371915220316,2.2078544061302843,0.022444364421527356,1.7602800676811272,-0.2760138876207456,High k,Low β,High k / Low β
139,0.7333333333333333,0.2222222222222222,0.044444444444444446,1.2249386195027,5.264376081686295,0.2028907362129082,1.6609626355603504,7.183011608604639,1.9717187392134021,1.2628562864074742,0.016240201068838358,-0.6137686714732457,-0.0586082248224776,1.596743295019173,,1.2702490002601177,-1.0119635905110258,High k,High β,High k / High β
140,0.6666666666666666,0.08888888888888889,0.24444444444444444,0.45584678702778175,4.6074680775531345,-0.7855985192862945,1.527678482171727,34.004541329374575,3.526494084207699,-0.14952387705370682,-0.28452938136446065,0.20800579665138416,0.04811270782162032,-1.0699233716474938,0.7022852302623709,-0.868068384849741,-0.6980898403253001,Low k,Low β,Low k / Low β
141,0.8888888888888888,0.08888888888888889,0.022222222222222223,1.433948256543425,3.8349166891190887,0.36043165822335965,1.3441477107551152,45.73164638248792,3.8227905392630515,1.4879550135237103,-0.6986856938683546,0.3646128991142925,,,,,,High k,Low β,High k / Low β
142,0.5555555555555556,0.17777777777777778,0.26666666666666666,0.24542967588380515,7.379557852437582,-1.4047448253947394,1.9987137252237863,41.57241420954315,3.727436827343024,-1.0341768524532327,0.7784107338872907,0.31421381982025,0.4160774225582357,-0.6810344827586048,0.6760813911654681,-0.5562304328545531,0.3841202012188745,Low k,High β,Low k / High β
143,0.8444444444444444,0.022222222222222223,0.13333333333333333,0.7631740375345476,3.755529380341205,-0.27026917733214934,1.3232292553968332,95.177528128782,4.555743864865938,0.5867926141740782,-0.7458903684174379,0.7520144174408516,0.19205476314816852,-1.0699233716474936,0.4949428221298691,-0.8680683848497408,-0.27474615698761967,High k,Low β,High k / Low β
144,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.4600103097336775,5.2138193117001155,-0.7765063772856355,1.651312660461294,11.75527448671074,2.4643020323540976,-0.13653277883623774,-0.00553597342185447,-0.35341441834527465,0.2955687834914442,-0.792145593869716,0.293048953197752,-0.6453269905674639,0.029695839132269867,Low k,Low β,Low k / Low β
145,0.4222222222222222,0.044444444444444446,0.5333333333333333,0.1902955532204168,2.9623230597036136,-1.6591768721605293,1.0859737779952157,27.40507268706856,3.310728130823282,-1.3977162372281833,-1.2812820789385817,0.09396298515919826,-0.12661232515428816,0.9300766283525063,0.2933234421403989,0.7356696539826532,-1.2119684205881194,Low k,Low β,Low k / Low β
146,0.6888888888888889,0.28888888888888886,0.022222222222222223,1.8511271591946408,6.993010715418427,0.6157947287977771,1.944911181026923,32.17489547124245,3.4711865047198796,1.8528246702785538,0.6569996858330144,0.1787730480982289,0.3470614506074233,0.8745210727969508,-0.04693363787615212,0.6911213751261979,0.1811393857198605,High k,High β,High k / High β
147,0.6888888888888889,0.15555555555555556,0.15555555555555556,0.6003078614820236,5.841580853326403,-0.5103126528880121,1.7650014542718484,31.91370354237264,3.463035495679333,0.2438120088136663,0.2510146379778693,0.17446484296715345,-0.2838722230831105,-0.0699233716474937,0.20033847568323182,-0.06619936543354384,-1.6744808133663294,High k,High β,High k / High β
148,0.6888888888888889,0.1111111111111111,0.2,0.660364796413327,3.9389345914034037,-0.4149628748177444,1.3709102784696854,1.688683786909338,0.5239494011797631,0.3800503486718587,-0.6382931707385852,-1.3789852550524668,0.23082902102550612,1.8745210727969506,0.28087684627475756,1.4929903945423946,-0.1607083442633375,High k,Low β,High k / Low β
149,0.5555555555555556,0.15555555555555556,0.28888888888888886,0.2723456927734672,7.182328767040764,-1.3006830903189401,1.9716236712864985,23.75119929858785,3.1676330259883767,-0.8854906329736016,0.7172792039667272,0.018330255295338823,0.8771641070046183,-0.903256704980827,0.8264248776076462,-0.7344235482803746,1.7402084888889526,Low k,High β,Low k / High β
150,0.4666666666666667,0.08888888888888889,0.4444444444444444,0.1915889401658349,4.0610724653344805,-1.6524031386718063,1.4014470927543812,27.987147281389493,3.3317453791260117,-1.3880377437505649,-0.569383666887281,0.10507162416677283,0.14840628814004428,-0.6254789272030492,-0.21499635207307524,-0.5116821539980977,-0.4031193842566896,Low k,Low β,Low k / Low β
151,0.6222222222222222,0.1111111111111111,0.26666666666666666,0.31433064081779377,6.157781651270555,-1.1573098508505264,1.8177165911391042,34.736081880757425,3.5477789703636224,-0.680635073573421,0.36997183806788453,0.21925589529501902,0.31758771359430954,-3.569923371647494,0.7621580312120307,-2.8727409333902334,0.09445505735904125,Low k,High β,Low k / High β
152,0.8444444444444444,0.06666666666666667,0.08888888888888889,0.9956024736110304,3.360367851678337,-0.0044072239487669175,1.2120504476488232,43852.70671527912,10.688591722583551,0.9666633584322928,-0.9967769346868777,3.9935231039473598,0.22866869807042542,-3.2365900383141604,-0.18146250880419115,-2.6054512602515008,-0.16706200563720097,High k,Low β,High k / Low β
153,0.6444444444444445,0.3333333333333333,0.022222222222222223,1.6041978285534204,15.381611022446199,0.4726238363488611,2.7331727064751896,57.27241705086147,4.047819130000278,1.6482582297685222,2.435793967295939,0.48355146542311017,0.52385714228073,1.3189655172413952,0.002800041212637576,1.0475076059778408,0.701107918484074,High k,High β,High k / High β
155,0.6444444444444445,0.06666666666666667,0.28888888888888886,0.32798169595795784,4.9618559303765055,-1.1147974771613767,1.6017798502605332,54.0926197790039,3.990697758413621,-0.6198922450943385,-0.11731192174027122,0.45336003943651776,0.5146480891058464,0.3189655172413952,0.1528523687438766,0.2456385865616439,0.6740234470121098,Low k,Low β,Low k / Low β
156,0.7333333333333333,0.08888888888888889,0.17777777777777778,0.6734794946582368,4.742886367315623,-0.3952977295369475,1.5566458886315602,43.36340896261647,3.769615974027544,0.4081484397251127,-0.21916140982701818,0.3365075524448494,0.3221142488233691,2.2078544061302843,0.273319470234867,1.7602800676811272,0.10776791503833831,High k,Low β,High k / Low β
157,0.5333333333333333,0.15555555555555556,0.3111111111111111,0.265519340880955,6.447151059216261,-1.3260675939441113,1.8636383369856198,78.1011401519241,4.358004655355267,-0.9217606978023732,0.4735990433410622,0.6474996177650103,0.2694214819517702,0.04118773946361744,0.12279432606054505,0.022897192279366953,-0.047205209126591735,Low k,High β,Low k / High β
158,0.4444444444444444,0.08888888888888889,0.4666666666666667,0.19591861094873836,3.714040844493955,-1.6300559562534236,1.3121204603105259,1282.1836750136397,7.156319899459657,-1.3561074855495967,-0.7709585222414239,2.1265454675545588,0.5266481276629275,-0.6254789272030493,0.3041659714844927,-0.5116821539980977,0.7093164023018202,Low k,Low β,Low k / Low β
159,0.6222222222222222,0.17777777777777778,0.2,0.5451407766061872,5.68169039822277,-0.6067112119746403,1.737248793778291,3.008836476001349,1.1015534512065108,0.106075142294631,0.18838786730902507,-1.073693392452791,-0.1265312665385616,-0.5143678160919382,0.27282850217649457,-0.42258559628518694,-1.2117300215123932,High k,High β,High k / High β
160,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.7300651218744602,2.153430762603549,-0.3146215407712958,0.7670622738939626,27.549850427945948,3.315997106471516,0.5234207586120914,-2.0009391235538834,0.09674789532311963,0.2901100438802052,0.26340996168583963,0.009243386005498422,0.20109030770518846,0.013641302963805179,High k,Low β,High k / Low β
161,0.7333333333333333,0.044444444444444446,0.2222222222222222,0.5884574012075108,3.446135662754793,-0.5302507402755667,1.2372535055127214,2.043958552320852,0.7148883944063377,0.2153239307016625,-0.9399036080606835,-1.2780647007690467,0.23080418655489882,0.26340996168583963,0.2770649647824211,0.20109030770518846,-0.16078138418371926,High k,Low β,High k / Low β
162,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.22334174996754788,3.9506561689902204,-1.4990521695534942,1.3738816838485433,41.16435867088876,3.7175728011534726,-1.1689257345655273,-0.6315878848338662,0.3090002017232151,0.2843701887906935,1.3745210727969508,-0.2835632040584585,1.0920558848342963,-0.0032400135486335985,Low k,Low β,Low k / Low β
163,0.7555555555555555,0.17777777777777778,0.06666666666666667,0.9288059773487667,5.458910681730904,-0.07385541305847579,1.6972492610117837,37.61847566689913,3.6274953038307762,0.8674339089049755,0.09812475303893553,0.2613898587301391,0.4519368118910591,1.8745210727969506,0.05983462660436786,1.4929903945423946,0.4895851810536975,High k,High β,High k / High β
164,0.6666666666666666,0.08888888888888889,0.24444444444444444,0.39578701266006927,5.158150800509431,-0.9268790592371468,1.6405781432685858,9.39113011663865,2.239765639187959,-0.35138933082527746,-0.029759530173271775,-0.4720928342738494,0.4774387798186451,-0.40325670498082705,0.4494290575364878,-0.3334890385722762,0.5645882578843813,Low k,Low β,Low k / Low β
