subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
55,-0.3031088913245536,0.18920580993195993,18,0.5875465528296409,1.4613701929022191,-1.7885274057630753,1.530064861857292
56,0.4991881793638674,-0.2319442488603586,18,0.37257823407721047,0.06185581829667356,0.533591984528863,0.09154461618819397
57,0.09901475429766746,-0.32546021161326644,18,-0.6767642481754856,1.2418331797827238,-0.6246454112881328,-0.22787741143553536
58,0.9184093405412678,-0.6577148326747296,18,0.10575691900770572,0.2526028310898583,1.7469599784509093,-1.3627579347449783
59,0.1636634176769943,-0.05849640725313484,18,0.13135408210915353,0.6370784483532314,-0.43753028863066473,0.6839895809000194
60,0.6286244043546416,-0.5172220934760717,18,-1.3803660804867366,0.6819197664066036,0.9082242483602169,-0.8828775560354976
61,0.7909810627737348,-0.48429038663534685,18,0.3106237575546892,0.1759278114335839,1.3781393937994015,-0.7703928821625604
62,0.08660254037844389,0.21696009983228584,18,-2.0548417735018414,0.10183097094924859,-0.6605705612996478,1.6248650573987022
63,0.2767961728580415,-0.2575362205845941,18,0.05542643334574243,-1.3960533741570489,-0.11008578698535677,0.004130240520118462
64,0.7943467304754045,-0.47434055062842073,18,0.8989428725171853,0.2935774959160958,1.3878807757847804,-0.736407274804237
65,0.4510656355924898,-0.28721995120010707,18,0.6725150813569677,0.3812055509695306,0.39430904796547367,-0.09726033646294216
66,0.32703737899492524,-0.29157720948627674,18,-2.072979499345847,-0.8279782220497374,0.03532927586911103,-0.11214340279383267
67,0.32260005650987883,-0.09189127693035651,18,-1.5124355803975644,0.5349562549522475,0.022486162065064336,0.5699228839371347
68,0.3931579462909371,-0.5431568427631056,18,-1.7239861250005941,1.2015657198165939,0.22670458686635217,-0.9714627553887475
69,0.4764913694467434,-0.5468915954099284,18,-0.5674620431044923,-1.4742976134842263,0.467899731207908,-0.9842195321785381
70,0.08196904886604749,-0.2143956123118291,18,0.859279524645945,1.1977899027543577,-0.6739814546941063,0.15148541028742254
71,0.11730928305086628,-0.24187230074374783,18,-0.22207451311508725,0.3714310775758527,-0.5716948503224744,0.05763341675665991
72,0.07345531603115876,0.017070194183296576,18,2.2968287152979543,0.5347401076058145,-0.6986230803736024,0.9421020607473019
73,0.6308686733535499,-0.6139369290988984,18,0.8112590635733937,0.2906739812070544,0.9147199227803219,-1.2132259584527991
74,-0.3928371006591931,-0.015807482282544142,18,0.43766776377453354,2.3853491243175178,-2.0482312266599347,0.8298019381679698
75,0.4463036991443368,-0.6970374883922581,18,0.3621131433308403,0.5835772640840959,0.38052639143389033,-1.497072142192436
76,0.11521430589638532,0.17875308166969878,18,-1.2765025008872768,0.7993124467315503,-0.5777584235927402,1.4943615278227238
77,0.19472310589050312,0.021356405186594173,18,3.63670908633428,-0.8660551825531418,-0.34763303374585797,0.9567424512131946
78,0.16823164622761327,-0.2750437530611461,18,0.4159051820633089,-0.5637082554532679,-0.4243082883464368,-0.0556701545966462
79,0.2970442628930023,-0.20201769454672308,18,-0.8127326543070172,-2.420338568609262,-0.05148095817024633,0.19376460491793504
80,0.7042147167923567,-0.5164266489500043,18,0.921049587991664,1.0795411413033127,1.1270082083704767,-0.8801605599644633
81,-0.3409567169004383,0.1565664817236633,18,-0.13714802946973195,-0.6001042213741115,-1.8980718287219382,1.4185788642836177
82,,,18,0.7670094804618436,1.6832042244622676,,
83,0.4564354645876385,-0.29171202268042695,18,-2.6451586910859883,-1.0784361713785355,0.4098511513680041,-0.11260388357762861
84,0.44841466712704986,-0.19439901187807984,18,-0.11631252192598371,1.3753242683274023,0.38663624757575216,0.2197877029452728
85,0.674623373882694,-0.23569875142517435,18,0.20429050265814233,0.9779418812641709,1.041360841994897,0.07872037969778105
86,-0.6390096504226939,0.7130456624586944,18,-1.2501637530695937,-0.8619228465000359,-2.7607379427481886,3.319342145846992
87,0.6928424943421169,-0.8553911252771095,18,-0.33795063608710646,-0.4269101962797186,1.0940931458241858,-2.037959903878643
88,0.5235567544468351,-0.3764721955131197,18,1.01753798961923,0.3243028718134021,0.6041228923201497,-0.40211880136223543
89,0.23042861179277058,-0.12884748503284305,18,1.1021532907968976,0.6046308366580831,-0.24428920933840442,0.4436917403133294
90,0.5667443369535781,-0.2882560572699399,18,-1.220641817068525,-0.7709611972302779,0.729122379944713,-0.10079935902033939
91,-0.41666666666666663,0.4286695663594364,18,-1.8891512382435418,-1.9578419669081146,-2.117202059671596,2.3480000717269136
92,0.7875753386751944,-0.4554613882935811,18,-0.8828989723192145,-0.380848664954667,1.3682820750378868,-0.671921810127304
93,0.3500747484567972,-0.5850637321946104,18,-1.253964270318101,-0.7763062597511103,0.10200722383024435,-1.114603917598495
94,0.8844928412411811,-0.7183955235150423,18,0.6896587393248013,0.8084892487420001,1.6487941449299484,-1.5700246808194998
95,0.5412658773652743,-0.4002222078272262,18,0.5046739440582446,0.8069162707637055,0.6553790905743514,-0.48324160506479935
96,-0.10162195813511539,-0.26421716896229314,18,-1.8014437561759473,-1.0818562934606946,-1.2053559951430874,-0.018689842965443914
97,-0.22742941307367107,0.42813658694858947,18,-1.9938592840286755,0.3548063039993049,-1.569485369696861,2.346179576497193
98,0.04082482904638631,-0.10678316606037581,18,2.7003060469612454,2.282472940897916,-0.7930667587943548,0.519056729314665
99,0.5358950870308457,-0.40085409599462274,18,0.1917407469154872,1.3732970170621237,0.6398342047304234,-0.48539994246217566
100,0.7793830999764659,-0.5507471232976411,18,-0.3700971051148292,-0.27018689432828347,1.3445709622503328,-0.9973888403821767
101,0.6231993624350642,-0.6394113495186006,18,-1.073325379772021,-2.2581511307768105,0.8925223400586102,-1.3002388146910524
102,0.36589586144252173,-0.40508574655771784,18,0.6302734104967339,0.0964590068904583,0.14779888203563527,-0.4998539710928856
103,-0.08471737420873575,-0.19279500910558015,18,-1.0767863945301885,-0.74050371969476,-1.156428405158768,0.22526648755940015
104,0.6056978774101713,-0.5018091380693123,18,0.9135659526167802,-0.11579557287621048,0.8418671161770924,-0.830231597818614
105,0.5766967882001443,-0.444526163058424,18,0.41022786816774504,0.4376065021929854,0.7579281438754675,-0.6345704134853715
106,0.4623942725117499,-0.4113500893468609,18,-0.8383644021102264,-0.4940303052272237,0.4270979592265088,-0.5212510568580744
107,0.7581753965757457,-0.7334843156205204,18,-0.553238868653913,-1.46507581988637,1.2831886874177503,-1.6215633959954268
108,0.7348469228349537,-0.49718274243490174,18,0.7950239515657316,0.2988126290679299,1.2156681851019098,-0.8144292403319289
109,0.48121773951145336,-0.3583887884281615,18,0.28060648133073407,-0.024975390425802872,0.4815794465825895,-0.3403513940941853
110,0.2970442628930023,-0.3233408448380122,18,2.2309597734479074,1.0748105202281688,-0.05148095817024633,-0.22063830045702992
111,-0.03754696307413192,-0.0028578839101419053,18,-0.5746879467108665,1.557631507013597,-1.019901262850099,0.8740338195201942
112,0.40134003725439077,-0.268314800156876,18,0.47905878884015773,-0.05199996697541195,0.2503863286718722,-0.03268610227880051
113,-0.4966996338993915,0.47084816212038166,18,-0.7655553181403273,0.7791946299857425,-2.3488445669965228,2.4920692999492777
114,0.45199316457579825,-0.1459367363127715,18,0.12257968725059497,0.5881257624506607,0.3969936309159638,0.38532006628341714
115,0.8139732925645681,-0.5563718347144722,18,0.0995635721576507,0.5414918819851999,1.4446866922676975,-1.0166011403219177
116,0.5767293191929015,-0.455514768667265,18,-0.10584476984519511,0.3895265051296864,0.7580222995839038,-0.6721041412149117
117,-0.31201120713442887,0.2433385752323496,18,0.7982437684177155,-0.2349590044661211,-1.8142937221511883,1.714965889918325
118,0.4652421051992355,-0.49027639996100913,18,0.6332651411839758,1.0756957763498365,0.4353405513354929,-0.7908392793078035
119,6.91511393510715e-18,0.09317637306030906,18,1.4688804081266449,1.049946538062845,-0.9112276378470762,1.2020575726829759
120,0.3058703990760267,-0.12324837295044389,18,0.2341856647958017,0.021555244115374586,-0.02593513141760471,0.46281660072863695
121,0.8662242843482696,-0.589972455687597,18,0.7176947774128308,0.8522173551512844,1.5959187553223548,-1.1313706210041687
122,0.2691706339641813,-0.3456619935646182,18,0.0813994720698855,-2.1133210906518154,-0.13215667864605302,-0.29688054162372973
123,0.23331413131434572,-0.4314711368479964,18,-0.2603423676055541,-1.3598105388041297,-0.23593753877033655,-0.5899784227700102
124,0.06978631577988534,-0.2576102233309963,18,3.0997828964948613,1.2898327733123722,-0.7092424094696907,0.0038774696924472082
125,-0.17864740025262413,-0.0580180171033151,18,0.23542678968258415,0.3924187333846089,-1.428293706399345,0.6856236158514041
126,0.09022811434760547,-0.06581920805847996,18,0.5811370239837507,0.18240209463221974,-0.6500769225686678,0.6589771251409059
127,0.48291342317255004,-0.28759791491123754,18,0.4529914175168533,0.6162107692845041,0.48648732927728155,-0.09855134530703097
