subj,n_anxiety,anxiety_coupling,n_confidence,confidence_coupling,sample
210,17,-0.0018856041143182993,18,-0.007783858345789846,exp
211,18,0.00024480766819006967,18,0.002037421604893371,exp
212,18,-0.007594113521218883,17,0.03847632627192556,exp
213,17,-0.08996541942198255,18,0.030164165468135613,exp
214,18,0.06292715633622332,17,0.036429411087092856,exp
215,18,-0.014943247223938139,18,0.013668926726012512,exp
216,18,-0.02140265356931112,18,-0.0026726927852123235,exp
217,14,0.01908753918750871,17,-0.026010521551683864,exp
218,18,0.003270809395761927,18,0.006858149856332615,exp
219,18,-0.04424354088581776,18,-0.1434874303747218,exp
220,18,-0.003431820229003398,18,0.01754033852483964,exp
221,18,0.012792035236717776,18,-0.10971801098917236,exp
222,18,-0.0018730501219784122,18,-0.0038892791416396855,exp
223,18,-0.07258858077628713,17,-0.03547876259729283,exp
224,18,0.0009517480449632579,18,0.0007414335382737292,exp
225,18,0.04504850291044954,18,0.014889349096087308,exp
226,18,-0.004245343675644799,18,0.0171832968026788,exp
227,17,-0.01092432083192941,18,0.012156929043442196,exp
228,18,0.0014151161229453903,18,-0.004583969940030786,exp
229,18,,18,-0.023954280410854095,exp
230,18,0.006776669451636159,18,-0.007167751468997348,exp
231,18,0.005946697164152886,18,0.019158370516229033,exp
232,18,0.009082920444871485,18,0.014079271515234994,exp
233,18,-0.049468339650021655,18,-0.0010439135576136203,exp
234,18,-0.009041961439825812,18,0.05349207236066767,exp
235,18,0.03232079605574235,18,-2.1955110983176045e-05,exp
236,18,-0.03833983231825048,18,0.0005661650392507452,exp
237,18,0.0350576530770372,18,-0.03554966347854071,exp
238,18,-0.0011821439263470955,18,0.0009221327775235114,exp
239,18,0.025299646025729525,17,0.04839049057050013,exp
240,18,-0.03918012541919967,18,-0.0031201517724735216,exp
241,17,0.01251701433340859,18,-0.011670656163327906,exp
242,18,-0.012432944714674236,18,0.04630343138006809,exp
243,18,-0.009158384585786763,18,0.02794937602348136,exp
244,18,0.009822437974822846,18,-0.015848742121594084,exp
245,18,-0.010733576763061166,18,0.04829925114360971,exp
246,18,-0.01368253922543279,18,0.02412369141746571,exp
247,18,0.014937994973737505,18,-0.030716528786154027,exp
248,18,0.001473114126075009,18,-0.007891265819694149,exp
249,18,0.019879923661304016,18,-0.05613916408887129,exp
250,18,0.011621358025847035,18,0.01155910333321078,exp
251,18,-0.00476376295996685,17,-0.02256234815271704,exp
252,18,0.019847259261556463,18,-0.0020454336247503445,exp
253,18,-0.11089336181622722,18,0.10074243122226047,exp
254,18,0.002868646248064984,18,-0.002920194704040063,exp
255,18,0.0661227741287493,18,-0.0022213133417355595,exp
256,18,0.0021200723112037214,18,-0.041640412625827086,exp
257,18,-0.009115027749090529,18,0.040695931764963535,exp
258,18,0.01170836521078951,18,-0.014403710784555018,exp
259,18,-0.006948773251630369,18,0.00217843538975731,exp
260,18,0.05015178868635905,18,-0.012553323411196386,exp
261,18,-0.020459614434622894,18,-0.015998158343654284,exp
262,18,0.02548298054843638,18,0.027958087768047448,exp
263,18,0.024461725494881084,18,-0.00571181980488682,exp
264,18,-0.03154458847134476,17,0.04070635706569023,exp
265,18,-0.03331164135581104,18,-0.013824071972459199,exp
266,18,-0.0028311865816519734,18,-0.0023809338218769563,exp
267,17,-0.007510672954907689,18,-0.02954049953005602,exp
268,18,0.10120340610968773,18,0.09535235017302952,exp
269,18,0.007878166935748878,18,-0.0012188319668081796,exp
270,18,4.718009143783457e-05,18,-0.07224074847757715,exp
271,18,-0.009473231853397417,18,-0.00643654294165029,exp
272,18,-0.004514852800016332,18,-0.05193273221219823,exp
273,18,0.06143244544055022,18,-0.046651042102103475,exp
274,17,0.01025746573319276,18,0.020281796303988586,exp
275,18,0.022862586223460643,18,0.004356194746408876,exp
276,18,-0.02506837163657212,18,-0.028069883502703643,exp
277,18,0.015029446539065166,18,-0.029565140887125828,exp
278,18,0.06383963128320727,18,0.014656745323904598,exp
279,17,0.026633369959514874,18,0.004757726892956262,exp
280,15,-0.02022922421091324,17,0.0052936610069296754,exp
281,17,-0.03311156863485911,18,-0.04017049643486783,exp
282,18,-0.004227877857672398,18,-0.04220125919875342,exp
283,15,0.002956610049962702,18,-0.002857878309327478,exp
284,18,0.05517806445912644,18,0.02080338619704103,exp
285,18,-0.010513841003960515,18,0.012455337923653881,exp
286,18,0.009754000416639031,18,0.011994780526317559,exp
287,16,-0.0025714343919734477,15,-0.015311092158740823,exp
288,18,0.041222042339031165,18,0.05941683394730287,exp
289,18,-0.004608162407597046,18,0.032550204765435506,exp
290,18,-0.003624437992453455,18,0.0036376075748117236,exp
291,18,0.02128115381600479,18,-0.03763098167141239,exp
292,18,0.08389090096849826,18,-0.02990740642402368,exp
