subj,omega,kappa,log_om,log_kap,pred_earn,shortfall
53,21.9051610198323,1.9742956941145131,3.086722272064332,0.6802117241774831,-0.34873688337291764,1.2968254144278943
54,0.8622928945122207,0.2397713917497733,-0.1481602812152704,-1.42806934396525,0.7879654421439455,0.16012308891103122
55,1.2383961346143897,0.0164481653985856,0.21381710257454428,-4.107541333912082,0.7937948796616824,0.15429365139329432
56,0.7831294414177115,0.0328684500939808,-0.2444572819445839,-3.415242045019468,0.8678955719617703,0.08019295909320645
57,1.1279902528246115,0.1916604582692821,0.12043751192559947,-1.652029919016045,0.7563771516596728,0.19171137939530392
58,0.3059842644352858,0.23818864984858,-1.184221601766084,-1.434692272866328,0.8499772777995735,0.09811125325540315
59,4.135543837625261,0.5152639616755131,1.4196188404141008,-0.6630759626829756,0.17267352519953572,0.775415005855441
60,1.173483923234997,0.0995507199017754,0.1599770363727429,-2.3070880169383066,0.7755598807551412,0.17252865029983555
61,2.510594603213632,1.92162386323575,0.9205196187994185,0.6531705906864107,0.17813694399763894,0.7699515870573378
62,3.110795653502409,1.1451804873132203,1.1348785306094409,0.13556225542500777,0.2110252335537367,0.73706329750124
63,2.0714109955682245,0.3576349827690947,0.72823001543712,-1.0282424139319817,0.5274686645561009,0.42061986649887584
64,0.5409760586713558,0.1519208503948325,-0.6143802549571116,-1.884395614844797,0.8565579430605037,0.091530587994473
65,0.9007679937214336,0.0081429554585656,-0.10450755317662522,-4.810602086416855,0.8632587207883737,0.08482981026660297
66,1.5392245533929798,0.2265344138584739,0.431278752850526,-1.484858408035385,0.6663475109196682,0.28174102013530855
67,3.4051537740962075,2.010874781167681,1.2252900998434715,0.6985698419039024,0.06888578133103235,0.8792027497239443
68,4.03879092647981,0.0105450653459621,1.3959453715573629,-4.552097268203639,0.2694692656082285,0.6786192654467482
69,3.7152823661401855,0.4685967900273383,1.3124546823177232,-0.7580126030656251,0.23293353997280963,0.7151549910821671
70,3.752144275690661,0.352686995412959,1.3223274834139183,-1.042174313945394,0.24649796418691045,0.7015905668680662
71,1.792008188308143,0.2518036501159457,0.5833368839106825,-1.3791056613850368,0.6087559855237701,0.3393325455312066
72,3.1288506137943557,0.0052133049931821,1.1406657210715991,-5.256541268638247,0.4194233824290583,0.5286651486259184
73,1.2192033483765965,0.0743546511236829,0.19819765231835385,-2.598909050888233,0.7753489280965306,0.17273960295844615
74,1.273242879264322,0.1884690852456336,0.24156709420013855,-1.6688212895461423,0.7295032880220933,0.2185852430328834
75,4.845746762100561,1.0370359448785875,1.578101363930362,0.03636659101752968,0.040017558763971464,0.9080709722910052
76,1.1781422096547791,0.1909988657171505,0.16393879921208163,-1.6554877896068034,0.7469327439038634,0.20115578715111326
77,0.601073903966627,0.0616684443346532,-0.5090373836764207,-2.785982915938983,0.8810821142048315,0.06700641685014519
78,0.3489119883961977,0.1325655468335197,-1.0529355708288513,-2.020678062792977,0.8793771770170582,0.0687113540379185
79,1.6481035526021135,0.2879505135826491,0.49962526483004055,-1.2449666414483094,0.6282169220983037,0.319871608956673
80,5.832248212484768,0.5686844809984729,1.7634025542404623,-0.5644295135972475,0.010372406976365269,0.9377161240786114
81,2.7414325064788665,0.2138192565642045,1.0084805963646233,-1.5426242163263872,0.43499563011221576,0.5130929009427609
82,3.0420131901472915,0.274767155814815,1.112519529839302,-1.291831246101611,0.36943398995687016,0.5786545410981065
83,2.742593248568826,1.2653685266372443,1.008903913890521,0.23536340515741383,0.24282454954210947,0.7052639815128672
84,0.755487507115437,0.1339782407534561,-0.28039203332209567,-2.0100778746535757,0.8355546817002335,0.1125338493547432
85,2.1822798048585725,0.6316591856249564,0.780370112397116,-0.4594052935416528,0.44601944863025045,0.5020690824247263
86,2.123379784323343,3.497891759140464,0.7530090571240906,1.2521604324756974,0.03171018088207775,0.9163783501728989
87,0.478863537083654,0.1342605471960151,-0.7363396134263058,-2.0079729848354524,0.868419038577007,0.07966949247796973
88,2.6196564115707326,1.015240368700283,0.9630431685514645,0.01512540091064128,0.30101976131899133,0.6470687697359854
89,0.5076446794291748,0.1111954295119915,-0.6779735260754595,-2.1964659995212132,0.8732676926934987,0.07482083836147801
90,1.8386140481653823,1.7647187066520362,0.6090120531043832,0.5679913046823546,0.29097734661180774,0.657111184443169
91,1.336461175048273,0.2604539482288115,0.29002520645417684,-1.3453292156475858,0.6972071343119174,0.2508813967430593
92,2.014544728784175,0.3202420951348179,0.7003932288200847,-1.1386780219297064,0.547552686555795,0.40053584449918167
93,10.945885596043263,1.0344871278254413,2.3929636409992163,0.03390577523135536,-0.19412769827105691,1.1422162293260336
94,1.441511613452327,0.2635961402724998,0.3656922945691226,-1.3333371188263126,0.6760666296279839,0.2720219014269928
95,2.1981156575849665,0.0699402010122461,0.787600474062482,-2.6601146732840357,0.5761382250830263,0.37195030597195045
96,2.2034823278381355,0.2513063000432871,0.7900389852260536,-1.3810827649366975,0.5274060384227048,0.42068249263227186
97,2.5675449275086737,0.2160859207934898,0.9429501612102921,-1.5320791689406978,0.46629452334291,0.4817940077120667
98,1.0369212645946966,0.2706649627501885,0.03625600022666476,-1.3068735227663084,0.7504182476577385,0.19767028339723824
99,0.3683389235354831,0.4145259634907829,-0.9987517767941523,-0.8806196682724929,0.801014547833369,0.1470739832216077
100,6.499243853308159,0.5921391474686168,1.8716858398744187,-0.524013625317518,-0.03265581200554155,0.9807443430605183
101,0.2156885641095494,2.206797275172782,-1.5339197445652966,0.7915422676740231,0.42501630814207086,0.5230722229129059
102,2.184553236366126,0.3118568644276817,0.7814113391587013,-1.1652109642988204,0.5165887393051765,0.43149979174980024
103,0.5056557300101806,0.0884744771337968,-0.6818992167290536,-2.4250411625301886,0.8816443678149835,0.06644416323999325
104,1.8853097986268816,0.1551924937151523,0.6340921568002715,-1.863089037640075,0.6156724924343713,0.3324160386206054
105,1.1332625936168772,0.4888407349482735,0.12510072360908617,-0.7157185379598353,0.6761128202894646,0.2719757107655121
106,1.9012286630427413,0.1405702381220621,0.6425003419341728,-1.9620479996649234,0.6164620862363032,0.33162644481867354
107,6.612376649434926,0.8666377191712442,1.8889431428606993,-0.14313424515475437,-0.05943745396891292,1.0075259850238896
108,4.939519062446182,0.6360954324334749,1.5972679706803246,-0.4524066759025099,0.07405277280821111,0.8740357582467656
109,2.149747017199257,0.1034767347904034,0.7653501687973852,-2.268408476178349,0.5764119298907951,0.37167660116418155
110,1.909757907924152,0.1385059563959474,0.6469764842471757,-1.9768419478105612,0.6153018816664654,0.3327866493885113
111,1.933362870959896,0.2167536661413075,0.6592609068502601,-1.528993749317781,0.5894590021387073,0.3586295289162694
112,0.60220106073455,0.1033400623289804,-0.5071639015037234,-2.2697301529785117,0.8657223693359029,0.08236616171907385
113,1.1652949243016626,0.0690271294250108,0.15297420888662702,-2.6732556715872877,0.787362087829968,0.16072644322500873
114,1.1107907877925185,0.3358961698916858,0.10507218310725792,-1.0909531849543956,0.7194947346770266,0.22859379637795008
115,1.851941001512297,0.8208582726423886,0.6162342790817255,-0.19740481215096906,0.4656881676182578,0.4824003634367189
116,5.27359461584746,0.0037676753019867,1.6627122203290485,-5.581297098489922,0.12455313389925556,0.8235353971557211
117,2.76870870265654,0.1789247901840878,1.0183810391809887,-1.72078972800543,0.4378943360692199,0.5101941949857568
118,2.915172757702486,0.1801089462382715,1.0699290831243902,-1.7141933543067098,0.41131386824234534,0.5367746628126313
119,0.5956433778186655,0.5803796106738445,-0.5181131503698502,-0.5440728883723459,0.7387779753209931,0.2093105557339836
120,2.7404445686156595,0.5504267481778161,1.0081201585582409,-0.5970613958370454,0.3656977250002874,0.5823908060546893
121,3.225148564749376,0.1548752395304009,1.170979015775657,-1.8651353924293397,0.3635813633418088,0.5845071677131679
122,1.4761545877471558,0.1905146548001748,0.38944045494007307,-1.6580261592892878,0.6888904012349168,0.25919812982005985
123,2.090865339203807,0.2267180370855993,0.7375780181832399,-1.484048160956572,0.5556052633117875,0.3924832677431892
124,2.193986207982828,0.1226596140891479,0.7857200755902664,-2.098342124972618,0.5620770329944282,0.38601149806054846
125,8.572719376867509,0.7444701426721434,2.14858499579653,-0.29508253152774394,-0.12610926799385616,1.074197799048833
126,1.6623076048262466,0.1588842826411917,0.5082067604307505,-1.8395791238547545,0.6602803982929224,0.2878081327620543
