subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
152,-0.7271651247950053,0.5890979723408882,18,-0.6874284871424698,-0.9608371362871819,-2.8423800176005356,2.6799251148370535
153,0.4548588261473422,-0.55237881060612,18,-0.4761228115808276,-0.7567903697061976,0.4272367770706276,-1.0508126475731303
154,0.771829463496128,-0.5025150572873494,18,-0.5132590783025348,-0.2090725865162104,1.304014712464393,-0.8878407936896334
155,-0.16481194697959012,0.3850893304627798,18,0.969799652381623,0.948227698065692,-1.28684521371088,2.013154878698131
156,-0.6460582824697987,0.4760964850006416,18,0.3891590597638595,-0.31727855928996634,-2.6180289851042606,2.310597483888343
157,-0.4259815395195584,0.32497841738057925,18,0.2604185528954881,0.8659321261441812,-2.0092709186598605,1.816691790951621
158,,,18,0.23065591763061474,-0.36334797378349537,,
159,0.2523102801187081,-0.01842269503863479,18,1.0521270925768247,0.3102006623900933,-0.13303624218881735,0.6943391361315693
160,0.2471557663714904,-0.2619605844707928,18,-0.4564843465272134,-0.10661469219070625,-0.14729423138000963,-0.10162624332758317
161,0.14213381090374028,0.04779181939768248,18,0.5901384508285696,-0.16646317804472602,-0.4377972699460285,0.9107508872225163
162,-0.23763541031440183,0.11418237908216014,18,2.165685197121947,1.309558572037467,-1.4882834490154988,1.127738014584814
163,0.45485882614734213,-0.4965842803591372,18,1.3858122432296678,0.5798480839075015,0.4272367770706275,-0.8684569798643641
164,0.8770140994282215,-0.6382778176073587,18,0.05603984742585383,0.23554478410662885,1.5949677442627468,-1.3315600740303666
165,0.28068044571191997,-0.44772031842035226,18,-0.10142635476276274,-1.1982888810085592,-0.05456103885878617,-0.708752787234752
166,0.2673912011916401,-0.25984764954487183,18,-2.0071800270486144,-0.5007032526992313,-0.0913206468492659,-0.09472044705085361
167,0.29522640245113874,-0.2594803656904221,18,0.4028975377448241,-1.2260663875757147,-0.014325217570060387,-0.0935200374010125
168,0.6563996755975959,-0.44484880934681986,18,-0.2740848344264601,0.051104599214805306,0.9847223894810165,-0.6993677103801244
169,0.5005151984880438,-0.4403049802556546,18,0.22576387643662846,0.630803209643531,0.553527654400066,-0.684516917942119
170,0.31180478223116187,0.02277402175312847,18,-2.065782084393077,-1.2612737521992163,0.03153252407213437,0.8289841410221189
171,-0.25980762113533157,0.07756353474081422,18,-1.8002093899367493,-1.2675084964001024,-1.5496143829761064,1.0080550675104343
172,0.8183170883849715,-0.5623263370097293,18,-0.2935124011174884,0.7216934954531727,1.4326049317740432,-1.083324576813342
173,0.6709915864116497,-0.6534972499500623,18,-1.400983576095563,-1.1914526190365657,1.025085325127065,-1.3813024006476282
174,0.3256951766088935,-0.20157052304694917,18,1.2731611643868928,-2.09386813980435,0.0699549830297807,0.09574919697400304
175,2.344280413957245e-18,-0.0862449792503276,18,-0.169480768593716,-0.6417126675785504,-0.8309560505705601,0.47267264179584967
176,0.6647459865974021,-0.480227072784763,18,-0.23177928062222902,-0.5844761469676307,1.0078092639870357,-0.8149960134242498
177,-0.39794191945684365,0.3504005605849496,18,1.0278175702242218,2.1879964394853455,-1.9317100430108,1.899780077170708
178,0.1536274669497567,-0.26556586725585835,18,-0.4489227708246712,-0.7085401464510568,-0.406004470138318,-0.11340954442608292
179,0.3046666738883954,-0.20207839375180545,18,0.3853426869801586,0.35529373488217875,0.011787679730287446,0.09408930126229398
180,0.4909008113227938,-0.3618566072448616,18,0.02801078352995367,0.15413492003983342,0.5269331325877871,-0.428120719645905
181,0.9174987005036644,-0.7643207841572174,18,0.26088555586036977,0.09704258824770416,1.7069528960833182,-1.7435117335111108
182,-0.18009006755629925,-0.07824592019696029,18,0.6204026619368918,-2.8195568488606493,-1.3291062859918557,0.49881631122476333
183,0.1939958984157927,-0.2624860317990411,18,2.610543734229912,0.5422357070892697,-0.2943406570737375,-0.1033435854750008
184,0.30463589792247137,-0.14013220822370667,18,0.7054072851291271,0.8027962276357142,0.011702549801255749,0.2965506890360251
185,0.3337934209689225,0.012967397506176497,18,-0.05301684935688368,-0.581610857582285,0.09235567613400465,0.7969327283727831
186,0.6793662204867575,-0.4491650735590709,18,0.29081796766035384,-1.453429554454025,1.0482505445791483,-0.713474742717314
187,-0.1607303031640912,0.11412839146360304,18,0.694023924429949,1.5454569641228595,-1.2755549085031201,1.1275615645244512
188,,,18,-0.8259208046480017,-0.26285212633732863,,
189,0.09128709291752768,0.15041484873501948,18,-0.5909482110974584,-0.9380224206378759,-0.5784452516972356,1.2461581566137372
