subject,mean,median,std,hdi_lower,hdi_upper
67,0.34883367386229747,0.3406600120822889,0.1318935636188647,0.1,0.5665365861886154
68,0.3409761186263625,0.33025820223893954,0.13491974097064913,0.1,0.5633104343086538
69,0.22881229979873294,0.21400042662694452,0.09823421936746346,0.1,0.3995409609073556
70,0.3214770480784653,0.2857464720295323,0.1754337584999557,0.1,0.6279657278031243
71,0.24348229094294851,0.22550799613752587,0.11112741516761868,0.1,0.4365353442483954
72,0.8464074665386077,0.7085464110487463,0.5912926930673059,0.1,1.923534411231638
73,0.35194446620248765,0.3168710628221727,0.18881356310804162,0.1,0.6875598656787182
74,1.1917019200019763,1.092459089609177,0.6312007064050641,0.1545220203679335,2.3702879679625597
75,0.35771362955757435,0.333217703390591,0.17368740315338735,0.1,0.6608766551921876
76,0.1649314251927182,0.148746078487149,0.06560685129895673,0.1,0.2837657733281654
77,0.4343548836378,0.32559896827432255,0.37503167038336166,0.1,1.0625734410929655
78,0.2883279773786423,0.26245839269927274,0.14436897697353093,0.1,0.545613178229099
79,0.1733130524814921,0.15859152435982166,0.06839884825225387,0.1,0.2969186708095612
80,0.32464170491669114,0.287877196712036,0.17934695154165772,0.1,0.6481033828299833
81,0.22712270681890556,0.20898211780849624,0.10343038782696323,0.1,0.412099151614203
82,0.7618501816029939,0.727649639629249,0.34466661177951685,0.15284426654827257,1.3833106990684847
83,0.14456447165531705,0.13025976769195313,0.04861604795127983,0.1,0.23417773211163184
84,0.4460143937754285,0.39806563089865143,0.2458119029892188,0.1,0.8917666387759271
85,0.7411710807145498,0.7174201324815922,0.2786718235639107,0.24948817155696645,1.2760550739514862
86,0.2648024916748798,0.25466098170239415,0.10831236524388461,0.1,0.4486125147257162
87,0.6102266755255612,0.6088365277175402,0.1660945820361684,0.2955593079861759,0.9215237210561817
88,0.4220975671617457,0.3675313778405186,0.24839167764405606,0.1,0.8789423307414167
89,0.7908292745749643,0.7648532433657267,0.33798892971926614,0.18943380381403535,1.4119940871680587
90,0.21419301605644245,0.20016512783234275,0.09111014196955283,0.1,0.3744604117487447
91,0.18227130395367463,0.1710605180809138,0.06980872157958429,0.1,0.3071585196884108
92,0.26775586071744406,0.2561132527267088,0.11170243229186706,0.1,0.4550952074236489
93,0.17953828886700726,0.16527848564070213,0.0723288298049779,0.1,0.30726671003287703
94,0.34923424640027156,0.29996475299766934,0.2097032241093897,0.1,0.7318291453019172
95,0.3176822724399758,0.2757892974698461,0.18615192758576027,0.1,0.6598581907757463
96,0.19337913796070375,0.18046434658051036,0.0798023368162548,0.1,0.33361640425690925
97,0.2230736531280868,0.21064822310384815,0.0915622441718518,0.1,0.38149890121923635
98,0.46704550074770873,0.3518404201635551,0.3908755454211739,0.1,1.1470691102081763
99,0.8215226948421039,0.800003392668562,0.3362559405960225,0.21535454176776225,1.442787442912467
100,0.18772484252359964,0.1699782468073081,0.08270209054013403,0.1,0.3389570983550215
101,0.233761123062301,0.22530935609931846,0.0926355533658655,0.1,0.39132497342180234
102,0.28599990177923756,0.25099874837090375,0.15929531566862765,0.1,0.5708700379578228
103,0.4031829785628196,0.4007285113777157,0.13140910656200702,0.1511590413964098,0.6420605781650595
104,0.34832546641785395,0.31735465936273394,0.17771467287012477,0.1,0.6617933696442018
105,0.5403578665107224,0.5132737554637063,0.2519948221079078,0.1,0.9726313932730953
106,0.3624229720748659,0.3539112471597752,0.1366924827346585,0.1,0.5873227184315851
107,0.20798198922662675,0.19331277342029463,0.08898583237825405,0.1,0.36705896191357157
108,0.42464977041063573,0.3797417306214138,0.23586529114168872,0.1,0.8503774181042678
109,0.42977021679369637,0.40947208796907375,0.18075396426967125,0.1,0.7372916494232944
110,0.4090774566398709,0.3299435595082527,0.28986758374170674,0.1,0.941042345835625
111,0.49317920442184277,0.47364142530443176,0.207416947342655,0.1,0.8426442140066892
112,0.27439475340520264,0.24597965162169308,0.14396437454624914,0.1,0.5298517494064735
113,0.2727011270064252,0.2596272271688793,0.11337888278860021,0.1,0.46729175938105855
114,0.28056475355946336,0.26035436362838066,0.1326924187349316,0.1,0.5109929348870432
115,0.7408427992276849,0.7363364858193733,0.23834713812065025,0.31013733787438724,1.1942145885684297
116,0.1851691179365044,0.16644415741803736,0.08131004952957274,0.1,0.33093315820104896
117,0.8971927373661848,0.8432570917334223,0.3755236937497057,0.29127407409859596,1.6021636093385871
118,0.8152488831290707,0.7938444113694028,0.3284267237422747,0.23766178077172453,1.435479992153893
119,0.33734627218975716,0.2904684427296818,0.20096905777626065,0.1,0.6964754305077456
120,0.6821067452179013,0.674061363303235,0.22645033294508166,0.2505990289162753,1.1019259078454147
121,0.2614267356394166,0.23036541961351192,0.1389367925962354,0.1,0.5134709891863741
122,0.49785607556918626,0.49701581492044034,0.15244020374071557,0.21938915848749807,0.7875513121602215
123,0.28905150173420235,0.2731476825190472,0.12541138110393554,0.1,0.5045293939075012
124,0.4660903081292162,0.35011624521892615,0.3897155774345339,0.1,1.1359027621911384
125,0.2628370650693464,0.2401221438980119,0.12905123415134437,0.1,0.4937521516097584
126,0.4554460321108522,0.4273510704579513,0.21627094223995397,0.1,0.8259743521121774
127,0.2655718268527427,0.23968293868059248,0.13411240181870177,0.1,0.5001094868404827
128,0.29785817040603035,0.26992004028802374,0.15042829862535576,0.1,0.5665608206359576
129,0.5192352999485583,0.49394771007400523,0.23559477030438866,0.1,0.9225647527921736
130,0.23093513297734733,0.22265674400062657,0.08979584576465567,0.1,0.38265996402729674
131,0.26634191589253453,0.25273787761113287,0.1150895436091756,0.1,0.46301406996865724
132,0.28994118784456296,0.277711934473327,0.12120112869099342,0.1,0.49504933789116
133,0.21204338961415337,0.19738177923769046,0.0916254208700362,0.1,0.3710061073903851
134,0.5363992664648964,0.47047288490970635,0.3239902174318235,0.1,1.1038429772058662
135,0.4778251482844855,0.4698992532022826,0.16158357082615177,0.1773226814835929,0.7809820887013726
136,0.5395362579395155,0.5367210416167936,0.16153985290567188,0.2373346435468911,0.842729284364222
137,0.2248136939121979,0.21020813181069709,0.09615668580403605,0.1,0.39218473049933283
138,0.31621327417508316,0.3020308870621863,0.13401976737655097,0.1,0.5387033590865172
139,0.40188228952249916,0.3674877752665967,0.21180001992656725,0.1,0.7697943072517006
140,0.25593551764536915,0.24065814323949708,0.11255515828024694,0.1,0.44959262516307663
141,1.4611872141233966,1.4363725860272307,0.5076698344503005,0.5316266020113012,2.376618693751864
142,0.19250864508495655,0.17249002822794618,0.08734961504799314,0.1,0.3492191963525402
143,1.0171982113435,1.0181526549920694,0.2800905663654836,0.49516897252228737,1.5332452339288574
144,0.34690223695126166,0.3322537299255617,0.14839127186803455,0.1,0.5963543988597281
145,0.17102189133925175,0.1577428722614131,0.06710207190488579,0.1,0.29188161112650174
146,0.6998465360543197,0.6348413714999441,0.39926675460117206,0.1,1.397442756043982
147,0.3205329508158026,0.3007711989355687,0.14705083430380014,0.1,0.573914994921275
148,0.30127846531504177,0.28396206075576264,0.13530246132416865,0.1,0.5336938203955108
149,0.26436340407551634,0.24440487819476736,0.1241176938051742,0.1,0.480601959852905
150,0.16352473157122113,0.1481414267415044,0.06478569841757026,0.1,0.28227303381991325
151,0.2843930084882588,0.2684637532883715,0.12792338729786742,0.1,0.5078463688814869
152,0.4834666380945728,0.4671965367078024,0.1954357772774656,0.1,0.8094051654312678
153,0.41012242581637615,0.33071762289673823,0.2907372333963185,0.1,0.9470957103804066
154,0.36978489281377175,0.33941651790418836,0.19106865739365708,0.1,0.7090568635176581
155,0.30255741602989744,0.28947448219054084,0.126858895290179,0.1,0.5187883624973186
156,0.521439938919728,0.5025087743539443,0.2186022595005925,0.1,0.8917644038763488
157,0.20334530410001114,0.18499863454718135,0.09149096904944432,0.1,0.3667627590079546
158,0.1556132064645538,0.14077876446573864,0.05775327930531815,0.1,0.2608994132228055
159,0.26125593285010834,0.24091182484118917,0.12470775870880157,0.1,0.48379961473898314
160,0.21953050505847352,0.2040267030779227,0.09603418857714563,0.1,0.3866303980920736
161,0.25142836463787904,0.2370946439567732,0.10965092428449756,0.1,0.4379941763843567
162,0.1519664539518526,0.136294124086908,0.056598504593057646,0.1,0.25609142375111343
163,0.5590750349152713,0.5362418163216693,0.23647002329276914,0.14129238596316582,0.9963093261015431
164,0.260682818448131,0.24460847349527415,0.11625026722023138,0.1,0.4617848883425751
165,0.20442107591419467,0.190652331396799,0.08533997057629082,0.1,0.35370670764962586
166,0.7127860845730479,0.6838145184895121,0.2913336879871678,0.2024576695401446,1.2587873311557183
167,0.310462185414214,0.27057144106487196,0.17982873512359684,0.1,0.6412348609063786
168,0.8982392768217994,0.8950969744474825,0.22935728841728334,0.4811320282745041,1.3356589304023543
169,0.1966366993387988,0.181066842795498,0.08290151171969236,0.1,0.3436280180241299
170,0.272057950244368,0.25276960925135766,0.1256729405971988,0.1,0.4934111688702882
171,0.2728756984872346,0.2638497945650742,0.10905404365221155,0.1,0.45506625467115996
172,0.3655487448594406,0.3325113498412031,0.190830223533921,0.1,0.7018711176227532
173,0.3899173435492478,0.3776690990021858,0.162237090703612,0.1,0.6612505846547039
174,0.27937085521999927,0.2650918282474808,0.1204122381649969,0.1,0.48584914223149545
175,0.25049256362039896,0.22632411749899106,0.12348011711930452,0.1,0.4703183991551606
176,0.21313633888704064,0.1991493433038542,0.09050117578900745,0.1,0.37128900044487
