subj,sample,F1,F2,F3,F4,F5,F6,F7,F8
81.0,exploratory,1.3221934701246414,-0.27031371689136324,1.0128853717405968,-2.056210741091863,1.3809918302298851,-0.28051908307219303,0.36228997146524666,2.3121866289355757
82.0,exploratory,-1.7153912101209525,-0.6570483838631195,-0.15204470656404837,-0.6312044695596565,0.5243518189675528,0.9066624516399943,0.5909813473523835,0.14599723303561699
83.0,exploratory,-1.9317901529931352,2.7702013030257935,-1.710833178039021,-2.170314966060035,-1.2934285291175727,1.3921921154606252,1.5590175147129952,0.43852960234456134
84.0,exploratory,-0.5339905991188842,-0.48626742095288206,-1.499610124742795,0.9118585438032014,-0.9763748990982783,-0.0806156132363911,-1.1906776693583194,-0.019465015717941663
85.0,exploratory,-0.8367096747180875,-0.455833786071643,0.8064650133705963,0.467262102602044,1.505241626333591,-0.09662403736190626,-0.3266551611372646,0.43403736367205825
86.0,exploratory,-1.045464479511191,-0.42801389531953365,0.7039302066433998,0.11330619275403082,-0.2420774308373697,-0.2766484111966157,-0.38228530680471146,-0.42324661899926924
87.0,exploratory,-1.3928139949800222,-1.2008182614516139,-0.8873387516456763,-0.8346432633110642,-1.4266223712510875,-0.6567990676591727,-0.21011063814673653,-0.439148462917817
88.0,exploratory,-1.221690295526192,-0.5441175278701774,-0.09817507760047632,0.31455466221614614,-0.4452140806393002,-0.4492493243036789,-0.4769655682377478,0.2334951464728082
89.0,exploratory,0.16499983970902296,2.482388659461706,-1.3821900960405207,0.7571284059789327,-0.05805043270196795,1.8137942982277404,-1.5639957492668957,0.7607660857107177
90.0,exploratory,-0.8715334278219777,-0.027334991204555147,0.5242787320877468,0.28991714078550845,-0.7382666413612161,-0.4302329865704309,-0.7114877225343539,-0.47866740195073354
91.0,exploratory,-1.1601431111724283,-0.2841391832659638,0.26354734970277627,0.3585764820977125,-0.002931475279299226,0.3223011652945428,-0.3385207249668924,0.232022592596963
92.0,exploratory,0.2721701745454411,0.49942076664387464,-0.3004896000947106,0.8213573008975398,-0.27900799988281744,-0.6549541692017388,-1.1059852361330382,0.17469714432858707
93.0,exploratory,1.6496972367331735,0.32608442622668793,0.5894046102372962,-0.1410157257434016,0.534368791638985,0.5102808533900544,-0.9652057319601632,2.081282352630318
94.0,exploratory,-0.9078002801082323,-0.4541882546068907,1.1103812351841342,0.2440604809039645,-0.10836156038871192,0.11297736474987437,-0.1675053301881912,0.2891004630671704
95.0,exploratory,-0.7002129121832059,-0.6098992056975766,0.4738829430195149,-0.08426447915770155,-0.35322678434106386,0.6984783425746529,-0.3771179007833984,0.19678505694440215
96.0,exploratory,0.3172533128894626,1.4457006770750966,7.019067815130259e-05,-0.7124006924929145,-0.6386188588220209,-1.859869046002948,0.43341219683788285,0.03247501264328797
97.0,exploratory,-0.9374763026135232,-0.5103892110091937,0.5148221878988545,0.3162649346772478,0.18687762391454468,-0.5335077246364364,-0.3918369342729971,-0.07329411420998054
98.0,exploratory,-1.2076254436665939,-0.10821175759509837,0.5268234409973104,0.09756550413873485,-0.10923770979501504,-0.3652683639133799,-0.6305723416608491,-1.0496432615550777
99.0,exploratory,-0.30461501882239733,-1.6400126715993704,0.5236196442686792,-0.8688615363048656,1.7516565808679503,0.3596970277007833,1.3147791883394133,0.14992777687557549
100.0,exploratory,0.5838914247011892,-0.029220618256342153,-0.0028466238807080277,-0.09033301124161307,0.3615837224959158,-0.12398407963890669,1.976357255753768,1.0895953756923098
101.0,exploratory,-0.48260361434563603,-0.6841585717873206,0.8418982573095171,0.10751610903108469,-0.2776992646477489,-0.5148896261817827,-0.09507461977641025,0.017012795560474775
102.0,exploratory,0.48718823419560164,-0.27058072461623095,1.47222050988858,0.7095779514782085,-0.31094803884450867,-1.5356847352577705,0.21841971504464122,0.042723980213613184
103.0,exploratory,0.06501037047825353,-0.35294112676853634,0.5307844708757807,0.8956305347425894,-0.5017253016272327,-0.6235876597391385,-0.13280986433780473,0.5713455525811487
104.0,exploratory,1.5664900153391197,0.3124315485754027,-0.8068977095238604,-1.4060333183629212,-0.0868780647235041,-0.7885856836219132,0.652965112309537,-2.419324372911963
105.0,exploratory,-0.4046437271400184,-0.7910259395930784,-0.42206424646662016,-0.30288352182925926,0.7423195239277027,-0.20793305755917893,-0.2840514727650004,0.2815616518646565
106.0,exploratory,-0.7033569967802493,-0.15531678166907825,-0.6004110685041409,0.03203414325424778,0.8260752247357678,-0.14485141086092537,0.6023885521283587,-0.07997591652932619
107.0,exploratory,1.2542571368285103,0.05239046766936113,0.8009643147283878,0.3931935871636744,-0.03932685741354084,1.4142103257468583,-0.7366588955493385,-1.3805312093492648
108.0,exploratory,-1.232701585311643,-0.1864374092365736,-0.21552284010037917,0.6123452534659208,0.5070467537398243,0.14842859628072233,-0.7515652658844005,0.31238606026801924
109.0,exploratory,-1.0846061540029615,-0.5101196523934209,0.33393735772367383,0.4167703660301666,0.4208279108023773,-0.5502216717006423,0.20815774591676278,-0.07251977618516144
110.0,exploratory,-0.03244720053165934,-1.2530150020253494,-2.0646285380741887,0.06139323095207329,-0.5097691243393984,2.2398262477848454,2.5667509524221352,-0.6011828519585581
