subj,intercept,b_threat,b_distance,b_cookie,r2
156,6.0833333333333295,0.8333333333333357,0.5,-0.7777777777777779,0.43344709897610934
157,2.5763888888888866,3.1250000000000004,-0.24999999999999928,1.111111111111111,0.46020408163265314
158,1.4861111111111067,2.083333333333334,0.5833333333333337,1.333333333333333,0.4525862068965517
159,3.4097222222222205,-0.20833333333333381,-0.0833333333333327,1.3333333333333333,0.20530726256983245
160,1.8194444444444426,1.2500000000000007,1.0000000000000004,2.4444444444444438,0.6346801346801346
161,2.097222222222218,1.2499999999999993,1.166666666666667,1.5555555555555551,0.5210727969348659
162,5.124999999999998,0.41666666666666496,0.3333333333333336,0.2222222222222217,0.07522123893805288
163,4.513888888888884,2.0833333333333326,3.7470027081099033e-16,1.4444444444444438,0.3885505481120586
164,1.8541666666666623,2.291666666666667,1.0000000000000002,-8.881784197001252e-16,0.581140350877193
165,0.1527777777777771,2.916666666666666,0.16666666666666685,1.4444444444444442,0.5159515951595159
166,2.868055555555552,0.20833333333333476,0.25000000000000006,1.4444444444444449,0.26248216833095583
167,2.9097222222222197,3.1250000000000004,0.41666666666666685,0.3333333333333336,0.6475548060708263
168,3.0416666666666625,0.4166666666666661,0.7499999999999999,2.1111111111111107,0.5781065088757397
169,1.6111111111111067,3.3333333333333326,0.5000000000000007,1.3333333333333321,0.5177935943060499
170,2.7361111111111085,0.41666666666666696,-0.16666666666666682,0.3333333333333336,0.011332973556395065
171,4.291666666666661,2.083333333333333,3.7470027081099033e-16,0.9999999999999998,0.24444444444444435
172,1.7291666666666647,5.208333333333333,4.996003610813204e-16,0.8888888888888884,0.8290562913907285
173,2.305555555555554,1.6666666666666667,0.7499999999999999,1.0000000000000002,0.5137693631669535
174,3.444444444444443,2.499999999999999,0.75,0.11111111111111127,0.42259675405742825
175,4.868055555555554,1.8749999999999978,-0.5833333333333328,0.5555555555555549,0.2089268755935424
176,3.743055555555551,2.291666666666666,0.666666666666667,0.11111111111111005,0.2654909437559577
177,4.395833333333332,1.8749999999999987,-0.6666666666666659,1.444444444444443,0.42707182320442005
178,3.5416666666666625,2.083333333333333,0.4166666666666669,1.3333333333333326,0.4185606060606061
179,2.8958333333333304,0.20833333333333293,1.6666666666666659,-0.8888888888888893,0.4448529411764707
180,3.5069444444444433,0.20833333333333187,-0.4999999999999997,0.1111111111111115,0.16966966966966956
181,1.7222222222222163,5.000000000000003,2.205699213357166e-15,0.4444444444444445,0.5176470588235295
182,2.79861111111111,1.4583333333333328,0.5833333333333334,1.7777777777777775,0.5330687830687831
183,1.6666666666666625,3.3333333333333326,0.6666666666666671,2.11111111111111,0.5252966895690192
184,5.541666666666666,-2.0833333333333357,-0.1666666666666672,-0.9999999999999993,0.4316939890710382
185,2.493055555555551,1.458333333333334,0.3333333333333337,0.8888888888888891,0.10432816537467704
186,3.979166666666664,1.041666666666666,-0.16666666666666605,-0.33333333333333315,0.15765765765765738
187,3.472222222222217,3.3333333333333317,-0.24999999999999895,2.11111111111111,0.5337790288529205
188,3.4999999999999947,2.499999999999999,0.9166666666666671,0.6666666666666656,0.523550724637681
189,3.236111111111108,0.4166666666666663,2.3592239273284576e-16,1.8888888888888888,0.19918973666441586
190,2.5694444444444438,2.9166666666666643,-0.9166666666666664,-3.3306690738754696e-16,0.3153183023872673
191,1.0763888888888842,3.125,1.2500000000000007,1.666666666666666,0.7860262008733625
192,2.7916666666666634,0.4166666666666657,0.6666666666666667,0.8888888888888882,0.14459930313588842
193,6.743055555555553,-1.0416666666666674,-0.3333333333333327,0.6666666666666665,0.138494318181818
194,4.993055555555555,0.6249999999999976,-1.0833333333333326,-0.4444444444444453,0.3023504273504274
195,6.215277777777775,0.6249999999999983,-0.4166666666666661,-0.44444444444444453,0.0667330677290836
196,-1.2986111111111112,6.041666666666666,0.8333333333333331,2.222222222222222,0.8386574074074074
198,-0.03472222222222324,0.6249999999999998,-0.16666666666666627,1.5555555555555556,0.2312231759656651
199,3.888888888888887,1.6666666666666656,-0.1666666666666663,-0.44444444444444436,0.21851851851851856
200,0.8263888888888881,3.958333333333332,0.7499999999999998,0.888888888888889,0.39596949891067545
201,4.722222222222219,-0.833333333333334,0.25000000000000017,-0.22222222222222127,0.2207446808510638
202,5.548611111111107,1.4583333333333321,0.16666666666666646,0.22222222222222077,0.20668316831683164
203,6.999999999999998,-4.690692279041286e-15,-5.134781488891349e-16,-0.7777777777777781,0.05882352941176483
204,1.0347222222222177,5.208333333333336,0.583333333333335,0.8888888888888888,0.7465277777777778
205,4.256944444444443,1.8749999999999976,0.2500000000000001,0.33333333333333315,0.08309290248124634
206,1.1736111111111096,0.20833333333333331,0.8333333333333329,-0.5555555555555558,0.1941694169416942
207,2.5624999999999942,3.541666666666666,0.33333333333333404,1.3333333333333324,0.6188271604938271
209,1.8402777777777732,1.8750000000000002,0.6666666666666669,1.5555555555555554,0.43253138075313813
210,6.006944444444442,-0.6250000000000011,0.08333333333333376,-2.220446049250313e-16,0.2678571428571428
211,3.104166666666665,2.2916666666666656,-0.5833333333333326,-0.3333333333333335,0.2507122507122507
212,1.7777777777777743,2.499999999999999,0.75,0.222222222222221,0.39709302325581386
213,4.548611111111109,-0.20833333333333365,4.100872806430418e-16,5.551115123125783e-16,0.012931034482759451
214,2.409722222222218,1.458333333333334,0.41666666666666763,1.8888888888888888,0.5486968449931412
215,1.076388888888888,3.125000000000001,0.25000000000000033,2.4444444444444433,0.7052364864864864
216,1.611111111111106,2.5000000000000013,1.250000000000001,1.7777777777777772,0.6077327327327329
217,1.5833333333333326,1.666666666666665,1.2499999999999996,1.6666666666666667,0.6474926253687315
218,1.1041666666666647,6.458333333333333,0.3333333333333334,1.1102230246251565e-16,0.884963768115942
219,0.06249999999999889,1.8750000000000007,0.6666666666666667,0.666666666666667,0.3706140350877193
220,1.6249999999999964,2.0833333333333344,1.084721577719891e-15,0.7777777777777783,0.28388017118402287
221,2.701388888888884,3.541666666666665,0.08333333333333387,-1.3322676295501878e-15,0.5975274725274726
222,0.6111111111111112,4.999999999999997,-0.33333333333333326,0.22222222222222165,0.2918848167539265
223,4.236111111111106,0.41666666666666813,1.0000000000000004,0.44444444444444453,0.36728395061728414
224,2.0347222222222188,1.8749999999999991,-0.0833333333333328,1.777777777777777,0.5121621621621623
225,2.1805555555555545,2.916666666666666,0.5833333333333333,0.5555555555555557,0.714936247723133
226,6.486111111111107,0.41666666666666563,-0.25000000000000006,0.5555555555555549,0.21291866028708128
227,1.7847222222222205,2.7083333333333326,0.41666666666666685,1.333333333333333,0.2907754010695187
228,2.67361111111111,3.5416666666666656,0.33333333333333337,0.2222222222222221,0.47675619834710736
229,6.9999999999999964,-7.116292308913694e-16,6.066304386628076e-16,2.914335439641036e-16,-inf
230,-0.9583333333333373,4.583333333333333,0.6666666666666675,1.8888888888888877,0.5369743837602707
231,2.7708333333333286,3.1249999999999996,0.33333333333333387,-0.11111111111111227,0.3455672068636798
232,3.5486111111111085,-1.0416666666666656,1.75,3.885780586188048e-16,0.3206422018348625
233,2.0486111111111085,1.4583333333333353,0.6666666666666673,1.5555555555555556,0.2703402366863903
234,1.8055555555555542,1.6666666666666667,0.5833333333333335,2.222222222222222,0.6591435185185184
235,0.6041666666666643,2.291666666666667,1.5833333333333328,-2.1111111111111116,0.39204339963833645
236,3.687499999999998,2.2916666666666665,0.16666666666666696,0.9999999999999996,0.6088435374149659
237,2.0347222222222205,1.8749999999999996,1.25,1.6666666666666663,0.5851154833190761
238,-1.9305555555555611,8.749999999999998,0.333333333333335,1.4444444444444429,0.8026576194515126
239,4.402777777777774,0.41666666666666596,0.4999999999999998,-1.1102230246251565e-15,0.14018691588785037
240,2.0555555555555536,-1.2841925136508195e-15,0.4999999999999998,0.5555555555555547,0.05452035886818496
241,4.20833333333333,0.41666666666666596,-0.08333333333333282,-0.6666666666666665,0.10069444444444409
242,3.541666666666665,2.916666666666666,3.608224830031759e-16,0.5555555555555554,0.38855054811205825
243,0.3055555555555508,4.166666666666668,0.16666666666666838,2.222222222222222,0.6815718157181572
244,4.4097222222222205,1.4583333333333324,0.7499999999999998,-1.1111111111111103,0.13888888888888895
245,4.319444444444442,-1.2499999999999993,0.7500000000000006,1.9999999999999993,0.30018028846153866
246,2.1736111111111067,3.5416666666666647,0.5000000000000003,0.4444444444444431,0.48227969348659006
247,5.222222222222221,0.8333333333333314,-1.0833333333333321,0.6666666666666659,0.36453488372093035
248,1.9652777777777732,2.291666666666667,1.0000000000000004,1.6666666666666665,0.3295394388565377
249,0.7291666666666613,5.208333333333336,0.6666666666666686,0.4444444444444442,0.5065154440154441
250,0.90972222222222,3.1250000000000027,0.08333333333333415,2.4444444444444438,0.3904174573055029
251,1.458333333333328,4.583333333333336,0.25000000000000183,0.888888888888889,0.7637832699619772
252,1.3124999999999964,1.8749999999999996,1.4166666666666663,0.22222222222222143,0.525375939849624
253,5.305555555555554,1.6666666666666652,0.0833333333333339,0.44444444444444403,0.5066964285714284
254,5.47222222222222,-5.273559366969494e-16,0.7500000000000002,0.3333333333333332,0.14419889502762417
255,4.194444444444442,0.8333333333333327,-0.5000000000000001,-0.6666666666666674,0.12895927601809953
256,5.243055555555551,-0.20833333333333337,0.08333333333333283,0.11111111111111072,0.005908419497784534
257,6.326388888888886,0.6249999999999986,-0.08333333333333333,0.44444444444444287,0.3369565217391304
258,7.6388888888888875,-4.16666666666667,-0.6666666666666675,-0.6666666666666656,0.5772870662460567
259,2.5277777777777755,1.6666666666666676,0.7500000000000003,1.777777777777778,0.32881944444444433
260,-0.13194444444444486,1.875,1.0833333333333335,3.777777777777777,0.9134844868735084
261,3.486111111111107,2.9166666666666656,0.16666666666666707,0.22222222222222077,0.7999999999999999
262,6.305555555555554,0.8333333333333309,-0.8333333333333321,-0.555555555555556,0.0904134484325303
263,2.8472222222222223,0.4166666666666649,-0.16666666666666644,0.666666666666666,0.06185567010309301
264,3.6041666666666625,3.124999999999998,-0.16666666666666569,1.888888888888887,0.5248962655601661
265,1.3472222222222179,3.7499999999999996,0.33333333333333376,0.44444444444444375,0.5116731517509728
266,1.8749999999999944,4.583333333333336,0.8333333333333353,0.11111111111111127,0.5603833865814698
267,6.8749999999999964,-0.4166666666666678,-4.0245584642661925e-16,-1.3322676295501878e-15,0.08333333333333359
268,5.902777777777777,-0.41666666666666785,0.08333333333333379,-0.11111111111111116,0.04066985645933019
269,2.30555555555555,3.3333333333333357,0.5833333333333349,0.4444444444444452,0.6725852272727273
270,4.673611111111106,1.0416666666666652,-0.08333333333333333,1.7777777777777766,0.45524691358024705
271,1.138888888888888,4.999999999999999,0.2500000000000002,0.6666666666666665,0.6756656804733727
272,2.06944444444444,2.9166666666666665,0.5833333333333335,0.3333333333333326,0.26950608446671453
273,4.479166666666666,1.0416666666666643,-0.6666666666666663,-6.661338147750939e-16,0.17658730158730152
274,-0.15972222222222487,3.541666666666669,0.1666666666666674,0.7777777777777772,0.34571832979476314
275,6.854166666666664,-1.041666666666668,0.3333333333333338,-0.3333333333333339,0.2701149425287356
276,1.520833333333329,3.125,-0.08333333333333265,1.9999999999999993,0.48464912280701744
277,2.6666666666666643,2.5000000000000004,0.4166666666666671,1.333333333333333,0.5520833333333333
278,4.694444444444442,-1.6666666666666672,0.5833333333333324,-0.3333333333333335,0.16635601118359755
279,3.1874999999999987,2.2916666666666656,0.3333333333333335,0.7777777777777775,0.27753544165757904
280,2.812499999999998,1.0416666666666663,0.3333333333333335,0.5555555555555547,0.10236686390532534
281,1.5138888888888893,-1.2500000000000009,-4.0245584642661925e-16,-0.44444444444444436,0.2777777777777777
282,3.3402777777777732,1.8749999999999996,0.5000000000000001,-0.6666666666666676,0.24254587155963292
283,4.749999999999999,-0.8333333333333353,0.6666666666666664,-0.22222222222222204,0.248
284,5.2291666666666625,1.0416666666666674,-0.08333333333333254,-0.3333333333333331,0.07305936073059338
285,3.9999999999999982,2.499999999999998,-0.24999999999999975,-1.3333333333333333,0.13301282051282037
286,2.8263888888888857,0.6249999999999998,0.08333333333333383,2.3333333333333335,0.2806153846153845
287,2.8958333333333313,1.875,-0.1666666666666661,0.7777777777777775,0.2806041335453102
288,0.01388888888888902,0.4166666666666664,-4.163336342344337e-17,0.11111111111111101,0.10769230769230809
289,2.18055555555555,3.7499999999999996,0.16666666666666735,1.222222222222221,0.44517066085693524
290,2.3680555555555554,2.7083333333333317,0.833333333333333,-0.11111111111111116,0.19626394953905868
291,4.499999999999998,-0.8333333333333336,-0.41666666666666613,0.444444444444444,0.2421874999999999
292,5.840277777777773,-0.6250000000000009,0.24999999999999983,0.9999999999999991,0.21730382293762562
293,2.944444444444445,-1.6666666666666687,-0.6666666666666664,0.44444444444444353,0.16507936507936483
