,conf_accuracy,conf_accuracy_EV,anx_accuracy
147,0.21151134990836312,0.07612747258188228,-0.327805034053593
148,0.41868164118772544,0.14583678032482184,0.3259329603117239
149,0.47979490830230315,0.43883863449999533,0.8765009801785554
150,-0.48278947386213283,-0.5098583365749869,0.2369340088524613
151,0.5427051744078426,0.4057849405846815,0.2843555622958357
152,-0.4057415166332753,-0.5485715037428536,0.08553989227683018
153,0.04931392359434464,0.16192270337673947,0.34855071841237845
155,-0.12820692496997285,-0.24843395325734818,0.5516595178412926
156,0.35725167588510576,0.2081187519048736,0.28620143745032944
157,0.044518622597083925,-0.04125420270091768,0.5868455973269638
158,0.3983701605477811,0.16183603944670236,0.4298011912959397
159,0.4284752211976523,0.48390169072610006,-0.04577086482730151
160,0.054345986879845744,-0.1565489189024358,0.21320071635561047
161,0.38653525359666924,0.4673779493383115,0.22742941307367104
162,-0.13814614192017932,0.21954348041002358,0.11521430589638532
163,0.09706765682493708,0.08505818471422807,0.4274389073170911
164,0.7016893655462629,0.5794560017793364,0.515122196369932
165,0.5516328569140576,0.28762522958927567,0.5687111245916715
166,0.36834684016205316,0.36369069600167814,0.046257975369731655
167,0.2189933107053237,0.11478545113156213,0.7544136572684693
168,0.0409369317639348,-0.04793884572138837,0.08426500884694862
169,-0.06454721755441319,-0.15059638458751085,0.5844972289721797
170,0.22800952423792986,0.1622230782142902,0.05690336057461189
171,0.38567808472220033,0.03993015762672035,0.39840953644479793
172,0.5237464773192811,0.4192264383832317,0.8809518482530118
173,0.4845944617611367,0.39156966195282245,0.40648783254046167
174,0.6393453317591503,0.5560350106423356,0.5192907868894986
175,-0.05805893985611204,-0.09993914110761638,0.3396831102433788
176,0.04939113621143693,-0.12383272648434544,0.4159590432283809
177,-0.17303411913398756,0.28705300765897884,0.36640707368500525
178,-0.2423448394212722,-0.22577811618953908,0.4351941398892447
179,0.15909741018618206,0.11102614465632675,0.03166502481905619
180,0.4719384069729978,0.3332001273738805,0.06711560552140242
181,0.5529879141181878,0.4534342424782475,0.7129062309432057
182,0.2869901108718996,0.1097177092170811,0.3118047822311618
183,-0.0288475381061622,-0.30854526820129546,0.48974492717275075
184,0.7411458670740382,0.6544632802259855,-0.5227083734893168
185,0.2673457111326763,0.2800096652928925,0.21790048222764163
186,0.32314363355431647,0.42967875097951125,0.33557802760701216
187,0.3561994809292802,0.2501329469925666,0.5198386584541053
188,0.5243695754339013,0.43162817776949,0.5107539184552491
189,0.4150461273809576,0.36805592536630766,0.06364995426487223
190,0.23898868303624116,0.3198389093159444,0.441542990207739
191,0.4615923606493838,0.4014166045425303,0.5429178808323696
192,-0.3924582457385524,-0.3664242159660496,0.07229440390678199
193,-0.002155929883135094,0.026586490793529163,-0.2307965455862489
194,0.3001316283478479,0.1311811010895336,0.12009611535381538
195,-0.01677718539856143,-0.1722292927095101,0.11595781620676647
196,0.45369551261831415,0.18568992759518674,0.7642171012073586
198,-0.36010855212346227,-0.25254944762099757,0.12035355641098659
199,-0.269043438880562,-0.25028897306226366,0.42163702135578396
200,0.4312991131338589,0.2807153063768646,0.5430788529512781
201,0.7597855243395929,0.8934689742036486,-0.3572948005052482
202,-0.2788685802785337,-0.27728679755799496,0.42653334344375354
203,-0.1032569172049024,-0.18356966242433786,-5.9324716550895554e-18
