subj,intercept,b_threat,b_distance,b_cookie,r2
228,4.312499999999998,-1.458333333333333,0.41666666666666513,-2.666666666666666,0.5782828282828283
229,7.0624999999999964,-0.6249999999999997,0.2500000000000015,-0.3333333333333336,0.23529411764705888
230,7.076388888888888,-1.875,-0.2500000000000002,-1.222222222222223,0.28667413213885784
231,4.701388888888889,-1.4583333333333346,-0.4166666666666667,0.7777777777777769,0.1977750309023485
232,4.201388888888888,3.5416666666666674,-1.4166666666666667,-0.444444444444446,0.35547504025764887
233,3.15972222222222,0.6250000000000009,0.4166666666666663,2.6666666666666643,0.6558577405857741
234,5.826388888888886,-1.8749999999999993,-0.6666666666666684,-1.1111111111111116,0.31498015873015883
235,7.763888888888888,-5.416666666666665,0.1666666666666661,-1.6666666666666672,0.4210348326006088
236,3.680555555555553,-2.916666666666666,-1.27675647831893e-15,0.666666666666666,0.2844827586206897
237,6.465277777777776,-1.8749999999999993,-1.7500000000000013,-2.444444444444444,0.6373239436619718
238,6.222222222222225,-5.833333333333333,0.5833333333333324,-0.8888888888888895,0.3402849740932643
239,3.7499999999999982,-1.1379786002407855e-15,-0.08333333333333301,1.555555555555555,0.2585078534031412
240,3.3819444444444455,-1.8750000000000013,0.3333333333333329,-1.7777777777777781,0.43079399141630903
241,4.17361111111111,-0.6249999999999994,-0.08333333333333426,-0.8888888888888888,0.09143518518518501
242,4.916666666666664,-3.333333333333333,0.08333333333333154,-1.6666666666666663,0.7621722846441947
243,6.215277777777778,-1.875000000000002,-1.4999999999999976,-1.4444444444444455,0.5329444063143446
244,4.923611111111109,-3.1249999999999996,-0.2500000000000019,-0.4444444444444449,0.29219745222929927
245,2.3055555555555554,-0.8333333333333335,-0.6666666666666674,-0.888888888888889,0.5348837209302326
246,5.520833333333335,-1.8750000000000013,-0.5833333333333337,-1.7777777777777788,0.44920318725099595
247,4.979166666666664,-1.4583333333333326,0.0833333333333326,-1.0000000000000009,0.08455284552845521
248,4.145833333333335,-2.2916666666666674,-4.996003610813204e-16,-1.5555555555555565,0.46490147783251246
249,7.2500000000000036,-6.666666666666667,-0.583333333333332,4.440892098500626e-16,0.9124149659863945
250,2.805555555555554,-0.833333333333333,-0.8333333333333339,-0.9999999999999999,0.3017751479289942
251,6.034722222222223,-3.958333333333334,-0.4999999999999991,0.5555555555555558,0.47547892720306517
252,7.21527777777778,-2.708333333333335,-1.0833333333333337,-2.1111111111111125,0.6550943396226416
253,2.5069444444444438,-1.458333333333333,-0.3333333333333342,-1.4444444444444442,0.6270588235294118
254,0.4374999999999989,1.4583333333333337,-1.1666666666666654,2.333333333333332,0.3666666666666667
255,4.937499999999999,-0.20833333333333381,0.16666666666666638,-1.4444444444444446,0.23564753004005334
256,6.194444444444443,1.1102230246251565e-16,-0.41666666666666663,0.11111111111111033,0.20370370370370328
257,3.680555555555557,-2.0833333333333335,-0.7500000000000003,-1.4444444444444455,0.6704718417047185
258,6.027777777777778,-2.5,-0.33333333333333237,-0.22222222222222252,0.30808080808080807
259,4.479166666666665,-3.125000000000001,-0.250000000000002,-0.8888888888888892,0.4183467741935485
260,5.673611111111108,-2.2916666666666665,-0.4166666666666686,-1.666666666666667,0.3262307127112416
261,2.937499999999996,3.124999999999999,0.16666666666666746,0.5555555555555554,0.8922518159806295
262,0.4097222222222224,-0.20833333333333356,-0.08333333333333363,-1.1102230246251565e-16,0.03260869565217417
263,0.895833333333333,1.8750000000000007,-0.16666666666666624,0.22222222222222163,0.15507075471698117
264,3.027777777777779,-3.3333333333333335,0.08333333333333287,-0.44444444444444486,0.454185520361991
265,7.909722222222223,-3.5416666666666665,-0.5833333333333339,-1.7777777777777788,0.7849794238683128
266,7.666666666666668,-4.166666666666667,-0.5833333333333318,-0.4444444444444444,0.45006527415143605
267,6.076388888888886,0.6249999999999989,0.16666666666666657,0.11111111111111052,0.2662337662337664
268,5.090277777777776,0.20833333333333467,0.24999999999999892,0.7777777777777766,0.3386243386243388
269,4.895833333333333,-2.291666666666667,-0.41666666666666574,-0.22222222222222252,0.6482558139534884
270,2.784722222222223,-1.4583333333333335,-0.5000000000000002,-1.3333333333333341,0.7626404494382023
271,7.131944444444441,-4.375,-0.5000000000000027,-1.8888888888888888,0.710898796886058
272,6.125000000000002,-3.750000000000001,-0.9166666666666672,-0.5555555555555569,0.6756097560975611
273,3.562499999999999,-0.625,-0.5833333333333344,-1.7777777777777777,0.4224137931034483
274,6.222222222222222,-4.1666666666666705,-0.9166666666666661,0.11111111111111155,0.6245011971268953
275,6.5833333333333295,-1.6666666666666659,-0.08333333333333517,-0.8888888888888894,0.16280241935483886
276,6.166666666666668,-3.3333333333333335,-0.5000000000000004,-0.7777777777777788,0.6399474375821288
277,2.72222222222222,9.71445146547012e-16,0.16666666666666638,-0.222222222222223,0.010460251046024993
278,6.430555555555554,-0.41666666666666713,1.6653345369377348e-16,-0.11111111111111158,0.023569023569023573
279,3.0555555555555545,-0.8333333333333333,-0.08333333333333431,0.1111111111111105,0.08054711246200563
280,3.0763888888888866,2.291666666666666,0.3333333333333335,-0.8888888888888891,0.47115384615384626
281,2.2569444444444446,-0.6250000000000009,-0.8333333333333325,-0.5555555555555561,0.36744639376218324
282,6.729166666666665,-0.6250000000000007,-0.08333333333333329,-0.4444444444444453,0.14622641509433953
283,5.499999999999999,-0.8333333333333336,-0.08333333333333454,-0.6666666666666679,0.051767676767676796
284,5.868055555555553,-0.6249999999999983,0.6666666666666647,-1.3461454173580023e-15,0.19553571428571426
285,6.173611111111109,-3.958333333333333,-0.08333333333333577,-3.4444444444444433,0.5415916456607848
286,6.3680555555555545,-3.1249999999999987,0.4166666666666659,-2.111111111111111,0.4956228956228955
287,4.618055555555554,-0.6250000000000002,-0.08333333333333429,-0.7777777777777785,0.07990012484394493
288,0.2916666666666664,0.4166666666666669,-0.16666666666666652,0.5555555555555552,0.2483221476510068
289,3.770833333333335,-2.708333333333334,0.2499999999999994,-1.2222222222222228,0.5534950071326676
290,4.743055555555554,-3.541666666666666,0.24999999999999822,-1.4444444444444444,0.3956326268464997
291,4.423611111111109,-1.4583333333333321,0.08333333333333236,-0.22222222222222282,0.1994949494949494
292,4.291666666666665,1.2499999999999982,-0.5833333333333329,-0.7777777777777782,0.2088757396449703
293,2.0972222222222205,-2.083333333333333,-0.16666666666666746,0.6666666666666664,0.20083682008368198
