dataset,subj,log_omega_true,log_omega_rec,log_omega_lo80,log_omega_hi80,log_omega_lo95,log_omega_hi95,log_kappa_true,log_kappa_rec,log_kappa_lo80,log_kappa_hi80,log_kappa_lo95,log_kappa_hi95
0,289,1.492510073234428,1.3621754863059452,1.2461795943719172,1.470719497493151,1.1962639853132335,1.5280472041550013,-2.173487968363663,2.497617003643244,2.3896820589731735,2.597295430568092,2.3389352870707913,2.6550676127241473
0,290,-0.28110006345892896,0.35392860013026034,0.23413327902836978,0.47564835427063784,0.167982335123321,0.5412450629983674,-2.3421105343673507,1.7427065108030406,1.6313086889403363,1.8492890146770018,1.5777408950352787,1.9039711946119025
0,291,-0.6030163503433585,-0.35667682436906795,-0.4646061252269294,-0.2488007551928641,-0.5169907903476143,-0.18503192516099135,-2.4291621497952463,-0.38305015469726567,-0.4767546595377579,-0.28945668986281403,-0.5304305119128974,-0.24922572617579888
0,292,0.38457795222939944,0.647330800183425,0.568390203805695,0.7269081408930448,0.5284836504832192,0.7724858520864651,-1.3787422274820598,0.4676801845837212,0.3945394641646334,0.5384252284644362,0.3520109339502686,0.5763505312632037
0,293,-1.0487401690545024,-0.0996736345382919,-0.24009956024577173,0.039147650849921944,-0.30662066906983476,0.12484186609276329,-2.4206011943599797,1.3022975639494225,1.2046470693639326,1.3987329586123907,1.1502108935404416,1.4635575241875762
0,294,-0.26027013738711186,0.12543337531018753,-0.01403615774186187,0.26136900561218623,-0.0725373003955637,0.3276213587895574,-4.572846311269397,1.770729119223985,1.6502198648593718,1.8937736989864242,1.5754958055572215,1.9455740465182478
0,295,1.3392445713045016,1.76278291003381,1.696536358106932,1.824784194010532,1.6690394161045023,1.858809261800779,-2.4262396109387243,1.411886974506948,1.3482157675633002,1.4767527906389297,1.3180903678970435,1.510081387879689
0,296,-0.5737014335398041,0.042109965842215415,-0.05554304996089529,0.1295714392287474,-0.09732202701325635,0.19099875606345917,-1.1794225215316074,0.07681550011270308,0.0021027474456963135,0.154534681843917,-0.04202230146409462,0.1897943098292311
0,297,0.39522532670248345,0.5752146478311526,0.49025451798743547,0.6626786137599495,0.4299919219287173,0.7117848638144604,-1.4286861178566872,0.5707943622033563,0.49680142560811685,0.6426131815450663,0.4603803156427243,0.6862079045766054
0,298,1.983741762828995,2.795795410316788,2.717619035134473,2.873273734372732,2.676152268986559,2.9129953257478527,-2.6752975985867122,3.255151086593494,3.1751304389433175,3.3337799784703943,3.137153090273054,3.3792400093008617
0,299,-1.2485169128531353,-0.041518745349509376,-0.17253792735189918,0.09008894609403714,-0.2558673092024307,0.15255948258285565,-4.040337870447649,1.5006780592303732,1.3943521920501083,1.6020376865967747,1.3358023592839423,1.6649516805929216
0,300,1.5711705897068642,1.8021075689426935,1.7346028541529943,1.8707402268203261,1.701794529396498,1.901772685621375,-0.2449235244318353,1.5717845072060592,1.505080714941839,1.6415523155896121,1.4616380225712875,1.6720469758438217
0,301,1.428419208085624,0.9739745829563812,0.8831212297817508,1.0774450088190963,0.8253439840977835,1.1279537901921992,-0.45204495532327765,1.9841107207790196,1.889327442583348,2.0800239997903596,1.8401705519253782,2.1285579666000825
0,302,0.34737626690339507,0.5637902421814327,0.48547708445469856,0.6436191020012898,0.44314975993968553,0.6823463434574502,-2.020563279075735,0.43222157524538984,0.3597067208210911,0.5045695277100423,0.3181707052809835,0.5391345632698766
0,303,0.852469497967554,1.143525205997161,1.0680691228385775,1.2150818575875801,1.0279645922089942,1.2571674985844108,-1.4143151142708008,0.7364961540579212,0.6675650692249855,0.8015496409739605,0.6337078824151554,0.8424467801729807
0,304,0.09038311169514596,0.43996010183149015,0.31133944536476904,0.5637250753258705,0.23640749646404072,0.6434942013155289,-1.753004786236406,1.997285596960674,1.8804290980382878,2.1161728854967885,1.8199867682489344,2.176564228557863
0,305,-1.7220863038223782,-0.10237959363552526,-0.22252806254665122,0.017576429835799143,-0.2967951231142495,0.07195970168199842,-3.99246673228314,-0.26963082761769536,-0.36784478147436367,-0.17305927663375237,-0.4181334894018314,-0.12307332227290854
0,306,1.8995468635814843,1.3799824621456844,1.2816646789818622,1.4834984174070267,1.2258354869868893,1.5357197022692473,-0.5396475571205486,2.4711675514738674,2.371095203606437,2.565837426956453,2.3223348385128,2.6190063170520927
0,307,-0.8444613994456402,0.06551735355194056,-0.02622957373130821,0.16354500297651922,-0.09145818289650605,0.2087200104343743,-2.753870989610083,-0.13010617950556824,-0.21380124976036452,-0.04803222862980647,-0.2701436800334383,-0.005148382617526859
0,308,-0.8442791237953496,-0.07686177816089629,-0.2371339627127468,0.0788254068799753,-0.3309018671957816,0.16606875661965056,-3.2211639352945696,1.625450308082699,1.5066434652759895,1.7424973319468,1.4568827214135553,1.8127720107692367
0,309,0.31881273166893515,0.975731898515061,0.9040562316055801,1.049301750316895,0.8609462151689491,1.0840629049242423,-2.193169561685832,0.42423353359838084,0.3430794282173116,0.5036412955466556,0.2961010742846072,0.5389914823246378
0,310,-0.320480693002013,-1.355800854898941,-1.533450360184347,-1.1753280626742877,-1.6233737764435991,-1.081372150317999,-0.346383504931202,-0.055943609025438934,-0.14643923535825368,0.03083806215894725,-0.203481841885831,0.07432969181794927
0,311,-1.0774775980258438,-0.3907384621710027,-0.503220851877285,-0.2833595076366463,-0.5555909454226475,-0.23646888687583367,-2.6319910027004596,-0.5895827136733369,-0.6858513157317118,-0.497089437436978,-0.7381145973022625,-0.45665404401275667
0,312,0.5086879934000116,0.4319706016882874,0.3501436445001479,0.5180406387741532,0.3110540665776316,0.5672256093400362,-0.5415673494235488,0.22720610496358848,0.15355245426559597,0.30322834248765407,0.11662492210388632,0.33862696756660193
0,313,0.6328707835662826,1.3111401739063768,1.1884085397687205,1.430009093126572,1.118266178441619,1.4926942182512006,-3.0356057107737557,2.7096086384967033,2.5911543394867955,2.8249075669508086,2.5364178898800316,2.8899452910331784
0,314,0.14092231808791617,-0.01166578626557211,-0.1143058402896418,0.09238152698884379,-0.16459820351550322,0.14474244211845325,-2.1428273493490333,-0.25342559823199945,-0.346278822012668,-0.16853194893572784,-0.3880303679144663,-0.11237917457329201
0,315,0.5218286153839307,0.8581423021721847,0.7768251052198283,0.9343887685087462,0.7343194130634942,0.9770307397236426,-1.7815288712133635,1.030640108311633,0.9578666437313689,1.1061381570624425,0.9158038974807704,1.1446149492866369
0,316,0.5933187510229447,0.6951116382598317,0.6175514967966447,0.7747608178201819,0.5732505830014026,0.8171913402588916,0.5238451192708122,0.9467168191329114,0.8802892933708732,1.0149117308781734,0.8468138251107185,1.0521767494105454
0,317,-1.4652618581295698,-0.2227911180713099,-0.3461909714184207,-0.09773870639324873,-0.4152083647503588,-0.01957087550782369,-2.3198498910208656,1.0041197910388886,0.9084326778084185,1.0961927733327783,0.8509798225077657,1.1510698039814653
0,318,0.7020649736380148,1.1061843864188676,1.037973843436889,1.172173296938394,0.9998706967718196,1.2063524795540104,-2.7452731951575178,0.6923925110134368,0.6244037852516348,0.7583545130971086,0.5866896897443665,0.7885092890589217
0,319,0.6749440947800632,0.489219837739655,0.37781391971248585,0.5952950226457654,0.32096572949918184,0.6596079171812924,-0.9962092954586331,1.5853394191174648,1.4916095353032492,1.6753820197199143,1.4379716450380318,1.730451209945046
0,320,0.42267724369984855,0.5537597518801783,0.4743125159116169,0.6373134980658535,0.4369360084326494,0.6806190295114105,-3.2451238924736154,0.4064208973706048,0.3307647555153999,0.48026137664617924,0.28755218420312245,0.5161938466727539
0,321,1.6384025178242427,1.6258097603219714,1.5629977274593079,1.6885523082616214,1.5340857771381977,1.724546035058979,0.005960679553398333,1.2052049272561363,1.1400059720073212,1.27001600521286,1.101420126049834,1.3055817374155525
0,322,1.477345360451898,2.4304561628695045,2.3669791915871707,2.492525448417085,2.327558040566735,2.523235585179253,-2.4163534962029365,2.1101874395476896,2.0505437008562257,2.168113699828397,2.018449994954404,2.2010213675815944
0,323,1.1590204629929621,1.220620979194071,1.154620425961187,1.2891529404529467,1.1183811686257101,1.3246333186272843,-0.6703104857715795,1.0080501597481424,0.9389115217236977,1.0776486198572717,0.90511662015496,1.1171062932204532
0,324,1.751257195110432,1.7388611421679874,1.6391695206414707,1.8357186637161078,1.5999712224539546,1.8831819132379197,-1.6089637091338755,2.582444570103806,2.4876884799114802,2.6780823065553325,2.443419001957353,2.7275609913984447
0,325,-1.0465955511769374,-0.21781842772156657,-0.38335625921318717,-0.05863924514976899,-0.4590958996625297,0.044268386844391786,-4.296113057888704,1.5795930404029794,1.453623141466838,1.7028061992455283,1.367282254480371,1.7761193453106978
0,326,-0.286883087956599,0.0619644691629616,-0.02650712770040806,0.1558323943075309,-0.06160312406053654,0.2013553375460239,-0.8703248974773277,0.03021508551829258,-0.053535888640082234,0.11046413731491211,-0.09238448830109351,0.15716831059083808
0,327,0.6130515308126995,0.10454878131592617,0.01696767420218126,0.19157934093605636,-0.027647455391658207,0.23999878162797877,0.10304148225520258,0.37424047561740137,0.30569272566549055,0.44633045603464483,0.25943518348022293,0.4818898117778772
0,328,-0.4529190703058304,0.08171317158484083,-0.10210991912030135,0.2678043914352701,-0.196703593096797,0.3551818923075557,-2.367695454982457,2.339689513489253,2.166789754772286,2.5166177161129806,2.0581665345624724,2.5997771204738185
0,329,-0.3258256947661812,0.09759388866524327,-0.0336024810556406,0.22626097463038417,-0.0994227804049633,0.31239716407413615,-4.0205057995476,1.6473685300983951,1.537016119053485,1.7603381807929508,1.4746712751824953,1.818395806919572
0,330,0.8023079075167392,0.7806643070010666,0.6860790221330666,0.8770958138900976,0.6137178208299141,0.9237909097696265,-2.6860946682393276,1.6534373423915143,1.559848711909458,1.7410608561930183,1.5097232720712948,1.7893225155127275
0,331,-1.7153806984244886,-0.1393479665264223,-0.24699529447453503,-0.034473768277241655,-0.30725433598998925,0.023521024765428406,-1.9218781873066906,0.04049083674995225,-0.0334047159593959,0.1141978697330576,-0.08385236349762994,0.15512436254148781
0,332,0.4674230051132897,0.7203049372379684,0.6423815637858228,0.794757196200083,0.5972711966676748,0.841694978578878,-2.456027218954667,0.5073434197908464,0.4334835240205912,0.5827386440158907,0.3977095653957951,0.6257041567282625
0,333,1.8506932641309526,2.6834649471554557,2.6204547626604344,2.746724788725816,2.5816875370088725,2.770647866404386,0.4619968914564281,2.2990331463723934,2.2396061558198785,2.357222658924854,2.2022619356765762,2.3877324826700566
0,334,0.950586460523811,0.9538449273299064,0.8670462953873909,1.042254711550892,0.8210790414187586,1.0836459405261127,-0.4553396224193511,1.1352204214370767,1.0464461094244109,1.225198099304298,0.9977633885756491,1.2685825307786691
0,335,-0.04399956180421308,0.26751753766137204,0.14082966737953959,0.4010851776719067,0.07951879739362443,0.47776156790108404,-2.314707087120567,1.8987878586273197,1.7708140115119397,2.025115611645591,1.7034637415728224,2.0882824902207084
0,336,-0.2174880960394538,0.0568884467562735,-0.08435410499452879,0.20333459103590373,-0.16661899410623138,0.274651434997702,-1.8903038470811109,1.5087313512188003,1.4075809612871046,1.6131798101734902,1.3501894866766004,1.6691082659050063
0,337,1.781729478284804,1.923874195209307,1.8617242718198865,1.9887513244432646,1.8309484057961902,2.0233232890750505,0.46514931477775673,1.624619090323377,1.5639608328443464,1.6854698008082816,1.533786613059234,1.714640124571044
0,338,2.1311295303746824,2.924813674356523,2.8491095175675754,3.0015789102732127,2.806521840062548,3.0378222970601296,-1.5737851457404117,3.442611288798557,3.366866409505338,3.519574146466066,3.328426932663364,3.554318056106429
0,339,0.1828451827074695,-0.5762890357437752,-0.7007266323864858,-0.4606313390162924,-0.7480011951022231,-0.40089712327347243,0.39228589823783855,0.27600756799330545,0.20167246133507666,0.3562442610408783,0.1539484844123809,0.39596318590658536
0,340,0.16582176321338213,0.3796961338753178,0.29335409055920886,0.46244011526839457,0.2539551520804263,0.51476764695242,-1.6640108763492565,0.32000347333033796,0.24984975153474062,0.39406787902258217,0.20706693631106637,0.42600900231126043
