subj,omega,kappa
69,0.7451907366571349,0.038470958220261656
70,3.2446079411219797,1.4601412030869532
71,1.191677432402224,0.4826573135052866
72,8.946628179536054,0.5762030592943489
73,2.5826724395403664,0.4425776721420397
74,5.718720643524173,10.573487952050959
75,1.9497591210203922,0.6926285028222117
76,0.694581131468804,0.9153441912805358
77,24.244505888818146,0.0820408675301503
78,1.7256719076328346,0.1456242994089513
79,0.611763355839741,0.008929361129092026
80,3.3978799221391265,1.4986900154191065
81,1.1181280458581189,0.13730409040370498
82,3.9451207988847554,3.390222621910129
83,0.14416903134327283,0.08172185564863883
84,2.3164912548316168,4.571664659087994
85,1.9628663755005926,1.2346847381628365
86,0.4613231955356977,0.09723396878096477
87,0.9858202489240845,0.17660161786711429
88,3.0328220267465027,0.45301336331439795
89,3.4064501161378073,0.6362559611106887
90,0.4757138175271571,0.10670608255732175
91,0.25435137289262,0.01836189889949025
92,0.6588606517779798,0.19018953882395417
93,0.4641648568214205,0.10266027505187637
94,2.6755725696520707,1.0691286086164926
95,2.36233622717861,1.1099226092166738
96,0.2891582416921439,0.07132446420502914
97,0.3420125732865886,0.7295441619690034
98,16.743626214246202,6.177419589233119
99,2.5332016365666683,2.8690121347564137
100,0.9649771435531254,0.21097842226007416
101,0.49322594345497023,0.011553302058879746
102,2.175746892885119,0.35399075821370096
103,0.5383418629868209,0.11238803687011216
104,2.7034003358764314,0.23628247912041692
105,1.9653756686319637,0.5784780984568624
106,0.6621877502015214,0.155224522722566
107,0.7540928655766368,0.038793791798803684
108,2.5440738362480233,0.44471620355893565
109,1.6498602954020511,0.2666722345886537
110,8.66759598000567,1.1678386237498635
111,1.9706353897589874,5.972197549149904
112,1.9090218910911063,0.2770582665064843
113,0.9342788893345729,0.9058368674033529
114,1.6208876179403378,0.663417340815365
115,1.6143774621617766,0.6819505382068429
116,1.295088240192975,0.48079778118038047
117,2.4998156202204465,0.1967869032355457
118,2.7638352974771987,1.435260002939689
119,4.897566426500078,1.259405167166991
120,1.605035777762559,0.3152547539071015
121,2.7170052304413765,1.0332750344622696
122,1.2637381226681672,0.014274375062147073
123,0.9817270434086061,0.04249660505114392
124,17.80303846985067,1.549164878794145
125,1.6994080032982297,0.5257245883463872
126,2.1341569460008554,0.379452633852326
127,2.071051142610102,0.668246307989737
128,2.4634756954378365,0.36845151549771854
129,1.916532367190541,0.28659904777823475
130,0.3221251717128151,0.02926824255241294
131,0.7019516567995218,0.09945668227071773
132,0.7286949474412907,0.23549012604739253
133,0.6633858255127332,0.19390988375940962
134,4.949285995116848,6.0622731740005324
135,1.00408222437616,0.15483510731487538
136,0.9398134411140356,0.45018209789595404
137,0.901279919745546,0.23988674953549047
138,1.0261238676330435,0.22816451356440817
139,2.842609595279217,0.9935514683810817
140,1.0170338592225803,0.19749487954464806
141,3.2677085444372436,0.6727358076592957
142,1.2130972562363425,0.1753334050336344
143,1.8131667438733279,0.11980556056770582
144,1.3344454106523227,0.579096979934836
145,0.23303737781955533,0.07719289349094328
146,6.066565507437187,1.015562832155567
147,1.8148470241030485,0.333653217360259
148,1.2885014110369342,0.888040396030145
149,1.2885098705131317,0.37634064916603716
150,0.35662817069957936,0.10514301946213106
151,1.162023025350628,0.2740297198982895
152,6.083583525028383,0.004089503969677928
153,8.718857178100777,0.8551266222328882
155,0.8980040143689706,0.11390995707311455
156,1.6837859853825998,0.2578182732934779
157,1.067883003090887,0.06977981354237374
158,0.6384189453565305,0.011640827544648204
159,1.5344050861332408,0.7032634133282997
160,0.6730199484809762,0.13460309962474618
161,0.9111680147543886,0.6212321736351818
162,0.3791296011818793,0.06163190913930104
163,2.9189623728301415,0.44412421502395816
164,1.0567503460485883,0.5824533473861007
165,0.6931941111271965,0.11656069153168697
166,2.5408543900617806,0.2484805587993222
167,2.4514337616157804,9.24833250971126
168,1.323819761889988,0.37495751361869917
169,0.6007835749137784,0.22212641215425852
170,1.4919192282349296,0.4204687850224528
171,0.40221751650688886,0.10076577038381293
172,1.980585904181394,0.7848468913702743
173,1.3354757030474176,0.12384775057634514
174,0.9993121322035413,0.1666821358854469
175,1.9913694310248808,1.756172108592665
176,0.5753079668497278,0.7542399257926822
177,0.5228378301144645,0.06658522296026803
178,0.31514283454571096,0.08698834334235259
179,1.109125351035004,0.5585580461548965
180,0.6681471250488406,0.2143472613284374
181,0.8735573574211271,0.13041941347113264
182,1.9276786426678427,0.6341544592379775
183,1.1502859934893948,0.12084991430453289
184,11.876653455069022,1.8094045959055396
185,1.2883663485190735,1.8668922691445744
186,3.0107739860793137,0.8319883253464727
187,2.0904163227995385,0.4962951166796156
188,8.156851044868445,1.2622075749688288
189,3.9999725603770058,0.8841980180805311
190,0.9381831986672461,0.25625417274493906
191,2.3062787397098625,0.7269716032876984
192,0.945187283614055,1.588673996438676
193,0.9247105441797396,1.694140022845546
194,0.7842952767349953,0.059247361944617584
195,1.3160671094362664,0.16954332427154228
196,0.7995444189936395,0.5042753761664439
198,0.9203569181909282,0.03458152576876069
199,3.082225718954785,0.44656941027979496
200,1.196352333294777,0.005516121423274742
201,0.690473102265063,0.20101248143034603
202,1.0518729550792538,0.5187814748443379
203,2.168203142599329,0.20788855192616332
204,0.8190909590357118,0.08719014847077514
205,1.7140248437790646,0.01559853431938089
206,8.336403360653485,8.18302353127337
207,3.680271051978254,0.7917048425375339
209,1.0190638065079156,0.19560293255974892
210,0.6728182498181063,0.059398779901106806
211,0.8720514100506934,0.6325507587629046
212,0.44323197420288274,0.17292727704646885
213,1.652709224917963,0.11484808438842298
214,0.5920087060143879,0.03779218280434456
215,2.835063377088504,1.8188256624049601
216,2.3992772334442174,0.08292103854598912
217,1.5845503464008224,0.006376756965227613
218,0.5981254580513043,0.2526506218584314
219,1.6010211373156984,0.9055497956949776
220,1.980724545893185,3.756892580197562
221,1.4008640512945243,0.2306283041132841
222,2.816545035914822,0.40753601999107086
223,1.5472817841052904,0.00454923551014104
224,0.2809146020292777,0.020361875397626406
225,0.6520896349215122,0.06503050582158562
226,6.655832091296119,1.0730034153665764
227,0.7138599125596597,0.06293377204727171
228,1.5669868759718133,0.6991227174123357
229,0.595301457494981,0.11216560153423136
230,1.8350247829277133,0.2979481501230791
231,0.7733714885355776,0.24131269203360092
232,0.7631013274492972,0.7088167886678161
233,1.3145929747290008,0.46487178957880654
234,3.4516605930146445,0.23768822127208344
235,0.5058194364426305,0.11581670337535482
236,1.6310414931243054,0.6043337670520128
237,0.9945017116826246,0.061970806215850896
238,0.21408987538071678,0.033916571698804104
239,0.7671759591497327,0.2583406463107844
240,1.9851992973373154,1.6636789273220454
241,0.9580614229082377,0.1197752048827218
242,1.3244051574359523,0.7922470159728924
243,2.3211431938438154,0.987126221212139
244,0.8151236979940945,0.07077183174343399
245,1.7884308578846375,0.29442277010380685
246,2.253068253211982,0.517489681086696
247,0.8578358498373208,0.25324712684483713
248,0.7719799921997339,0.16973359159034232
249,0.7579691271016957,0.5205340852609789
250,0.7844454944572546,1.2080964820275137
251,0.592335082459027,0.027180541772634407
252,0.7458966867589178,0.3948371066801091
253,2.6440078416280595,0.43362499327451093
254,0.5083344304427764,3.7203447261291127
255,0.312628447990798,0.10484965749861457
256,1.127297847213404,0.13291988869911436
257,2.7531406590468763,0.004799533634199227
258,0.61960602544138,0.28586396308028444
259,4.7386929438776795,1.0981758988097796
260,1.8238791338247509,0.5345136784173469
261,0.7238419417607203,0.08080356363310495
262,1.622971548618457,0.19327831422392683
263,2.853757461609012,0.7349535532352784
264,0.6547103262165744,0.4017080915817781
265,0.7245115130195242,0.14119795815722694
266,0.9440184580085625,0.45402553557795317
267,0.6211750801040291,0.033966999800871804
268,2.0245517803429554,1.8418514445173184
269,1.474896346974436,0.22864630190159146
270,17.55279596726218,2.5354973895657893
271,0.5960129309853057,0.2077401786780703
272,1.7178458605353641,0.20136509964842877
273,3.739170827583454,1.0220007471199486
274,2.106647313735336,0.30850748825735536
275,2.824669609365373,0.6883367175363773
276,0.9388692630466231,0.4934971580773767
277,1.6216525953924685,0.5575172640458498
