subj,omega,kappa
211,1.312527831163652,0.6512372029213293
212,3.156480866921441,0.2717426096380746
213,0.0833987875306043,0.9053935495442582
214,3.486645398283508,0.2348997054882682
215,5.274694748688216,0.1289194114727756
216,1.594027557745757,1.079266300165042
217,2.309988182605735,0.4682705617082717
218,2.4279949087663435,0.1723176452226049
219,5.021600695680259,0.4017297038929472
220,2.24150933364706,0.2509707688199225
221,0.4969100095833414,0.1057081384508867
222,0.7508562998926472,0.1501175095273554
223,3.448929535351178,1.916634617348972
224,0.428897377242608,0.0130051385888478
225,0.2922026005275939,0.0831472286643145
226,2.394342525385051,0.3918765058636645
227,2.4374824680311624,0.2411430042427509
228,1.7715364092308177,0.0373231678016093
229,3.283738369929161,0.0932349824226122
230,3.163642486325496,0.6023137294426384
231,0.9081696647624848,0.1970839186932772
232,3.6943752169665744,0.0116889199922021
233,0.2959777935538524,0.1796376457980092
234,2.3547832214224704,0.1823034604815442
235,1.6960726550255798,0.1191459161183515
236,1.8688849260142335,0.0095257289033242
237,1.0034921313293137,0.0738944935027619
238,1.943767396091593,0.3403623775510883
239,1.0229874982429576,0.1159224535579641
240,1.8627647598859536,0.035910803115116
241,0.8800305002397726,0.6041239597102249
242,0.6121561866752747,0.0590544952845097
243,1.1610284634663763,0.0989295625502419
244,0.5089004460913898,0.0369583224042792
245,4.910533391477439,0.0196692004981578
246,1.9611801979460075,0.1138273138689472
247,0.8642419374120597,0.140762804933622
248,1.9941018729188704,0.5469497038079413
249,1.426897842041627,0.0767693756762758
250,4.166178529464564,0.0288182064763247
251,4.157473975314852,0.6073832720488599
252,1.4183331534865955,0.1138192599792648
253,0.187068691235887,1.02082164134501
254,4.440812923019356,0.1939927067714561
255,1.5803867429967946,0.0650648975345638
256,4.616832544273796,1.0259760947734116
257,0.2739730159882286,0.6029702649616155
258,3.0103924335639367,0.2707357037841243
259,1.1226293577622637,0.0524422377292742
260,1.4387617544320983,0.1050427705287334
261,2.0835786232706885,0.9629051308179972
262,6.789138531644871,0.4792228855795027
263,0.2248575942184786,0.0404123836005311
264,1.3879142404116025,0.1455894382450276
265,2.068247576313143,1.7015573185549857
266,0.9310807511128308,1.592433729088418
267,0.2308760443035229,0.0690840827693054
268,1.6836496420422746,0.1139675244027365
269,0.259847769685999,0.2770746060652671
270,1.018699913869843,0.0261587491610206
271,1.1670255812171542,0.1146870127443795
272,1.8319946541228007,0.1450609926475439
273,1.9864628756595184,0.14815225847187
274,3.3832046533252105,0.2820703349069417
275,0.5734400382749999,0.1483023124777366
276,5.540936920761766,0.0946530135944769
277,3.006712388911389,0.5127492446629573
278,0.8021535715247224,0.257940899213512
279,1.8917632441485723,0.0816642232788172
280,0.4824119333941566,0.1063003925867131
281,0.5629043108071974,0.1747141405139253
