subj,log_omega_true,log_omega_rec,log_omega_lo80,log_omega_hi80,log_omega_lo95,log_omega_hi95,log_kappa_true,log_kappa_rec,log_kappa_lo80,log_kappa_hi80,log_kappa_lo95,log_kappa_hi95
18,-0.5922751086819037,-0.15048461405084448,-0.4915432386640213,0.16253647118548412,-0.7079375506605436,0.3052711188996742,-1.4906960523697648,-1.0413229982605103,-1.4037728995445822,-0.7019854068482888,-1.6481241904502273,-0.5429993422097621
19,0.1687899996943451,-0.032983279685369606,-0.3372584432270862,0.2564472456769739,-0.5268329673340942,0.38773303664552217,-2.823490355313395,-4.680240623879588,-6.6709917944264046,-2.9542982722700626,-8.038003507699305,-2.4157613269644513
20,0.8253141738918045,0.9496504337406305,0.6292943060050541,1.2576510134099177,0.43148691507790204,1.4010329582717773,-0.7039362881783958,-2.0008951378059683,-4.382685666394911,-0.6120548232707768,-6.220279806343327,-0.3741817724548413
21,-0.0638111408101708,0.26278239363438244,-0.006911030454718539,0.523752445744018,-0.17467625843187634,0.6510577103140645,-2.503386777385272,-4.588341473632076,-6.647476553673694,-2.814659439669282,-8.028188294200241,-2.262535517252629
22,0.2932116491212735,0.4269128468774511,0.10553415654000994,0.7345552695539109,-0.11023368240178663,0.8735090354666148,-1.4562276932044744,-3.2343857268883767,-5.551595200849753,-1.479272990643315,-7.2013384238098554,-1.1458279831247842
23,0.6508495388850243,0.8245218981432143,0.5184453361156525,1.1157538024589213,0.34112891995038347,1.2628445436343074,-0.4504418942326405,-0.17674340071091907,-0.5025129166467919,0.14331814633289952,-0.6953728096666022,0.2963927602792107
24,0.44601216353076845,0.4748847190843407,0.1615690171742586,0.7819094324998536,-0.034150154177770786,0.9204321591127003,-0.6670500918837495,-0.4674576661248983,-0.8723823906034625,-0.0695159491781818,-1.1056186880758474,0.12092014025126457
25,0.6769875003093901,0.9216940731607611,0.6606017251667566,1.1734111165021517,0.5129328543623687,1.3003673086148941,-1.3326329767931366,-4.291674799052342,-6.42444663253538,-2.413755186495674,-7.87529703017144,-1.8440596728046903
26,-0.8402591582711583,-0.5392196533282448,-0.9717300555598094,-0.14268565246349657,-1.2628982752480202,0.03729691703014522,-3.417262616820191,-4.2935349214214344,-6.332695317241115,-2.56118306167494,-7.835290894443485,-2.07105164374993
27,-0.6117082537521126,-0.3965932167224213,-0.7835225660877092,-0.034499830731995695,-1.0080228801172468,0.1252393117901077,-2.0182192422798875,-3.5804961618164994,-5.749096104190132,-1.9471777022485255,-7.351055046608284,-1.5789583959805724
28,1.0463130853294504,1.0751902875219468,0.7728340548514772,1.36373381383035,0.5902493064163328,1.5009684583203844,-2.308416603571097,-3.1714550419489096,-5.656868845682372,-1.1235241978366375,-7.251764566940857,-0.6959008285151733
29,0.38260737952063334,0.8629068209144012,0.5712819894609572,1.1467370069991192,0.40331102521120077,1.2829240235280206,-2.960651279581051,-3.598034321401385,-5.952656322288868,-1.630492865618431,-7.5046456646889395,-1.1657848020045325
30,-0.9573058152147591,-0.47227035491274116,-0.8452367100812959,-0.12640904071678555,-1.0847814786476375,0.03246845356280023,-3.7145059755300895,-4.381111819752492,-6.404004155793216,-2.6689866881387454,-7.891480161657166,-2.1425006525779797
31,0.5846284424893028,0.5911839588891478,0.3133681228773788,0.8617592155655083,0.15144745561661788,0.9947169820258052,-1.4896128068208725,-4.193166084317676,-6.331431597354264,-2.3413875751318094,-7.7533554546599035,-1.7891531634604272
32,0.9939579718366566,1.0256181572829703,0.739648608855588,1.3004011208044957,0.5700915016998952,1.4325826725908017,-0.8112400812683521,-3.4755775752225553,-5.825881275872792,-1.4644510235456931,-7.356084278470794,-0.9892800578099074
33,-0.42505741185408885,-0.23881242286936388,-0.6367724614510126,0.1274122680244958,-0.8800970036685987,0.2873087183355526,-1.901462680442647,-2.8067406740268526,-4.7030075115007985,-1.5438983805200701,-6.4449899960635895,-1.272365635209268
34,0.33995991461618513,0.609239176840164,0.3250998284695602,0.8849836643063906,0.15129413515488654,1.0135960730733458,-0.36131531599367417,-0.13796113240804375,-0.433927238022582,0.14835488051438284,-0.5987492137807519,0.29191305557221303
35,-1.3524129562433478,-0.681634794169687,-1.1157256091430716,-0.2798532356205753,-1.382663957985167,-0.09496027965718795,-2.9651513664653075,-4.6410843591063875,-6.6567014390567065,-2.918485772010973,-8.09108827922068,-2.3824587835889135
36,0.011605982806340558,0.20029957926196176,-0.08673793397723066,0.47513859026816185,-0.2669038281650035,0.6089709628311908,-2.9106125646680368,-4.518064905109527,-6.569061702839036,-2.737616164648934,-7.995821648965026,-2.1932300285292934
37,0.6516330442612128,0.47948670536370985,0.18678283370603124,0.7607026700903503,-0.0007714673621707355,0.8893806725121449,-1.543643573937359,-4.176674286812962,-6.339688200249442,-2.328691762871269,-7.810617809871113,-1.78402294419543
38,-0.006095090010010044,0.4766264727459925,0.18756978014502493,0.7569896212267798,0.016707482258635855,0.8889888980827053,-2.16648064859643,-4.251062652159133,-6.4526882641775645,-2.369415532598213,-7.889059972503789,-1.7988037752705521
39,0.14429715760317074,0.5311891668798304,0.2656683692466008,0.793218631929427,0.10706129636099435,0.9117422740461955,-0.6409226887585238,-0.2663665143829939,-0.5426150072969391,0.0002739408966808346,-0.7010316609033727,0.13256269251040187
40,-0.19372034264279608,0.4562118644547357,0.16865310720185295,0.7321332814103967,-0.004928804489500806,0.8658111170434433,-0.7751792691752897,-0.2890448910286529,-0.5812143364738407,-0.00598165968372049,-0.7493452953078079,0.13002991667168465
41,-0.37259988747231326,0.08684131477727983,-0.2409278381028748,0.39583075503554677,-0.4549843648183268,0.5369252995539047,-1.9413862554269052,-3.658722855432473,-5.9034362702679495,-1.880399193530551,-7.485333266793231,-1.4778729232477514
42,-0.12552134325436531,0.0029561123773241666,-0.28392259150860155,0.2801085663683389,-0.4593194770949709,0.4096735164332176,-3.276766346480301,-4.688353606688161,-6.710289420436449,-2.932341044562673,-8.008595340148746,-2.3569241845868416
43,-0.13307916733250139,0.03165910031777374,-0.22310455955061592,0.272751337235755,-0.3715119722574566,0.39154583129801795,-2.185029680678271,-5.137258777242257,-7.0117737827486035,-3.5045940169785696,-8.332372047582359,-2.9442297420756116
44,0.6312455794777204,0.6501208763670425,0.3299311625316189,0.954975646304439,0.12455478003718426,1.1080197786825763,-1.0292632403178206,-0.9893279311045843,-1.4698535507087866,-0.5211651942417389,-2.1524451067756587,-0.3382051978432816
45,0.3177577808247064,0.19386536274936098,-0.15149407666986892,0.5189404536187284,-0.38704927822148444,0.6670590531277152,-0.642243385946743,-0.4819855161409441,-0.789227099590039,-0.18882758842245048,-0.971657103398663,-0.03908248457973977
46,-0.1791459594893118,0.027709829065224997,-0.26778328037550003,0.31064663104214935,-0.4531494703441599,0.44322118273713285,-2.0997151358328425,-4.755694428432502,-6.753497565766046,-3.037265152381114,-8.053940862930423,-2.473758551059772
47,-1.7758892908973298,-0.38058320749678837,-0.70500247437246,-0.07449819713925716,-0.896934490697866,0.0700773800162512,-3.4334211310698812,-5.044070811046578,-6.968721203408152,-3.3980551117157,-8.251472654598706,-2.820655295332163
48,-1.274598385663805,-0.5168969927694191,-0.8855054817271544,-0.16634262475872189,-1.1162392394585332,-0.014725361354816138,-3.0629902173640393,-4.688138083924129,-6.680720272198031,-2.976247501230987,-8.002627484111478,-2.432192487876286
49,-0.3992514438950829,0.4438946616908603,0.1561054111776648,0.719886647136605,-0.01783759065042199,0.8549329153324305,-0.7883797824831625,-0.09372413719698267,-0.37841142281793994,0.1815702480664687,-0.5313249521471627,0.31730547272430143
50,0.8543147506865115,1.065709695613344,0.7741949502696631,1.3486298183794472,0.5975199180671685,1.4761044592852286,-2.3953670783364,-3.6844882444229303,-6.048887965011174,-1.6777075918585105,-7.561156641792179,-1.1310021885749524
51,0.4522321222108464,0.5094776549129273,0.22262493156222124,0.7905812135448174,0.044065992703440394,0.9203403461415907,-2.2211818371682646,-4.020326401982368,-6.20184155546289,-2.1313322175212464,-7.716366094293965,-1.5941850298504645
52,-0.5108180582238357,-0.15482244596147382,-0.45489586011030836,0.1308504364762912,-0.6351228205296848,0.2638987043657016,-2.7481878797624777,-4.572568002996321,-6.6003139711459395,-2.826039816007202,-7.967185450593293,-2.288774665270946
53,-0.6165858735990501,-0.30094217707451903,-0.63449407529769,0.010108772546327844,-0.8368437932709248,0.14635841948344114,-2.735598071170786,-4.976881420001235,-6.893941852536287,-3.2849637954289217,-8.256778672547497,-2.7369224934561416
54,-0.7959212808955604,-0.6260794083344643,-1.0066888502494753,-0.264161689683404,-1.234184076667293,-0.08504625600188274,0.01152343866346881,0.3742119180219756,0.11534839055596638,0.6390316184332224,-0.021493997031222043,0.8009717927171454
55,0.4562389293534763,0.4683334768995676,0.13458597734330843,0.786458756284912,-0.08206820486966522,0.9323669489066865,-1.0371862989383445,-1.3961715966094452,-2.053425256694619,-0.7991369919996074,-3.440406209475358,-0.6080226981552557
56,-1.2623228850783164,-0.32958454098181,-0.7304347347283473,0.042038970150129466,-1.0247706791240347,0.2044120842004617,-1.975059233513981,-1.5284231225302523,-2.052448287821823,-1.0562964425033523,-2.5667619428717114,-0.8756283284171578
57,-0.27693080000017034,-0.23686200631869617,-0.6245098834906748,0.12135084872223528,-0.8866992784658771,0.2798838598810314,-1.3225895459692398,-1.27923231260268,-1.7077459823908203,-0.8865264675207846,-2.059888181513994,-0.7166854228379084
58,0.20312238426284515,0.669170452326864,0.34154625576998204,0.9817192623693386,0.1453293846227144,1.1316903973692476,-1.2506626452527658,-0.67407359777657,-1.046216874046703,-0.32008565750802426,-1.2949750785403709,-0.16400369660053687
59,0.6535892776062783,0.48484883994855016,0.16428086595325408,0.7963225977449662,-0.04343668185633467,0.9460331538601903,0.6435407048945596,0.45616796884691063,0.14598346928618958,0.7605418249562095,-0.029916236839895232,0.9186250754778772
60,-0.2705599821644415,-0.01787018049002377,-0.3181411435450784,0.2634852253250901,-0.4941159164704711,0.3904624944226539,-2.967400570561982,-4.925271375273736,-6.847457457171638,-3.240062107524352,-8.133141271421602,-2.708947432227998
61,1.178916229058748,0.8506499056305137,0.5706079076353869,1.1225759598185334,0.39896492872371825,1.2531543336428328,-1.6127184919229791,-3.862866665651065,-6.119280204577854,-1.9255170626986025,-7.674486776538419,-1.3881324165075908
62,0.7316515842094992,0.7208813137377101,0.416131472393492,1.0144434414417156,0.23016734915757134,1.1543333771366358,-0.533295860766609,-0.6399653395781718,-0.9667161867175846,-0.3244708825592264,-1.1803134658083394,-0.1803689564308275
63,-0.10832977177791049,-0.027705356583283155,-0.35262106001937776,0.2767794900863859,-0.5575422112137833,0.4205952138962727,0.703794111770413,0.9143620567199007,0.5866937384595243,1.2386530131420121,0.3988847359198151,1.4139836165372568
64,-0.9023606407848273,-0.4472215318029369,-0.8304097197443223,-0.09152365603692506,-1.0632394055715688,0.07188619764498265,-2.1699724693436133,-3.867710250173968,-6.014537932495758,-2.178517628919327,-7.514113283830742,-1.7808570105270802
65,-1.115544817456186,-0.21362146038078192,-0.5631761969939879,0.11241465795147544,-0.7926149678508077,0.26034721818829243,-1.7203118864873443,-1.0017658608657112,-1.3553658762094953,-0.6727654803669638,-1.5903294063718465,-0.5235679716305934
66,0.2127396820527264,0.8200649316886102,0.5391723666721001,1.0946372916951352,0.37043163001902174,1.2257104592159966,-0.650650854559054,-0.09935405856695938,-0.3930106360707799,0.18285988286231175,-0.5522211657428434,0.3283823826082295
67,-1.3575301923183005,-0.3581097164658878,-0.6753819409402821,-0.05712615287574857,-0.8758336973001967,0.07507216962139705,-3.2558775341787705,-5.053647678360775,-6.9596509715247965,-3.4063706598453196,-8.282854271676435,-2.8184348560865073
68,0.840271064618932,0.9026301351619609,0.623819680124648,1.1720402137880297,0.45914074953881623,1.3033307969535,-1.3534640454332603,-3.861579928996248,-6.107751407080408,-1.9175145080080118,-7.5937830323494975,-1.340582487703601
69,3.1536397754066683,2.522503869230923,2.089541636307304,2.9772490135217637,1.8911400271600192,3.2085564358227896,0.3567465202542249,-3.2651852518872913,-5.86419439048847,-0.8818404403658231,-7.3634854247043275,-0.050492118067904164
70,-0.45409433242147274,-0.3037624673282275,-0.6497648642594701,0.023838041049749147,-0.855281910441188,0.16708165597407162,-0.7471582121054041,-0.7254894712686657,-1.0358303496975303,-0.42208743229641743,-1.2141945558677472,-0.28430357501918296
71,-0.7256383166901378,0.024944941078066076,-0.2754954146439048,0.308930554299089,-0.4746618275542516,0.44561414750485845,-4.469358602522531,-4.698330744509201,-6.6976168441866575,-2.9856636457188404,-8.133025302945502,-2.4267250173796113
72,-0.6083135734949419,0.2043008710116559,-0.05354947100486279,0.45400232273001023,-0.20395764342096134,0.572616052321802,-2.532993560643215,-5.027545699073417,-6.914290221604446,-3.3606093977805793,-8.314843048492632,-2.7914285201078144
73,-0.3125413836826048,-0.07445405771061603,-0.38543378855894533,0.22372018673317712,-0.5765023993424477,0.35593062150718946,-2.3358670685563245,-4.579335807669442,-6.62605265134948,-2.8289061377879205,-8.051613015406824,-2.2973397736561463
74,0.6932576340126811,0.7997769469957877,0.49020292137659954,1.0959551654449144,0.3158635510690263,1.2365601080755564,-0.17367789480673368,-0.0933817438520763,-0.40058413940442766,0.207692050005445,-0.5720448789003516,0.3590983027769144
75,-0.7567521962731221,0.038765138036662546,-0.2614702466446631,0.31804917198084215,-0.45123135262629244,0.4493880239098021,-1.4998686901657654,-0.7907780837381048,-1.1040622867536534,-0.4946895275753084,-1.294143366419062,-0.3475302531130546
76,-1.06462547609011,-0.26745838911369413,-0.558359890998854,0.012001625330968801,-0.7305929607561198,0.14490044385057765,-3.6645033115177066,-4.853296680857254,-6.840377258066107,-3.1318228121219325,-8.23980161754232,-2.6080658197265016
77,1.350550417775721,1.5033909390420843,1.2303608302023414,1.7666739474120492,1.0708056391906264,1.9045572030054732,-2.0835092558823436,-3.4563831798154245,-5.851545581130629,-1.3509416577795172,-7.325179087478609,-0.7711964576738649
78,0.8604777093380155,1.1640838164754286,0.8844491285992286,1.4355460101912048,0.7177838816946281,1.5716761960357923,-1.6352814439548407,-3.7030754282245733,-6.032869697608117,-1.6603972792279322,-7.543299372846927,-1.1109241493704365
79,-1.0261439349639678,-0.2204723361764865,-0.5566640248037479,0.09355630550047396,-0.7783006949967556,0.22928346822984708,-1.9158831791421544,-1.4084740185725162,-1.8492756572785338,-0.9958365108131555,-2.2674833166625494,-0.8302590769242307
80,-0.9071718379743876,-0.40822233479211234,-0.7218608935616037,-0.10976865648192247,-0.9249726854600775,0.022382693830843136,-2.6560707888827624,-5.040870141604471,-6.985192002259398,-3.356773596468962,-8.3017013241894,-2.811514675731907
81,0.4733794351431989,0.16839659698124804,-0.1770507325021788,0.4891689261720576,-0.3892443581691197,0.6365394024757913,1.4965130659594863,1.476384075783432,1.0720914434692175,1.8775111327024643,0.851339253698504,2.0875741605972435
82,-0.19158518769751084,-0.4502334446211711,-0.8754832802030139,-0.051075227308071874,-1.1655068223938507,0.1154133226442395,-0.20366176702655012,-0.333442355020429,-0.6571425763880109,-0.02202523934916915,-0.8502969603479581,0.12323268650392183
83,0.7975135146107319,0.9002672952230114,0.6060851206682869,1.1826483051585897,0.43565171911550454,1.3182815096294693,-0.411833921018048,-0.12034408952867928,-0.42120851864036574,0.1719185575789695,-0.6088086184269431,0.32774224260266804
84,-0.0254631175815069,-0.048489811298813336,-0.36891923914487956,0.2512927261279891,-0.5714967188918599,0.3836696037556899,-1.75396425357042,-4.452366027999358,-6.52418029806728,-2.6548531198549523,-7.980843346082038,-2.118705919436918
85,0.09825090953330944,0.2991006538382403,0.01689538151941061,0.5671377100604471,-0.15115366097589467,0.692800378270034,-2.544286223712863,-4.593516410112224,-6.650696454757425,-2.8147417735703817,-8.010520915639495,-2.219233432806208
86,-1.0352080393006549,-0.38388669744700044,-0.8051986031203908,0.0031968973059676676,-1.1041162305837289,0.16423944557378017,-1.846263611047122,-1.4262564719246815,-1.9761383425097063,-0.9255164852012009,-2.532637218352599,-0.7254029569041978
87,-0.3948224940098422,-0.053899391974979186,-0.35100796354052316,0.23324115506964033,-0.5286493464678956,0.35700255535406494,-3.305173554999698,-4.971816525079264,-6.935446945110187,-3.2892361357665747,-8.230907065870348,-2.7154123075232737
88,0.9361088307082485,1.1930558668001647,0.9065284178877707,1.4702508260866214,0.7503678805950589,1.6080082312440018,0.510205681444784,0.7162688411593254,0.4346972287758854,0.990990403211131,0.28489965479800106,1.1280646156528091
89,0.2321113909823776,0.2731719598083883,-0.0068061965908124975,0.5451248321667168,-0.18186035801829056,0.6725804065802835,-1.7875470202778303,-4.352418865717477,-6.44151890763162,-2.553553884951628,-7.837984160856438,-2.0271791228285205
90,0.8516067052471021,0.6160700895021383,0.3088280014441723,0.912308451933853,0.12071901829795575,1.05829358217516,0.13049532232226732,0.027603177777308138,-0.27916790161369875,0.32722309867187416,-0.4535396035670993,0.4794267179862587
91,0.6973079836806367,0.6684282266597448,0.3917165688612351,0.9361654089471348,0.22856795419798703,1.0623841561730463,-2.3892913600568906,-4.264089733596841,-6.416415996241066,-2.426667741816205,-7.78926404257228,-1.8337781059487621
92,1.4064608444994866,1.5668566884214632,1.2976350645995502,1.8303890971515853,1.1400545791310006,1.9657964582642864,-1.3797392484830624,-3.464325739457035,-5.836575749379349,-1.369383718124431,-7.380951056561489,-0.7783333971305139
93,-0.7349975807238923,-0.055882904889404915,-0.37428015177160073,0.24634300404600953,-0.5702676230874826,0.3884471003882214,-0.9949839642887216,-0.4607204115065941,-0.7425282413046228,-0.18845656571907676,-0.90443080351148,-0.05895747126850907
94,0.6481096649577148,1.0364999777348678,0.7624061752389404,1.3016141498690048,0.5975811183114934,1.4276460217659173,-3.8070839396375655,-4.104435156074554,-6.2986402908330925,-2.1895352537167194,-7.695847233067517,-1.5665517277139376
95,0.7546901632247452,0.515457235719329,0.20884317963077595,0.8102813224521968,0.021660121449997308,0.9535795988252409,0.7907315865012147,0.5631692104081352,0.26680978444888476,0.8532711761779791,0.10181061083631068,0.9949979900799604
96,0.9710409294570417,1.2189801487641645,0.9504603956455872,1.4761681386484675,0.8036441074954764,1.6042989986549452,-2.443936083122476,-4.1274511136807535,-6.3627286392029285,-2.1731288720312856,-7.838178111814007,-1.5426573812016782
97,-1.0981791268193097,-0.10272982246282016,-0.4201049067213175,0.19983654819198668,-0.6077315406224206,0.3346296556478294,-2.8017017308702643,-4.436315672464777,-6.498391888130109,-2.6665735855839574,-7.950504055023261,-2.1108130278383586
98,0.09002841096938993,0.17061739023672015,-0.11335184522800218,0.44127829597448187,-0.28618952932213126,0.5743907394844445,-0.5952536306350141,-0.4776023717351958,-0.747186383029857,-0.21862578307018982,-0.9065678165647963,-0.08919163513455071
99,-0.04444980155289639,0.25441545270536003,-0.053376298838289066,0.5449980628768648,-0.24311952020681663,0.6851644436204121,-1.5201355160860242,-4.173403954487498,-6.327112694658866,-2.307721360916823,-7.834305421645656,-1.782522067560861
100,1.2695227530821291,1.1314804981944653,0.8589490504183678,1.3953124723788721,0.6942086307695683,1.5185597642136228,-1.468298278452595,-3.9285151856922145,-6.167410447089447,-1.9438722261216574,-7.657196725919387,-1.3481565428220121
101,0.593145532934035,0.6148576477063091,0.3392318165783337,0.8867323134530336,0.17323363321366803,1.0142283305953714,-1.6008020300336696,-4.065002725486305,-6.2342677691601915,-2.2160486088001887,-7.667368957580072,-1.6735070981934432
102,-0.919524707084954,-0.3677005491263759,-0.6977153875598925,-0.059728432500030744,-0.894900695518304,0.08468475367461137,-4.278450275026416,-5.077748827109646,-7.0057091515860135,-3.430112565768119,-8.349226295183776,-2.853096229067631
103,-1.212340739383346,-0.8213562693387992,-1.1957930088295423,-0.46384397185607024,-1.42104003283562,-0.30793196745157586,-2.3660536515320265,-4.535587575365787,-6.539592571436544,-2.8409953432287227,-7.883371529235624,-2.3713056150047995
104,-0.5792689827754983,-0.1306009259709832,-0.4180890096663826,0.14514236540584513,-0.5843799560647301,0.2706938325002331,-2.640969547992608,-5.062746348919685,-6.9634663508331585,-3.416720325447506,-8.308564439486828,-2.868674344944648
105,-0.4661392545125805,-0.835308219194519,-1.335159194349707,-0.3603492742023019,-1.6203687592007057,-0.1455582577565884,0.008918079196985411,-0.08013624613239867,-0.39852045031174027,0.24030218642400536,-0.5573241958944436,0.4035764427146402
106,-0.26312479589671367,0.19274757693050965,-0.12755444565681798,0.49170807221669854,-0.3263018388321467,0.6244759104803036,-1.3896572373390386,-0.8983435516990351,-1.2799768396697702,-0.5423332049394528,-1.5523219516354871,-0.383333984927843
107,0.6603586241647407,0.6416795176251301,0.3423940630426855,0.9316966084688086,0.17295063646922448,1.070466886072191,-2.251486416702161,-3.2354732844659373,-5.600855887474583,-1.4187461035376079,-7.163887759420955,-1.0369061151381622
108,1.3121440249749987,1.1233771977058027,0.8497764711369656,1.3875536427177015,0.6932191206377157,1.5161708240866543,-1.1826298211564001,-3.795255109208278,-6.08677991030508,-1.8087360452536962,-7.576852445022719,-1.2467563299244815
109,-0.5054324147407689,0.04131013447267004,-0.27748536106079785,0.341358733299839,-0.47494269636505304,0.4754375676306947,-1.582031317989766,-0.9815134340345748,-1.3256177787663084,-0.6580060973805083,-1.5711641847371032,-0.515607886755157
110,0.1509462522004685,0.45655883625694904,0.16705482995517737,0.7332780256154434,-0.011852893974872887,0.8715514098458821,-1.9167601557857525,-4.15590633261498,-6.291720342804128,-2.3290526536766345,-7.739483000811144,-1.7836751757869458
111,-0.6352883541776689,-0.6423849906741944,-1.0333191340407528,-0.27915360070278805,-1.2778651827706804,-0.11469431892330564,-1.0400237192535557,-1.0435291224406624,-1.4044708281122558,-0.7039227756810189,-1.6398975948427001,-0.5468396409807086
112,0.28792673120478335,-0.0033944979486834888,-0.32058391541262793,0.2971041735947142,-0.5123957485220926,0.43783037046650525,-1.4936430058055932,-4.469600341470295,-6.5354887068399385,-2.6894929589144425,-8.058136927183833,-2.1652491054129452
113,2.636632933312343,2.290991850217747,1.9075383277630305,2.691017373844297,1.725083304358908,2.9208562955066717,1.3192052124572167,1.1053963049218893,0.7123650882218959,1.5142206342600888,0.5234202974087054,1.7556577313846262
114,-0.5332726142129293,-0.29310607411249034,-0.6081286480758702,0.0012130215760464218,-0.7970262936107743,0.14154985804291928,-2.619796103931982,-5.094046073491352,-6.994176368873456,-3.440080506760156,-8.357985355649648,-2.9069523089647213
115,-1.0421760028898184,-0.19788263780549545,-0.5076210103706362,0.0933460544282747,-0.693415395948387,0.23039673678908454,-3.355701734924278,-4.821558629460903,-6.804001624497239,-3.1417561810054297,-8.099190250441962,-2.5632625648264615
116,1.1112014150251415,1.1972607509802964,0.9324996846340938,1.453711351480855,0.7851358171716414,1.581762323019743,-1.4455762808160708,-3.9320811448594846,-6.168892878131658,-1.975869722260704,-7.6291177701028685,-1.3704081471167542
117,-0.7442735021708691,-0.012162425887544343,-0.30656421044838256,0.2644216257471862,-0.4884127369654697,0.39453169462432514,-2.3594766104677714,-4.697727109960978,-6.683464376918331,-2.9624524432733828,-8.125606510908149,-2.390827960973316
118,-1.048729608473816,-0.41007526623663226,-0.7408841606763567,-0.10193251342095616,-0.9433617803985549,0.035972329226966936,-4.378625807994038,-4.920256447487282,-6.890768472663232,-3.2287988559428142,-8.197434530095919,-2.6926621846211405
119,-0.8090848269881415,-0.33010144334332087,-0.6744300577350382,-0.0037802521087333804,-0.9039449311659824,0.14170836828777608,-2.836423196397522,-4.7535589654935535,-6.763240120534587,-3.0404714683119,-8.169666632560704,-2.498314796557631
120,-0.4025805945440397,-0.2103061865845631,-0.5248673008245666,0.08609931966708387,-0.7188596367091822,0.22735137462515342,-2.7011491310070497,-4.76388468020569,-6.761444778892835,-3.0466408500997337,-8.102587402911954,-2.494551580174998
121,-1.823542470600355,-0.18141828909026242,-0.4750140064091299,0.09740108213914304,-0.6566111760537423,0.23062456292685043,-3.522203440127392,-4.874065445454792,-6.846829639695057,-3.1819672081220696,-8.183689793303756,-2.616013226463299
122,0.13162586756779693,-0.16069329854500142,-0.5860788348110161,0.22982298394098208,-0.837779481040116,0.4022867090818428,1.6178241876911732,1.3281515958772332,0.8890283231571721,1.7714459853613305,0.668687313773981,2.0188059785377703
123,0.9119384403441637,1.0329142084488523,0.7626647714015579,1.2925825849221746,0.6095408312647823,1.415192245679682,-3.4929894995574937,-4.083613218734508,-6.315017220596641,-2.146928081420799,-7.7362258103334165,-1.5605349566167297
124,0.580598584315726,0.3139656545739324,-0.05265296961014872,0.6563885283227425,-0.27312466994613016,0.8126338303968584,2.623099551470391,2.1430326164872238,1.6895244222455823,2.600013829954662,1.4538215071222418,2.8496374198748002
125,0.15593486710713464,0.8655582767801102,0.5884113132365762,1.1333862719184529,0.4288139268511295,1.2628216905441363,-2.134984598417147,-3.7332239023775253,-5.9812300089571835,-1.804568528295702,-7.516500968850277,-1.2710762277159653
126,0.16438162371187875,-0.14100824626316208,-0.5063591174365587,0.2070151645989253,-0.7387322285631378,0.37482919969153594,1.0058022512321083,0.8910975083908871,0.5400487341089446,1.242612107300686,0.35072477682737063,1.4294968439450417
127,0.5335270628925876,0.5116107939946569,0.2544645401418214,0.7650492282270164,0.10257012296974723,0.8866557345647164,-2.0833704567992597,-4.350724082447895,-6.457220332329886,-2.516494614240766,-7.960191952288622,-1.957585952434617
128,0.005740012049678267,0.2423691381409212,-0.08817973213660084,0.5527006325159262,-0.30439121188308893,0.6971854177664998,-0.8782971266771705,-0.8341804062262239,-1.1984562838697752,-0.49053252171171424,-1.445075984269037,-0.3235029045785506
129,-0.9941519296487233,-0.5291523906791127,-0.9137174644149868,-0.16710479707675968,-1.1781714808677346,-0.004930279778560872,-1.3792111588797575,-0.7907839987730366,-1.095338563982035,-0.4971395248982539,-1.2697622432609468,-0.36067484087067486
130,-0.22934194320539297,0.029960905850984054,-0.33651928679192566,0.37048644977802586,-0.5835210374824772,0.5260655706247356,-1.8045284243797388,-2.2586831438750843,-3.908107422253642,-1.1957959280414963,-5.803584737759647,-0.9659000140476793
131,-0.2208240609642124,0.29406022826668227,0.0024212020936256293,0.5708701639850667,-0.17841934605741067,0.7086777719716841,-1.1023806213078158,-0.5116966810122153,-0.8008334226655989,-0.2311049012939714,-0.9790030305206324,-0.08676782444170146
132,1.0425639000564388,1.0236029828220499,0.7548569608098056,1.281344194326344,0.5933122908263906,1.4077811233740867,-1.1876697461658219,-4.1416273951380544,-6.364607016819224,-2.2072173208851043,-7.846807318816984,-1.60916726831291
133,0.40907094450668063,0.5520308163975198,0.2686935157090879,0.823599775260245,0.09916112924626637,0.9541344920702004,-1.4388742331767244,-4.115403871331818,-6.296515985416304,-2.25749102577574,-7.750565326332445,-1.7254077655623188
134,0.10293276884340567,0.18056564493182753,-0.13116702086309906,0.4785765082433391,-0.3222907385285603,0.6187261457207872,-1.484579219264339,-3.7627620602005836,-6.015060764546343,-1.9181459965684817,-7.443728723706029,-1.4786632720862731
135,-0.028193313575784845,-0.013974259052682663,-0.33873380518116464,0.29075508284375734,-0.5393488338892471,0.4279657590247204,-2.599936479452481,-4.429629990050149,-6.493060053807271,-2.661018178706383,-7.925131702570475,-2.0915490511970467
136,1.5689018796003276,1.4487138741352195,1.1821877114714385,1.7056182179947488,1.0385815632742588,1.8297299047709366,-2.2254936783664543,-3.836597648991173,-6.094216824285247,-1.8304300110826464,-7.60336663212327,-1.2052321294747685
137,1.0992187395731716,1.1839557547860728,0.8920257482006976,1.4643816896777573,0.7185264509341606,1.6019164100789096,0.44426336168761965,0.5639295796784554,0.2626799889102634,0.8593344080661508,0.08234597362145525,1.0060815771827627
138,-1.0966233745945495,-0.5136705188043497,-0.9235314792695181,-0.12316591180487776,-1.1854105426734685,0.046887834495551735,-2.2865388484843177,-3.1593607480699424,-5.090114734061294,-1.806893274470627,-6.774167320357739,-1.5144972386333095
