lam_true,lam_rec,omega_true,omega_rec
0.9029665056613181,1.083657988928548,2.296030461260904,2.2530248398519426
0.5944959262199396,0.6557764997920373,1.4146387476128683,1.2832218500985135
0.997311983325554,0.9070494449790503,1.2008756936740517,1.6971271497897773
1.7744627333903618,1.5792243002994082,13.86495343827829,9.707552321761556
0.5581319084980486,0.4130915775309927,6.001102756315478,4.232776972930073
0.5581379402192157,0.6133533910005683,1.0070444961112324,0.3475845481682601
1.841314763205653,2.0279028462136477,15.094990949790722,10.453423675201943
1.0791036406444252,1.1554677249212548,5.514735539343508,2.919541573498462
0.478040938824043,0.6363068561560621,13.025442758427339,8.943489087374163
0.9306314213206823,0.7669916968543117,9.539100009169083,7.24256165506449
0.4799505917797253,0.7415087388900325,0.7990498118380611,0.5101695277273921
0.4792207089956076,0.4686314686349119,1.261958357188588,1.775505517512694
0.7635634507469232,0.68407951040591,11.651500077713468,9.91022573840127
0.18480808774533966,0.2281570858209396,9.231842324314563,5.737518534446626
0.2092033195017459,0.28743984169851977,3.156506636211972,1.324563424787839
0.4497098322399948,0.4347886211193937,3.992676754197419,3.602153183771504
0.33429851340415034,0.4611982499320703,28.70558758911345,20.340363004230714
0.8007730147377414,0.787378435420204,1.1963791907370211,0.6376620836658161
0.3581755013248309,0.31497539801559865,8.290345667891982,6.713350061858067
0.25700187715557743,0.4204415064528951,2.3192928864123155,1.45606565180394
1.7086897680565303,1.339753346489169,2.2590199369659203,1.8393376303503168
0.5612180435989935,0.7111653382065488,21.17822353936316,16.459290922472476
0.6807368523302786,0.636894100979601,13.306430023370124,9.428549958958211
0.2549052391774645,0.3921254744305544,13.039789197609013,7.557461723253195
0.455041357977558,0.476953481716521,30.095533998691824,25.4363874729683
0.7004618959432575,0.6060885349956832,3.3895839647519,2.204778614661746
0.3052373148476397,0.465730466762602,10.426521396185459,6.5108147554814515
0.8338280082380614,0.7441937515213047,1.9300214984447264,1.3786814275799
0.4384992429872993,0.516101109722407,5.675156434462482,4.2894951506317645
0.5373876134641122,0.567118584511543,2.6215091206032235,0.5450686561451678
0.43819110612708345,0.4511297921006683,3.8570300749015756,3.405805049719396
2.203889741088582,2.5178192527436427,8.99613810839314,7.2240638235599315
0.6453812374576122,0.7057924115867077,0.8138207761214821,0.4540588203031866
0.3245671415563745,0.3292110840466792,114.68156238238937,86.77402925988585
1.1189679130565013,1.2599162328069833,0.5913905866292222,0.4803760185880788
0.2915207165532107,0.43065509485173,0.4151232745772503,1.0424357418262242
0.7471075699024793,0.7645353520070742,23.42594502861525,16.8241731188696
0.17925009368660985,0.2553376206714159,12.564363735506273,9.976826657233381
0.2716334209344967,0.5203984260832325,9.45017758580015,7.285484933977268
0.7412283041162355,0.7264002925551875,9.518310977427113,7.897697572244566
1.058722068974498,1.1168381479297123,3.203293617447419,1.5904982206330311
0.7288938145982201,0.964279207309243,0.7115025990362179,0.4494865721485367
0.6034123248676271,0.5186326710407564,3.7205483362483034,1.819270729128629
0.5340692937470929,0.4058673461566876,1.034369398270684,0.8600470052085982
0.2460403409320441,0.27549150978001574,17.162905135969865,16.609052221433032
0.4054070445264056,0.40188175586137065,2.547200664496378,1.2945499829542337
0.48082932676112755,0.39071599648851946,0.8038154795835867,0.5260388355591963
1.3058003839808259,1.0422819003734791,1.8938809933235143,0.5598721851300794
0.8164052197810516,0.7798284904345096,6.599560771486339,3.7788497165633452
0.2040189249695447,0.269885539958472,1.2543789922116748,0.6130422013340041
0.805974778397953,0.7771241180860995,0.8083058066438631,0.2635567797379512
0.505347890176164,0.5325265758522839,4.949466011683898,2.916213071538492
0.41702449174018635,0.3892892908412894,4.9602426831418285,3.5638841874352094
0.9739488126444613,1.110950200338069,1.3815025518843322,0.5856755871411083
1.283538897039162,1.1126926357552744,1.4684563230185346,0.5467923839601732
1.201993220084518,1.8010735498084227,4.85250839046496,2.781337945005816
0.3747708170434247,0.7213554451141306,0.2789245920592895,0.2502323103052883
0.5312262924499295,0.5699800828996215,0.2988669215022315,0.3176031689478085
0.8097927064780849,0.7922917885011539,0.9642638675706865,0.41480911384729713
1.237531203384252,1.5675141649949653,2.275339234804927,2.0588294998521572
0.4749984271468233,0.5434044149442294,5.548666059364828,4.281900844278322
0.5762355627773351,0.6410119416197517,40.17225591041454,51.24990492151133
0.3143433539144508,0.3278128932875478,14.056184899186803,11.18209602502874
0.29628691109119476,0.35143543584421183,2.492026915973518,1.7030928593112242
1.1116125794323408,0.9922823171274395,3.1666402530455535,1.2680349634724375
1.5899603325382459,1.61792566691053,0.5949078309920844,0.44154364869855284
0.6209964512920053,0.6186003319680138,3.169349669774289,1.4612467038177597
1.2605413217881802,1.1516285181857886,2.002238866353094,1.50246229641263
0.8261455053922963,0.9633892271191181,5.661205253243148,3.74318609321939
0.42584636373587265,0.46824254743175475,0.8014497590613399,0.4780649922439542
0.8260147740495658,0.8938132869102516,7.908307969270391,4.972972226847324
1.792077906797585,1.7758956758426658,44.28871773741858,35.377143841804084
0.6359648982675584,0.5720844692110897,2.718559452541892,3.3719537663172883
1.8237408076171684,1.6422756289566909,6.474873103013849,6.0219035036788355
0.11608129150610891,0.26350727073177166,10.572727681656142,6.80904738868886
1.118494844207902,1.4679364604074223,1.6535184715584825,0.6446100145888087
0.689539524129153,0.7136321688635888,4.787305397590892,1.7196794811193694
0.5348067696776817,0.3563661412340627,3.341458315520589,1.573377417357347
0.691682333725435,0.7634174076958392,3.861492383631485,2.986221160520445
0.1759883419050185,0.29623798201789553,0.8788382648913814,0.4033562739260477
0.5634776673116646,0.6693643064514627,3.409849395372638,3.3677609612388193
0.8236892809172071,0.9483833421549455,7.626437554036617,6.853108633406646
1.7225181396113025,2.4425558938783625,38.55223205653134,25.0219578268877
