subj,omega,kappa
202,0.7526762353489971,0.39070515449632476
203,1.9141982919338123,0.15718833158708378
204,0.6996040431843515,0.06053780812698493
205,1.6199776838160185,0.01312835298058589
206,3.6418096687929755,5.1451865551864895
207,2.9757370062724378,0.6036944227431311
209,0.8357883360620021,0.1540600884001141
210,0.5721799681794202,0.04514684212195656
211,0.5660089126652168,0.36528561899082285
212,0.3226024030466719,0.11019096499044058
213,1.4697548170769321,0.08367067146070206
214,0.5140175459675511,0.028071264111849018
215,1.8046974200208814,1.0692489054766758
216,2.2063197690642444,0.05880632441700416
217,1.4345144158150602,0.005777354210370565
218,0.4303714466701608,0.16192814072661604
219,1.1070120744355567,0.5715230952350073
220,0.8149973069704698,1.3277185237040818
221,1.1836127849739675,0.17399431049383676
222,2.439379545665141,0.29100997173321813
223,1.3896620887087312,0.004114185597760067
224,0.23301597734916324,0.01646068014310382
225,0.5586430495992087,0.045540173218651066
226,5.6474882590371625,0.8831080650887537
227,0.6139582603153074,0.046331989982154174
228,1.1369426927146724,0.4745791417399309
229,0.4797915956355639,0.07440008653670578
230,1.5515624072157743,0.2191906786574763
231,0.5938856352236471,0.1636009641083409
232,0.46243837251042974,0.5674882510427834
233,0.9964199482473916,0.31160019642797593
234,3.1878203018535065,0.1751397938700309
235,0.39583220332105445,0.08289150995122456
236,1.230868017291256,0.3997225381815347
237,0.8749853660497618,0.044541724622548025
238,0.17283004784590428,0.0249114949553395
239,0.5839625461277562,0.18962610710692995
240,1.130165173862959,1.2700193296807223
241,0.8082989688207257,0.08216806219548256
242,0.9090197670330317,0.4606630230824875
243,1.6822826474638684,0.6626897098618364
244,0.7064974900180504,0.04906862072313841
245,1.5009113023884144,0.23554869154196295
246,1.843019241666211,0.38703760714232577
247,0.6753361818255682,0.2054278024144575
248,0.6121354547509325,0.12088654676240575
249,0.49760333351065045,0.33449616957353057
250,0.40622075764502646,0.6588604520368699
251,0.5166631385274644,0.021278767094692713
252,0.5233838898915767,0.27850893451002634
253,2.259203315049257,0.31035052396581636
254,0.1815187799641553,0.9965459527278956
255,0.2348276026664348,0.07416968859678451
256,0.9516055983742375,0.10006903545957563
257,2.569501087370503,0.004324619069564957
258,0.4439617145962115,0.19299302588974304
259,3.8203480856026815,0.7725987901051058
260,1.431863884228311,0.3669950720972733
261,0.6185287814199992,0.05622539924009047
262,1.4004450229593566,0.14880539390026962
263,2.277387127151632,0.6350999781050733
264,0.4482079566342873,0.2740470107128276
265,0.5824436352856137,0.10097668439412814
266,0.6755790411763515,0.29907669830100175
267,0.5396615033890162,0.026266879937025728
268,1.0173703650734187,1.643021903150202
269,1.2491801542515815,0.15928118524937016
270,14.878967001072436,1.9846636802146866
271,0.4442431192089285,0.14020671890607928
272,1.4674601907029134,0.15162951022052054
273,2.9316241338755678,0.6956771862578613
274,1.8270399779561144,0.21264186425671888
275,2.277922134693282,0.5540781691783588
276,0.6738894309464404,0.36689619610752
277,1.245891135807179,0.3877717557321794
278,0.17624120864543413,0.13410421935230216
279,0.7271581876279025,0.6151626831152162
280,1.9712769210605314,0.01365802093863439
281,1.1106262477334443,0.11686998261973816
282,1.9058762111363652,0.38132248825664666
283,1.2777129084596464,0.01622599578218346
284,17.348265389475788,0.2593113957256521
285,0.8101675458781645,1.0170244154903159
286,0.8505798447906776,0.5077083083718
287,1.5141579227387403,0.35985623734144806
288,3.608759121598515,0.9923610701766112
289,0.7305589001525888,0.5118503416525221
290,1.1510790152266075,0.8223377671201396
291,0.48721561540039277,0.09137580729592028
292,3.8623824835055105,2.9383017534011957
293,0.4698617689675643,0.04468833950359775
