subj,c_effort,c_death
1,1.3717480979295038,5.9961641251322675
2,1.5368894855795376,0.24348766180481618
3,1.3690215252660527,7.158306415193865
4,0.9078716712008145,21.922765157103154
5,0.8566477987390109,188.30378651136257
6,1.1679708688792882,132.13809888507365
7,1.573075783176233,33.97107277778832
8,1.4124182525979319,20.08311461061121
9,1.2218574568373648,1162.1422207922521
10,1.5623153765838633,133.52100655677725
11,1.3032105436333485,21.82395206188715
12,1.1301681648924922,6.58425332402545
13,1.0164875028151357,7.078980511055573
14,0.9148475341758309,7718.095549297747
15,1.8233661708063782,557.2051129062253
16,1.2352461588276744,0.12644876707775524
17,0.9294848621778242,0.10850151274408894
18,1.3581966660941114,149.62511763531367
19,1.2701808864755166,26.151143624097443
20,1.0065608715227015,69.71605669450634
21,0.8460739097527434,35.90717490753578
22,1.0442263151072666,1.2486237380364202
23,1.1850738631092932,3589.3509954686197
24,0.7842702324561378,126.90304520432716
25,1.3853159059228124,6.0121429405459015
26,1.2404117434814637,5293.916905906166
27,1.4790435996412703,23.869342739232778
28,1.3206975867693231,92.60674048399393
29,0.7990592884555137,36.37075433903688
30,0.8838832215512795,166.78384593024938
31,0.9006107140438003,40.27009798408903
32,1.5003654654356573,1.4642866697128027
33,1.181965406711756,3.1606815785354345
34,1.0612673337831455,1.8398721340082427
35,1.7956897189458618,424.0134796934605
36,1.38056268654359,2.6975212289833133
37,1.350510689128332,32.082100523816756
38,1.1073784847566117,41.99895658776915
39,0.7424115902417868,131.70512767414286
40,0.8256054620389747,0.6469357686480599
41,1.4280857189436313,1.0932079873201297
42,1.2469417311265134,183.99067010823848
43,1.1075275759537597,78.34611582198387
44,1.0042444064046203,0.8719131304443674
45,1.4423033331021853,8.301581630399552
46,1.5337407041239752,29.058132396351795
47,0.8648042339906546,2.3136660944987266
48,1.3017522583144578,1.688434410219738
49,1.3273327211332728,23.530851093412853
50,0.9221918297748043,0.6571454992842896
51,0.9451634132442297,63.80328524483081
52,1.03415298900831,223.59611316564022
53,1.8405033757691025,46.2194347121567
54,1.254646467637024,18.188833191116743
55,1.5830651364748862,0.06943931894561348
56,1.425084482605204,18.940612936253295
57,1.0073791071516498,0.2859930678913629
58,1.297474038703093,1.438120435891432
59,1.424586216952672,0.909179939845596
60,1.2914613873550116,0.2098302997064745
61,1.2504124010483526,302.71104339010566
62,1.0258677140519705,0.12344130907339851
63,0.8798050137775274,181.11216941150371
64,0.8717302105950653,83.84083007767491
65,1.3928736498850947,11.122123743380808
66,0.5697968152504692,6.779779844720234
67,0.8986633167357531,0.0675997269510315
68,0.5964994040808748,0.02959051753049334
69,1.2182334222187612,860.5180622574956
70,1.9684538413413288,0.3827321746965615
71,1.4541443908718377,23.557913542398364
72,2.1332295244546495,4.967199240826721
73,1.4321840482084507,5.830601262563631
74,1.1715174371355161,0.12015287612814869
75,1.3708296274434169,23.89286764496155
76,1.1137491856498476,0.06309015358393795
77,1.5490706716638123,771.5492351308975
78,1.0804123461952917,101.58698547812449
79,0.8577040846936291,915.7954873028158
80,1.5989055178004823,1.229217008456105
81,1.0398220745878033,45.71576364562764
82,1.5218839471350925,0.01832405126759872
83,0.5106118100723794,0.6085420810794573
84,1.0772759324520238,0.34796840571356585
85,1.3955564547439325,0.4641779919093918
86,0.828853519617434,0.9245786620715248
87,1.1757079895359006,164.63332960163407
88,1.7856968223351593,46.05399426880373
89,0.9026522481340499,20.19937680701778
90,0.8691145907071492,9.131928511834728
91,0.7465692803627825,37.27645667329195
92,0.9859757899026812,6.920785292163804
93,0.9420879579631843,20.664135767195187
94,1.1743385261841828,8.335310148741746
95,1.3859248272037654,27.431710498932897
96,0.6085757337841264,114.73359511573153
97,0.7775291509686437,0.7826024738940948
98,1.7497145816273936,1.289939604073024
99,1.0723888313342536,0.014296411914163495
100,1.1738286591279339,3.4460307279087328
101,0.830041758642009,1867.5608010601038
102,1.054173179554953,12.58699115095112
103,0.7432209007174748,18.591359637028273
104,1.4148061537496737,53.04064175296652
105,1.1397123890228458,9.27658965887487
106,0.9758871065464874,1.5440804322946027
107,0.7831732456251275,63.37313843406307
108,1.3923401016997696,482.00712357089066
109,1.281052051841031,58.6862965966593
110,1.5097145471311064,2.9309525626178328
111,1.135383174260752,2.692442353815885
112,1.320887106573416,8.451955405445712
113,1.1773230411546056,0.592066337414126
114,0.9357147259557929,0.10789533791120286
115,1.288871134980748,41.70042656703485
116,1.0983091211894134,1.5954914341868243
117,1.1398063537892802,4.338557706844839
118,1.0977337541306342,0.06182762498596677
119,0.9115558720193189,2.389076579753233
120,0.8937913764654055,90.78726240275418
121,1.7191323939967527,197.63409574862249
122,0.8522990308007583,6290.4247270020105
123,1.8079239718943947,144.60179354825135
124,1.4957894511306216,23.46826814997177
125,1.6964101514281726,8.545264584793857
126,1.0750955754524087,24.20353637596732
127,1.7737420390928416,2.4445124496873007
128,1.6758555116101377,15.973695393127652
129,1.2103303016833775,764.2225061871322
130,0.6696103112684755,32.15147911688996
131,1.2141078145661894,9.471958653631434
132,1.284920333613562,13.427644243287695
133,1.4101834343207418,1.1272395680856968
134,1.55202536880506,0.11948565711282834
135,1.1155183088051213,4.439086101854882
136,1.1075140960264886,10.128219745762964
137,1.3647733264879485,10.127406064833883
138,1.2368218135412963,106.82632584696103
139,1.2458351933218934,1.7423865651615402
140,1.2841616384233634,50.218444543901036
141,1.1676212146659213,195.83150495769243
142,0.9633928701760741,4.537088683378044
143,0.9450571263823964,1620.3326520042328
144,1.3277776331430113,63.528038363862414
145,0.8945467847103865,2.780935947251264
146,2.0060055373693424,0.7580646927315456
147,0.9906517229851933,5.445562598037969
148,1.0831265635222003,0.8799579624548598
149,1.148964510090921,0.4653447684895007
150,0.5998493589765571,69.64505989806943
151,0.9226915654890218,11.953210257566559
152,1.0765940795552247,97444614.98420368
153,1.710658830252901,458.4862494856003
154,1.4590409762483836,134450.4598086961
155,0.9018500132213438,2.6870148044258277
156,1.0555156263227137,1.656409622906161
157,0.9231875320922701,13.323902357349375
158,0.812779726848163,3134.167695705903
159,1.0632585946685942,0.11763971176946872
160,1.0227881753675327,72.43111056290968
161,1.1378511453403486,0.7222009905161645
162,0.8104548484252173,11.559487659922118
163,1.2349500281524992,1.2191208748586586
164,0.8288977444699267,0.5965073402459453
165,1.1537052982530227,212.08619712855207
166,1.8298309212223738,218.09300094497684
167,1.3119986666521062,0.004526600422227339
168,1.4657954615695228,45.817596159338464
169,1.4341287914983172,1.1897365016029418
170,0.9682373340724665,30.45928250118015
171,1.1650833988634226,2.1705979877290003
172,0.9550214671949129,0.634789372712254
173,0.8796712352181133,10.728624307762079
174,0.954207412626723,15.518675761496329
175,1.5583915184486055,17.58379783218559
176,0.8573754784897479,0.46809340516922454
177,1.0243680382895635,5.395181454211109
178,0.852527050654865,91.68890972714345
179,1.1782213191364812,1.9724276618988301
180,0.6922482480756706,187.644094091738
181,0.9400098870862409,2.8016627114155592
182,0.9309159299421963,16.069777772871337
183,1.0978301248331557,5.134854287453282
184,1.562081485631586,18.719409802751873
185,1.4048847127378559,0.007126386719164892
186,1.2376863080187648,2.8230633087430026
187,1.2021203368681828,0.8869927826779141
188,1.8371515374704424,17.774536054895876
189,1.7415072797534226,58.66070373146089
190,1.2404894946540679,22.256650843320433
191,1.261027235803974,25.279796724372375
192,0.7778982089874688,0.4431149283897419
193,1.3363111825480363,0.4714188220292635
194,1.3638038251579234,283.2116947806286
195,0.963724616215425,39.809536514071084
196,1.2786332063700412,1.1427048414581393
197,0.6919588728767684,0.0029107878774716537
198,0.8103915092541956,1.141146272853545
199,0.9053362685634817,78.96463321090596
200,0.8366788402717472,464835.3825578306
201,1.0960230491098732,3.6195243353605955
202,0.9765073119888745,1.9590766968833004
203,0.8710180483572361,67.33175406464397
204,1.016347497970073,162.13111371471422
205,0.8075317220156549,723.5926238993588
206,1.8372931031067548,2.5615454294683717
207,0.9890347295305544,3.6057864911961337
208,1.172688023895006,268.77085858322806
209,1.1482038737924731,12.939003129052743
210,0.8161064759260358,211.61063036002045
211,1.2877970055650771,4.301528116505445
212,0.9179170403236458,13.061882434514308
213,1.3162787473616402,1491.302542047845
214,0.9549670231259685,1165.2379222445913
215,1.3507122553740398,0.04710655767499095
216,1.4075333071364025,4587.7500860855935
217,1.3455339717047798,244732.20946101588
218,0.9850439983089831,6.077279503155547
219,1.3345061292591067,0.13087393152310525
220,1.6328673314022566,0.09605578407721048
221,0.9203676693003234,197.18658597714958
222,1.454458929417628,8.771253352185242
223,1.2832022813793216,14660.520368227224
224,0.6805392834340037,1887.699052461079
225,1.1354239529851362,17.656868833456585
226,1.2697304456493934,0.24365073965205913
227,0.929240314165839,65.47328871789739
228,1.494521350069701,15.214361363287098
229,1.3002045681513044,59.99252994063403
230,1.2612932109044899,35.318112608859586
231,1.1449520438002991,48.281447181901804
232,1.451111399487819,8.33504722547958
233,0.8650776557123606,48.65104098740166
234,1.3794333815026227,29.45808088409487
235,1.440192742615683,575.2334050311836
236,1.55893897925626,0.297201483672652
237,1.0079138330010273,217.16811858572592
238,0.7965303647327021,393.37633217944915
239,1.0727637071398273,3.6290454750458156
240,1.8385461076346414,0.13070997959513392
241,1.2891984330545,191.92938966395383
242,1.0184162152392842,0.4999255567523552
243,0.8774790989123731,44.79770105351528
244,1.2499120710094032,12.733377684983905
