subj,pct_optimal,ev_loss
161,0.6444444444444445,0.6828904927381271
162,0.6666666666666666,0.6322461611571476
163,0.5333333333333333,0.8498811369509045
164,0.7111111111111111,0.41078570792123326
165,0.8222222222222222,0.06736713297098221
166,0.6444444444444445,0.7692757135644064
167,0.7333333333333333,0.17451210312156584
168,0.7555555555555555,0.44616852297365533
169,0.7777777777777778,0.5508459413704001
170,0.6,0.7782810300276221
171,0.7333333333333333,0.5283635391606524
172,0.8222222222222222,0.02058748403575991
173,0.8888888888888888,0.06805619412515966
174,0.8888888888888888,0.13517383943687072
175,0.6222222222222222,0.5872925242804955
176,0.6666666666666666,0.682700406902492
177,0.7333333333333333,0.592664349995545
178,0.5777777777777777,1.0242549526270457
179,0.6666666666666666,0.7647932519528351
180,0.8222222222222222,0.18638486441533758
181,0.8222222222222222,0.4096487570168405
182,0.6888888888888889,0.5339104814517807
183,0.8,0.39481730969140755
184,0.4222222222222222,1.1743842703971015
185,0.8222222222222222,0.25979435088657227
186,0.5555555555555556,0.8801582464581663
187,0.7333333333333333,0.23444450384626808
188,0.4888888888888889,1.0260624313166415
189,0.5777777777777777,0.7447610561644242
190,0.7777777777777778,0.2662798419911492
191,0.6888888888888889,0.6096128783153644
192,0.7555555555555555,0.5617140990228401
193,0.7111111111111111,0.6181049630223648
194,0.6666666666666666,0.9096579048976805
195,0.7555555555555555,0.5498147257120795
196,0.9333333333333333,0.003180373637470662
197,0.7111111111111111,0.7288064391576823
198,0.7555555555555555,0.39893266803290867
199,0.6222222222222222,0.8351352282515074
200,0.5555555555555556,1.0176316492916335
201,0.7555555555555555,0.7299350738067659
202,0.6888888888888889,0.7401545635451009
203,0.6222222222222222,0.6560829249457959
204,0.7777777777777778,0.3284576316492917
205,0.8444444444444444,0.06992735156969321
206,0.4666666666666667,1.0330611541774333
207,0.6222222222222222,0.7153191362974843
208,0.7333333333333333,0.5887972912768422
209,0.6222222222222222,0.9808457631649293
210,0.5333333333333333,1.0490849149068877
211,0.8888888888888888,0.06418675933351155
212,0.8222222222222222,0.2470146425495263
213,0.6888888888888889,0.5748787311770471
214,0.8666666666666667,0.2637065549912383
215,0.7555555555555555,0.4286537764709377
216,0.6666666666666666,0.5506154622946925
217,0.6666666666666666,0.8210308592473791
218,0.9111111111111111,0.0643720930232558
219,0.8,0.30449422317265146
220,0.7555555555555555,0.342172324690368
221,0.6666666666666666,0.5834729870207016
222,0.7333333333333333,0.2390612135792569
223,0.6,1.0142635658914732
224,0.5777777777777777,0.8928840179393508
225,0.8444444444444444,0.20775407645014707
226,0.4666666666666667,1.1037227122872673
227,0.6666666666666666,0.7796864771748493
228,0.6444444444444445,0.6110587187026643
229,0.9111111111111111,0.0643720930232558
230,0.7333333333333333,0.3714764323264725
231,0.8888888888888888,0.20700680150880635
232,0.6444444444444445,1.0227996079479642
233,0.8444444444444444,0.18358109833971908
234,0.6666666666666666,0.45310594315245484
235,0.6888888888888889,0.7434691853039889
236,0.8,0.2219808132109656
