k_true,k_rec,beta_true,beta_rec,cd_true,cd_rec
0.6372782202567143,0.5645603672345122,0.26262404293596264,0.5310278412178859,14.003268188255483,0.35324925156283066
0.6975396858713376,1.2871863747429608,0.36135598886806974,0.5260267750172097,52.72086210512526,2.863370385863811
0.3212138053670956,0.2645643101135566,0.14296760004024558,0.5192410193285932,14.660757116162895,0.4863885192591747
0.31147982565396976,0.1904272320189156,0.11208658095574535,0.5100890453239633,28.326343635338763,2.1249002005607007
0.3073851746473451,0.21817533931068053,0.04821460252244342,0.5133120111270109,11.291601648587532,0.9751067897667746
0.728903150288616,0.7408058973550165,0.2714960620438948,0.527583540164229,38.72402238742306,2.219366562321942
0.9098728136518278,0.7988946289598363,0.08481535982300235,0.522350707008167,144.3960199094998,8.979757418627958
0.3560212332555353,0.3010131555793771,0.07602946725442342,0.5211275737782679,85.72626953436348,5.694876682550751
0.28012412208102416,0.3845367689021335,0.5140932654364719,0.5216810306003308,12.467666660897429,0.2641743128822953
0.14961659677468375,0.23483689833385454,0.18526993323290625,0.5160974819029949,40.63699145159768,2.1851580638905723
0.49353110092115765,0.6377134677238943,0.1127568888958125,0.5244086579740295,33.3865987426497,1.9107291038455947
0.5469401295608112,0.21885721919372322,0.10576147894016052,0.514989193281199,47.157560037924384,2.0353373544888456
0.50200486925998,0.4415832032899648,0.2011739088302083,0.5281052546986214,130.29627748703786,8.185960514418554
0.4796907221851685,0.28850382206862835,0.31174277674250267,0.5158284143600226,26.5008651183303,1.5551136611601533
0.14626671969188662,0.3207861454018311,0.34847540401136506,0.5215767783577296,49.49970916050316,3.2575164150036096
0.5146552004189987,0.5242025259854304,0.24333362997264033,0.5128325209809137,14.173788239677217,1.160565352829079
1.2036413096641039,2.0099532932082864,0.1229074959053942,0.522624976247879,20.495950820100227,0.941845865012348
0.49441661467912384,0.4654024660592405,0.10707339899064916,0.5202306985347851,11.610228355418965,0.6642288579720076
0.9907915385865229,1.1256293790313336,0.11759876658344301,0.5271749917875588,77.35776530590236,4.6342462545855705
0.5442090164406604,0.6626148451975296,0.09039518014329231,0.5331855208901329,9.48602550402958,0.27706180386627166
0.3400530783410472,0.4220852326664135,0.2960456648564539,0.5263501507037229,12.77171201427526,0.45214620211437867
0.47821288804871703,0.5321623837769804,0.11366629195142838,0.5087895036843634,83.15842428738905,4.66231328088786
0.8696742979142541,0.8622281570510899,0.11122852773044305,0.18141826840740014,5.572228192290086,0.6090521996463919
0.2734748407881898,0.6511741261262256,0.2888511521963799,0.19881965181864242,50.28178855102054,3.222442758022327
0.3744425767982576,0.46893212907793486,0.08339054799385637,0.19083529849599123,24.190073323063697,2.0558488833808535
0.2888937189944733,0.4016820676240399,0.1290564319588689,0.18555311740419436,22.958823189923038,0.7731327316935207
0.11541322179511654,0.17620120967335778,0.33786294894409996,0.18872128133635932,13.566062668107014,0.37959239595158967
0.10589622327097765,0.20955535845557968,0.12095683990644612,0.18552163537673574,8.715006425507065,0.29689788786226906
0.9322779103426274,0.8043747646589988,0.11387498959983443,0.18278986386851898,9.334934638876089,0.5516931080747924
0.4100201918311291,0.6794281417723586,0.4038067264791787,0.18137410854370284,26.836918228680087,2.190261514440661
0.762448868627962,0.8777632397857851,0.1075372080783501,0.1875537025662523,28.787604204996033,2.0714426750875083
0.2301768195399627,0.3685611113750282,0.09866978872180564,0.18386893989816977,16.11893312354948,0.7718091047033527
2.6476779538329733,2.8297533160954718,0.08697316581849017,0.1863178206723922,13.133646297913828,0.4078814211903058
1.6007560420143305,1.7437302700504405,0.20325612726226164,0.19409113964900931,16.810823127019965,1.3447966922514747
0.21128799007717491,0.36830322810306754,0.10190758731791633,0.18565896450651415,23.71468466906753,1.4257439890759869
0.5448854045447101,0.5689098691926066,0.10066306208428086,0.18841962216653418,48.762791740457715,4.438512840981031
0.40070630112342714,0.6633491645759784,0.559264947391906,0.19061064674368708,84.0156885974229,7.754301645863094
0.4269300911763359,0.7278697817773323,0.2584131110394687,0.18190887288838117,42.179454389852566,3.64162540888845
0.12138211617218814,0.19884441715663645,0.08726391867427997,0.17648607929011195,37.14228798107017,4.276602738444303
0.969236332872591,2.0123862024289156,0.08187391488704013,0.18739146354546285,55.08477082362569,4.441877892611639
1.0927405922902869,1.4488468503815808,0.17560110966815604,0.18815827024936074,41.43706466336975,3.6730415918995734
2.940738397960173,3.7543543853824453,0.11482524159775279,0.18845893467150712,5.905498870221848,0.3074905320704492
0.6745841406995348,0.7458493616927035,0.1847139296597759,0.18303236557544852,13.534113255881774,0.3760838792360966
0.14877610096790575,0.237891036556344,0.136159488600224,0.1921017242829282,123.22498845593755,11.258219020017572
0.49779349507484155,0.38442867172324446,0.041689327465779566,0.18284553570650394,4.867864962096886,0.2546140252921881
0.5416171542237302,0.6319797165119385,0.49707109781780395,0.18140717727576455,9.218178014306554,0.6740317454212704
0.1566347992725046,0.18927835656183395,0.1483343308840524,0.1827499056690459,19.47760058191954,1.0235609934251393
0.9803650136896692,1.6950376478954428,0.6717836667003515,0.18557094956903686,10.588932174885219,0.850243430094323
0.1350715310395245,0.3000545943682154,0.08659878459941737,0.18596557027301724,26.890304176244012,1.3824405990137953
0.25310901729101914,0.31830641248819047,0.16875824936106035,0.1833385741661504,77.16482561777865,7.25688878194773
0.34739840735097355,0.3701600351090295,0.16699086646197817,0.18594827713926051,12.531745320240512,0.5426721208788018
0.8388308452080384,0.6158112327864665,0.12035232131070076,0.18694504165603112,23.21440321450562,1.55409993873822
1.0772067450311704,1.1306087128233786,0.026210311276336325,0.17755521178975286,142.3789166422655,16.041806251388024
1.3694346650456188,1.4101875123976988,0.1478697047977455,0.181772775613658,29.904956641852316,2.4392597956481605
0.3089088174923271,0.3729120471144642,0.05224912940027534,0.18518690983506886,8.556839485006028,0.3471615339116278
0.4825508106174422,0.5954202300358764,0.13661238256806874,0.19044812565374516,31.927799387821768,2.5100896657230916
0.08503471379498297,0.18325401643801004,0.09244373109168165,0.1797116544806775,77.02655347900712,7.015567298677988
0.22348590913236122,0.3228353584717823,0.04300735661499985,0.18335662516358556,28.848855346785,2.1568899145591556
0.8797306137137426,1.4072004485733518,0.212067317634405,0.18364791468437291,8.188739468517621,0.48546937160010306
0.6980888271138234,0.9638626070343821,0.22490799975301012,0.18093378049915326,21.14588742368973,1.785736788628056
0.10155476530424688,0.31648801913488817,0.3849076466833112,0.1872659104099041,12.586537479260688,0.4969794503708004
0.09998979597087673,0.23130425016890035,0.299568004808124,0.1879949251419255,8.98970397710325,0.5361738472458051
0.19400896914722388,0.23513264995708977,0.3689387573728946,0.1925555249557559,18.962688490290844,1.2836033126170074
0.5940509881097467,0.6672260458534802,0.16550450753502635,0.1870486932201912,34.67183664380619,3.235204347749081
1.1516285355589748,1.6368694138172828,0.1080792548891208,0.19401433397898912,107.1754866281404,10.511831472740209
0.3724792473780851,0.4197415029118288,0.258202547283158,0.18446058459553058,45.441608057777835,3.1367008188595555
0.226833108715633,0.4546829669254816,0.21704703362480698,0.18507325299657007,10.798165408389849,1.2813047809886857
1.5777276540986447,2.2438967280972184,0.21599814354117686,0.18438566861430167,23.635848730123158,1.7074246862766864
0.5993869606375423,0.8623819342061855,0.10289960777478176,0.18742442831441125,18.706238698092957,1.1732845976660196
0.13749514661207674,0.2393049966844193,0.09603046497705338,0.17998804081292363,187.95564252858594,13.639249518209104
0.38918434994455303,0.2372054942254609,0.07654625470299732,0.1864298722149809,24.843774496233408,1.4737425806336268
0.6229092818762316,0.6529897730796326,0.07061753456695455,0.1835830146799079,7.926520933997468,0.6047832096946574
0.28653505228749865,0.42655008925192384,0.1065758436484142,0.3588118735772474,4.637967170326283,0.3553871407394598
1.6352635291927007,1.842533525748088,0.493549264625879,0.3585481743216575,62.925930907590306,6.947274306337371
0.3524473158881051,0.32475394942696256,0.1804265279652677,0.3496775201904647,28.169939648729528,1.9464555168644455
0.42108821188012185,0.6407258884695044,0.1852758285365183,0.34800569314933155,4.867985167585752,0.5574509494373349
