subj,k,beta,mean_anxiety,mean_confidence,k_z,beta_z,mean_anxiety_z,mean_confidence_z,mean_S_probe
184,23.456078,24.947504,3.8333333333333335,3.611111111111111,2.732484207427736,-0.7120541158630934,-0.43277470705222676,0.3307724832470864,0.612698418469656
185,2.343223,111.90165,4.0,3.7222222222222223,-0.5960345735941056,1.3548674946147097,-0.30533451693534014,0.41332266182031263,0.612698418469656
186,11.703241,23.040857,4.166666666666667,3.5,0.8796064850738242,-0.757375587801334,-0.1778943268184532,0.24822230467386014,0.612698418469656
187,6.1295986,52.658184,5.944444444444445,2.3333333333333335,0.0009013830352958957,-0.053364381470957054,1.1814677010950052,-0.618554570345015,0.612698418469656
188,22.577183,46.021656,6.0,5.388888888888889,2.5939231973679315,-0.21111629754107786,1.2239477644673005,1.6515753404187061,0.612698418469656
189,12.177421,33.371082,4.388888888888889,4.0,0.9543626957135003,-0.5118235781985018,-0.007974073329270836,0.6196981082533781,0.612698418469656
190,2.2478657,60.860706,3.111111111111111,2.3333333333333335,-0.6110680005729549,0.14161160026336547,-0.9850155308920693,-0.618554570345015,0.612698418469656
191,6.132146,154.43341,4.722222222222222,1.1666666666666667,0.0013029899587922837,2.365857975455674,0.24690630690450238,-1.4853314453638904,0.612698418469656
192,4.478294,22.13936,4.111111111111111,3.888888888888889,-0.25943282445524757,-0.7788043950152064,-0.2203743901907493,0.5371479296801519,0.612698418469656
193,4.116634,31.701498,6.222222222222222,3.9444444444444446,-0.3164498457128822,-0.5515100038475786,1.3938680179564829,0.5784230189667652,0.612698418469656
194,4.996793,16.109165,4.0,3.5555555555555554,-0.17768956143179362,-0.9221436253366125,-0.30533451693534014,0.2894973939604731,0.612698418469656
195,5.0567675,38.692116,5.888888888888889,0.5555555555555556,-0.16823436223526647,-0.3853412806817493,1.1389876377227097,-1.9393574275166348,0.612698418469656
196,1.8928881,53.849567,3.6666666666666665,3.5,-0.6670315170392054,-0.025044912160593402,-0.5602148971691138,0.24822230467386014,0.612698418469656
197,0.9474213,16.536205,2.7777777777777777,4.555555555555555,-0.8160878147607888,-0.9119927786531384,-1.239895911125843,1.032449001119509,0.612698418469656
198,2.794168,41.328472,0.8888888888888888,1.3888888888888888,-0.5249414456534318,-0.322674444884031,-2.6842180657838925,-1.320231088217438,0.612698418469656
199,9.969258,82.71772,4.333333333333333,4.5,0.606237725544495,0.6611582424340089,-0.05045413670156694,0.991173911832896,0.612698418469656
200,2.3661244,17.078205,4.0,4.888888888888889,-0.5924240841547714,-0.8991093042656265,-0.30533451693534014,1.280099536839188,0.612698418469656
201,3.056918,28.51576,4.444444444444445,4.222222222222222,-0.48351794751859933,-0.6272357860031568,0.03450599004302459,0.7847984653998307,0.612698418469656
202,4.952346,29.87399,6.555555555555555,5.666666666666667,-0.18469679348354967,-0.5949503221335068,1.6487483981902562,1.8579507868517715,0.612698418469656
203,7.7836924,27.77033,6.611111111111111,2.3333333333333335,0.2616753181033758,-0.6449548419306161,1.6912284615625515,-0.618554570345015,0.612698418469656
204,2.0682943,52.29826,4.666666666666667,3.7222222222222223,-0.6393780883102309,-0.061919864193191045,0.20442624353220695,0.41332266182031263,0.612698418469656
205,2.1711395,108.37567,5.611111111111111,1.2222222222222223,-0.6231641665200255,1.271054075756999,0.9265873208612312,-1.4440563560772772,0.612698418469656
206,23.292377,40.313034,1.8333333333333333,2.0,2.7066761462739,-0.3468116579192824,-1.9620569884548678,-0.8662051060646938,0.612698418469656
207,10.887013,64.2239,5.333333333333333,5.166666666666667,0.7509251566795404,0.22155555553870432,0.7141870039997534,1.4864749832722537,0.612698418469656
208,1.9649861,31.893116,3.888888888888889,4.0,-0.655665003743201,-0.5469551964763864,-0.39029464367993133,0.6196981082533781,0.612698418469656
209,6.2333193,18.055098,4.222222222222222,3.0555555555555554,0.01725333060139877,-0.875888315437509,-0.13541426344615778,-0.08197840961904487,0.612698418469656
210,4.028088,16.477982,5.777777777777778,6.0,-0.3304094463440787,-0.9133767537993821,1.054027510978118,2.10560132257145,0.612698418469656
211,1.83112,66.269035,3.5,2.7222222222222223,-0.6767694838332763,0.2701689215746898,-0.6876550872860003,-0.3296289453387233,0.612698418469656
212,1.2212111,42.725147,3.888888888888889,2.6666666666666665,-0.7729238517935723,-0.28947513383204176,-0.39029464367993133,-0.3709040346253366,0.612698418469656
213,6.575505,32.125957,4.444444444444445,4.055555555555555,0.07120015726444862,-0.5414205081740567,0.03450599004302459,0.6609731975399911,0.612698418469656
214,1.5406415,31.249414,4.5,3.3333333333333335,-0.7225644813707034,-0.5622561526206487,0.07698605341532001,0.12439703681402092,0.612698418469656
215,7.5255013,88.959915,4.111111111111111,3.111111111111111,0.22097054722124324,0.8095367653202722,-0.2203743901907493,-0.040703320332431576,0.612698418469656
216,5.9790397,132.27611,5.0,3.2222222222222223,-0.02283477800497964,1.8391734606098855,0.4593066237659802,0.04184685824079468,0.612698418469656
217,3.639975,18.286015,4.5,2.611111111111111,-0.3915968797659788,-0.8703993610922303,0.07698605341532001,-0.41217912391194955,0.612698418469656
218,1.5297219,44.567142,4.666666666666667,2.8333333333333335,-0.7242859962336267,-0.24569045596409908,0.20442624353220695,-0.24707876676549703,0.612698418469656
219,5.609987,41.879215,2.0,2.1666666666666665,-0.0810172854459117,-0.30958314721871455,-1.8346167983379809,-0.7423798382048545,0.612698418469656
220,3.9458907,171.20796,3.0555555555555554,2.9444444444444446,-0.34336815120892467,2.7645931881623853,-1.027495594264365,-0.16452858819227079,0.612698418469656
221,6.110496,23.014252,4.555555555555555,3.8333333333333335,-0.0021102116953241527,-0.7580079952479756,0.11946611678761544,0.4958728403935389,0.612698418469656
222,6.5597115,69.21898,2.888888888888889,2.2777777777777777,0.0687102542471604,0.34028984565599746,-1.1549357843812518,-0.6598296596316283,0.612698418469656
223,2.428352,16.763786,5.666666666666667,5.5,-0.5826136755057321,-0.9065831218550123,0.9690673842335273,1.734125518991932,0.612698418469656
224,1.0087341,13.661124,3.7777777777777777,3.111111111111111,-0.8064216276763307,-0.9803341668921088,-0.4752547704245225,-0.040703320332431576,0.612698418469656
225,1.8592371,34.757683,4.5,3.111111111111111,-0.6723367202199295,-0.4788637286243351,0.07698605341532001,-0.040703320332431576,0.612698418469656
226,23.425932,27.68451,6.722222222222222,3.2777777777777777,2.7277315803115694,-0.6469948046094655,1.776188588307143,0.08312194752740763,0.612698418469656
227,3.9027348,17.657099,4.222222222222222,4.0,-0.35017183662531676,-0.8853488503503417,-0.13541426344615778,0.6196981082533781,0.612698418469656
228,4.9109955,72.503624,4.888888888888889,2.6666666666666665,-0.1912158509892562,0.418366647955065,0.37434649702138934,-0.3709040346253366,0.612698418469656
229,1.5471225,42.04987,7.0,6.833333333333333,-0.7215427280256534,-0.30552663555524445,1.988588905168621,2.7247276618706464,0.612698418469656
230,6.423343,40.250454,2.9444444444444446,5.277777777777778,0.0472112616481123,-0.3482992000358332,-1.1124557210089558,1.5690251618454796,0.612698418469656
231,2.2804387,38.84361,4.611111111111111,3.9444444444444446,-0.6059327480334844,-0.38174023073919994,0.16194618015991086,0.5784230189667652,0.612698418469656
232,4.7774167,18.555649,4.777777777777778,4.333333333333333,-0.21227503718394006,-0.8639900940571704,0.2893863702767978,0.8673486439730566,0.612698418469656
233,1.6329981,153.59334,4.222222222222222,5.222222222222222,-0.7080041257176511,2.345889303262469,-0.13541426344615778,1.5277500725588666,0.612698418469656
234,8.430469,58.1388,4.333333333333333,3.6666666666666665,0.36364201375990607,0.07691121975374389,-0.05045413670156694,0.37204757253369936,0.612698418469656
235,2.5269544,24.348751,2.2777777777777777,4.388888888888889,-0.5670686466475398,-0.7262866231323662,-1.622216481476503,0.9086237332596702,0.612698418469656
236,4.5759773,65.39705,5.5,2.5555555555555554,-0.24403269507235784,0.2494416219182421,0.8416271941166403,-0.4534542131985628,0.612698418469656
237,2.2636206,89.314995,5.055555555555555,2.5555555555555554,-0.6085841829867914,0.8179771049614488,0.5017866871382756,-0.4534542131985628,0.612698418469656
238,0.835756,13.081642,3.5,3.4444444444444446,-0.8336922575629792,-0.9941085977131866,-0.6876550872860003,0.20694721538724717,0.612698418469656
239,3.6648633,23.385765,5.111111111111111,4.444444444444445,-0.38767314827738075,-0.7491770391222787,0.544266750510571,0.9498988225462831,0.612698418469656
240,9.273963,24.564201,2.8333333333333335,1.8888888888888888,0.4966219267408476,-0.7211653232120906,-1.197415847753547,-0.94875528463792,0.612698418469656
241,2.3810847,65.050674,4.0,3.3333333333333335,-0.5900655381637284,0.24120817851520018,-0.30533451693534014,0.12439703681402092,0.612698418469656
242,2.8702233,80.247734,5.277777777777778,2.5,-0.5129510495442249,0.602446062787306,0.671706940627458,-0.4947293024851758,0.612698418469656
243,7.5034556,40.375374,3.6666666666666665,3.0555555555555554,0.21749496201541604,-0.3453298206622391,-0.5602148971691138,-0.08197840961904487,0.612698418469656
244,1.6433091,67.03309,5.333333333333333,2.888888888888889,-0.7063785588698177,0.2883306983701702,0.7141870039997534,-0.2058036774788841,0.612698418469656
245,8.832476,21.267988,5.444444444444445,0.7777777777777778,0.42701988707937166,-0.799517123509662,0.799147130744345,-1.7742570703701823,0.612698418469656
246,8.236897,30.145529,4.666666666666667,3.111111111111111,0.33312468024532654,-0.5884957727761073,0.20442624353220695,-0.040703320332431576,0.612698418469656
247,5.8141046,15.277174,4.888888888888889,3.8333333333333335,-0.04883739953578236,-0.9419202576966502,0.37434649702138934,0.4958728403935389,0.612698418469656
248,2.9577777,36.323563,4.944444444444445,2.2222222222222223,-0.4991477782783966,-0.44164237276839946,0.41682656039368476,-0.7011047489182413,0.612698418469656
249,2.1117542,52.361214,4.222222222222222,3.3333333333333335,-0.6325264761823907,-0.060423432003908026,-0.13541426344615778,0.12439703681402092,0.612698418469656
250,3.7236538,26.7379,3.7777777777777777,1.0555555555555556,-0.37840461100965145,-0.6694959590189906,-0.4752547704245225,-1.5678816239371167,0.612698418469656
251,1.3833761,38.65542,4.444444444444445,3.8333333333333335,-0.7473579466554748,-0.3862135537004284,0.03450599004302459,0.4958728403935389,0.612698418469656
252,2.9949596,39.322872,3.7777777777777777,3.7222222222222223,-0.4932859158034222,-0.3703480541674145,-0.4752547704245225,0.41332266182031263,0.612698418469656
253,6.6127386,68.778275,6.444444444444445,0.7222222222222222,0.0770701704334424,0.3298141785343212,1.5637882714456652,-1.8155321596567953,0.612698418469656
254,3.2988312,19.164724,6.388888888888889,1.1666666666666667,-0.4453794470847597,-0.8495122302885841,1.5213082080733697,-1.4853314453638904,0.612698418469656
255,1.8019513,15.799673,3.7777777777777777,4.277777777777778,-0.6813680360313563,-0.9295003269143615,-0.4752547704245225,0.8260735546864436,0.612698418469656
256,6.041684,25.73979,5.277777777777778,5.833333333333333,-0.012958675077452056,-0.6932212811978088,0.671706940627458,1.9817760547116106,0.612698418469656
257,4.2721667,31.285368,6.777777777777778,1.1666666666666667,-0.2919295469179995,-0.5614015171259464,1.8186686516794386,-1.4853314453638904,0.612698418469656
258,1.9666532,36.458843,4.555555555555555,4.333333333333333,-0.6554021793331513,-0.43842673362606993,0.11946611678761544,0.8673486439730566,0.612698418469656
259,12.248072,40.67531,5.0,2.2222222222222223,0.9655010841691579,-0.338200267573876,0.4593066237659802,-0.7011047489182413,0.612698418469656
260,4.4356523,92.82615,3.7777777777777777,3.2777777777777777,-0.26615544436168365,0.9014381298933387,-0.4752547704245225,0.08312194752740763,0.612698418469656
261,1.776232,44.902218,5.222222222222222,4.944444444444445,-0.6854227777081562,-0.23772561636286302,0.6292268772551626,1.321374626125801,0.612698418469656
262,7.751988,20.855907,5.611111111111111,0.2222222222222222,0.25667700352957573,-0.8093123910540905,0.9265873208612312,-2.1870079632363133,0.612698418469656
263,12.791933,24.63408,3.2222222222222223,1.7777777777777777,1.0512427592180946,-0.7195042820557714,-0.9000554041474781,-1.0313054632111462,0.612698418469656
264,2.9436526,25.990974,5.944444444444445,1.2222222222222223,-0.5013746519358822,-0.6872505752373793,1.1814677010950052,-1.4440563560772772,0.612698418469656
265,2.156049,44.467094,3.7777777777777777,4.666666666666667,-0.62554323901709,-0.24806862173074432,-0.4752547704245225,1.1149991796927357,0.612698418469656
266,2.8511674,53.93523,5.055555555555555,4.777777777777778,-0.5159552818491061,-0.023008681410672024,0.5017866871382756,1.1975493582659615,0.612698418469656
267,2.433593,22.346079,6.666666666666667,6.611111111111111,-0.5817874126942205,-0.7738906331297596,1.7337085249348476,2.5596273047241938,0.612698418469656
268,11.234535,20.197252,5.722222222222222,5.833333333333333,0.8057132705475261,-0.824968783715911,1.0115474476058228,1.9817760547116106,0.612698418469656
269,3.573347,85.44367,4.777777777777778,3.2222222222222223,-0.4021010275632295,0.7259547498263299,0.2893863702767978,0.04184685824079468,0.612698418469656
270,37.00072,40.510654,6.0,0.8888888888888888,4.867846539012794,-0.3421141815199095,1.2239477644673005,-1.691706891796956,0.612698418469656
271,1.9721324,29.747398,4.222222222222222,3.5,-0.6545383634207617,-0.597959445361669,-0.13541426344615778,0.24822230467386014,0.612698418469656
272,6.3411536,52.935226,4.277777777777778,3.0555555555555554,0.03425380224714942,-0.046779024439102646,-0.09293420007386237,-0.08197840961904487,0.612698418469656
273,9.2868,55.167976,4.333333333333333,1.7777777777777777,0.4986457267239373,0.0062939966655416405,-0.05045413670156694,-1.0313054632111462,0.612698418469656
274,3.8747032,135.82501,2.1666666666666665,3.2777777777777777,-0.3545911208510689,1.9235316935505515,-1.7071766082210942,0.08312194752740763,0.612698418469656
275,10.918947,25.675985,6.5,5.222222222222222,0.7559596685327763,-0.6947379418680951,1.6062683348179607,1.5277500725588666,0.612698418469656
276,5.0116706,20.41067,4.0,3.611111111111111,-0.1753440533981084,-0.8198957849394646,-0.30533451693534014,0.3307724832470864,0.612698418469656
277,5.0061917,56.117554,5.0,2.7777777777777777,-0.17620782201440136,0.028865701170974672,0.4593066237659802,-0.28835385605211034,0.612698418469656
278,1.0660754,16.156345,4.277777777777778,6.166666666666667,-0.7973815620869916,-0.9210221450384524,-0.09293420007386237,2.2294265904312898,0.612698418469656
279,2.6095185,95.3479,5.055555555555555,2.611111111111111,-0.554052114421644,0.9613807526547927,0.5017866871382756,-0.41217912391194955,0.612698418469656
280,5.5295515,57.852882,3.9444444444444446,4.111111111111111,-0.09369823609947717,0.070114878001108,-0.34781458030763557,0.702248286826604,0.612698418469656
281,5.750207,24.181414,0.6666666666666666,0.8333333333333334,-0.058911089790474276,-0.7302642651131469,-2.854138319273075,-1.732981981083569,0.612698418469656
282,8.637133,44.53023,4.444444444444445,6.111111111111111,0.3962233489398757,-0.2465678633563348,0.03450599004302459,2.188151501144676,0.612698418469656
283,2.6164205,79.23204,4.888888888888889,4.666666666666667,-0.5529639888873847,0.57830276456858,0.37434649702138934,1.1149991796927357,0.612698418469656
284,39.570583,42.830147,5.5,6.222222222222222,5.272994836585677,-0.2869792577975607,0.8416271941166403,2.2707016797179027,0.612698418469656
285,2.324152,189.98051,4.333333333333333,2.388888888888889,-0.5990411864691937,3.2108213562680796,-0.05045413670156694,-0.5772794810584021,0.612698418469656
286,5.4410405,23.552145,4.388888888888889,4.166666666666667,-0.10765231885271095,-0.7452221452687838,-0.007974073329270836,0.7435233761132176,0.612698418469656
287,7.9472647,22.294693,4.055555555555555,3.8333333333333335,0.2874630892316737,-0.7751120910907868,-0.2628544535630447,0.4958728403935389,0.612698418469656
288,14.626742,43.041687,0.2777777777777778,0.6111111111111112,1.340507106275274,-0.28195089954675934,-3.1514987628791435,-1.8980823382300214,0.612698418469656
289,1.916627,108.19294,4.833333333333333,2.0555555555555554,-0.6632889926629049,1.2667105383495634,0.33186643364909324,-0.8249300167780809,0.612698418469656
290,6.8767056,30.91046,4.5,2.5,0.11868553306772339,-0.5703131732434249,0.07698605341532001,-0.4947293024851758,0.612698418469656
291,3.0915577,21.9822,3.888888888888889,3.6666666666666665,-0.47805687216810966,-0.7825401271826258,-0.39029464367993133,0.37204757253369936,0.612698418469656
292,23.26983,30.824915,6.277777777777778,3.9444444444444446,2.7031215292902813,-0.5723465991040885,1.4363480813287783,0.5784230189667652,0.612698418469656
293,2.6111858,20.556343,1.6666666666666667,1.2222222222222223,-0.553789258480863,-0.8164331016102172,-2.089497178571754,-1.4440563560772772,0.612698418469656
