subj,c_effort,c_death,epsilon
1,0.0012890572113718481,0.885494455444503,0.8343705579937557
2,0.21416415560530278,1.0156300577924617,0.03322848702999108
3,0.0016220336552993718,0.4097923464047158,0.238995710143787
4,0.001700220944927637,0.5203614897604675,0.6241572928712946
5,0.00099614553833352,0.206975510965909,0.7229880773133138
6,0.0016447005800810921,0.8766515082157558,1.0194382699098594
7,0.004695854784209336,0.5812801263343431,0.39461534358491407
8,0.0010938712102588311,1.2620773568815518,0.27219619001791245
9,0.0008504264909588886,0.562468491886687,0.7151232204843909
10,0.0012008430503687995,1.0227890280848917,1.1390651363195154
11,0.0011060816778392484,0.6144908852587456,0.7741285108689975
12,0.001495811983742107,0.7861751774277947,0.38403077609839664
13,0.0015331412765343885,0.41815010246146866,0.6304053725696238
14,0.0035555640241316374,1.6067357274121101,3.9890930842798804
15,0.0010967160440837817,1.0994753735996006,0.8695492499683941
16,0.029863611804558727,1.6099615182712503,0.0660786175324348
17,0.0031314921644122573,0.505492897048601,0.17242579381462542
18,0.0010250430053493837,0.52535749212062,0.7628885829936507
19,0.0020271937091296864,0.5870128207296011,0.17564910578523743
20,0.0022270682620145216,0.5940267312719782,0.48023780634919144
21,0.00363552764564345,0.40631680620686855,0.7308557351327205
22,0.0011938684848576508,0.40653029772101335,0.6828761728003943
23,0.0012585202466751288,0.8648456256408055,2.437843597559326
24,0.0013661674551437184,0.22206023236344596,0.986679371443711
25,0.0011449438751135646,0.9329198064303655,0.7521243316888209
26,0.0018469730017990956,1.3716580420674473,2.1316182532996177
27,0.0010786586312716098,0.8135080501981913,0.4035336488927607
28,0.0009516042149116704,0.7991713371549531,0.7175400010490515
29,0.0012083915736332677,0.4602184166691633,1.531832876821298
30,0.0015089535151678215,0.49017680880725334,0.4481524049472559
31,0.0011945640477820083,0.27703368512640764,0.7963440843494503
32,0.09124833123462822,1.2400655903689937,0.028898912377430825
33,0.002136054676643535,0.2621106961090262,0.4903249616956253
34,0.00907964558578148,0.5312343428949773,0.05348350037335791
35,0.0009790529271811745,2.1821923319024648,0.44608744135828926
36,0.001139602242580714,0.4797680887143908,0.5889330639574833
37,0.0024023157155844623,1.3474344444225907,0.1518210923117344
38,0.0013700282630406564,0.6114874010142222,0.5648329914589065
39,0.0010693411709670432,0.11018880977826,0.7350734127444202
40,0.005775521744764303,0.2490584863498617,0.44953065244860096
41,0.32817730483190877,0.8725370956053665,0.5187760364269166
42,0.0010983422517948467,0.5293014384662119,1.6521077359659644
43,0.0016874090964940805,1.1985385050439137,0.151395149882323
44,0.002974736071009868,0.5338915921636075,0.15586684090822017
45,0.0013794841678154259,0.8261033599725731,0.18882157267292884
46,0.0014942467345855997,0.880513914473829,0.38759628390252393
47,0.002344060952736127,0.22694143873732853,0.2428980288183501
48,0.0010806584531584803,0.8739243847480687,0.4352638337701943
49,0.001970662458724049,0.7052541174563455,0.7118849635463596
50,0.0018526171494534695,0.6631202659891419,0.38990026472467026
51,0.0010336570835440895,0.4100424035894355,1.827829891678492
52,0.0011226439441078648,0.85581942813588,0.7829339973298453
53,0.0023770611240474257,1.0810053256769134,0.2969141123624441
54,0.0013046561742636957,0.3786579183771512,0.20861489682930112
55,0.05408097932369,1.2979448054821374,0.05282067776343204
56,0.0011125800166888777,0.6855092843683989,0.49726432397795606
57,0.053246566924938926,0.36697596378014646,0.04981806831527312
58,0.0010132790755865665,0.5435312122334871,0.3354239387157439
59,0.0011777974531532362,0.48218479707487005,0.17188833995213312
60,0.003608564312031193,0.2118689046002539,0.04794618091618221
61,0.0016839102078201114,0.6689569884870342,0.3522375670502455
62,0.0025808183723276287,0.09491334361343651,0.11806426190920806
63,0.0007651954046584437,0.7081107195328772,1.0504466629088982
64,0.000929099605817087,1.1843394629104833,0.37497520739361473
65,0.001419429790973323,0.8451568882623279,0.4643757520685359
66,0.0013848115285208693,0.1053504341413912,0.5769724756081067
67,0.006663162345284606,0.1269697953951287,0.09013422762691661
68,0.07519315424591265,0.1907727829454605,0.03266566097848644
69,0.001840568383126689,0.4955993319722762,1.8360509215991367
70,0.002782899480387799,1.098606613681887,0.05900025385505453
71,0.0017011376713842088,0.45737797536590713,0.19896254516221612
72,0.0010663601616623106,2.20391663806234,0.5028278810767659
73,0.0019389931939148806,0.878477484081971,0.437634461674643
74,0.2696038760128899,1.1631196165970739,0.06094704926004789
75,0.0018659630488885566,0.5898645785511809,0.19973574193990937
76,0.7498543191993188,0.337121693555596,1.8769978262079707
77,0.0031463448097700103,3.3991275721948617,2.5863761272424908
78,0.0015503396949060628,0.7863575885911707,0.8842964950697426
79,0.0016639531480781393,1.311801157876274,4.8442451489480876
80,0.00264228759448824,0.9579636932449476,0.06490707536933848
81,0.0007104596340068753,0.5485620857616351,0.7763163033651288
82,0.023552677843417386,0.8766678024141681,0.034716299185812476
83,0.001157248016920896,0.0699383754707766,0.5812212103831993
84,0.1964181074091566,0.654094588379837,0.059866601273621325
85,0.00324260229773692,0.44460174280589776,0.07061970858699605
86,0.0008462376848613213,0.22141876608608044,0.748613404107764
87,0.0010823352886656773,0.3441550616098517,0.7016956389556497
88,0.001132730507275899,0.9573377255714018,0.5130280015307088
89,0.0014153252481647934,0.8721165554190689,0.37373492248976276
90,0.0009865035534135048,0.24092279757190094,0.7413544771211485
91,0.0012576840819639556,0.1861419301478892,2.2776147755494573
92,0.0012248892444386445,0.2784394000698367,0.5626531510655345
93,0.0011295605507087633,0.24932045882689183,0.8610229845872052
94,0.0016011583679888545,0.7898877743345468,0.08932678191550267
95,0.06849128752756772,0.7685352178301141,0.2992805310467428
96,0.0010205450478694594,0.15915900144627193,0.7079030204606693
97,0.005479276034529422,0.11050015421190393,0.07518989282472287
98,0.003101269451812999,2.7180350147970596,0.03338675085774876
99,0.23974259193991487,0.5858932108579229,0.2357378132233313
100,0.0019024179944628892,0.4953236348964256,0.5825241256294682
101,0.0014568567581998433,0.5406417298232014,3.954056747870439
102,0.0011724003370536997,0.862288314820983,0.5259015808555584
103,0.001918459953012661,0.22458714422877496,0.7542074293879658
104,0.0011168889324166536,1.1420393468064196,0.64962821383293
105,0.0026927354832769787,0.6100655148265148,0.37536914560600365
106,0.0015445376483886552,0.2683853232430721,0.6891543513948339
107,0.0010354144864013059,0.5033548906335935,1.3748837341252502
108,0.0012409754196635115,0.8268161310149998,0.4744620276377291
109,0.0013164697627963517,0.6173141887911455,0.6427846983884229
110,0.00113576470871313,2.278529989221617,0.22566849719951917
111,0.11790684085177504,0.543924130651973,0.0325721703472738
112,0.0013033106819846628,0.7677903730600198,0.6408650164830609
113,0.0037149959270321724,0.23964600738826528,0.0810323240488136
114,0.003222060328269339,0.5589990988090222,0.2586985285646988
115,0.005802420359272606,0.41977722226419956,0.36838508535527387
116,0.00248426543143678,0.5559360507049069,0.23665998812680006
117,0.0010251993404628268,0.8383547701650497,0.8251754847397132
118,0.0020934299754179686,0.6016756536736484,0.07160710466308606
119,0.0013251224600598485,1.379616446353056,0.14254722590261504
120,0.001164504655967673,0.5253356158152043,0.5950569422750296
121,0.0025749799605922076,0.8399643332077597,0.13251162485098678
122,0.002264599024762351,1.1240833240863468,3.714921817129808
123,0.0009196998936938994,0.5760002857427464,1.3836975963948321
124,0.0011876793057994572,3.159301457424284,0.2659570774538452
125,0.001759214358172035,0.6079183128023956,0.3148278905383651
126,0.0014544187089697838,0.7058609788651979,0.543427872038219
127,0.0020468473872406524,0.7217904181031726,0.184766880443546
128,0.001308751811698606,0.918413618670781,0.5397271233440664
129,0.0011680678991275787,0.6905634863317452,0.6363278912733026
130,0.000835204081051128,0.2266421379508219,1.4067102578146509
131,0.0008973343694168491,0.36176738571271744,0.8725770561897462
132,0.001237875469252862,0.2523700271255427,0.42876578727471876
133,0.0029557800848082176,0.33113328069575027,0.6537423378960999
134,0.11350209864667113,1.4525927607393077,0.029375290120169487
135,0.001184881563002744,0.3932046586010799,0.7831523981022065
136,0.00483970670393336,0.25638187070394697,0.5357295447972723
137,0.004641934381447107,0.3917388241831307,0.902583943343203
138,0.0009403914619475603,0.3922478988706256,0.6128041671631403
139,0.002225635284891526,0.9500627846236397,0.1379831197143312
140,0.0011818967291443248,0.44104076360095174,0.6117424692148735
141,2.2511941425619675,1.9255951807485168,6.00325047560671
142,0.0010054697603745773,0.6264293421937314,0.6405980723426946
143,0.0012172025515953051,0.6575020067193132,1.2328295553178568
144,0.003938844253848133,0.4157045525328859,0.30342117448071265
145,0.001107865289845028,0.12680960599490476,0.7180697443581683
146,0.0011285161324121689,1.6239680579703835,0.26405065010807177
147,0.0011331710827110915,0.6520309750957989,0.45987509027293627
148,0.002314922763437209,0.37765104145365824,0.07138018001066113
149,0.0022020746911667025,0.4977650521491926,0.422122466019715
150,0.0011773241504769516,0.21285296474009646,0.6465264477236384
151,0.001307163815128309,0.4625654607759228,0.5492926591875428
152,0.007916867230446323,12.470455739190202,7.17855570692306
153,0.0014531526970780933,2.32997844793596,0.32618667028466136
154,0.004167816726172796,8.393307190454529,6.567742099326999
155,0.001562975714566587,0.4491051541021372,0.9271042977853636
156,0.0009503922355342006,0.5795267682281429,0.6306666609506683
157,0.0007471550253729767,0.6158937672486612,1.06415036223926
158,0.0029511267160022125,0.8156456849404662,3.7220352128506993
159,0.0015781432454917066,0.551069473203308,0.10860122434866419
160,0.0012665914568150568,0.26006236243987324,0.6163163556644699
161,0.0021170642192724215,0.2577001780743199,0.10506547285832905
162,0.0012130039576731936,0.2660114290918781,0.8285053617858262
163,0.0009243128051408957,0.9262602768664127,0.4277852394223457
164,0.002719532022737759,0.3455204649913592,0.21841398182928137
165,0.0009993056866870408,0.39193896970167413,0.7754149687934904
166,0.0013276031307231048,0.9134444258827128,0.7343880275540482
167,0.1598591467016153,0.7568156214740438,0.02390589570103467
168,0.001316656522301135,0.34041893012526286,0.403070099273838
169,0.0009984407635416639,0.2320326344055278,0.36017073494741736
170,0.0014284189152213504,0.5819510068435405,0.27457063382593927
171,0.0017751538859099671,0.19331110396573292,0.7880365344963917
172,0.00170086290978529,0.6233298280129906,0.16193677552873773
173,0.0009762964859443844,0.5972046850993968,0.9074973613421895
174,0.0008940718392796969,0.462052749879302,0.6698117995206988
175,0.02925513947577884,0.6913369483969747,0.046182267122259014
176,0.0021427530436076508,0.16114437340845478,0.07606512658718292
177,0.0008894569542214342,0.2476543362823026,1.0079188655113966
178,0.0011140499448605654,0.1529278713100427,0.6361894826546484
179,0.0020594211374675674,0.3663256576314906,0.13306750963056088
180,0.0011566560326525435,0.2515446628662542,0.45169363316875544
181,0.0007773982694799645,0.41377613966163673,0.8111282263226539
182,0.03827551467890597,0.49363948901861365,0.5354987927683087
183,0.001280691434083312,0.489328144190089,0.9614027380482922
184,0.0014800702191928542,1.9540771047413639,0.21420751101957616
185,0.024176562203932377,0.3060714085564002,0.04995074344524462
186,0.0027125634076505065,0.9913753099924453,0.19778566435621112
187,0.001053305318383989,0.7179627142351005,0.31476477723731766
188,0.0009557442616662859,1.772289786016491,0.2137874250555837
189,0.0013032077601281302,1.2455508158053668,0.2507429851428063
190,0.001276829158457515,0.35796231436385667,0.5549737470106083
191,0.001619928383406889,0.5117438004684386,0.2177298136809262
192,0.04437437160123091,0.29007166957741504,0.055764672968708434
193,0.03651766137906287,0.2766365672932809,0.048262480833821134
194,0.0007950468425959162,0.4889287596476521,0.9507070945214716
195,0.0007998413281437113,0.5466685604507515,0.7192028604613456
196,0.009911010855517101,0.28803541070461164,0.3542711084048286
197,4.778074980179464,0.0853815557960901,0.0903837813948501
198,0.0013005701586854537,0.5749703766777826,1.746690969857153
199,0.0014609391425539522,0.7741803238248277,0.4924253006986699
200,0.010906538201955206,5.834697960164017,6.961522114909891
201,0.0011338735883894798,0.24112153617824,0.5268399284663771
202,0.0012247234655214817,0.2898428779475346,0.15517932107344085
203,0.04309524134677425,0.9374525269677911,1.3262077739993383
204,0.0010878335186467905,0.4192322755429485,1.0203240617595306
205,0.002397625004307014,1.3659920499253895,3.3342643087598396
206,0.1102852102850732,1.978041397902542,0.02899732191745643
207,0.0019036414244289748,0.8965367574508792,0.3089670449599239
208,0.0019792174294901406,0.9463134953587858,3.8684202188855306
209,0.0014910873900019625,0.4903498877396348,0.6156489050908586
210,0.000703153287843454,0.49071138620063653,0.8974067111093487
211,0.0018458706589948378,0.2557956422827946,0.11351541965605288
212,0.0011205073275135553,0.1935442311453147,0.48130673070684543
213,0.001776239666133132,0.8209561960598143,1.0357370835601134
214,0.0012397739386536845,0.3952743854457205,1.6373326950808598
215,0.003943182525124978,0.6183407261875148,0.0635928525528396
216,0.001525727587138918,0.904524567015841,1.549617453939924
217,0.003646700896645195,6.082797793934246,6.899676316536742
218,0.0018712358385252613,0.22971371248205522,0.4304044207339384
219,0.0028757706716284566,0.5782411961054664,0.11737124588350542
220,0.6763106584584023,0.46494243713761063,0.6338485959162214
221,0.0015974335577185368,0.657620564430782,0.6198060606254056
222,0.0013033150676203366,0.9278749996602451,0.5280411796222079
223,0.005861495739946638,7.205715626742898,7.057903433445358
224,0.0008791042922178151,0.22426773737954503,1.6570169674121533
225,0.0012956602221331098,0.42034126376735276,1.0639088630414641
226,0.0010105667583186076,2.052667763180233,0.19714596435108658
227,0.0011571647505621997,0.5188361806063879,0.9226727965003136
228,0.0013257475023075302,0.42559764151760104,0.14282283906041474
229,0.0012130410954758254,0.31335674684899967,0.7192539329456014
230,0.0010626969170581854,0.742435462360255,0.4964905603875211
231,0.001166416755952355,0.311095537485346,0.4413040140469496
232,0.00629411862732019,0.17940131360997738,0.09613058413824459
233,0.0021790739762738323,0.37822000445659065,0.4952810804973398
234,0.0016577478529852187,1.1821601108882953,0.9538638867644614
235,0.0012963374129922726,0.21893907007373153,0.6284915852639055
236,0.0018534133681450942,0.5298353062565431,0.2000612135512284
237,0.0012534867537346648,0.5155975437936875,1.2405383866441035
238,0.0008666958950736362,0.13232111578901715,1.2144905205601082
239,0.0011574456471765474,0.26638505778925914,0.3080803185013737
240,0.03757698499989009,0.688085176228266,0.05871852612629186
241,0.0008002589507501197,0.3673854448020052,0.8137990617777312
242,0.0021030007727982788,0.3945179704980923,0.11369995304524116
243,0.055061978397359705,0.7722604112570156,0.32802988196561716
244,0.001071570083154584,0.4380748895702355,1.0080552249597328
245,0.0009437127747802371,0.7556861011993649,0.4921277616731859
246,0.0018650799890971143,0.9492785682602348,0.2772185203535669
247,0.0015728956957204898,0.3801622237416494,0.3649185682067703
248,0.0012249540635854122,0.2922251543244454,0.6392686377080397
249,0.006029296111304284,0.20354271104464863,0.3525182923614201
250,0.005253515623803202,0.20849939149229413,0.05690742258785671
251,0.0010602966191295598,0.39825960243463776,1.6978419990288385
252,0.0016278121609710017,0.19314722580055574,0.2812350022298898
253,0.0015682418600432878,0.9045412184674423,0.4859775496090728
254,0.04922807472046679,0.16273946214645554,0.028458056196721787
255,0.0010583775008301756,0.13935826313530633,0.7426684806395579
256,0.0009069982497650807,0.5031067869276158,0.7481304582183522
257,0.004986358353357128,8.675728712323412,6.967997645542309
258,0.0017306380354182845,0.22698069437291982,0.3347952118362261
259,0.0009064220047162584,1.3122850430426232,0.18568663307355085
260,0.0014858603432645055,0.5824319938380342,0.3460293097388882
261,0.001254320657896379,0.4530656974103528,0.9509339563796431
262,0.0015688361943746924,0.8552537417551256,0.6744007518597364
263,0.0015807799705772486,1.1049684895175216,0.18518833883765043
264,0.001629573743351466,0.21593167688675902,0.215749543893484
265,0.0017874333077980576,0.3505616908965837,0.8936334868090747
266,0.0020583557050338898,0.32242135497549845,0.20499663233322102
267,0.000888451875838965,0.42414313702542716,1.4362964251179864
268,0.1727927581622836,0.8650888451368982,0.15009133601588573
269,0.0011462015724312334,0.626212598805611,0.6237127494587605
270,0.0011651835400518728,2.9052569406758972,0.15661514980710944
271,0.00137432886266501,0.23517758731216726,0.47757766999323353
272,0.001217854296812456,0.5874600623098977,0.8425183094896003
273,0.0018014131812120998,0.9599842162346123,0.20153748256391876
274,0.0010846772415931151,0.8555157984852525,0.5677338269855018
275,0.001317818156114579,1.0330919245008228,0.22203182783976144
276,0.0014812898138265595,0.3585916423867507,0.1308433348895214
277,0.002202306968688268,0.5627311776703545,0.31549177929487704
278,0.0015199738457851361,0.10609725626847945,0.3532234817906961
279,0.04567046848991653,0.3622510199134503,0.08900951661133169
280,0.0026908646447924606,1.912069944732921,4.074291389534186
281,0.0009654767179902492,0.7277481851962445,0.7076812754708326
282,0.0014684822878954682,0.6849635166964793,0.5076951405026388
283,0.001489827247845521,0.9863014689813241,2.6517747926846256
284,0.0027866690624118217,3.5761499632716185,0.7752066397179898
285,0.11450037205435658,0.42789640849990396,0.06336101832240562
286,0.004311375790341322,0.4840834210785974,0.15491476879848642
287,0.001199324747449916,0.7867957846614753,0.26922874857072027
288,0.0016055518238902355,1.1095933623972898,0.15008269761842652
289,0.01055827304363105,0.32854473195526906,0.12858192575282612
290,0.0031908103608721907,0.5487785237595488,0.06506401891408806
291,0.001061989429834603,0.30991980878038394,0.6239591426574619
292,0.03701966172354141,1.7783936993658889,0.04505532051023051
293,0.001328394363463794,0.3189073940269309,1.263597486508214
