subj,k,beta,c_death
37,4.1981945452607645,4.898359036766808,122.28903174986512
38,1.3232132305624158,5.6037713314564686,720.8256062662375
39,1.0253210931015064,1.6970272925262726,552.9570748166522
40,1.2327898993274309,3.6496561573122546,43.851462026745295
41,3.3329066998561903,3.601247232575813,126.77940158019551
42,1.814458638013735,2.0673687737640996,528.6990737111429
43,5.128451985339328,2.670052694341202,125.98891809527893
44,2.021074885745253,4.411589364138709,43.29614305731914
45,2.31782996701754,5.514371704777022,68.61149034450638
46,1.0055021624188634,11.591692289430211,288.44644895920993
47,1.6175093733135937,2.5130747571653638,61.76495629262711
48,1.568864606104254,7.61198391827957,155.0319508294711
49,1.047119064695329,6.841843843307594,684.8271895372618
50,2.0492144879723257,4.465914740424913,542.4962532819352
51,0.9325339021312385,3.4685180104476574,876.1601640128191
52,3.3723185099309623,2.2536883320001118,128.07380551765482
53,1.5239660075220087,11.829380602916967,146.55742756028658
54,1.2553047799044232,4.520642703649365,35.83270276921425
55,2.434196872891045,7.309684117341669,59.615837263325645
56,1.341321320302636,6.428775248848926,107.07644376653099
57,2.1066638006957294,2.863041695954956,16.698243751473772
58,1.6533141733826273,4.59566205543174,183.43642034114663
59,2.1526401577023204,3.3809523490226505,44.488990956964855
60,0.8120262850445251,4.754355929226011,37.24824958863957
61,1.8503239655459918,4.607376242249604,65.29965986081261
62,0.7883636583378741,2.666053023101896,11.015769468019572
63,0.9642155727535521,5.706136553288562,114.76036837597812
64,2.0470283987119475,6.9097714929920295,204.7908681312805
65,2.3919356875484143,4.512608523711887,119.08191637663377
66,0.8217079366828431,2.231948023998437,228.24578389756027
67,1.336568642564362,2.351713504984882,13.417395434963037
68,1.4679915761070668,2.859435754164976,2.641936877678725
69,0.8726199577406897,4.342270933423495,157.96426932303677
70,2.6703099192654625,6.098038614277065,64.6756605405753
71,1.621761353122202,4.040870096632024,32.22878350965325
72,7.360328600653623,3.820122770517081,494.03994433479056
73,1.3903863780298593,8.189257578922557,145.33010603418907
74,4.730983258352559,3.721157090494271,43.03115768327901
75,1.5309833713739345,5.673278399648904,81.36871272237383
76,1.4571342497752582,3.8905612309420166,27.930139614206333
77,6.752901086581838,5.656432776498561,1353.9769547196813
78,0.8121819040268646,8.288694230541786,1582.2929251187136
79,0.7985267082807854,2.8376777601769185,1115.9151298550673
80,1.760337180661223,9.047816128946867,52.8008328926534
81,0.8294795955038157,6.17447629583198,319.29794329912175
82,3.3582359996118067,3.9061333182806135,45.65975514845681
83,0.5407868322145837,1.4459513429237272,48.15657701549489
84,1.1907737331640886,8.200441102407417,30.80467145451855
85,2.119869594454543,3.6114706679620796,25.333104360906354
86,0.8356697619239418,3.7287291491041925,134.27098963398987
87,1.2276420427686756,3.8630930940529233,164.91466826003509
88,1.5129162426793463,8.929408154563502,373.9710144522107
89,2.7654210957609786,4.418608714634246,218.9393071967926
90,1.0575350788078615,3.2173389658146396,527.7990475456895
91,0.6849372449484876,1.8399010104738807,665.3126237413853
92,0.9155168184706588,4.1727219672905616,76.76155531937628
93,1.3020158236978916,2.703787435184516,174.81585489981205
94,1.0191750146397405,11.615351132860697,57.052620291976694
95,0.8286126485916703,11.548019739888812,643.6269598496908
96,0.8492033450655672,2.7453331438617585,55.68422818736995
97,0.9710370661320314,2.4744766574861305,16.174255846397724
98,8.316845623726248,6.019891976389696,63.12301474567076
99,2.123554475742031,4.804493802461921,75.52787515842317
100,0.7595692004436819,6.102038261437117,205.70882873745686
101,0.8909596289945463,2.022169959347641,1178.9606795790664
102,0.7106628585889174,11.874448932281368,124.24068498886173
