dataset,subject,true_ce,rec_ce,true_cd,rec_cd,true_eps,rec_eps,true_gamma,rec_gamma
1,1,0.34992623287108826,0.2540049533178049,500.0,67.6890316003277,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,2,0.747133088620968,0.6474324512784371,91.88135818395027,11.100574518701139,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,3,0.5915566685099538,0.5396076308748531,1.6831957483677735,0.5793164013613664,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,4,0.9290960171383045,1.0806795881150202,8.84123495254014,0.9242091753490101,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,5,0.4913683156474277,0.4275137702188858,93.01702801989254,9.890203280581044,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,6,0.782459230925261,0.9447071974503853,27.126223410309333,2.9759724139086474,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,7,0.5597664292851993,0.7295515656730461,6.844149145971959,1.030364901791891,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,8,0.4354678796786568,0.48536266705086123,2.1245772019010802,0.6093021669712145,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,9,0.8987378566152376,0.945375497284999,99.72559817791584,15.763351658286878,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,10,0.43998640571389336,0.5061858881461517,88.8465376243916,11.4062087582545,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,11,0.9435841941142995,1.2952634090886292,1.1781086270433705,0.7478022869426038,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,12,0.3495355705734422,0.4426806807688475,3.0176003319078273,0.4770425503980147,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,13,0.2687477863130242,0.5098808432594949,27.17302451726275,3.756932820946688,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,14,0.4577453486892748,0.7482947084923819,142.251031062265,19.052466719316737,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,15,0.5321947393186344,0.5645348518384676,31.706258608179123,2.9533086489024143,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,16,0.6451519650373424,0.8381264486873635,19.07730199480945,2.281069546315052,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,17,0.5481975426550704,0.7378632119171988,51.252462064413606,6.517523350567245,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,18,0.9683319350771239,0.9645066904210788,33.33260409608117,1.578806733987984,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,19,1.4181839442459765,1.6156369921154772,68.50237394716314,9.399203420875708,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,20,0.3094690963718144,0.43890629689955213,5.960075240709106,0.287540176397809,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,21,0.48022348731061654,0.5395886822635977,27.252189809635947,3.60478637125806,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,22,0.5627760341251136,0.6853172499088359,3.0746720154045346,1.0214800298129467,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,23,0.7918591817772188,0.8505026600270132,12.931382477201085,1.158481169722387,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,24,1.1183470605333063,1.2847652303351962,2.683797289314728,0.6642357516299955,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,25,0.742707984459602,0.8751491891385913,8.991748703127795,0.9549979024182559,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,26,1.6913712457187073,2.3653215385806368,81.75527919953635,8.544815023861252,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,27,0.41534601110461045,0.47611184782965155,5.352228576869798,0.6107867667728534,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,28,0.4648380114404285,0.6212746086992191,345.11244736511674,62.11373423957669,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,29,0.3455940849606968,0.4077991979867455,29.972623679294504,3.666626382566811,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,30,1.76940920411067,3.031036649738162,51.737359345120524,7.0981563610657,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,31,0.574348887842778,0.5669433330212659,3.8087949498108515,0.6590774503295223,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,32,0.6365206975255285,0.6860943753756648,138.3814782294093,13.932930747713023,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,33,0.48279083990174015,0.7298575439081498,9.30121708613335,0.9024004565592747,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,34,0.5835122772410497,0.8086100563960419,22.24119872474564,2.231699562946816,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,35,0.4901565497927879,0.5154970989016774,65.06999270714056,9.681236698871846,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,36,2.1996553744335468,2.2405335075339585,154.32977975211716,21.33606843810181,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,37,0.5707300831978742,0.6465061632201453,9.63918645019152,0.6788146399224595,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,38,0.4065132769359911,0.599731313505276,37.53552586592607,4.643714445165783,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,39,0.2022291190187767,0.4298937062501546,52.86632296679693,8.644349452525313,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,40,1.0797375104840645,1.3783980847427706,69.63608355599442,7.036643679396533,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,41,0.2984704549954131,0.3818624058246095,4.151533120383122,0.6943697756724466,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,42,0.9329222960003277,1.2421928560122089,500.0,67.15606637283894,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,43,3.712698020930171,4.686414144142244,0.5549017873279942,0.6676861665167325,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,44,1.0332903463872902,1.4887619955747329,4.347481184892239,0.8153167097374673,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,45,0.2873210425057117,0.23342448021798143,9.632790507779443,0.6916778681886089,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,46,0.533747636204342,0.6475595145440325,64.94552958951154,6.95674162420778,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,47,0.45255773484026507,0.6777419514578379,185.73590369863675,27.621504109701018,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,48,0.48166109911747823,0.8111709107308439,15.008523704025652,1.1130139077930294,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,49,0.2845762742507844,0.3335314710449624,39.18913310945102,4.005923668344885,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
1,50,0.36497025057890153,0.4135011878899358,298.22648680226297,37.91660275707942,0.0980266052847866,0.18121117881552926,0.2100173288251792,0.25635898796379336
