subject,mean,median,std,hdi_lower,hdi_upper
1,1.3418040164475928,1.297712191729524,0.4207672644822749,0.6304205501244684,2.1310774976733557
2,3.879060808761052,3.8867860500604867,0.9707852136699318,2.3418680292314966,5.0
3,2.3275049205839204,2.2248038217764257,0.6311944830523276,1.3105135647365955,3.4642354208221997
4,0.5774029174051979,0.5482190889957701,0.2526485435456846,0.13874384733789888,1.0380190099431725
5,0.9179119069373678,0.9049148867022797,0.28647167130022266,0.38885127608616094,1.4524631713314724
6,1.581462210174567,1.513652048505322,0.5141669774034047,0.7650625551568984,2.500587117136372
7,1.9517219177217875,1.826552090477053,0.670556779733735,0.942606184032553,3.151224480390283
8,4.184427799987145,4.420366493325292,0.859234216401091,2.696032058697189,5.0
9,4.120519708010268,4.344995380327731,0.902537664092321,2.586339805871344,5.0
10,0.5744530389325879,0.5450340629427788,0.25404019420163815,0.15103173846614165,1.0499537039699673
11,1.9657074640501486,1.8656236337815604,0.5893026971125881,1.0003760525361611,2.99242098726422
12,1.7543299103260608,1.6883780009552285,0.6927826980509345,0.5455242680766397,3.0065947555569306
13,1.354943400023363,1.312315379205113,0.4159978427051366,0.6396766199264753,2.100176087706918
14,0.5589590809904431,0.5291399753267003,0.2473359487546816,0.12908641872647536,1.005548283569507
15,4.1201569188898555,4.256456452672918,0.8641008525462558,2.6663654240605403,5.0
16,4.680902005784559,5.0,0.522002155237899,3.59420280294313,5.0
17,1.3687721830017758,1.338080852246152,0.373630945841957,0.6920998063539534,2.075323288081631
18,1.180794381975226,1.152459699383169,0.35103729643253223,0.5429037647470686,1.8388799361228059
19,0.8543699534867591,0.8301008271061027,0.31942330946397934,0.2851668628148294,1.4492883514513124
20,0.6044684505488823,0.571999825123377,0.2645591304842224,0.14501843860695754,1.0830024336644586
21,1.286945365387818,1.2579477101311394,0.36708847104813425,0.6161537075617927,1.94569971791014
22,0.6585592705125387,0.6336461947044112,0.27339727211456305,0.18454359560888822,1.1623100188141735
23,1.0150504053758935,0.990491872315034,0.33667742430807907,0.4147266793505031,1.6534360586546748
24,0.5870376898997139,0.5601317155405817,0.24684047511545792,0.1651940956847579,1.0496974766962044
25,0.5742935756758285,0.5429953480180323,0.2543692419173934,0.12806002443351586,1.0304190498654457
26,3.249760063582248,3.007941109559094,1.0509826371923572,1.8901170908109246,5.0
27,3.095738354891073,2.826170626033025,1.0694835552135395,1.7443687041673037,5.0
28,0.6520427944838711,0.6242201829781736,0.27817166261042925,0.1697875620518513,1.1671428445494618
29,1.4220130016995132,1.3963348788423642,0.33636610253060667,0.8311728300479609,2.082384821167162
30,1.0271626921384993,1.0031987623828278,0.32797243449582414,0.40890464753802674,1.6066214524509967
31,1.4107163503294204,1.3863910448090844,0.34198952292097945,0.7791796325707079,2.0360050499998734
32,3.962290791790163,4.03472290703961,0.9495468635794453,2.429895530851383,5.0
33,0.5422557095388907,0.5146003751192076,0.24145387423158113,0.1194580427885157,0.9751109147051916
34,2.241784285086499,2.144667468480187,0.6296788858729923,1.212538585077877,3.361822905099486
35,4.569057106367232,5.0,0.6251244922173824,3.3038004811126633,5.0
36,1.4900825184992974,1.45012627822549,0.3893902404907994,0.7876401413634437,2.209193647692981
37,4.340607286783255,4.6805500199880035,0.769214521198323,2.9212524781101754,5.0
38,1.3486494820817712,1.3183606432753645,0.3528216195143831,0.7268336148921771,2.0172030948857804
39,1.1889862552495656,1.1740695858137546,0.2775686922462094,0.6773772335417343,1.7126545575084942
