subj,c_effort,c_death,epsilon
1,0.002175999047866169,0.8615993470546452,0.25860386082193815
2,0.13528952370547534,1.0160579424104417,0.06036962412748134
3,0.0029998798835493817,0.4188036565793139,0.10227592913078803
4,0.0020916051929271403,0.504828974828307,0.18683411567043973
5,0.0019422255598733965,0.1857422873558845,0.17690528164140185
6,0.002166560070177625,0.8702403093992181,0.27392569694507135
7,0.0020701059544974646,0.553044012890426,0.11885846750712438
8,0.002135666533533171,1.2231332772659773,0.0975772609335444
9,0.001727123963682884,0.5581825875935214,0.22310497132414078
10,0.0024360989376901753,1.038266973425922,0.3480347722697441
11,0.0019886511863570528,0.6089065623284792,0.2440101112028158
12,0.0028328323382300204,0.7412375676586247,0.11625229503659709
13,0.0018948763258278029,0.418002630462998,0.19296370998598428
14,0.0037171868659731343,1.3350642736725966,0.9905162063499425
15,0.002495763568402449,1.117030089000456,0.2965417276017124
16,0.004700215478610624,1.5731765321797104,0.03500636342534615
17,0.00256424730766756,0.5100688449417435,0.07177130518541534
18,0.0021442127231887675,0.5096956228314464,0.21933888653749128
19,0.0026452021398978543,0.5903943948984307,0.06587778891006114
20,0.0026615388015284094,0.5786799051361564,0.1436009772543147
21,0.0017401139505367447,0.3863997668406011,0.1624691303349203
22,0.0020922526454488226,0.39429708343684,0.19334294279991546
23,0.002297033646198395,0.7986529429825521,0.6288868952399665
24,0.0017684122838931497,0.20096494294741635,0.2725822187717299
25,0.0020099840131340366,0.9155584097708441,0.24076367713741156
26,0.003133630731176751,1.5054569793978754,0.7020874547457863
27,0.002093502741334723,0.7955219657771048,0.1395758951804208
28,0.002093422132095331,0.7713372622086995,0.21959112111434112
29,0.00241854940000529,0.4172106010138352,0.42614651590257535
30,0.001889249900017083,0.4811782596169215,0.13939630679050485
31,0.0015999849937722143,0.2675557544049148,0.2334118719973672
32,0.08333035045284849,1.1866137343678054,0.047634975629527676
33,0.0021281461900029366,0.2739051024679996,0.16561277615448602
34,0.02058582881690451,0.544543503260678,0.06181596406686267
35,0.002301655650292302,2.0506125738406866,0.15031004850434992
36,0.0018308340224796635,0.46469250943518714,0.17999907927035197
37,0.00347113810021967,1.3099166783528235,0.05629686758936155
38,0.002376726045492543,0.577819202322818,0.1730761606625819
39,0.0020158553452435455,0.10661019489058848,0.22111568012202168
40,0.0020990488441400158,0.2607115479490426,0.13412210469924246
41,0.07496239380211923,0.8707448414443045,0.08928148172311978
42,0.002040586583350332,0.5028687865703212,0.4739072272548528
43,0.0030915416330401556,1.1600977443522698,0.06895377432045881
44,0.0025129039316971135,0.5451139121422869,0.0814248047695807
45,0.0024875742183849445,0.8012902590439483,0.0791442353155779
46,0.001725703377496162,0.8390530153346005,0.10952189240284513
47,0.002510284017188307,0.22744569038315932,0.08183157805433089
48,0.002340925334016082,0.8421735836160829,0.14559551173159324
49,0.0024232319749927247,0.6953458667221241,0.2210469872332478
50,0.002441633855417774,0.6418993172464926,0.12158099820212748
51,0.0021711454570776576,0.3669811293190587,0.46922265215961334
52,0.002911416169621041,0.8891369563126539,0.2966471461777611
53,0.002196762345418186,1.071701029546113,0.10113366382498411
