subject,mean,median,std,hdi_lower,hdi_upper
76,0.47629245692616384,0.43888590354279394,0.24765548894504702,0.07689946219185004,0.9341288679717359
77,1.9654543863391627,1.8440669869893114,0.8755873374904675,0.6018799583508453,3.560484745479294
78,3.2508793748141844,3.213422213636107,0.8385873501054228,1.7097775452790147,4.838162066986179
79,0.45384803424469145,0.41417898458954294,0.2407483208827115,0.058147701144422435,0.8887630929386767
80,2.2351891465648404,2.0954617944235405,0.9462884181180656,0.6559915755684393,3.954489968858877
81,1.935913226111339,1.8886743210213548,0.5617534035336162,0.9213617183711509,3.00082015188285
82,0.7999745520542988,0.744702405005772,0.4048735321967154,0.10658202861133198,1.5113238908051858
83,0.26857094674394016,0.2406458959687745,0.1517124475663116,0.03580556664865547,0.544228197758396
84,2.9144628469733425,2.8375993948000153,0.8717741135424567,1.3831723693009197,4.573217831288771
85,0.72771381922876,0.6874653104626667,0.35298030487565296,0.09944312938692587,1.3423054263598782
86,0.8136903166667953,0.7884954543133231,0.35445790095096735,0.18182844649984248,1.454775924727097
87,0.7336475352407772,0.6933120319130053,0.36849801271137084,0.10857600921306362,1.3982654913175667
88,3.066117472723039,2.93901195685772,1.0430875645180138,1.207409087223823,4.975376162298439
89,1.031581583517382,0.9762631588088841,0.4843340984753424,0.17647262077215922,1.9027112556997299
90,0.48039605555925047,0.44763147708153983,0.24877847534456166,0.07112445038212788,0.92865822964178
91,0.3237781669002052,0.288504028304025,0.18279745421331953,0.044964798961687286,0.6729329868728072
92,0.8161349029515406,0.7857754492195848,0.362564471578113,0.17121091770802124,1.481835467974998
93,0.3594516047331657,0.3239986547950393,0.19664196546163004,0.048694974275968486,0.7194163621635887
94,5.515249952755519,5.046708386679617,2.2876981866183734,2.0447348860029777,9.902220077076814
95,5.839233327020722,5.43648213829405,2.215249271284814,2.3342391565793914,9.975149866052943
96,0.43394848815122433,0.39546734976245634,0.23860366890173865,0.052401615911935526,0.865831225423648
97,0.4155263970880395,0.3762619432343097,0.22595144400216796,0.06328460204358817,0.8364616739051502
98,13.269269748601888,11.074309131647528,9.267171200161632,1.340067731255751,29.098780706327283
99,1.2517080411541217,1.207835788973689,0.5102032624213988,0.357974024503042,2.2229951395971392
100,1.7030162369276993,1.659677317853955,0.5376819173540957,0.737240926318169,2.725764507270637
101,0.3297058105930546,0.29356133067054146,0.18894277557073427,0.04301094397974031,0.6786783649083146
102,6.169584841349171,5.818376648071952,2.0303312954156563,2.8823715871866176,9.99979918515677
103,0.38042520459645845,0.3425222257464261,0.2154940552900016,0.04382997243828461,0.7655144190229325
104,0.9222657102860915,0.8863966712907501,0.39485466889363835,0.20172897986409383,1.6255734755486047
105,2.422635486421173,2.3712609119015546,0.6882543871951188,1.2319263106740972,3.7629379010789528
106,0.4916643184220366,0.4532501290135733,0.2633690895053702,0.07920975948816159,0.9878008349979314
107,1.1944481209830065,1.1740620347245474,0.41613926825426173,0.4073598455820629,1.9624489470324746
108,2.6292790433559183,2.5514863149433555,0.832934066760392,1.141038609836036,4.191784651294679
109,0.49685034604373185,0.46118351927250845,0.2589958918484732,0.06742429481188124,0.9591457396100587
110,7.50218162474245,6.482729586247191,4.633924292590112,1.1765435930931245,15.654709794151026
111,0.7196464859652877,0.6781450749433351,0.34600797743244327,0.1282223494304577,1.3487349952793077
112,2.474492563793813,2.418953426827454,0.7235019596693385,1.1263449779544492,3.792405429487509
113,0.30529924246579815,0.27566778729495695,0.16767614842054254,0.0443579306917604,0.6160604998032894
114,0.8374149980789093,0.7955810417742845,0.3849472784191588,0.16489128263720843,1.5411371423432807
115,1.0416226386072567,1.0174767416289838,0.42235755639920963,0.28298041187171863,1.8250252162355218
116,0.860727663150372,0.8243186635659413,0.37478146765211384,0.19941966624018004,1.5446990803323795
117,0.28883892244740295,0.25882548279997086,0.16652695217418068,0.03471132948178745,0.5872473132347814
118,1.1300445273580972,1.0893110870182545,0.4851593603349031,0.26569451935777244,2.0224910368843037
119,3.687166671456255,3.1602176732722254,2.2125419205578187,0.8672829481645135,7.4095251948014615
120,1.2644543120536613,1.2461924406602203,0.45644312701985806,0.42259849875455313,2.1176795510269772
121,2.67464362849741,2.5415771193772443,1.0233992818413673,0.9405825976867868,4.58915701997288
122,0.7844801768032218,0.7518375813912068,0.36799924857161587,0.159042306607677,1.4598424247262258
123,0.2471803113818242,0.22054880218279782,0.13917634643469495,0.028300920791907432,0.49675959644347883
124,13.489967192876236,11.197895104132748,9.71120292907665,1.1489164383108625,29.97061982060894
125,1.7994707923673445,1.7551216966743688,0.5825883890642762,0.7918438844478087,2.9586485946171557
126,1.5927239862942073,1.5475737305296868,0.5657245654167943,0.5362623802968548,2.630999250309171
127,1.188819873217957,1.144660913503945,0.4814795262750497,0.3099392072551443,2.0743014017384906
128,1.4649465191869526,1.3873645537684216,0.6215401340933506,0.3665948846057132,2.596496018923709
129,1.9946589689705583,1.9573449356145396,0.6063071769020068,0.9057582946085012,3.130991680797128
130,0.453825429828432,0.4163032613220652,0.24597049413338626,0.06132360335221043,0.910545887521842
131,0.6689558559958209,0.636960148043683,0.31773817024063256,0.12392393083445255,1.2463956847240474
132,0.46867762770303334,0.4344662474820679,0.24800789650757468,0.07242244905338002,0.9258788395206727
133,0.8069928058588064,0.7823032413864368,0.34160971272285795,0.1885070917556275,1.423162533158639
134,1.3913571980222177,1.3250027441284318,0.5921682184994823,0.34882985406389533,2.498096389466271
135,0.8183556426984163,0.7907718631930891,0.36907850431591066,0.14452776982916413,1.4814886452704359
136,0.7816783161987276,0.7489140695175294,0.37128912920524926,0.12279997214777832,1.4508915585035447
137,2.110241718428051,2.0865846242771777,0.5362535873816117,1.138064203918598,3.1270696256678905
138,0.4477056038515336,0.4117387876896554,0.23544676837962047,0.061585538559850383,0.8715022169674433
139,0.8071298097754893,0.7696403664699716,0.3663536662266127,0.16083109899969117,1.4750133024610559
140,0.6199977872603488,0.5875659214221433,0.30108719899099307,0.08026956577154737,1.1436469920316417
141,0.7292924209270709,0.6635532451583553,0.404083352484342,0.078557326946331,1.4580964057834616
142,1.5486199206166733,1.5114953626454957,0.5323555879011526,0.5999835612866838,2.553064631162158
143,0.525221786435351,0.47668850076833147,0.293644566841332,0.06315949550216236,1.062263073676364
144,0.63579116855019,0.5944362748998404,0.3206063552033707,0.09627623384222475,1.22118211894627
145,0.4185415300352042,0.3801722115400388,0.22870574278631745,0.05397511849140141,0.8277892077875311
146,1.5753776316972716,1.4800882583622355,0.7104336195274548,0.3399182709597077,2.8610148107088507
147,0.7620096656593988,0.7229941192721872,0.36031931174178394,0.1404492696379619,1.4096997990273867
148,0.4703722868513211,0.43245035224237416,0.24867879532204232,0.06228082853807735,0.9207112779634179
149,2.0871803572749394,2.046225511429714,0.6077131903701621,0.9735658814870176,3.2380026899370247
150,0.5245993010739226,0.48879436520652114,0.2680394298669469,0.07264069731643931,1.0054418247268773
151,1.2834502696917003,1.2529133523875187,0.4464426117526777,0.48219147444994487,2.142519128110266
