subj_idx,T_round,actual_dist,actual_R,actual_req,is_heavy,mean_rate,n_trials
29,0.1,1,5.0,0.9,1,0.9344799204414856,5
29,0.1,2,5.0,0.9,1,0.9385145627507137,5
29,0.1,3,1.0,0.4,0,0.9446494464944648,1
29,0.1,3,5.0,0.9,1,0.9346562365220918,4
29,0.5,1,1.0,0.4,0,0.935159817351598,1
29,0.5,1,5.0,0.9,1,0.9420353728537776,4
29,0.5,2,1.0,0.4,0,0.9382084859694536,4
29,0.5,2,5.0,0.9,1,0.9343065693430656,1
29,0.5,3,1.0,0.4,0,0.9292630017784504,4
29,0.5,3,5.0,0.9,1,0.9437796035418916,1
29,0.9,1,1.0,0.4,0,0.9418180229750638,3
29,0.9,1,5.0,0.9,1,0.9327563779234916,2
29,0.9,2,1.0,0.4,0,0.9501746125135396,5
29,0.9,3,1.0,0.4,0,0.9450762268809768,5
30,0.1,1,5.0,0.9,1,0.8940710715323494,5
30,0.1,2,5.0,0.9,1,1.1365343231353888,5
30,0.1,3,1.0,0.4,0,0.8992350636196531,2
30,0.1,3,5.0,0.9,1,0.993757989120204,3
30,0.5,1,1.0,0.4,0,0.7744656472906081,2
30,0.5,1,5.0,0.9,1,1.12246598629321,3
30,0.5,2,1.0,0.4,0,0.8205172804275943,2
30,0.5,2,5.0,0.9,1,1.0918649348714098,3
30,0.5,3,1.0,0.4,0,0.9953631200123711,3
30,0.5,3,5.0,0.9,1,1.0107181098767608,2
30,0.9,1,1.0,0.4,0,1.1749891377335389,1
30,0.9,1,5.0,0.9,1,1.0141333043830516,4
30,0.9,2,1.0,0.4,0,1.0092715400682046,3
30,0.9,2,5.0,0.9,1,1.035838605861921,2
30,0.9,3,1.0,0.4,0,0.9402132226753036,4
30,0.9,3,5.0,0.9,1,0.9655822725129656,1
31,0.1,1,1.0,0.4,0,0.6038565182121026,3
31,0.1,1,5.0,0.9,1,0.6643736728739084,2
31,0.1,2,1.0,0.4,0,0.6225160305590767,3
31,0.1,2,5.0,0.9,1,0.6234523958457062,2
31,0.1,3,1.0,0.4,0,0.5992827488647252,5
31,0.5,1,1.0,0.4,0,0.6320676547060651,4
31,0.5,1,5.0,0.9,1,0.7455405897342555,1
31,0.5,2,1.0,0.4,0,0.5983136978718248,5
31,0.5,3,1.0,0.4,0,0.644418984686969,5
31,0.9,1,1.0,0.4,0,0.620021560597352,5
31,0.9,2,1.0,0.4,0,0.6587826299059811,5
31,0.9,3,1.0,0.4,0,0.6147676491376843,5
32,0.1,1,5.0,0.9,1,0.9064975610807444,5
32,0.1,2,5.0,0.9,1,0.9132443206608272,5
32,0.1,3,5.0,0.9,1,0.9304894336915218,5
32,0.5,1,5.0,0.9,1,0.9733117603418204,5
32,0.5,2,5.0,0.9,1,0.9789304863345264,5
32,0.5,3,1.0,0.4,0,0.9338257132773128,5
32,0.9,1,1.0,0.4,0,0.8275079968306228,2
32,0.9,1,5.0,0.9,1,0.9929325735854412,3
32,0.9,2,1.0,0.4,0,0.9040867002163652,5
32,0.9,3,1.0,0.4,0,0.9706187117313192,5
33,0.1,1,5.0,0.9,1,0.7116575897040216,5
33,0.1,2,1.0,0.4,0,0.6958137635869196,2
33,0.1,2,5.0,0.9,1,0.6815485102066186,3
33,0.1,3,1.0,0.4,0,0.6908208559926027,5
33,0.5,1,1.0,0.4,0,0.7014959787771988,2
33,0.5,1,5.0,0.9,1,1.09379861157075,3
33,0.5,2,1.0,0.4,0,0.6940124284855855,3
33,0.5,2,5.0,0.9,1,0.6848764481163235,2
33,0.5,3,1.0,0.4,0,0.7584718378342696,5
33,0.9,1,1.0,0.4,0,0.8319319667590106,3
33,0.9,1,5.0,0.9,1,0.9925739804543304,2
33,0.9,2,1.0,0.4,0,0.6915001270953093,5
33,0.9,3,1.0,0.4,0,0.7677873503653612,5
34,0.1,1,1.0,0.4,0,1.1190620741899924,5
34,0.1,2,1.0,0.4,0,1.0450098802669152,5
34,0.1,3,1.0,0.4,0,1.0132354854321477,5
34,0.5,1,1.0,0.4,0,1.0881633294739792,4
34,0.5,1,5.0,0.9,1,1.1194201247140214,1
34,0.5,2,1.0,0.4,0,1.0944043762569915,5
34,0.5,3,1.0,0.4,0,1.0693499439742,5
34,0.9,1,1.0,0.4,0,1.0945683729441449,5
34,0.9,2,1.0,0.4,0,1.088786502701375,5
34,0.9,3,1.0,0.4,0,1.094342539436108,5
35,0.1,1,5.0,0.9,1,0.972211021201202,5
35,0.1,2,5.0,0.9,1,0.944227292967568,5
35,0.1,3,1.0,0.4,0,0.8712547064853785,3
35,0.1,3,5.0,0.9,1,1.0462519936204149,2
35,0.5,1,1.0,0.4,0,1.0790305584826132,1
35,0.5,1,5.0,0.9,1,0.9881750976772194,4
35,0.5,2,1.0,0.4,0,0.8950681022481636,5
35,0.5,3,1.0,0.4,0,0.9173192747962056,3
35,0.5,3,5.0,0.9,1,1.1174493486783437,2
35,0.9,1,1.0,0.4,0,0.9096870371943276,2
35,0.9,1,5.0,0.9,1,1.0363396169745414,3
35,0.9,2,1.0,0.4,0,1.0435587260704096,4
35,0.9,3,1.0,0.4,0,0.9428551041599128,5
36,0.1,1,1.0,0.4,0,0.8262267239559627,3
36,0.1,1,5.0,0.9,1,0.9214757723000652,2
36,0.1,2,1.0,0.4,0,0.8523694700089661,5
36,0.1,3,1.0,0.4,0,0.8127405199969437,5
36,0.5,1,1.0,0.4,0,0.8977884188420906,4
36,0.5,1,5.0,0.9,1,0.8556194415286678,1
36,0.5,2,1.0,0.4,0,0.8135244769215524,4
36,0.5,2,5.0,0.9,1,0.9210160182809088,1
36,0.5,3,1.0,0.4,0,0.8629193777561002,5
36,0.9,1,1.0,0.4,0,0.8744676628135863,5
36,0.9,2,1.0,0.4,0,0.8829451944605211,5
36,0.9,3,1.0,0.4,0,0.8984411847094365,5
37,0.1,1,5.0,0.9,1,0.9769537686581544,5
