subj,lam,kap,cd
80,0.3702714258762862,1.5127708278435,39.62163899215347
81,0.21751992359034517,0.5769865683464992,170.91811360841348
82,0.5395161246987389,2.2051269999155285,28.75532953026983
83,0.15417814229298218,0.06989845601797856,30.58455945270619
84,0.3332456825547887,0.7553637194144398,25.330856638974254
85,0.5050776829242853,0.45852800338336297,22.910138683492164
86,0.18650259778734765,0.29998796827683105,90.12645254070766
87,0.29509734739404364,0.34142941790756004,95.65769450878086
88,0.3936510695598099,0.9301201725568236,203.82179821227467
89,0.5413164952110595,1.1304669247787191,185.33282709386947
90,0.19564547535263743,0.3321668886559344,296.60549983510543
91,0.1696500347468138,0.11605396740292222,354.687616910749
92,0.193264470389442,0.38868994626235287,50.60637978752403
93,0.2726159742210989,0.24620351256956785,83.9240064432005
94,0.32615862752657165,0.9078644119131523,54.13065305303964
95,0.2867191786728634,0.8316581208011811,303.98734139446003
96,0.17037140463228892,0.22596570983110748,35.437928818099
97,0.2245562694493817,0.1785027215538711,13.915017080597005
98,1.3925914555937224,5.490308561063617,47.99897129507888
99,0.4953981825357227,0.6580858541044983,64.28877095574245
100,0.16995589282239468,0.7289036599750568,126.4419107000937
101,0.1953908768023691,0.15472248584772424,805.9120769352044
102,0.25866329144146805,0.8201449754384104,95.83172967273437
103,0.3251023649747143,0.1931472018258326,51.46491081401924
104,0.3110720236165325,5.770602695424686,271.44733954720317
105,0.314355402691542,0.6149189311225365,108.67790996789101
106,0.23859733310391684,0.3194395740033461,111.97144359604538
107,0.18952720716811935,0.4477509603474371,510.62570130735355
108,0.34491119299016226,0.8285443742334694,260.43775109036415
109,0.3188938698555989,1.2254933453774406,137.31359288528844
110,0.7786019036597751,5.883497735363689,148.94206719632243
111,0.3978202537305099,0.779588582587427,7.746550603884351
112,0.2754144925108821,0.8065999311863276,291.16256438062186
113,0.45018997733065247,0.22334846752767334,15.465904173759624
114,0.2578957570794363,1.3178761826087548,49.916926797728905
115,0.32014500558745823,0.5265363386831449,58.88606390267659
116,0.20441157750555713,1.7331550685121244,62.36649385101309
117,0.4387534319901297,4.855337067323652,416.5564596607422
118,0.5086978268749974,0.700300907741409,26.352329951358563
119,0.44275137912318635,3.190747361996697,80.40872069613346
120,0.3049227869792718,0.5127555790253671,69.56341287612787
121,0.32819260333227374,1.2170674061833155,54.02657861899023
122,0.25204492447681126,0.3233706781069017,1085.3983453833484
123,0.2010013751900188,2.2958442205602094,1003.2182848432202
124,1.3563167764320747,5.6352858982278065,615.754793430999
125,0.2658757609848229,0.8381060437942524,49.322668349194736
126,0.32838955522007207,0.741685468277182,170.83366200575185
127,0.31459623631953354,1.3714021594804504,41.487905374289454
128,0.29061381261359626,1.2382617162046254,100.98737327002942
129,0.3015410344650625,0.6693743895273097,492.91496190565437
130,0.17096418093895333,0.17160966993496954,44.343160477137474
131,0.19317530099709704,0.47869307213649287,1036.263096146084
132,0.26760334832873744,0.3662301686667009,33.32330776836467
133,0.19518351440024306,0.45510035499598983,149.2923592199809
134,0.6882648356249015,6.849799347498095,24.73560683767516
135,0.3148771860573023,0.3308497481588463,238.1260911911518
136,0.26330157764412776,0.36326992922355467,72.79138933484597
137,0.19986739310767576,0.49523350785694675,206.02231574027124
138,0.40215174776216933,0.3338773121594858,39.0409639369359
139,0.4160207550622311,5.149760404567574,94.11505565087351
140,0.2820319201854622,0.522421048506474,146.05645608221113
141,0.7880761465599441,0.6814705077728095,286.0220964820145
142,0.20606362701391204,0.8968473456893161,159.30332378807296
143,0.492774803836769,0.3857575989173099,319.5117352407976
144,0.2702010081909308,0.6501802095085665,189.03823501628725
145,0.14811232918488704,0.20698863920079177,84.09158864631192
146,0.6997399370043969,4.778847137629123,342.847159387778
147,0.2731735761308263,1.5898030311072304,335.1683610896191
148,0.25971889044261975,1.2745034766710492,17.741737405468584
149,0.2254689529540758,0.6184671898812256,154.52413653201342
150,0.12056089358210441,0.4710112499140953,39.72301000370246
151,0.2428619952154285,0.5554064633221252,155.61013939845674
152,0.5328675192985883,0.6320364762708163,1199.8875001815243
153,0.7708378173105854,6.37088979254233,338.30269807906825
155,0.2097235681825303,0.5477638015606567,393.094122846499
156,0.42533159993012953,0.49974282585103047,163.5445736710054
157,0.21937843181224978,0.5831161305159395,590.705015822522
158,0.12848086322819507,0.4142210234908439,268.1246931404522
